%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq
1684968701033767461,7,1684968701033767461,camera_1,8
1684968701044744253,8,1684968701044744253,camera_1,9
1684968701053674459,9,1684968701053674459,camera_1,10
1684968701063696861,10,1684968701063696861,camera_1,11
1684968701073709726,11,1684968701073709726,camera_1,12
1684968701083696603,12,1684968701083696603,camera_1,13
1684968701093809127,13,1684968701093809127,camera_1,14
1684968701103871822,14,1684968701103871822,camera_1,15
1684968701113744020,15,1684968701113744020,camera_1,16
1684968701123764991,16,1684968701123764991,camera_1,17
1684968701133786678,17,1684968701133786678,camera_1,18
1684968701143718481,18,1684968701143718481,camera_1,19
1684968701153761625,19,1684968701153761625,camera_1,20
1684968701163755893,20,1684968701163755893,camera_1,21
1684968701173695087,21,1684968701173695087,camera_1,22
1684968701183803558,22,1684968701183803558,camera_1,23
1684968701193803310,23,1684968701193803310,camera_1,24
1684968701203821659,24,1684968701203821659,camera_1,25
1684968701213637590,25,1684968701213637590,camera_1,26
1684968701223777055,26,1684968701223777055,camera_1,27
1684968701233755111,27,1684968701233755111,camera_1,28
1684968701243824481,28,1684968701243824481,camera_1,29
1684968701253821849,29,1684968701253821849,camera_1,30
1684968701263768672,30,1684968701263768672,camera_1,31
1684968701273841857,31,1684968701273841857,camera_1,32
1684968701283692121,32,1684968701283692121,camera_1,33
1684968701293705940,33,1684968701293705940,camera_1,34
1684968701303739547,34,1684968701303739547,camera_1,35
1684968701313821554,35,1684968701313821554,camera_1,36
1684968701325150012,36,1684968701325150012,camera_1,37
1684968701333597421,37,1684968701333597421,camera_1,38
1684968701343767404,38,1684968701343767404,camera_1,39
1684968701353705406,39,1684968701353705406,camera_1,40
1684968701363771200,40,1684968701363771200,camera_1,41
1684968701373727321,41,1684968701373727321,camera_1,42
1684968701383743047,42,1684968701383743047,camera_1,43
1684968701393687009,43,1684968701393687009,camera_1,44
1684968701403898715,44,1684968701403898715,camera_1,45
1684968701413672685,45,1684968701413672685,camera_1,46
1684968701423737525,46,1684968701423737525,camera_1,47
1684968701433721542,47,1684968701433721542,camera_1,48
1684968701443746805,48,1684968701443746805,camera_1,49
1684968701453694581,49,1684968701453694581,camera_1,50
1684968701463523864,50,1684968701463523864,camera_1,51
1684968701473484992,51,1684968701473484992,camera_1,52
1684968701483231067,52,1684968701483231067,camera_1,53
1684968701492481708,53,1684968701492481708,camera_1,54
1684968701502593755,54,1684968701502593755,camera_1,55
1684968701512339830,55,1684968701512339830,camera_1,56
1684968701522534847,56,1684968701522534847,camera_1,57
1684968701533089637,57,1684968701533089637,camera_1,58
1684968701543942451,58,1684968701543942451,camera_1,59
1684968701553911447,59,1684968701553911447,camera_1,60
1684968701563925027,60,1684968701563925027,camera_1,61
1684968701573696374,61,1684968701573696374,camera_1,62
1684968701583688259,62,1684968701583688259,camera_1,63
1684968701593754053,63,1684968701593754053,camera_1,64
1684968701604701995,64,1684968701604701995,camera_1,65
1684968701613565206,65,1684968701613565206,camera_1,66
1684968701623660802,66,1684968701623660802,camera_1,67
1684968701633680343,67,1684968701633680343,camera_1,68
1684968701643692493,68,1684968701643692493,camera_1,69
1684968701653656721,69,1684968701653656721,camera_1,70
1684968701663762569,70,1684968701663762569,camera_1,71
1684968701673658847,71,1684968701673658847,camera_1,72
1684968701683715820,72,1684968701683715820,camera_1,73
1684968701693842649,73,1684968701693842649,camera_1,74
1684968701703744411,74,1684968701703744411,camera_1,75
1684968701713773012,75,1684968701713773012,camera_1,76
1684968701723809957,76,1684968701723809957,camera_1,77
1684968701733800888,77,1684968701733800888,camera_1,78
1684968701743738651,78,1684968701743738651,camera_1,79
1684968701753617525,79,1684968701753617525,camera_1,80
1684968701763725042,80,1684968701763725042,camera_1,81
1684968701773761510,81,1684968701773761510,camera_1,82
1684968701783721446,82,1684968701783721446,camera_1,83
1684968701793146848,83,1684968701793146848,camera_1,84
1684968701803570508,84,1684968701803570508,camera_1,85
1684968701814235687,85,1684968701814235687,camera_1,86
1684968701823969841,86,1684968701823969841,camera_1,87
1684968701834032058,87,1684968701834032058,camera_1,88
1684968701844057083,88,1684968701844057083,camera_1,89
1684968701853916883,89,1684968701853916883,camera_1,90
1684968701863794803,90,1684968701863794803,camera_1,91
1684968701873829126,91,1684968701873829126,camera_1,92
1684968701884855985,92,1684968701884855985,camera_1,93
1684968701893728733,93,1684968701893728733,camera_1,94
1684968701903768539,94,1684968701903768539,camera_1,95
1684968701913716793,95,1684968701913716793,camera_1,96
1684968701923753261,96,1684968701923753261,camera_1,97
1684968701933799743,97,1684968701933799743,camera_1,98
1684968701943776607,98,1684968701943776607,camera_1,99
1684968701953673839,99,1684968701953673839,camera_1,100
1684968701963764429,100,1684968701963764429,camera_1,101
1684968701973758697,101,1684968701973758697,camera_1,102
1684968701983758687,102,1684968701983758687,camera_1,103
