%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq
1682998512318702220,20,1682998512318702220,camera_1,32
1682998512331785917,21,1682998512331785917,camera_1,34
1682998512345328569,22,1682998512345328569,camera_1,36
1682998512358841657,23,1682998512358841657,camera_1,38
1682998512372248888,24,1682998512372248888,camera_1,40,1,-0.07442694359462877,-0.17160067117335212,1.4537687026059287,0.9978534102377415,-0.012111173462489374,-0.0004611582397845034,0.06435587375950147,0.040865966118872166,0.002089600496246979,40836.3313330463
1682998512378970861,25,1682998512378970861,camera_1,41
1682998512392107486,26,1682998512392107486,camera_1,43
1682998512398855447,27,1682998512398855447,camera_1,44
1682998512412195682,28,1682998512412195682,camera_1,46
1682998512418769121,29,1682998512418769121,camera_1,47
1682998512425336599,30,1682998512425336599,camera_1,48,1,-0.07444030859004952,-0.1715805635150628,1.4538037688543899,0.9979013418416864,-0.012155872786281864,0.001996333547364871,0.06357012946135117,0.04276550794020295,0.0021863591850170743,40831.947688699
1682998512431988239,31,1682998512431988239,camera_1,49
1682998512438599109,32,1682998512438599109,camera_1,50
1682998512451847314,33,1682998512451847314,camera_1,52
1682998512465494871,34,1682998512465494871,camera_1,54
1682998512472242355,35,1682998512472242355,camera_1,55,1,-0.07444852032362241,-0.1715373323428216,1.4540417500468965,0.9979067224079143,-0.012119224167048134,-9.132430553077772e-05,0.06352392807874901,0.05300200928468257,0.0027107314026116112,40828.417012629325
1682998512478965044,36,1682998512478965044,camera_1,56
1682998512485700368,37,1682998512485700368,camera_1,57
1682998512492194890,38,1682998512492194890,camera_1,58
1682998512505339860,39,1682998512505339860,camera_1,60
1682998512518382072,40,1682998512518382072,camera_1,62
1682998512531832695,41,1682998512531832695,camera_1,64
1682998512544981241,42,1682998512544981241,camera_1,66
1682998512558498144,43,1682998512558498144,camera_1,68
1682998512571802139,44,1682998512571802139,camera_1,70,1,-0.07441389287841994,-0.17162045822880662,1.453587790214845,0.9978055619455178,-0.012082394258700682,0.0030744792790337264,0.06502786999994359,0.037127647432498634,0.0018977124016779589,40825.05318944179
1682998512591979980,45,1682998512591979980,camera_1,72
1682998512605364799,46,1682998512605364799,camera_1,74
1682998512611847877,47,1682998512611847877,camera_1,75
1682998512625140666,48,1682998512625140666,camera_1,77
1682998512631958246,49,1682998512631958246,camera_1,78
1682998512638439178,50,1682998512638439178,camera_1,79
1682998512645077943,51,1682998512645077943,camera_1,80
1682998512652021646,52,1682998512652021646,camera_1,81
1682998512658538341,53,1682998512658538341,camera_1,82
1682998512665076971,54,1682998512665076971,camera_1,83
1682998512671970129,55,1682998512671970129,camera_1,84
1682998512678297519,56,1682998512678297519,camera_1,85
1682998512685294628,57,1682998512685294628,camera_1,86
1682998512692061901,58,1682998512692061901,camera_1,87
1682998512698480129,59,1682998512698480129,camera_1,88
1682998512705171108,60,1682998512705171108,camera_1,89
1682998512711981058,61,1682998512711981058,camera_1,90
1682998512718673944,62,1682998512718673944,camera_1,91
1682998512725631952,63,1682998512725631952,camera_1,92
1682998512732317209,64,1682998512732317209,camera_1,93
1682998512738842010,65,1682998512738842010,camera_1,94
1682998512745347738,66,1682998512745347738,camera_1,95
1682998512751707792,67,1682998512751707792,camera_1,96
1682998512757999181,68,1682998512757999181,camera_1,97
1682998512764690160,69,1682998512764690160,camera_1,98
1682998512771972179,70,1682998512771972179,camera_1,99,1,-0.07441242867745941,-0.17159339355423367,1.4534144599441265,0.9978032888770951,-0.012017904082166462,0.000447369262716348,0.06514573315472745,0.042446568491868675,0.0021693569394110645,40844.58686081973
