%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq,field.transforms0.fiducial_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w,field.transforms0.image_error,field.transforms0.object_error,field.transforms0.fiducial_area
1683169284287365198,10,1683169284287365198,camera_2,10,0,-0.0577380382308092,0.9195811249188902,4.6410117760123235,-0.7170459788737241,0.6910586501437607,-0.06377237502295273,0.06493142864929369,0.008952548378147185,0.0027822211594605716,11640.121405324437
1683169284306605815,11,1683169284306605815,camera_2,11,0,-0.057742991529927554,0.9193878949068336,4.640090941129916,-0.7169379836147415,0.6910232887850781,-0.06384071696238348,0.06641614912664025,0.00915947079192847,0.0028454896738087554,11639.8575583112
1683169284326150894,12,1683169284326150894,camera_2,12,0,-0.057721465463685194,0.9192959802352064,4.639706100701597,-0.7169723235312014,0.6909625482943185,-0.06479746215430993,0.06574749457776184,0.010547298297751695,0.0032769121102195803,11640.716812894685
1683169284345680475,13,1683169284345680475,camera_2,13,0,-0.05772669641603569,0.9196383174750953,4.641205193592524,-0.7169661128608001,0.6910873465916977,-0.0642131544186717,0.06507336774537782,0.007858478231355548,0.0024427196295316754,11637.215271098532
1683169284364799737,14,1683169284364799737,camera_2,14,0,-0.057740481246325276,0.9193249143674332,4.639850596985738,-0.7171450295575686,0.6909692628662424,-0.06394469882830835,0.06461857199530648,0.010183915961533785,0.003163437322448712,11646.368547779046
1683169284384138822,15,1683169284384138822,camera_2,15,0,-0.057706669342842645,0.9194599995067981,4.64049567927322,-0.7170586187886018,0.6910200785765013,-0.06344440383848039,0.06552095730900535,0.004026037291623652,0.0012508184085521256,11642.058863244016
1683169284403826236,16,1683169284403826236,camera_2,16,0,-0.057703633909514426,0.9193399807874466,4.6398836260103895,-0.7167875133380667,0.6910348152860467,-0.06462779750869063,0.06715498919950927,0.006935757177416235,0.0021549485427901664,11635.95492737973
1683169284423208951,17,1683169284423208951,camera_2,17,0,-0.0577273552156505,0.9193575788202457,4.6399869872187525,-0.7169695498716908,0.6910285059375111,-0.06487672700816247,0.06500214482049674,0.0059767988859675825,0.0018572468267156654,11641.352236133995
1683169284442602396,18,1683169284442602396,camera_2,18,0,-0.05776288750693052,0.9195269393276687,4.640781821148319,-0.7170403245690066,0.6911514620874746,-0.06280966691069492,0.06494440036591084,0.011984960292465985,0.0037232488387867893,11644.411897757087
1683169284461721658,19,1683169284461721658,camera_2,19,0,-0.05774503362566902,0.9199204859017636,4.642707606688492,-0.7172017683599486,0.6909666980351261,-0.06320902782313158,0.06473997582214654,0.005153723352123052,0.0016026118108423406,11634.122039680373
1683169284481345891,20,1683169284481345891,camera_2,20,0,-0.05773463556496436,0.9195583689430951,4.64110935040173,-0.7169795111698687,0.6911648231193718,-0.06361571278574416,0.06468855332858851,0.0071547747938893735,0.002223498743191639,11641.005529667718
1683169284500617504,21,1683169284500617504,camera_2,21,0,-0.057733617229761475,0.9195564564481895,4.640913465639517,-0.7169426948086702,0.6911598071666571,-0.06421348494405839,0.0645594429124861,0.012371633376460522,0.003845071231524333,11640.273381261153
1683169284519752740,22,1683169284519752740,camera_2,22,0,-0.05773912583479934,0.9196830163563132,4.6416402016390705,-0.7169528383808024,0.6911078668160681,-0.06409506311677986,0.06511809922526343,0.006823622796218842,0.002121395816678063,11635.36715056864
1683169284538799047,23,1683169284538799047,camera_2,23,0,-0.0577097316890751,0.9194254744460839,4.640476914847994,-0.7170822527489582,0.6909728729446627,-0.06335777917989042,0.06584317325638608,0.004229943500831723,0.0013141225456926276,11641.491677392503
