%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq,field.transforms0.fiducial_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w,field.transforms0.image_error,field.transforms0.object_error,field.transforms0.fiducial_area
1683654613365510940,56,1683654613365510940,camera_1,59,0,-0.2181229252563553,-0.4700088181406184,3.4237768637982566,0.7828114758366649,0.6189828513591757,0.06263459105032125,0.011972093620004018,0.0026072393520735204,0.0007387787514444259,7416.40693117073
1683654613374761104,57,1683654613374761104,camera_1,60
1683654613384239912,58,1683654613384239912,camera_1,61
1683654613393655300,59,1683654613393655300,camera_1,62
1683654613402742624,60,1683654613402742624,camera_1,63
1683654613412172317,61,1683654613412172317,camera_1,64
1683654613421576499,62,1683654613421576499,camera_1,65
1683654613430670499,63,1683654613430670499,camera_1,66
1683654613440291166,64,1683654613440291166,camera_1,67,0,-0.21833461236415572,-0.4704174962889883,3.4267924486622636,0.7813836418392859,0.6209348068780445,0.06198136473040831,-0.006154697348901079,0.018839541415218264,0.00534746183538945,7409.339185343124
1683654613449469089,65,1683654613449469089,camera_1,68
1683654613458685636,66,1683654613458685636,camera_1,69
1683654613467974185,67,1683654613467974185,camera_1,70,0,-0.2183272079976573,-0.4702615407550678,3.425815335062415,-0.7816806572128535,-0.6202380534873484,-0.06537047986554595,-0.00260912009204623,0.011060022108722478,0.003136621848665726,7406.136337505655
1683654613477212905,68,1683654613477212905,camera_1,71
1683654613486793279,69,1683654613486793279,camera_1,72
1683654613496274948,70,1683654613496274948,camera_1,73
1683654613505500316,71,1683654613505500316,camera_1,74,0,-0.21862960328998518,-0.47086230813232915,3.430083172224082,0.7819821633388901,0.6201405513468863,0.05777040104494532,0.02433461645712394,0.004739581665489823,0.0013491480463973151,7389.067513189981
1683654613514851808,72,1683654613514851808,camera_1,75,0,-0.2180088091823878,-0.46976180125594336,3.422269156991029,0.7814689257395553,0.6197863647173802,0.06484153884376888,0.03109268489937805,0.0030426495941355824,0.0008624683853979504,7403.175924113955
1683654613524143934,73,1683654613524143934,camera_1,76
1683654613533349990,74,1683654613533349990,camera_1,77
1683654613542892217,75,1683654613542892217,camera_1,78,0,-0.21872280380203057,-0.4709186524425841,3.431168061389095,0.7810971735882225,0.6215289890767582,0.05936862309261804,0.00801796369410937,0.014645599585492164,0.0041680714734109395,7392.4123849764
1683654613552015542,76,1683654613552015542,camera_1,79
1683654613561360120,77,1683654613561360120,camera_1,80
1683654613570903062,78,1683654613570903062,camera_1,81
1683654613580046176,79,1683654613580046176,camera_1,82
1683654613598899364,80,1683654613598899364,camera_1,84
1683654613608152866,81,1683654613608152866,camera_1,85,0,-0.21834464804364961,-0.47036022790015786,3.4266057877426057,0.7815640152641208,0.6202519747661125,0.06491660945950871,0.015199067709718428,0.00913550128461793,0.0025935203967009687,7398.018579839267
1683654613617475748,82,1683654613617475748,camera_1,86
1683654613626574516,83,1683654613626574516,camera_1,87
1683654613636138677,84,1683654613636138677,camera_1,88
1683654613645371675,85,1683654613645371675,camera_1,89
1683654613654642581,86,1683654613654642581,camera_1,90,0,-0.21854507889236582,-0.47060196477659405,3.4291087631380672,-0.7817415352807153,-0.6207700422833263,-0.059368856568571715,0.0002559106242855342,0.0020828107954002917,0.0005917636457217452,7403.783250125125
1683654613664010286,87,1683654613664010286,camera_1,91
1683654613673694610,88,1683654613673694610,camera_1,92
1683654613682709455,89,1683654613682709455,camera_1,93
1683654613692166805,90,1683654613692166805,camera_1,94,0,-0.2182007824994799,-0.4700354266443721,3.423725809382011,-0.7819025817103231,-0.6202727213661924,-0.0622661507200535,0.0036097532071916365,0.017669346882030368,0.005006694509968413,7421.949507394807
1683654613701243400,91,1683654613701243400,camera_1,95
1683654613710808753,92,1683654613710808753,camera_1,96
1683654613720219612,93,1683654613720219612,camera_1,97
1683654613729281425,94,1683654613729281425,camera_1,98
1683654613738698720,95,1683654613738698720,camera_1,99,0,-0.21800114826289027,-0.469646363438676,3.421068837378107,0.781473837446838,0.6201770120368293,0.06170276597181102,0.0295276785171384,0.010752413771115243,0.0030459189829586636,7415.859395424841
1683654613748057603,96,1683654613748057603,camera_1,100
1683654613757278680,97,1683654613757278680,camera_1,101,0,-0.21843145431741962,-0.47093770125551615,3.429761733197176,0.7815899512065593,0.621312694997121,0.05155779992057343,0.020723814216815645,0.03457026381511241,0.009837247200960247,7403.422461718091
1683654613766659498,98,1683654613766659498,camera_1,102
1683654613775716543,99,1683654613775716543,camera_1,103
1683654613785476922,100,1683654613785476922,camera_1,104
1683654613794805765,101,1683654613794805765,camera_1,105
1683654613803710699,102,1683654613803710699,camera_1,106,0,-0.2185401973061107,-0.4709731184893666,3.4305829710945055,0.7814741299383723,0.620928305108621,0.05814289968289771,0.019121385108400037,0.008725360792595893,0.002483215418976019,7390.511820439713
1683654613813287496,103,1683654613813287496,camera_1,107
1683654613822825431,104,1683654613822825431,camera_1,108
1683654613831901788,105,1683654613831901788,camera_1,109
1683654613841562986,106,1683654613841562986,camera_1,110,0,-0.21824127176259334,-0.47020586498800837,3.424936930155947,0.7812867049292339,0.6210695028574735,0.05678830426935397,0.025275399490459965,0.011796103150118142,0.003348444040051155,7412.022219329603
1683654613850859880,107,1683654613850859880,camera_1,111
1683654613860025167,108,1683654613860025167,camera_1,112
1683654613869506835,109,1683654613869506835,camera_1,113
1683654613878466367,110,1683654613878466367,camera_1,114
1683654613887902021,111,1683654613887902021,camera_1,115
1683654613897408008,112,1683654613897408008,camera_1,116
1683654613906537771,113,1683654613906537771,camera_1,117,0,-0.21778259047360324,-0.46930875429315133,3.4186382923048915,0.7805220843231757,0.6212302314858256,0.061404021462257694,0.03298213941113834,0.02009061729768291,0.005685554810980017,7423.108018911911
1683654613915944337,114,1683654613915944337,camera_1,118
1683654613925462007,115,1683654613925462007,camera_1,119
1683654613934610843,116,1683654613934610843,camera_1,120
1683654613944001436,117,1683654613944001436,camera_1,121
1683654613953144788,118,1683654613953144788,camera_1,122
1683654613962663650,119,1683654613962663650,camera_1,123
1683654613972029209,120,1683654613972029209,camera_1,124
1683654613981195449,121,1683654613981195449,camera_1,125,0,-0.2185208943145966,-0.47078250493056284,3.429907603701264,0.7818849987333378,0.6201075193082877,0.059569519918684165,0.023957995528581532,0.003896801790688187,0.0011090518933532384,7387.098615708296
1683654613990749120,122,1683654613990749120,camera_1,126,0,-0.21812915876875305,-0.46995465987219864,3.4225680143425574,0.780988107729098,0.6203193144032816,0.06042794650020174,0.040124643870499264,0.012976491707377136,0.0036845619978673003,7398.677119420845
1683654614001096487,123,1683654614001096487,camera_1,127
1683654614010123491,124,1683654614010123491,camera_1,128
1683654614019420146,125,1683654614019420146,camera_1,129
1683654614028634309,126,1683654614028634309,camera_1,130
1683654614038003206,127,1683654614038003206,camera_1,131
1683654614046758174,128,1683654614046758174,camera_1,132
1683654614055907726,129,1683654614055907726,camera_1,133,0,-0.21825956144625192,-0.47038895441508266,3.42599838164274,0.7811702174228915,0.6212641893754705,0.05896037792534248,0.0180989570421324,0.016793172108009458,0.004765564518176922,7409.553442262577
1683654614066064357,130,1683654614066064357,camera_1,134
1683654614074701309,131,1683654614074701309,camera_1,135
1683654614083892583,132,1683654614083892583,camera_1,136
1683654614093295335,133,1683654614093295335,camera_1,137,0,-0.21831052979547624,-0.47078573363193477,3.430586738277374,0.7805685207070052,0.6224788748365898,-0.05682881277329585,0.0018223342801263049,0.011062278295867145,0.003146278862554159,7401.025360296944
1683654614102448225,134,1683654614102448225,camera_1,138
1683654614112051486,135,1683654614112051486,camera_1,139
1683654614121424198,136,1683654614121424198,camera_1,140
1683654614130587339,137,1683654614130587339,camera_1,141,0,-0.21820939384342516,-0.4698797913652448,3.4233201931489177,-0.7820126511568465,-0.620119236536946,-0.06143193593798988,-0.011595824868740523,0.0037697903462685645,0.001067915525646163,7420.894931503106
1683654614139745235,138,1683654614139745235,camera_1,142,0,-0.21802130781434448,-0.47021082181200047,3.4243159283281153,0.7816356647930588,0.6203153215887751,0.06174629122968423,0.021023435616157212,0.03452524507883936,0.009790639833428597,7409.497898864096
1683654614149102926,139,1683654614149102926,camera_1,143
1683654614158491134,140,1683654614158491134,camera_1,144
1683654614167879819,141,1683654614167879819,camera_1,145
1683654614177157402,142,1683654614177157402,camera_1,146
1683654614186450958,143,1683654614186450958,camera_1,147
1683654614195956230,144,1683654614195956230,camera_1,148
1683654614205118656,145,1683654614205118656,camera_1,149,0,-0.21813176921949504,-0.4697091890195353,3.4225188136381672,-0.7808271131118085,-0.6215014442029081,-0.06151439745429406,-0.016154045592774776,0.0026227323105558753,0.0007427637144022271,7421.628189469458
1683654614214721441,146,1683654614214721441,camera_1,150
1683654614223953723,147,1683654614223953723,camera_1,151
1683654614233129978,148,1683654614233129978,camera_1,152,0,-0.21873634503901146,-0.4711345226452568,3.432134836008003,0.7811546657571212,0.6216223122308082,0.05719377947328216,-0.010581147965393806,0.0453873936785385,0.012929619516672458,7394.4334889357
1683654614242531061,149,1683654614242531061,camera_1,153,0,-0.21849740673728982,-0.47077349302625515,3.4297653508882138,0.7820878182744497,0.6204074292398207,0.05790527619064536,-0.00895797075422002,0.010715268726926297,0.0030460536290998334,7403.733258903025
1683654614251843929,150,1683654614251843929,camera_1,154
1683654614261111497,151,1683654614261111497,camera_1,155
1683654614270467042,152,1683654614270467042,camera_1,156
1683654614279747724,153,1683654614279747724,camera_1,157,0,-0.21898414710790648,-0.47141822760218866,3.434602133194621,0.7816160574146656,0.6214911552172736,0.052971621060535795,-0.0043692265301892115,0.04573891480686143,0.013047042160737338,7391.060396923448
1683654614289201259,154,1683654614289201259,camera_1,158
1683654614298625707,155,1683654614298625707,camera_1,159
1683654614307839155,156,1683654614307839155,camera_1,160,0,-0.2186923023969921,-0.47093267345009404,3.430481396678164,0.7811331229187144,0.6216518225198069,0.05517137354693389,0.018335085982996678,0.037405463051982224,0.010646074324063923,7396.502688537816
1683654614317127943,157,1683654614317127943,camera_1,161
1683654614326422214,158,1683654614326422214,camera_1,162
1683654614335721254,159,1683654614335721254,camera_1,163
1683654614345228433,160,1683654614345228433,camera_1,164
1683654614354408264,161,1683654614354408264,camera_1,165,0,-0.21835382908607603,-0.47049048328515164,3.4262373556636647,0.7815596623862312,0.6205396303591908,0.0614557862383684,0.017839496131423663,0.04447862022789195,0.012628076172210786,7404.077809787352
1683654614363775968,162,1683654614363775968,camera_1,166
1683654614373169183,163,1683654614373169183,camera_1,167
1683654614382328271,164,1683654614382328271,camera_1,168,0,-0.2190632667415487,-0.4717547959066605,3.4356206056385936,0.7811849972273868,0.6216209799982088,0.05701849920984545,-0.009286984482121601,0.052380256121978164,0.014952712423849877,7379.733790349446
1683654614391743898,165,1683654614391743898,camera_1,169
1683654614401068449,166,1683654614401068449,camera_1,170
1683654614410296678,167,1683654614410296678,camera_1,171
1683654614419853925,168,1683654614419853925,camera_1,172
1683654614429043292,169,1683654614429043292,camera_1,173,0,-0.21840491466268777,-0.4703650596667527,3.424271437811866,0.7813758906045363,0.6203346348306814,0.059259708672682494,0.03354020482170625,0.07367362093646079,0.020927165982211525,7401.507794718487
1683654614438484668,170,1683654614438484668,camera_1,174
1683654614447877407,171,1683654614447877407,camera_1,175
1683654614457123041,172,1683654614457123041,camera_1,176,0,-0.21846184858610634,-0.4703931829188727,3.4277627466151017,0.7820073746079673,0.6202488273928403,0.061192497830232666,0.003366954983054036,0.01451218716101721,0.004121260365505801,7405.471280052791
1683654614475421428,173,1683654614475421428,camera_1,178
1683654614485117197,174,1683654614485117197,camera_1,179
1683654614494501352,175,1683654614494501352,camera_1,180
1683654614503888368,176,1683654614503888368,camera_1,181,0,-0.21817148596085364,-0.4701705746627577,3.4250804965327504,0.7813565575207787,0.6209634044289315,0.05770699190547275,0.02358566226611339,0.011269244889263064,0.0031976160575990565,7411.435165204337
1683654614513134241,177,1683654614513134241,camera_1,182
1683654614522494554,178,1683654614522494554,camera_1,183
1683654614531735658,179,1683654614531735658,camera_1,184,0,-0.2184705890814644,-0.4708800527940669,3.4307456904069626,0.7827838460024691,0.6196068004799284,0.057764798677653356,0.00030210981267330875,0.005769657786004245,0.001640704033663635,7399.359327283455
1683654614541247129,180,1683654614541247129,camera_1,185
1683654614550216436,181,1683654614550216436,camera_1,186
1683654614559622287,182,1683654614559622287,camera_1,187
1683654614569357395,183,1683654614569357395,camera_1,188
1683654614578486680,184,1683654614578486680,camera_1,189
1683654614587719440,185,1683654614587719440,camera_1,190
1683654614597023248,186,1683654614597023248,camera_1,191
1683654614606328010,187,1683654614606328010,camera_1,192,0,-0.21822990797358183,-0.47058856577752145,3.4267867285781373,0.7819109292709905,0.6202056944728938,0.058333705345031704,0.023608770630649787,0.018115133105311543,0.005146600522035098,7402.715767979156
1683654614615800142,188,1683654614615800142,camera_1,193
1683654614625029087,189,1683654614625029087,camera_1,194
1683654614634461164,190,1683654614634461164,camera_1,195
1683654614643986225,191,1683654614643986225,camera_1,196
1683654614653043985,192,1683654614653043985,camera_1,197
1683654614662494659,193,1683654614662494659,camera_1,198
1683654614671979427,194,1683654614671979427,camera_1,199
1683654614680959463,195,1683654614680959463,camera_1,200,0,-0.21797167360135558,-0.469918089453472,3.4226949016488035,0.7793850632350631,0.622147984358475,0.06801993616937568,0.02939552769177118,0.0024129149969667196,0.0006841323197174913,7396.751223019326
1683654614690385341,196,1683654614690385341,camera_1,201
1683654614699730634,197,1683654614699730634,camera_1,202
1683654614708861112,198,1683654614708861112,camera_1,203
1683654614718281030,199,1683654614718281030,camera_1,204
1683654614727657556,200,1683654614727657556,camera_1,205
1683654614736971855,201,1683654614736971855,camera_1,206
1683654614746379852,202,1683654614746379852,camera_1,207
1683654614755631685,203,1683654614755631685,camera_1,208,0,-0.21808875531968921,-0.469771809858564,3.422040475361983,0.7822444071367927,0.6192973882242276,0.06442629151199877,0.020339257702016753,0.0027547954814508557,0.000780150235977713,7415.009712390367
1683654614764905214,204,1683654614764905214,camera_1,209
1683654614774117231,205,1683654614774117231,camera_1,210
1683654614783588409,206,1683654614783588409,camera_1,211,0,-0.21823477817554493,-0.4701424675091861,3.4254329956995804,0.781325304112496,0.6207350466149335,0.05922748548410621,0.026662258357120702,0.011852213297970593,0.0033657280328150763,7404.514411627775
1683654614793098449,207,1683654614793098449,camera_1,212
1683654614802218675,208,1683654614802218675,camera_1,213
1683654614811542749,209,1683654614811542749,camera_1,214
1683654614820858001,210,1683654614820858001,camera_1,215,0,-0.21807368982179187,-0.46990540155038585,3.423690928833536,0.7819056444409928,0.6204385297859288,0.05453981999372501,0.026551873445074325,0.007318911899346858,0.002075736627675182,7420.086784670595
1683654614830041408,211,1683654614830041408,camera_1,216,0,-0.21809885028632928,-0.4703182396217398,3.425761530069934,0.781224167471819,0.6205423233976894,0.06193105311150702,0.0279386773248203,0.0031184913241304457,0.0008857232666218529,7396.821200834356
1683654614839522838,212,1683654614839522838,camera_1,217
1683654614848924875,213,1683654614848924875,camera_1,218
1683654614858249664,214,1683654614858249664,camera_1,219,0,-0.21864109742631982,-0.47097790426625763,3.4313242664519823,0.7820212895876478,0.6205135106005003,0.05792888803507579,0.0070660968670782235,0.005009795364458114,0.0014256791892367112,7394.601485051913
1683654614867709636,215,1683654614867709636,camera_1,220
1683654614876689434,216,1683654614876689434,camera_1,221
1683654614886482954,217,1683654614886482954,camera_1,222
1683654614895744323,218,1683654614895744323,camera_1,223
1683654614904545783,219,1683654614904545783,camera_1,224,0,-0.218921842603394,-0.47148250732917946,3.4358708505846947,0.781699721727208,0.621795706992483,0.04721876112112782,0.009275366057985098,0.005209510505665094,0.0014864645481636747,7390.957885446496
1683654614914433002,220,1683654614914433002,camera_1,225
1683654614932615518,221,1683654614932615518,camera_1,227
1683654614942019701,222,1683654614942019701,camera_1,228
1683654614951462030,223,1683654614951462030,camera_1,229
1683654614960638761,224,1683654614960638761,camera_1,230
1683654614970318317,225,1683654614970318317,camera_1,231,0,-0.21816122233351837,-0.4700206915520372,3.4240334678715136,0.7812730541398988,0.6213110694567199,0.05431901264485189,0.02518759041175519,0.019963280705269426,0.005663863386620451,7420.153045276878
1683654614979440212,226,1683654614979440212,camera_1,232,0,-0.21822952553847474,-0.4705253245797016,3.4278112018734315,0.7821450441491576,0.6208393363482624,0.05226205265871009,0.008736487134976842,0.02966150938300416,0.008421593718837682,7418.328353472053
1683654614988989114,227,1683654614988989114,camera_1,233
1683654614998693466,228,1683654614998693466,camera_1,234
1683654615008583068,229,1683654615008583068,camera_1,235,0,-0.21917597240717054,-0.4714608453419339,3.435689512255798,0.7813573264620465,0.6217749333228184,0.05143692413194749,0.015195509577900375,0.023745619982946664,0.006779020557089914,7382.364162692327
1683654615017371654,230,1683654615017371654,camera_1,236
1683654615026195287,231,1683654615026195287,camera_1,237
1683654615036420822,232,1683654615036420822,camera_1,238
1683654615045868396,233,1683654615045868396,camera_1,239
1683654615054154157,234,1683654615054154157,camera_1,240,0,-0.2178559078079265,-0.46990630431961844,3.422267822550502,0.7811506999385558,0.6205318570538813,0.06819032892324291,0.009689035457983598,0.02959177817683667,0.008376473186846027,7413.119914252309
1683654615063606977,235,1683654615063606977,camera_1,241
1683654615072998762,236,1683654615072998762,camera_1,242,0,-0.21856216507403406,-0.4709854178597902,3.4309858682853447,0.7821865413801177,0.620208276070476,0.05936976555162045,0.0010675747483350657,0.003926999284885824,0.0011171951807798538,7395.271300717723
1683654615082239627,237,1683654615082239627,camera_1,243,0,-0.21842172977292273,-0.4710303117991615,3.430744525624259,0.7814912894413629,0.6210145837865043,0.059146401857727335,0.010674942577599413,0.02119813277386129,0.00603159849095018,7393.243504592918
1683654615091861724,238,1683654615091861724,camera_1,244
1683654615100740432,239,1683654615100740432,camera_1,245
1683654615109947443,240,1683654615109947443,camera_1,246
1683654615119617223,241,1683654615119617223,camera_1,247,0,-0.21853043352650406,-0.4708639577917331,3.4295837386946175,0.7808178166783996,0.622192707541432,0.056464183303158284,0.003401153296545482,0.0812241005478427,0.023098626957656968,7405.593181800565
1683654615128705501,242,1683654615128705501,camera_1,248
1683654615138243436,243,1683654615138243436,camera_1,249
1683654615147314071,244,1683654615147314071,camera_1,250
1683654615156439304,245,1683654615156439304,camera_1,251,0,-0.2183329414474395,-0.4701672061503599,3.425001528609295,0.7796619700603279,0.6220104810096774,0.06644284432700731,0.028557352704606555,0.053526682138908654,0.015201876541728639,7390.832658589585
1683654615166152715,246,1683654615166152715,camera_1,252
1683654615175376415,247,1683654615175376415,camera_1,253
1683654615184780836,248,1683654615184780836,camera_1,254
1683654615194147825,249,1683654615194147825,camera_1,255
1683654615203459739,250,1683654615203459739,camera_1,256
1683654615212823629,251,1683654615212823629,camera_1,257
1683654615222059965,252,1683654615222059965,camera_1,258,0,-0.21788907783997466,-0.46924513914488797,3.4200410098801717,-0.7798982247689529,-0.6212809028055866,-0.06429514972003163,-0.04043429897735152,0.010978341626469046,0.0031121803460745596,7402.553823453375
1683654615231348991,253,1683654615231348991,camera_1,259
1683654615241005897,254,1683654615241005897,camera_1,260
1683654615250022411,255,1683654615250022411,camera_1,261
1683654615259393930,256,1683654615259393930,camera_1,262
1683654615268835783,257,1683654615268835783,camera_1,263
1683654615278081893,258,1683654615278081893,camera_1,264
1683654615287500858,259,1683654615287500858,camera_1,265
1683654615296892642,260,1683654615296892642,camera_1,266
1683654615305974483,261,1683654615305974483,camera_1,267,0,-0.21821165046977528,-0.47099830999856446,3.4326421816301176,-0.7818641962084254,-0.621431350705586,0.04832751849448426,0.013262956071303613,0.0005155910039320588,0.00014681037637788994,7405.572609971279
1683654615315460920,262,1683654615315460920,camera_1,268
1683654615324680566,263,1683654615324680566,camera_1,269
1683654615334094047,264,1683654615334094047,camera_1,270
1683654615343546628,265,1683654615343546628,camera_1,271
1683654615352465391,266,1683654615352465391,camera_1,272
1683654615362005949,267,1683654615362005949,camera_1,273
1683654615371250152,268,1683654615371250152,camera_1,274,0,-0.2178998523200022,-0.46959132439664975,3.420310977872237,0.7815966116198394,0.6202067110776274,0.061082454353709036,0.026819880849577867,0.027741121710278094,0.007854775139642748,7422.962804793845
1683654615380589246,269,1683654615380589246,camera_1,275
1683654615389905691,270,1683654615389905691,camera_1,276
1683654615399208307,271,1683654615399208307,camera_1,277
1683654615408697843,272,1683654615408697843,camera_1,278,0,-0.21812942710959823,-0.47017823597727076,3.4253479158219085,-0.7817063333470992,-0.620022234848077,-0.06176953976015074,-0.02630894632723198,0.03985246818047017,0.011316689940671412,7400.640717523638
1683654615418096542,273,1683654615418096542,camera_1,279
1683654615427423238,274,1683654615427423238,camera_1,280
1683654615436773300,275,1683654615436773300,camera_1,281
1683654615445993661,276,1683654615445993661,camera_1,282
1683654615455145359,277,1683654615455145359,camera_1,283,0,-0.21861877908111726,-0.4717067488278927,3.433749293481142,0.782464292391692,0.6203981116566807,0.05279474297109093,0.008278242531492336,0.07791962497867642,0.022222383391869993,7391.633448783772
1683654615464526891,278,1683654615464526891,camera_1,284
1683654615473978996,279,1683654615473978996,camera_1,285,0,-0.21844667295112843,-0.4689102141609836,3.419608535218839,-0.7810232018331831,-0.6201809832066887,-0.0646194514455237,-0.034678995976059314,0.0056113547761924565,0.0015891041905493285,7411.511697033886
1683654615483027458,280,1683654615483027458,camera_1,286
1683654615492573499,281,1683654615492573499,camera_1,287
1683654615501638650,282,1683654615501638650,camera_1,288
1683654615511563539,283,1683654615511563539,camera_1,289
1683654615520756483,284,1683654615520756483,camera_1,290,0,-0.2184528574121942,-0.4704510876780816,3.428504344630216,0.7816225035764803,0.6213834353982254,0.05365512187793691,0.00836755709860829,0.014219172589946538,0.0040406709656294814,7413.472772313748
1683654615530038356,285,1683654615530038356,camera_1,291
1683654615539492607,286,1683654615539492607,camera_1,292
1683654615548505067,287,1683654615548505067,camera_1,293
1683654615558063983,288,1683654615558063983,camera_1,294,0,-0.21766095405891683,-0.4706201872493384,3.4265054685422114,0.7826342632779415,0.6198319073058733,0.0512073605195274,0.02588093618052506,0.01981411100132391,0.00562705925555667,7413.47071323753
1683654615567408561,289,1683654615567408561,camera_1,295
1683654615576523065,290,1683654615576523065,camera_1,296
1683654615586134195,291,1683654615586134195,camera_1,297
1683654615595423698,292,1683654615595423698,camera_1,298
