%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq
1682453626384798049,26,1682453626384798049,camera_2,27
1682453626393808364,27,1682453626393808364,camera_2,28
1682453626403363943,28,1682453626403363943,camera_2,29
1682453626412719011,29,1682453626412719011,camera_2,30
1682453626421725511,30,1682453626421725511,camera_2,31
1682453626431204795,31,1682453626431204795,camera_2,32
1682453626441041469,32,1682453626441041469,camera_2,33
1682453626449100732,33,1682453626449100732,camera_2,34
1682453626459320306,34,1682453626459320306,camera_2,35
1682453626468309164,35,1682453626468309164,camera_2,36
1682453626477761030,36,1682453626477761030,camera_2,37
1682453626487259864,37,1682453626487259864,camera_2,38
1682453626496584653,38,1682453626496584653,camera_2,39
1682453626505979061,39,1682453626505979061,camera_2,40
1682453626515041351,40,1682453626515041351,camera_2,41
1682453626524495124,41,1682453626524495124,camera_2,42
1682453626534188032,42,1682453626534188032,camera_2,43
1682453626542998075,43,1682453626542998075,camera_2,44
1682453626551756143,44,1682453626551756143,camera_2,45
1682453626562002420,45,1682453626562002420,camera_2,46
1682453626571562767,46,1682453626571562767,camera_2,47
1682453626581423759,47,1682453626581423759,camera_2,48
1682453626590144395,48,1682453626590144395,camera_2,49
1682453626599184036,49,1682453626599184036,camera_2,50
1682453626608808994,50,1682453626608808994,camera_2,51
1682453626617869138,51,1682453626617869138,camera_2,52
1682453626627420663,52,1682453626627420663,camera_2,53
1682453626636949300,53,1682453626636949300,camera_2,54
1682453626645737409,54,1682453626645737409,camera_2,55
1682453626653961181,55,1682453626653961181,camera_2,56
1682453626664199113,56,1682453626664199113,camera_2,57
1682453626672113180,57,1682453626672113180,camera_2,58
1682453626682900428,58,1682453626682900428,camera_2,59
1682453626693333864,59,1682453626693333864,camera_2,60
1682453626701565504,60,1682453626701565504,camera_2,61
1682453626711122274,61,1682453626711122274,camera_2,62
1682453626719890832,62,1682453626719890832,camera_2,63
1682453626729613780,63,1682453626729613780,camera_2,64
1682453626739153385,64,1682453626739153385,camera_2,65
1682453626747839927,65,1682453626747839927,camera_2,66
1682453626756964683,66,1682453626756964683,camera_2,67
1682453626766420841,67,1682453626766420841,camera_2,68
1682453626775778532,68,1682453626775778532,camera_2,69
1682453626785502672,69,1682453626785502672,camera_2,70
1682453626794547557,70,1682453626794547557,camera_2,71
1682453626803757905,71,1682453626803757905,camera_2,72
1682453626813263177,72,1682453626813263177,camera_2,73
1682453626822421312,73,1682453626822421312,camera_2,74
1682453626832098484,74,1682453626832098484,camera_2,75
1682453626841207265,75,1682453626841207265,camera_2,76
1682453626850681066,76,1682453626850681066,camera_2,77
1682453626859445571,77,1682453626859445571,camera_2,78
1682453626868942737,78,1682453626868942737,camera_2,79
1682453626878607511,79,1682453626878607511,camera_2,80
1682453626888118982,80,1682453626888118982,camera_2,81
1682453626897105455,81,1682453626897105455,camera_2,82
1682453626906623840,82,1682453626906623840,camera_2,83
1682453626915678739,83,1682453626915678739,camera_2,84
1682453626925139188,84,1682453626925139188,camera_2,85
1682453626934372186,85,1682453626934372186,camera_2,86
1682453626943648815,86,1682453626943648815,camera_2,87
1682453626953140497,87,1682453626953140497,camera_2,88
1682453626962231874,88,1682453626962231874,camera_2,89
1682453626971746921,89,1682453626971746921,camera_2,90
1682453626981564521,90,1682453626981564521,camera_2,91
1682453626991197109,91,1682453626991197109,camera_2,92
1682453626999821662,92,1682453626999821662,camera_2,93
1682453627009443521,93,1682453627009443521,camera_2,94
1682453627018684864,94,1682453627018684864,camera_2,95
1682453627028108358,95,1682453627028108358,camera_2,96
1682453627037593126,96,1682453627037593126,camera_2,97
1682453627046699762,97,1682453627046699762,camera_2,98
1682453627056007146,98,1682453627056007146,camera_2,99
1682453627064896106,99,1682453627064896106,camera_2,100
1682453627074606180,100,1682453627074606180,camera_2,101
1682453627084053516,101,1682453627084053516,camera_2,102
1682453627093034029,102,1682453627093034029,camera_2,103
1682453627102660655,103,1682453627102660655,camera_2,104
1682453627112110853,104,1682453627112110853,camera_2,105
