Time,Distance
2023-04-20 06:17:06.832182,-1.32637
2023-04-20 06:17:06.833182,-1.25165
2023-04-20 06:17:06.834182,-1.17692
2023-04-20 06:17:06.835182,-1.09908
2023-04-20 06:17:06.836182,-1.02436
2023-04-20 06:17:06.837182,-0.94652
2023-04-20 06:17:06.838182,-0.86557
2023-04-20 06:17:06.839182,-0.78462
2023-04-20 06:17:06.840182,-0.70055
2023-04-20 06:17:06.841182,-0.6196
2023-04-20 06:17:06.842182,-0.53553
2023-04-20 06:17:06.843182,-0.45147
2023-04-20 06:17:06.844182,-0.35806
2023-04-20 06:17:06.845182,-0.27088
2023-04-20 06:17:06.846182,-0.17747
2023-04-20 06:17:06.847182,-0.09029
2023-04-20 06:17:06.848182,0.00311
2023-04-20 06:17:06.849182,0.09652
2023-04-20 06:17:06.850182,0.19304
2023-04-20 06:17:06.851182,0.28645
2023-04-20 06:17:06.852182,0.38297
2023-04-20 06:17:06.853182,0.47326
2023-04-20 06:17:06.854182,0.56978
2023-04-20 06:17:06.855182,0.66007
2023-04-20 06:17:06.856182,0.75348
2023-04-20 06:17:06.857182,0.84066
2023-04-20 06:17:06.858182,0.93095
2023-04-20 06:17:06.859182,1.02125
2023-04-20 06:17:06.860182,1.11154
2023-04-20 06:17:06.861182,1.19872
2023-04-20 06:17:06.862182,1.28278
2023-04-20 06:17:06.863182,1.36685
2023-04-20 06:17:06.864182,1.44469
2023-04-20 06:17:06.865182,1.52875
2023-04-20 06:17:06.866182,1.61282
2023-04-20 06:17:06.867182,1.69066
2023-04-20 06:17:06.868182,1.77473
2023-04-20 06:17:06.869182,1.85568
2023-04-20 06:17:06.870182,1.93663
2023-04-20 06:17:06.871182,2.01758
2023-04-20 06:17:06.872182,2.09542
2023-04-20 06:17:06.873182,2.17015
2023-04-20 06:17:06.874182,2.24487
2023-04-20 06:17:06.875182,2.31648
2023-04-20 06:17:06.876182,2.39432
2023-04-20 06:17:06.877182,2.46282
2023-04-20 06:17:06.878182,2.53443
2023-04-20 06:17:06.879182,2.60293
2023-04-20 06:17:06.880182,2.66832
2023-04-20 06:17:06.881182,2.73681
2023-04-20 06:17:06.882182,2.8022
2023-04-20 06:17:06.883182,2.86447
2023-04-20 06:17:06.884182,2.92051
2023-04-20 06:17:06.885182,2.97967
2023-04-20 06:17:06.886182,3.02949
2023-04-20 06:17:06.887182,3.08242
2023-04-20 06:17:06.888182,3.13223
2023-04-20 06:17:06.889182,3.17894
2023-04-20 06:17:06.890182,3.21941
2023-04-20 06:17:06.891182,3.25678
2023-04-20 06:17:06.892182,3.29414
2023-04-20 06:17:06.893182,3.32839
2023-04-20 06:17:06.894182,3.35952
2023-04-20 06:17:06.895182,3.38755
2023-04-20 06:17:06.896182,3.40934
2023-04-20 06:17:06.897182,3.42802
2023-04-20 06:17:06.898182,3.4467
2023-04-20 06:17:06.899182,3.46227
2023-04-20 06:17:06.900182,3.47473
2023-04-20 06:17:06.901182,3.48407
2023-04-20 06:17:06.902182,3.48407
2023-04-20 06:17:06.903182,3.48407
2023-04-20 06:17:06.904182,3.48407
2023-04-20 06:17:06.905182,3.48407
2023-04-20 06:17:06.906182,3.48407
2023-04-20 06:17:06.907182,3.47784
2023-04-20 06:17:06.908182,3.46538
2023-04-20 06:17:06.909182,3.44982
2023-04-20 06:17:06.910182,3.43425
2023-04-20 06:17:06.911182,3.41557
2023-04-20 06:17:06.912182,3.39377
2023-04-20 06:17:06.913182,3.36575
2023-04-20 06:17:06.914182,3.33462
2023-04-20 06:17:06.915182,3.30037
2023-04-20 06:17:06.916182,3.26612
2023-04-20 06:17:06.917182,3.22875
2023-04-20 06:17:06.918182,3.18828
2023-04-20 06:17:06.919182,3.14158
2023-04-20 06:17:06.920182,3.09487
2023-04-20 06:17:06.921182,3.04194
2023-04-20 06:17:06.922182,2.99212
2023-04-20 06:17:06.923182,2.93608
2023-04-20 06:17:06.924182,2.87692
2023-04-20 06:17:06.925182,2.81465
2023-04-20 06:17:06.926182,2.75238
2023-04-20 06:17:06.927182,2.68388
2023-04-20 06:17:06.928182,2.62161
2023-04-20 06:17:06.929182,2.55311
2023-04-20 06:17:06.930182,2.4815
2023-04-20 06:17:06.931182,2.413
2023-04-20 06:17:06.932182,2.34139
2023-04-20 06:17:06.933182,2.26667
2023-04-20 06:17:06.934182,2.19194
2023-04-20 06:17:06.935182,2.11722
2023-04-20 06:17:06.936182,2.03938
2023-04-20 06:17:06.937182,1.96154
2023-04-20 06:17:06.938182,1.88059
2023-04-20 06:17:06.939182,1.79963
2023-04-20 06:17:06.940182,1.71868
2023-04-20 06:17:06.941182,1.63773
2023-04-20 06:17:06.942182,1.55678
2023-04-20 06:17:06.943182,1.47582
2023-04-20 06:17:06.944182,1.39487
2023-04-20 06:17:06.945182,1.31392
2023-04-20 06:17:06.946182,1.22674
2023-04-20 06:17:06.947182,1.14267
2023-04-20 06:17:06.948182,1.05238
2023-04-20 06:17:06.949182,0.9652
2023-04-20 06:17:06.950182,0.87491
2023-04-20 06:17:06.951182,0.78773
2023-04-20 06:17:06.952182,0.69744
2023-04-20 06:17:06.953182,0.60714
2023-04-20 06:17:06.954182,0.51685
2023-04-20 06:17:06.955182,0.42344
2023-04-20 06:17:06.956182,0.33004
2023-04-20 06:17:06.957182,0.23352
2023-04-20 06:17:06.958182,0.14322
2023-04-20 06:17:06.959182,0.0467
2023-04-20 06:17:06.960182,-0.0467
2023-04-20 06:17:06.961182,-0.137
2023-04-20 06:17:06.962182,-0.22418
2023-04-20 06:17:06.963182,-0.31447
2023-04-20 06:17:06.964182,-0.40165
2023-04-20 06:17:06.965182,-0.49194
2023-04-20 06:17:06.966182,-0.57289
2023-04-20 06:17:06.967182,-0.65696
2023-04-20 06:17:06.968182,-0.7348
2023-04-20 06:17:06.969182,-0.81886
2023-04-20 06:17:06.970182,-0.89982
2023-04-20 06:17:06.971182,-0.97766
2023-04-20 06:17:06.972182,-1.05549
2023-04-20 06:17:06.973182,-1.13022
2023-04-20 06:17:06.974182,-1.20806
2023-04-20 06:17:06.975182,-1.27656
2023-04-20 06:17:06.976182,-1.35128
2023-04-20 06:17:06.977182,-1.41978
2023-04-20 06:17:06.978182,-1.48828
2023-04-20 06:17:06.979182,-1.55366
2023-04-20 06:17:06.980182,-1.61593
2023-04-20 06:17:06.981182,-1.68132
2023-04-20 06:17:06.982182,-1.74048
2023-04-20 06:17:06.983182,-1.79963
2023-04-20 06:17:06.984182,-1.85879
2023-04-20 06:17:06.985182,-1.91172
2023-04-20 06:17:06.986182,-1.96465
2023-04-20 06:17:06.987182,-2.01447
2023-04-20 06:17:06.988182,-2.06117
2023-04-20 06:17:06.989182,-2.10476
2023-04-20 06:17:06.990182,-2.14524
2023-04-20 06:17:06.991182,-2.18571
2023-04-20 06:17:06.992182,-2.21996
2023-04-20 06:17:06.993182,-2.2511
2023-04-20 06:17:06.994182,-2.28223
2023-04-20 06:17:06.995182,-2.31026
2023-04-20 06:17:06.996182,-2.33516
2023-04-20 06:17:06.997182,-2.35696
2023-04-20 06:17:06.998182,-2.37875
2023-04-20 06:17:06.999182,-2.39432
2023-04-20 06:17:07.000182,-2.40366
2023-04-20 06:17:07.001182,-2.413
2023-04-20 06:17:07.002182,-2.41923
2023-04-20 06:17:07.003182,-2.41923
2023-04-20 06:17:07.004182,-2.41923
2023-04-20 06:17:07.005182,-2.41923
2023-04-20 06:17:07.006182,-2.41923
2023-04-20 06:17:07.007182,-2.413
2023-04-20 06:17:07.008182,-2.40366
2023-04-20 06:17:07.009182,-2.3881
2023-04-20 06:17:07.010182,-2.37253
2023-04-20 06:17:07.011182,-2.35073
2023-04-20 06:17:07.012182,-2.32894
2023-04-20 06:17:07.013182,-2.30092
2023-04-20 06:17:07.014182,-2.27601
2023-04-20 06:17:07.015182,-2.24176
2023-04-20 06:17:07.016182,-2.21062
2023-04-20 06:17:07.017182,-2.17326
2023-04-20 06:17:07.018182,-2.1359
2023-04-20 06:17:07.019182,-2.09231
2023-04-20 06:17:07.020182,-2.04872
2023-04-20 06:17:07.021182,-1.9989
2023-04-20 06:17:07.022182,-1.94597
2023-04-20 06:17:07.023182,-1.89304
2023-04-20 06:17:07.024182,-1.837
2023-04-20 06:17:07.025182,-1.78095
2023-04-20 06:17:07.026182,-1.71868
2023-04-20 06:17:07.027182,-1.65952
2023-04-20 06:17:07.028182,-1.59414
2023-04-20 06:17:07.029182,-1.52875
2023-04-20 06:17:07.030182,-1.46026
2023-04-20 06:17:07.031182,-1.39487
2023-04-20 06:17:07.032182,-1.32326
2023-04-20 06:17:07.033182,-1.24853
2023-04-20 06:17:07.034182,-1.17381
2023-04-20 06:17:07.035182,-1.09597
2023-04-20 06:17:07.036182,-1.02125
2023-04-20 06:17:07.037182,-0.94341
2023-04-20 06:17:07.038182,-0.86245
2023-04-20 06:17:07.039182,-0.77839
2023-04-20 06:17:07.040182,-0.69744
2023-04-20 06:17:07.041182,-0.61648
2023-04-20 06:17:07.042182,-0.53242
2023-04-20 06:17:07.043182,-0.44835
2023-04-20 06:17:07.044182,-0.35495
2023-04-20 06:17:07.045182,-0.26777
2023-04-20 06:17:07.046182,-0.17747
2023-04-20 06:17:07.047182,-0.08718
2023-04-20 06:17:07.048182,0.00623
2023-04-20 06:17:07.049182,0.09963
2023-04-20 06:17:07.050182,0.19615
2023-04-20 06:17:07.051182,0.28956
2023-04-20 06:17:07.052182,0.38297
2023-04-20 06:17:07.053182,0.47637
2023-04-20 06:17:07.054182,0.56978
2023-04-20 06:17:07.055182,0.66319
2023-04-20 06:17:07.056182,0.75348
2023-04-20 06:17:07.057182,0.84377
2023-04-20 06:17:07.058182,0.93407
2023-04-20 06:17:07.059182,1.02436
2023-04-20 06:17:07.060182,1.11465
2023-04-20 06:17:07.061182,1.19872
2023-04-20 06:17:07.062182,1.2859
2023-04-20 06:17:07.063182,1.36685
2023-04-20 06:17:07.064182,1.4478
2023-04-20 06:17:07.065182,1.53187
2023-04-20 06:17:07.066182,1.61282
2023-04-20 06:17:07.067182,1.69377
2023-04-20 06:17:07.068182,1.77784
2023-04-20 06:17:07.069182,1.85568
2023-04-20 06:17:07.070182,1.93663
2023-04-20 06:17:07.071182,2.01758
2023-04-20 06:17:07.072182,2.09542
2023-04-20 06:17:07.073182,2.17326
2023-04-20 06:17:07.074182,2.24799
2023-04-20 06:17:07.075182,2.3196
2023-04-20 06:17:07.076182,2.39432
2023-04-20 06:17:07.077182,2.46282
2023-04-20 06:17:07.078182,2.53755
2023-04-20 06:17:07.079182,2.60293
2023-04-20 06:17:07.080182,2.66832
2023-04-20 06:17:07.081182,2.73993
2023-04-20 06:17:07.082182,2.8022
2023-04-20 06:17:07.083182,2.86447
2023-04-20 06:17:07.084182,2.92363
2023-04-20 06:17:07.085182,2.97967
2023-04-20 06:17:07.086182,3.0326
2023-04-20 06:17:07.087182,3.08242
2023-04-20 06:17:07.088182,3.13223
2023-04-20 06:17:07.089182,3.17894
2023-04-20 06:17:07.090182,3.22253
2023-04-20 06:17:07.091182,3.25678
2023-04-20 06:17:07.092182,3.29414
2023-04-20 06:17:07.093182,3.32839
2023-04-20 06:17:07.094182,3.35952
2023-04-20 06:17:07.095182,3.38755
2023-04-20 06:17:07.096182,3.40934
2023-04-20 06:17:07.097182,3.43114
2023-04-20 06:17:07.098182,3.4467
2023-04-20 06:17:07.099182,3.46227
2023-04-20 06:17:07.100182,3.47473
2023-04-20 06:17:07.101182,3.48407
2023-04-20 06:17:07.102182,3.48718
2023-04-20 06:17:07.103182,3.48718
2023-04-20 06:17:07.104182,3.48718
2023-04-20 06:17:07.105182,3.48718
2023-04-20 06:17:07.106182,3.48718
2023-04-20 06:17:07.107182,3.47784
2023-04-20 06:17:07.108182,3.46538
2023-04-20 06:17:07.109182,3.44982
2023-04-20 06:17:07.110182,3.43425
2023-04-20 06:17:07.111182,3.41557
2023-04-20 06:17:07.112182,3.39066
2023-04-20 06:17:07.113182,3.36575
2023-04-20 06:17:07.114182,3.33462
2023-04-20 06:17:07.115182,3.30037
2023-04-20 06:17:07.116182,3.26612
2023-04-20 06:17:07.117182,3.22564
2023-04-20 06:17:07.118182,3.18828
2023-04-20 06:17:07.119182,3.14158
2023-04-20 06:17:07.120182,3.09176
2023-04-20 06:17:07.121182,3.04194
2023-04-20 06:17:07.122182,2.98901
2023-04-20 06:17:07.123182,2.93297
2023-04-20 06:17:07.124182,2.87381
2023-04-20 06:17:07.125182,2.81465
2023-04-20 06:17:07.126182,2.75238
2023-04-20 06:17:07.127182,2.68388
2023-04-20 06:17:07.128182,2.6185
2023-04-20 06:17:07.129182,2.55
2023-04-20 06:17:07.130182,2.47839
2023-04-20 06:17:07.131182,2.40989
2023-04-20 06:17:07.132182,2.33828
2023-04-20 06:17:07.133182,2.26355
2023-04-20 06:17:07.134182,2.18883
2023-04-20 06:17:07.135182,2.1141
2023-04-20 06:17:07.136182,2.03938
2023-04-20 06:17:07.137182,1.95531
2023-04-20 06:17:07.138182,1.87747
2023-04-20 06:17:07.139182,1.79652
2023-04-20 06:17:07.140182,1.71557
2023-04-20 06:17:07.141182,1.63462
2023-04-20 06:17:07.142182,1.55366
2023-04-20 06:17:07.143182,1.47271
2023-04-20 06:17:07.144182,1.39176
2023-04-20 06:17:07.145182,1.30769
2023-04-20 06:17:07.146182,1.22363
2023-04-20 06:17:07.147182,1.13956
2023-04-20 06:17:07.148182,1.05238
2023-04-20 06:17:07.149182,0.96209
2023-04-20 06:17:07.150182,0.87179
2023-04-20 06:17:07.151182,0.78462
2023-04-20 06:17:07.152182,0.69432
2023-04-20 06:17:07.153182,0.60403
2023-04-20 06:17:07.154182,0.51374
2023-04-20 06:17:07.155182,0.42033
2023-04-20 06:17:07.156182,0.32692
2023-04-20 06:17:07.157182,0.23352
2023-04-20 06:17:07.158182,0.14011
2023-04-20 06:17:07.159182,0.04359
2023-04-20 06:17:07.160182,-0.0467
2023-04-20 06:17:07.161182,-0.14011
2023-04-20 06:17:07.162182,-0.22729
2023-04-20 06:17:07.163182,-0.31758
2023-04-20 06:17:07.164182,-0.40476
2023-04-20 06:17:07.165182,-0.49505
2023-04-20 06:17:07.166182,-0.57601
2023-04-20 06:17:07.167182,-0.66007
2023-04-20 06:17:07.168182,-0.73791
2023-04-20 06:17:07.169182,-0.82198
2023-04-20 06:17:07.170182,-0.89982
2023-04-20 06:17:07.171182,-0.98077
2023-04-20 06:17:07.172182,-1.05861
2023-04-20 06:17:07.173182,-1.13333
2023-04-20 06:17:07.174182,-1.20806
2023-04-20 06:17:07.175182,-1.27967
2023-04-20 06:17:07.176182,-1.35128
2023-04-20 06:17:07.177182,-1.42289
2023-04-20 06:17:07.178182,-1.49139
2023-04-20 06:17:07.179182,-1.55366
2023-04-20 06:17:07.180182,-1.61593
2023-04-20 06:17:07.181182,-1.68132
2023-04-20 06:17:07.182182,-1.74359
2023-04-20 06:17:07.183182,-1.79963
2023-04-20 06:17:07.184182,-1.85879
2023-04-20 06:17:07.185182,-1.91172
2023-04-20 06:17:07.186182,-1.96777
2023-04-20 06:17:07.187182,-2.01758
2023-04-20 06:17:07.188182,-2.06429
2023-04-20 06:17:07.189182,-2.10476
2023-04-20 06:17:07.190182,-2.14835
2023-04-20 06:17:07.191182,-2.18571
2023-04-20 06:17:07.192182,-2.21996
2023-04-20 06:17:07.193182,-2.2511
2023-04-20 06:17:07.194182,-2.28223
2023-04-20 06:17:07.195182,-2.31026
2023-04-20 06:17:07.196182,-2.33516
2023-04-20 06:17:07.197182,-2.35696
2023-04-20 06:17:07.198182,-2.37875
2023-04-20 06:17:07.199182,-2.39432
2023-04-20 06:17:07.200182,-2.40366
2023-04-20 06:17:07.201182,-2.41612
2023-04-20 06:17:07.202182,-2.41923
2023-04-20 06:17:07.203182,-2.41923
2023-04-20 06:17:07.204182,-2.41923
2023-04-20 06:17:07.205182,-2.41923
2023-04-20 06:17:07.206182,-2.41923
2023-04-20 06:17:07.207182,-2.40989
2023-04-20 06:17:07.208182,-2.40055
2023-04-20 06:17:07.209182,-2.3881
2023-04-20 06:17:07.210182,-2.37253
2023-04-20 06:17:07.211182,-2.35073
2023-04-20 06:17:07.212182,-2.32582
2023-04-20 06:17:07.213182,-2.30092
2023-04-20 06:17:07.214182,-2.27289
2023-04-20 06:17:07.215182,-2.24176
2023-04-20 06:17:07.216182,-2.21062
2023-04-20 06:17:07.217182,-2.17326
2023-04-20 06:17:07.218182,-2.13278
2023-04-20 06:17:07.219182,-2.09231
2023-04-20 06:17:07.220182,-2.04872
2023-04-20 06:17:07.221182,-1.9989
2023-04-20 06:17:07.222182,-1.94908
2023-04-20 06:17:07.223182,-1.89304
2023-04-20 06:17:07.224182,-1.837
2023-04-20 06:17:07.225182,-1.77784
2023-04-20 06:17:07.226182,-1.71868
2023-04-20 06:17:07.227182,-1.65641
2023-04-20 06:17:07.228182,-1.59414
2023-04-20 06:17:07.229182,-1.52875
2023-04-20 06:17:07.230182,-1.46026
2023-04-20 06:17:07.231182,-1.39176
2023-04-20 06:17:07.232182,-1.32326
2023-04-20 06:17:07.233182,-1.24853
2023-04-20 06:17:07.234182,-1.17381
2023-04-20 06:17:07.235182,-1.09597
2023-04-20 06:17:07.236182,-1.02125
2023-04-20 06:17:07.237182,-0.94029
2023-04-20 06:17:07.238182,-0.86245
2023-04-20 06:17:07.239182,-0.77839
2023-04-20 06:17:07.240182,-0.69744
2023-04-20 06:17:07.241182,-0.61648
2023-04-20 06:17:07.242182,-0.5293
2023-04-20 06:17:07.243182,-0.44524
2023-04-20 06:17:07.244182,-0.35495
2023-04-20 06:17:07.245182,-0.26465
2023-04-20 06:17:07.246182,-0.17436
2023-04-20 06:17:07.247182,-0.08407
2023-04-20 06:17:07.248182,0.00934
2023-04-20 06:17:07.249182,0.10275
2023-04-20 06:17:07.250182,0.19927
2023-04-20 06:17:07.251182,0.28956
2023-04-20 06:17:07.252182,0.38608
2023-04-20 06:17:07.253182,0.47949
2023-04-20 06:17:07.254182,0.57289
2023-04-20 06:17:07.255182,0.66319
2023-04-20 06:17:07.256182,0.75659
2023-04-20 06:17:07.257182,0.84689
2023-04-20 06:17:07.258182,0.93718
2023-04-20 06:17:07.259182,1.02436
2023-04-20 06:17:07.260182,1.11465
2023-04-20 06:17:07.261182,1.20183
2023-04-20 06:17:07.262182,1.2859
2023-04-20 06:17:07.263182,1.36996
2023-04-20 06:17:07.264182,1.45092
2023-04-20 06:17:07.265182,1.53187
2023-04-20 06:17:07.266182,1.61282
2023-04-20 06:17:07.267182,1.69377
2023-04-20 06:17:07.268182,1.77784
2023-04-20 06:17:07.269182,1.85879
2023-04-20 06:17:07.270182,1.93974
2023-04-20 06:17:07.271182,2.0207
2023-04-20 06:17:07.272182,2.09542
2023-04-20 06:17:07.273182,2.17326
2023-04-20 06:17:07.274182,2.24799
2023-04-20 06:17:07.275182,2.32271
2023-04-20 06:17:07.276182,2.39744
2023-04-20 06:17:07.277182,2.46593
2023-04-20 06:17:07.278182,2.53755
2023-04-20 06:17:07.279182,2.60604
2023-04-20 06:17:07.280182,2.67143
2023-04-20 06:17:07.281182,2.73993
2023-04-20 06:17:07.282182,2.80531
2023-04-20 06:17:07.283182,2.86447
2023-04-20 06:17:07.284182,2.92363
2023-04-20 06:17:07.285182,2.98278
2023-04-20 06:17:07.286182,3.0326
2023-04-20 06:17:07.287182,3.08242
2023-04-20 06:17:07.288182,3.13223
2023-04-20 06:17:07.289182,3.18205
2023-04-20 06:17:07.290182,3.22253
2023-04-20 06:17:07.291182,3.25989
2023-04-20 06:17:07.292182,3.29414
2023-04-20 06:17:07.293182,3.32839
2023-04-20 06:17:07.294182,3.35952
2023-04-20 06:17:07.295182,3.38755
2023-04-20 06:17:07.296182,3.41245
2023-04-20 06:17:07.297182,3.43114
2023-04-20 06:17:07.298182,3.4467
2023-04-20 06:17:07.299182,3.46538
2023-04-20 06:17:07.300182,3.47473
2023-04-20 06:17:07.301182,3.48407
2023-04-20 06:17:07.302182,3.48407
2023-04-20 06:17:07.303182,3.48407
2023-04-20 06:17:07.304182,3.48407
2023-04-20 06:17:07.305182,3.48407
2023-04-20 06:17:07.306182,3.48407
2023-04-20 06:17:07.307182,3.47473
2023-04-20 06:17:07.308182,3.46538
2023-04-20 06:17:07.309182,3.44982
2023-04-20 06:17:07.310182,3.43425
2023-04-20 06:17:07.311182,3.41245
2023-04-20 06:17:07.312182,3.39066
2023-04-20 06:17:07.313182,3.36575
2023-04-20 06:17:07.314182,3.3315
2023-04-20 06:17:07.315182,3.30037
2023-04-20 06:17:07.316182,3.263
2023-04-20 06:17:07.317182,3.22564
2023-04-20 06:17:07.318182,3.18516
2023-04-20 06:17:07.319182,3.14158
2023-04-20 06:17:07.320182,3.09176
2023-04-20 06:17:07.321182,3.03883
2023-04-20 06:17:07.322182,2.98901
2023-04-20 06:17:07.323182,2.93297
2023-04-20 06:17:07.324182,2.87381
2023-04-20 06:17:07.325182,2.81465
2023-04-20 06:17:07.326182,2.75238
2023-04-20 06:17:07.327182,2.68077
2023-04-20 06:17:07.328182,2.6185
2023-04-20 06:17:07.329182,2.55
2023-04-20 06:17:07.330182,2.47839
2023-04-20 06:17:07.331182,2.40989
2023-04-20 06:17:07.332182,2.33516
2023-04-20 06:17:07.333182,2.26355
2023-04-20 06:17:07.334182,2.18883
2023-04-20 06:17:07.335182,2.11099
2023-04-20 06:17:07.336182,2.03626
2023-04-20 06:17:07.337182,1.95531
2023-04-20 06:17:07.338182,1.87436
2023-04-20 06:17:07.339182,1.79652
2023-04-20 06:17:07.340182,1.71557
2023-04-20 06:17:07.341182,1.63462
2023-04-20 06:17:07.342182,1.55366
2023-04-20 06:17:07.343182,1.4696
2023-04-20 06:17:07.344182,1.38864
2023-04-20 06:17:07.345182,1.30769
2023-04-20 06:17:07.346182,1.22363
2023-04-20 06:17:07.347182,1.13956
2023-04-20 06:17:07.348182,1.04927
2023-04-20 06:17:07.349182,0.96209
2023-04-20 06:17:07.350182,0.87179
2023-04-20 06:17:07.351182,0.78462
2023-04-20 06:17:07.352182,0.69121
2023-04-20 06:17:07.353182,0.60403
2023-04-20 06:17:07.354182,0.51062
2023-04-20 06:17:07.355182,0.42033
2023-04-20 06:17:07.356182,0.32381
2023-04-20 06:17:07.357182,0.2304
2023-04-20 06:17:07.358182,0.137
2023-04-20 06:17:07.359182,0.04359
2023-04-20 06:17:07.360182,-0.04982
2023-04-20 06:17:07.361182,-0.14011
2023-04-20 06:17:07.362182,-0.2304
2023-04-20 06:17:07.363182,-0.31758
2023-04-20 06:17:07.364182,-0.40788
2023-04-20 06:17:07.365182,-0.49505
2023-04-20 06:17:07.366182,-0.57601
2023-04-20 06:17:07.367182,-0.66007
2023-04-20 06:17:07.368182,-0.74103
2023-04-20 06:17:07.369182,-0.82198
2023-04-20 06:17:07.370182,-0.89982
2023-04-20 06:17:07.371182,-0.98388
2023-04-20 06:17:07.372182,-1.05861
2023-04-20 06:17:07.373182,-1.13333
2023-04-20 06:17:07.374182,-1.20806
2023-04-20 06:17:07.375182,-1.27967
2023-04-20 06:17:07.376182,-1.3544
2023-04-20 06:17:07.377182,-1.42289
2023-04-20 06:17:07.378182,-1.49139
2023-04-20 06:17:07.379182,-1.55678
2023-04-20 06:17:07.380182,-1.61905
2023-04-20 06:17:07.381182,-1.68443
2023-04-20 06:17:07.382182,-1.74359
2023-04-20 06:17:07.383182,-1.79963
2023-04-20 06:17:07.384182,-1.85879
2023-04-20 06:17:07.385182,-1.91484
2023-04-20 06:17:07.386182,-1.96777
2023-04-20 06:17:07.387182,-2.01758
2023-04-20 06:17:07.388182,-2.06429
2023-04-20 06:17:07.389182,-2.10788
2023-04-20 06:17:07.390182,-2.14835
2023-04-20 06:17:07.391182,-2.18571
2023-04-20 06:17:07.392182,-2.21996
2023-04-20 06:17:07.393182,-2.25421
2023-04-20 06:17:07.394182,-2.28223
2023-04-20 06:17:07.395182,-2.31026
2023-04-20 06:17:07.396182,-2.33516
2023-04-20 06:17:07.397182,-2.35696
2023-04-20 06:17:07.398182,-2.37875
2023-04-20 06:17:07.399182,-2.39432
2023-04-20 06:17:07.400182,-2.40366
2023-04-20 06:17:07.401182,-2.41612
2023-04-20 06:17:07.402182,-2.41923
2023-04-20 06:17:07.403182,-2.41923
2023-04-20 06:17:07.404182,-2.41923
2023-04-20 06:17:07.405182,-2.41923
2023-04-20 06:17:07.406182,-2.41923
2023-04-20 06:17:07.407182,-2.40989
2023-04-20 06:17:07.408182,-2.40055
2023-04-20 06:17:07.409182,-2.3881
2023-04-20 06:17:07.410182,-2.37253
2023-04-20 06:17:07.411182,-2.34762
2023-04-20 06:17:07.412182,-2.32582
2023-04-20 06:17:07.413182,-2.30092
2023-04-20 06:17:07.414182,-2.27289
2023-04-20 06:17:07.415182,-2.24176
2023-04-20 06:17:07.416182,-2.20751
2023-04-20 06:17:07.417182,-2.17015
2023-04-20 06:17:07.418182,-2.13278
2023-04-20 06:17:07.419182,-2.08919
2023-04-20 06:17:07.420182,-2.0456
2023-04-20 06:17:07.421182,-1.99579
2023-04-20 06:17:07.422182,-1.94597
2023-04-20 06:17:07.423182,-1.88993
2023-04-20 06:17:07.424182,-1.83388
2023-04-20 06:17:07.425182,-1.77784
2023-04-20 06:17:07.426182,-1.71557
2023-04-20 06:17:07.427182,-1.6533
2023-04-20 06:17:07.428182,-1.59103
2023-04-20 06:17:07.429182,-1.52564
2023-04-20 06:17:07.430182,-1.45714
2023-04-20 06:17:07.431182,-1.39176
2023-04-20 06:17:07.432182,-1.32015
2023-04-20 06:17:07.433182,-1.24542
2023-04-20 06:17:07.434182,-1.17381
2023-04-20 06:17:07.435182,-1.09286
2023-04-20 06:17:07.436182,-1.01813
2023-04-20 06:17:07.437182,-0.93718
2023-04-20 06:17:07.438182,-0.85934
2023-04-20 06:17:07.439182,-0.77527
2023-04-20 06:17:07.440182,-0.69432
2023-04-20 06:17:07.441182,-0.61026
2023-04-20 06:17:07.442182,-0.52619
2023-04-20 06:17:07.443182,-0.44524
2023-04-20 06:17:07.444182,-0.35183
2023-04-20 06:17:07.445182,-0.26154
2023-04-20 06:17:07.446182,-0.17125
2023-04-20 06:17:07.447182,-0.08095
2023-04-20 06:17:07.448182,0.01245
2023-04-20 06:17:07.449182,0.10586
2023-04-20 06:17:07.450182,0.19927
2023-04-20 06:17:07.451182,0.29579
2023-04-20 06:17:07.452182,0.38919
2023-04-20 06:17:07.453182,0.4826
2023-04-20 06:17:07.454182,0.57601
2023-04-20 06:17:07.455182,0.6663
2023-04-20 06:17:07.456182,0.75971
2023-04-20 06:17:07.457182,0.85
2023-04-20 06:17:07.458182,0.94029
2023-04-20 06:17:07.459182,1.02747
2023-04-20 06:17:07.460182,1.11777
2023-04-20 06:17:07.461182,1.20495
2023-04-20 06:17:07.462182,1.28901
2023-04-20 06:17:07.463182,1.37308
2023-04-20 06:17:07.464182,1.45403
2023-04-20 06:17:07.465182,1.5381
2023-04-20 06:17:07.466182,1.61593
2023-04-20 06:17:07.467182,1.69689
2023-04-20 06:17:07.468182,1.78095
2023-04-20 06:17:07.469182,1.85879
2023-04-20 06:17:07.470182,1.94286
2023-04-20 06:17:07.471182,2.0207
2023-04-20 06:17:07.472182,2.09853
2023-04-20 06:17:07.473182,2.17637
2023-04-20 06:17:07.474182,2.2511
2023-04-20 06:17:07.475182,2.32271
2023-04-20 06:17:07.476182,2.40055
2023-04-20 06:17:07.477182,2.46905
2023-04-20 06:17:07.478182,2.54066
2023-04-20 06:17:07.479182,2.60916
2023-04-20 06:17:07.480182,2.67454
2023-04-20 06:17:07.481182,2.74304
2023-04-20 06:17:07.482182,2.80842
2023-04-20 06:17:07.483182,2.86758
2023-04-20 06:17:07.484182,2.92674
