%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq,field.transforms0.fiducial_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w,field.transforms0.image_error,field.transforms0.object_error,field.transforms0.fiducial_area
1683662037119259595,11,1683662037119259595,camera_2,13,0,-0.1867625496905158,0.9007217927893132,4.627779381001014,-0.7188193503737988,0.6856718429216874,-0.08762016764304115,0.07399710517832604,0.007384547003312036,0.002285299729056951,11612.912452063523
1683662037138504028,12,1683662037138504028,camera_2,14,0,-0.1867487508965564,0.9005585324695455,4.626878071299974,-0.7190093495872307,0.6854828476719758,-0.08701211988692822,0.07461710089817845,0.009112499552429654,0.0028184631308869534,11618.017014081008
1683662037157274723,13,1683662037157274723,camera_2,15,0,-0.18678216821280802,0.900731710627998,4.627793669710118,-0.7191040212420795,0.6852544583571343,-0.08751110686131607,0.07521662124190821,0.005110404716106132,0.0015815070723863224,11609.971634512824
1683662037175655126,14,1683662037175655126,camera_2,16,0,-0.18678052714798052,0.9007005986133649,4.6275888945651635,-0.7187833995365619,0.6853808731906642,-0.08802432443130583,0.0765192885714321,0.006581280249520205,0.0020368363183147363,11605.496671196275
1683662037195580720,15,1683662037195580720,camera_2,17,0,-0.18675206244668574,0.9005137397112214,4.626650259362247,-0.718809149000007,0.6853042998153072,-0.08890963461551203,0.07593747981776391,0.006549362311488949,0.002026679514528279,11608.464932271545
1683662037214493751,16,1683662037214493751,camera_2,18,0,-0.1866800213311739,0.9002111265480529,4.6250260857451275,-0.7186064435324326,0.6852901840946102,-0.08943926746437184,0.07734830529934354,0.006676638586213812,0.0020650263164477003,11610.699517999368
1683662037233627557,17,1683662037233627557,camera_2,19,0,-0.18680562778254745,0.9008384982759667,4.6283168908501136,-0.718988066496821,0.6856571470483164,-0.08762848119721497,0.07246851881883522,0.009519383747829124,0.002946575706577341,11614.147035748896
1683662037253650188,18,1683662037253650188,camera_2,20,0,-0.1867695597801311,0.9007481587930545,4.627695557127623,-0.7185098646361908,0.6856236611709349,-0.08951701651030074,0.07516963095652726,0.0077627894934266806,0.0024037141000280743,11603.03487048755
1683662037272265195,19,1683662037272265195,camera_2,21,0,-0.18673168533116097,0.9004944826974272,4.6264958920227786,-0.718841849880979,0.6855523604470121,-0.08718434415922002,0.07538730714615534,0.0053766023920616135,0.0016627632870844494,11617.201015773615
1683662037291561365,20,1683662037291561365,camera_2,22,0,-0.18677640224515346,0.9006844212534348,4.6274897414408604,-0.718925372326295,0.6854650046252562,-0.08858305304202502,0.07373655249162017,0.006014180762576871,0.0018615015371211882,11611.409731217806
1683662037310333490,21,1683662037310333490,camera_2,23,0,-0.18676453674787197,0.9005396117621116,4.626910506691639,-0.718964838110514,0.6855303537241967,-0.08786536299450408,0.0736028102000462,0.005643837197567336,0.0017460530754544823,11617.34683132725
1683662037330639123,22,1683662037330639123,camera_2,24,0,-0.18681943621193536,0.9010258165370048,4.6291105794904475,-0.7190626031003755,0.6857831647761073,-0.08751666672149276,0.07064882715330502,0.006786739002563991,0.002101355163586981,11615.208684260375
1683662037349413633,23,1683662037349413633,camera_2,25,0,-0.18673602685160853,0.9006780751826908,4.627326143703238,-0.7188756327402461,0.6856762790702782,-0.08787945234577753,0.07309628463920034,0.017202995033585463,0.005323186109326064,11616.61001054334
1683662037368511438,24,1683662037368511438,camera_2,26,0,-0.18684261144524347,0.9010310058936342,4.629260789717006,-0.7191716093097709,0.6856226376668744,-0.08679726230804181,0.07197242761878517,0.008048775314819068,0.00249170952439264,11613.752238366287
1683662037387977838,25,1683662037387977838,camera_2,27,0,-0.1868172909698137,0.9009793726060461,4.62894736178486,-0.7190786136986038,0.6854540565680235,-0.08776323487372249,0.07332324501980715,0.00754151088767685,0.002335105653726538,11608.286524196154
1683662037407604932,26,1683662037407604932,camera_2,28,0,-0.18682781257692527,0.9007947768592043,4.628006416240912,-0.7188733804993832,0.6856411957790527,-0.0878203463622734,0.0735173464215762,0.010977826284943148,0.0033977749129583353,11612.211407414903
1683662037426252126,27,1683662037426252126,camera_2,29,0,-0.18683024789435532,0.9009813523171951,4.62888215133239,-0.7189384447491415,0.6856026517677807,-0.08799696832671143,0.0730277352516211,0.006260325448238291,0.0019385007575797796,11608.486754865447
1683662037445492029,28,1683662037445492029,camera_2,30,0,-0.1867475156573415,0.9004956346988693,4.626429481275133,-0.7188107383872495,0.6855772978293604,-0.08914694114540155,0.07312806550557609,0.0031345772149506956,0.0009699333516850168,11616.160138993117
1683662037464607715,29,1683662037464607715,camera_2,31,0,-0.1868576739196519,0.901103229679934,4.629839384437809,-0.7190565272563035,0.6855898951038019,-0.08721583041501804,0.07292191211619212,0.008583374496083707,0.0026582112088353654,11606.87618500378
1683662037483975172,30,1683662037483975172,camera_2,32,0,-0.1867820272674704,0.9006281323781922,4.627078620664479,-0.7187558823422692,0.6852762363200807,-0.08943169681796115,0.07608175298737188,0.01383852757862769,0.0042839623359089436,11603.958923377566
1683662037503112554,31,1683662037503112554,camera_2,33,0,-0.18669741248794658,0.9002041487953871,4.625184777265976,-0.718369447355336,0.6854289013712371,-0.08958971141683021,0.07814244608186563,0.0036332832096377388,0.0011238240176610513,11607.021978632456
1683662037521818637,32,1683662037521818637,camera_2,34,0,-0.1868736779763587,0.9011242008942082,4.62972557793051,-0.7191165298259947,0.6854066108238505,-0.08722548520552013,0.07403316216833855,0.009433968283701688,0.002921498199570082,11604.463630794435
1683662037541421413,33,1683662037541421413,camera_2,35,0,-0.1868603200577426,0.9009172400092862,4.628549510546834,-0.7187036465592547,0.6858538050804424,-0.08785446554210104,0.07315202911348702,0.006899029918713495,0.0021358103357384103,11610.271797852474
1683662037560855150,34,1683662037560855150,camera_2,36,0,-0.18675047023081684,0.9005951264177336,4.627087488892371,-0.7189121797479286,0.6853689516809903,-0.08890020145336533,0.07437359789154432,0.008701314756763168,0.002693120832498498,11610.58463115711
1683662037578954458,35,1683662037578954458,camera_2,37,0,-0.1867729291317102,0.9008383813346162,4.6280813784089965,-0.7187983711667097,0.6857368321245721,-0.08855977918600963,0.0724642269424485,0.009265616099582985,0.0028686229426961645,11611.8904877053
1683662037597682952,36,1683662037597682952,camera_2,38,0,-0.18677519874458792,0.9007947691913453,4.627889178398083,-0.7189320271928561,0.6853961703802193,-0.08829590536506021,0.07465027126718432,0.005498845057445578,0.001702185628752074,11608.091651278693
1683662037616805076,37,1683662037616805076,camera_2,39,0,-0.18670964537287754,0.9003868078136124,4.625998181548225,-0.7188710050520852,0.6852972942651887,-0.08864945658039688,0.07571902281604356,0.006607608389458619,0.002043981524505499,11613.345535444905
1683662037637187242,38,1683662037637187242,camera_2,40,0,-0.18683795751738988,0.9010635074160048,4.629495683003758,-0.7191774129569555,0.6854224213075095,-0.08627930111087473,0.0744031938918659,0.004834955179831013,0.001496752680718935,11608.158510716454
1683662037656556367,39,1683662037656556367,camera_2,41,0,-0.1868408252122773,0.9009732571106702,4.629008511126374,-0.7189408048556518,0.6853429766905774,-0.08815002158818706,0.07522431195038229,0.008937511025578715,0.0027677897160397792,11601.4521489953
1683662037675796508,40,1683662037675796508,camera_2,42,0,-0.1867464305565883,0.9004883840985182,4.626483194947448,-0.7186363945810788,0.68551521954979,-0.08952893420018218,0.07493454537188235,0.005524832638911903,0.0017098438405561314,11609.668608649834
1683662037694869041,41,1683662037694869041,camera_2,43,0,-0.18676985924595566,0.9006038606622936,4.6270976201875715,-0.7187875009882438,0.685530311931877,-0.09008245783934372,0.07264895481203765,0.011217548119020648,0.003473206156753771,11610.541687594461
1683662037714268207,42,1683662037714268207,camera_2,44,0,-0.18667375310167933,0.9002509881629084,4.625269011314042,-0.7185345758327626,0.6854221978533089,-0.08933489950128345,0.07696589994190416,0.005865980725502595,0.0018143815730516427,11610.950455715041
1683662037733236074,43,1683662037733236074,camera_2,45,0,-0.18682179692058384,0.9009421842774744,4.628824662762362,-0.7189702166229217,0.6855708750673809,-0.08809441385087209,0.07289565910811183,0.01085784011229407,0.003362202220146844,11608.789187158953
