%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq,field.transforms0.fiducial_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w,field.transforms0.image_error,field.transforms0.object_error,field.transforms0.fiducial_area
1684965453354266166,0,1684965453354266166,camera_1,1,0,0.22924269324469101,-0.10717813095036023,0.5182069876286179,0.9742250895199341,0.04490823840706771,-0.19152857197752965,0.11038809351238289,0.49121408874634653,0.04665267533251609,31945.15844389179
1684965453364722728,1,1684965453364722728,camera_1,2,0,0.22927117411988274,-0.10699040536122502,0.5181357470938079,0.9742224799943644,0.044793477569017436,-0.1915103744902145,0.11048927687120542,0.553511866251938,0.05255380148519003,31954.38438548497
1684965453374467611,2,1684965453374467611,camera_1,3,0,0.22938722696568897,-0.10683525730953813,0.5182456842350681,0.9743323971586937,0.04476077834023146,-0.1911072522562222,0.11023098795006339,0.5643050387734547,0.05357393157155881,31956.93177209784
1684965453384422302,3,1684965453384422302,camera_1,4,0,0.22943752845104615,-0.10674427485480417,0.5182879244915928,0.97431112466348,0.04473624553827633,-0.1912715748497247,0.11014393013974845,0.517800037167035,0.04916534547269098,31949.194495949418
1684965453394380569,4,1684965453394380569,camera_1,5,0,0.22931628281268499,-0.10672137299276792,0.5180498816699115,0.9742790964029372,0.04471371257853068,-0.1915401347426395,0.10996955488903438,0.5614127381122671,0.05326017351757149,31973.917269630838
1684965453404417753,5,1684965453404417753,camera_1,6,0,0.2292193738243399,-0.10706172568751125,0.5181115511679402,0.9741893610553095,0.044817198521582585,-0.1916637124761477,0.11050578646924068,0.596467581926845,0.056634091615160566,31953.41562510083
1684965453414414167,6,1684965453414414167,camera_1,7,0,0.229134248603527,-0.10719014212123726,0.5180302184080399,0.9740427730701593,0.04491003740729234,-0.19246684273767864,0.1103643022741486,0.5941258821403609,0.05642015683097712,31941.645693855597
1684965453424413919,7,1684965453424413919,camera_1,8,0,0.2291760881810878,-0.10724307418879599,0.5181410438660083,0.9742296762250378,0.04498539985414038,-0.19164456410039918,0.11011454405839985,0.5281461837003008,0.05014262921312655,31954.31382741849
1684965453434325218,8,1684965453434325218,camera_1,9,0,0.22927833046663706,-0.10717791288416595,0.5182735713891853,0.9742374828141638,0.04486915280228525,-0.19142879599429966,0.11046765259975427,0.497179358091671,0.04723148931064149,31938.633831798114
1684965453444228649,9,1684965453444228649,camera_1,10,0,0.22931946182186028,-0.10699062982561287,0.5182221279972591,0.9743397739420022,0.04475804704771015,-0.19094611302041517,0.11044593275226457,0.5185156683437526,0.049229083445025267,31960.013325191816
1684965453454464197,10,1684965453454464197,camera_1,11,0,0.22930359921076846,-0.10677449420425493,0.518040745719728,0.9742167031748016,0.044761932783427896,-0.1916007685938992,0.11039624134425836,0.5628488672082312,0.05341465407276005,31965.876419582397
1684965453464327096,11,1684965453464327096,camera_1,12,0,0.2293829843152749,-0.10676721354049318,0.5181952183206961,0.974323123182076,0.044739864641649536,-0.19138015297867433,0.10984731762965912,0.5310750611824915,0.05040206607422443,31961.571975394385
1684965453474437952,12,1684965453474437952,camera_1,13,0,0.22928517694533743,-0.10711528394196185,0.5182698812593961,0.9742700706651658,0.044893013888930404,-0.1914525666483982,0.11012884015462032,0.5742777364212088,0.05453972289271332,31945.06679148937
1684965453483832359,13,1684965453483832359,camera_1,14,0,0.2291750372524483,-0.10721805765624493,0.5181222801727112,0.9741942228514071,0.045016099644569034,-0.19159307158681127,0.1105045784375658,0.5658487771870568,0.05373105238061679,31952.579917787563
1684965453493141651,14,1684965453493141651,camera_1,15,0,0.22915873509967732,-0.10723444780080699,0.5180974602945854,0.9742099129966938,0.04496270864947892,-0.19163767809194407,0.11031047359795323,0.549632033042144,0.05218093420952112,31956.852580229737
1684965453502991199,15,1684965453502991199,camera_1,16,0,0.22930204771722845,-0.10717342357471858,0.5183135321013335,0.9742231669917439,0.04502138705413054,-0.19158034804788668,0.11026906114658605,0.4984500851132907,0.04735631451394997,31932.42068227997
1684965453513117551,16,1684965453513117551,camera_1,17,0,0.22936709457478038,-0.10679652565784811,0.5181749598490419,0.9742549704822377,0.044671808495501404,-0.1914180506574541,0.11041200975843025,0.5743226889753714,0.05452634762770146,31954.14415003895
1684965453523142337,17,1684965453523142337,camera_1,18,0,0.229420515479759,-0.1067299743386659,0.5182382718510173,0.9742650638982504,0.04472071823807225,-0.19176126817715206,0.10970532646457738,0.5181048642843962,0.049184326546883726,31947.70979673066
1684965453533545970,18,1684965453533545970,camera_1,19,0,0.22931956571438317,-0.10674353137012743,0.5180607175416502,0.9742156997472945,0.04469406046324543,-0.1917210870790263,0.11022357322475766,0.5689384361030534,0.05399261496873241,31963.186137791727
1684965453544604778,19,1684965453544604778,camera_1,20,0,0.22928682033488468,-0.1069037043946717,0.518113308391429,0.9741809083538282,0.04469109275916228,-0.1918153616338577,0.1103681614786375,0.5285906606004573,0.05018579304293344,31951.060769950273
1684965453554426908,20,1684965453554426908,camera_1,21,0,0.22925779888418843,-0.10710810690761147,0.518214965693912,0.9742407397025545,0.04502455480454893,-0.19146058341380515,0.11032051290361654,0.5587357761687599,0.053058419603638524,31948.8146844008
1684965453564325094,21,1684965453564325094,camera_1,22,0,0.229105400211526,-0.10718691999318206,0.5179620440768543,0.974039337597732,0.044976463802279855,-0.19253866852108115,0.11024222258346858,0.544928805611562,0.051732294960490324,31949.22592320806
1684965453574515342,22,1684965453574515342,camera_1,23,0,0.22926576841497218,-0.10715232495880776,0.518232841837959,0.974265242918573,0.04502738515108796,-0.19141950925091558,0.11017414626584614,0.5319193869945593,0.050512058124240436,31948.555154116708
1684965453584309577,23,1684965453584309577,camera_1,24,0,0.229274498224498,-0.1069424368757356,0.5180939167129903,0.9742023762172941,0.04482654772742899,-0.1914596186511626,0.1107408019537957,0.534645805018954,0.05076078022166614,31956.862846710723
1684965453594337701,24,1684965453594337701,camera_1,25,0,0.22928782530633626,-0.10675623626396749,0.5180004666168797,0.9741631629184696,0.04470458576335629,-0.19190976793681586,0.11035521281229756,0.6107943708775565,0.05796508256944406,31963.001296732677
1684965453604553461,25,1684965453604553461,camera_1,26,0,0.2293622686165163,-0.10677038090580529,0.5181571042247748,0.9742433049018948,0.04465739104914252,-0.19132706075664432,0.11067816451649803,0.5683244157698937,0.05395961360392677,31955.46972486842
1684965453614319324,26,1684965453614319324,camera_1,27,0,0.22935202047207506,-0.10694845142739898,0.5182691969737956,0.9742611248655717,0.044675071253800346,-0.19101970548475222,0.11104445371407617,0.5107694758917205,0.048522982794978596,31944.06009839753
1684965453624589681,27,1684965453624589681,camera_1,28,0,0.22915834898414766,-0.10722133879437767,0.5180859636976316,0.974163064308167,0.04501663659667343,-0.19183919358060716,0.11035193869428506,0.5608938356745057,0.05325562278392859,31952.03786526226
1684965453634192705,28,1684965453634192705,camera_1,29,0,0.22913511819105029,-0.10721001956183689,0.5180270743635396,0.974103488236424,0.045082710844994746,-0.19207416714874695,0.11044210113273335,0.5572446271544322,0.052907985158168976,31951.082683677545
1684965453644687414,29,1684965453644687414,camera_1,30,0,0.2292604543852221,-0.10713273705757036,0.5182081975611396,0.9742782950677092,0.04501114317149783,-0.1912747719155075,0.11031664597431891,0.5256102735875174,0.049908320413669584,31953.589996394338
1684965453654378652,30,1684965453654378652,camera_1,31,0,0.2293282298919279,-0.10694088051105291,0.5181932404177084,0.974235640342428,0.044800133201992706,-0.19138666022639347,0.11058486080404503,0.5372837781324051,0.05102250029329727,31949.015799269662
1684965453664538621,31,1684965453664538621,camera_1,32,0,0.22936386278376922,-0.10677751610014928,0.5181595386568333,0.9742897519769292,0.044838766314305376,-0.1912847050140498,0.11026842637778472,0.6414136976818553,0.06088043464427818,31962.3956210484
1684965453674407243,32,1684965453674407243,camera_1,33,0,0.22938858475762394,-0.10671523970719102,0.5181636962418067,0.974293005623179,0.04478048051150219,-0.19132162172514122,0.11019929591142198,0.5040681388927624,0.04784168026248033,31961.881442288053
1684965453684493064,33,1684965453684493064,camera_1,34,0,0.22935535912308921,-0.10697659371930526,0.5182952452882543,0.9741975628547284,0.04492966114879113,-0.19121436386758286,0.11116429790035176,0.5419818061636761,0.05150298854134087,31933.591390497517
1684965453694444656,34,1684965453694444656,camera_1,35,0,0.22924915155612863,-0.10714008055674977,0.5182012242997681,0.97421967561906,0.044986893061493734,-0.1913010701680073,0.11079757958521697,0.5178409229265526,0.04918620017481632,31946.84004678226
1684965453704377412,35,1684965453704377412,camera_1,36,0,0.22915906144057094,-0.10722848322419183,0.518089892929197,0.974219551880297,0.044975358530402805,-0.19158740823957127,0.11030751045717078,0.5466944459476508,0.0518991146694472,31959.12865699444
1684965453714354038,36,1684965453714354038,camera_1,37,0,0.22913828089053234,-0.10720685867990853,0.5180224832681061,0.9741590809637554,0.04509810875220572,-0.191738168921052,0.11052927278159438,0.5580761259188876,0.05297835799042816,31959.514578812756
1684965453724597930,37,1684965453724597930,camera_1,38,0,0.2293011054029997,-0.1071320222642668,0.5182721410967873,0.9743393478983359,0.04484437264054463,-0.1907235075691325,0.1107987411483045,0.5386180802015588,0.051157750229296674,31953.60053208378
1684965453734485387,38,1684965453734485387,camera_1,39,0,0.22929099743392378,-0.10691569170878329,0.5180925393660536,0.9742417406962074,0.04468800183396568,-0.19127146638844614,0.11077562603264753,0.5468518935376778,0.05191515575903618,31961.407086261912
1684965453744557380,39,1684965453744557380,camera_1,40,0,0.22938165488421342,-0.10671665023764908,0.5181494593926277,0.9742187139664228,0.044632619152266996,-0.19185325417514773,0.10999161571512625,0.5070563851040788,0.04813222011618143,31951.586725442663
