%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq
1682453097589905977,15,1682453097589905977,camera_3,16
1682453097606645584,16,1682453097606645584,camera_3,17
1682453097623251914,17,1682453097623251914,camera_3,18
1682453097638529300,18,1682453097638529300,camera_3,19
1682453097657609701,19,1682453097657609701,camera_3,20
1682453097675289630,20,1682453097675289630,camera_3,21
1682453097692134380,21,1682453097692134380,camera_3,22
1682453097708574771,22,1682453097708574771,camera_3,23
1682453097725341796,23,1682453097725341796,camera_3,24
1682453097742201566,24,1682453097742201566,camera_3,25
1682453097759580612,25,1682453097759580612,camera_3,26
1682453097775890111,26,1682453097775890111,camera_3,27
1682453097794935464,27,1682453097794935464,camera_3,28
1682453097813430309,28,1682453097813430309,camera_3,29
1682453097827951669,29,1682453097827951669,camera_3,30
1682453097844037294,30,1682453097844037294,camera_3,31
1682453097862839698,31,1682453097862839698,camera_3,32
1682453097877516031,32,1682453097877516031,camera_3,33
1682453097893346786,33,1682453097893346786,camera_3,34
1682453097909808397,34,1682453097909808397,camera_3,35
1682453097926328420,35,1682453097926328420,camera_3,36
1682453097943536996,36,1682453097943536996,camera_3,37
1682453097959443092,37,1682453097959443092,camera_3,38
1682453097978847980,38,1682453097978847980,camera_3,39
1682453097994913816,39,1682453097994913816,camera_3,40
1682453098012061834,40,1682453098012061834,camera_3,41
1682453098029407024,41,1682453098029407024,camera_3,42
1682453098046921968,42,1682453098046921968,camera_3,43
1682453098065504312,43,1682453098065504312,camera_3,44
1682453098084432840,44,1682453098084432840,camera_3,45
1682453098100298643,45,1682453098100298643,camera_3,46
1682453098118583202,46,1682453098118583202,camera_3,47
1682453098135413408,47,1682453098135413408,camera_3,48
1682453098152297973,48,1682453098152297973,camera_3,49
1682453098168946027,49,1682453098168946027,camera_3,50
1682453098186555862,50,1682453098186555862,camera_3,51
1682453098203759431,51,1682453098203759431,camera_3,52
1682453098221501588,52,1682453098221501588,camera_3,53
1682453098238285779,53,1682453098238285779,camera_3,54
1682453098254617691,54,1682453098254617691,camera_3,55
1682453098271388769,55,1682453098271388769,camera_3,56
1682453098287839651,56,1682453098287839651,camera_3,57
1682453098304490089,57,1682453098304490089,camera_3,58
1682453098320696592,58,1682453098320696592,camera_3,59
1682453098337909936,59,1682453098337909936,camera_3,60
1682453098355162143,60,1682453098355162143,camera_3,61
1682453098372970819,61,1682453098372970819,camera_3,62
1682453098390244245,62,1682453098390244245,camera_3,63
1682453098405968189,63,1682453098405968189,camera_3,64
