%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq
1684313339068466663,13,1684313339068466663,camera_1,26
1684313339081857204,14,1684313339081857204,camera_1,28
1684313339095006227,15,1684313339095006227,camera_1,30
1684313339108429670,16,1684313339108429670,camera_1,32
1684313339121530771,17,1684313339121530771,camera_1,34
1684313339134752035,18,1684313339134752035,camera_1,36
1684313339148236274,19,1684313339148236274,camera_1,38
1684313339161391735,20,1684313339161391735,camera_1,40
1684313339174774885,21,1684313339174774885,camera_1,42
1684313339181612014,22,1684313339181612014,camera_1,43
1684313339188270330,23,1684313339188270330,camera_1,44
1684313339201852321,24,1684313339201852321,camera_1,46
1684313339208494186,25,1684313339208494186,camera_1,47
1684313339215040922,26,1684313339215040922,camera_1,48
1684313339228249311,27,1684313339228249311,camera_1,50
1684313339241724014,28,1684313339241724014,camera_1,52
1684313339248395204,29,1684313339248395204,camera_1,53
1684313339255017280,30,1684313339255017280,camera_1,54
1684313339268227577,31,1684313339268227577,camera_1,56
1684313339281747102,32,1684313339281747102,camera_1,58
1684313339295095920,33,1684313339295095920,camera_1,60
1684313339308488607,34,1684313339308488607,camera_1,62
1684313339321964263,35,1684313339321964263,camera_1,64
1684313339334950208,36,1684313339334950208,camera_1,66
1684313339341804027,37,1684313339341804027,camera_1,67
1684313339348371744,38,1684313339348371744,camera_1,68
1684313339361605644,39,1684313339361605644,camera_1,70
1684313339368352651,40,1684313339368352651,camera_1,71
1684313339381791591,41,1684313339381791591,camera_1,73
1684313339388506889,42,1684313339388506889,camera_1,74
1684313339401854276,43,1684313339401854276,camera_1,76
1684313339415014743,44,1684313339415014743,camera_1,78
1684313339428555250,45,1684313339428555250,camera_1,80
1684313339435033798,46,1684313339435033798,camera_1,81
1684313339441882371,47,1684313339441882371,camera_1,82
1684313339454998731,48,1684313339454998731,camera_1,84
1684313339461992263,49,1684313339461992263,camera_1,85
1684313339468546390,50,1684313339468546390,camera_1,86
1684313339481939554,51,1684313339481939554,camera_1,88
1684313339495053529,52,1684313339495053529,camera_1,90
1684313339508396625,53,1684313339508396625,camera_1,92
1684313339521617412,54,1684313339521617412,camera_1,94
1684313339534923315,55,1684313339534923315,camera_1,96
1684313339541689872,56,1684313339541689872,camera_1,97
1684313339548436403,57,1684313339548436403,camera_1,98
1684313339561718702,58,1684313339561718702,camera_1,100
1684313339574739217,59,1684313339574739217,camera_1,102
1684313339588215827,60,1684313339588215827,camera_1,104
1684313339594834804,61,1684313339594834804,camera_1,105
1684313339601669073,62,1684313339601669073,camera_1,106
1684313339608372688,63,1684313339608372688,camera_1,107
1684313339614999294,64,1684313339614999294,camera_1,108
1684313339628381967,65,1684313339628381967,camera_1,110
1684313339635014295,66,1684313339635014295,camera_1,111
1684313339641872167,67,1684313339641872167,camera_1,112
1684313339654938697,68,1684313339654938697,camera_1,114
1684313339668456792,69,1684313339668456792,camera_1,116
1684313339681762218,70,1684313339681762218,camera_1,118
1684313339695025920,71,1684313339695025920,camera_1,120
1684313339708435773,72,1684313339708435773,camera_1,122
1684313339721807241,73,1684313339721807241,camera_1,124
1684313339728566884,74,1684313339728566884,camera_1,125
1684313339734976291,75,1684313339734976291,camera_1,126
1684313339755046367,76,1684313339755046367,camera_1,128
1684313339768435478,77,1684313339768435478,camera_1,130
1684313339788578033,78,1684313339788578033,camera_1,132
1684313339802002906,79,1684313339802002906,camera_1,134
1684313339821774005,80,1684313339821774005,camera_1,136
1684313339834945201,81,1684313339834945201,camera_1,138
1684313339848601818,82,1684313339848601818,camera_1,140
1684313339861828565,83,1684313339861828565,camera_1,142
1684313339874964237,84,1684313339874964237,camera_1,144
1684313339888237714,85,1684313339888237714,camera_1,146
1684313339901781082,86,1684313339901781082,camera_1,148
1684313339914939165,87,1684313339914939165,camera_1,150
