%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq
1683096592898151636,8,1683096592898151636,camera_1,9
1683096592907649755,9,1683096592907649755,camera_1,10
1683096592916551589,10,1683096592916551589,camera_1,11
1683096592926229715,11,1683096592926229715,camera_1,12
1683096592935233831,12,1683096592935233831,camera_1,13
1683096592944370985,13,1683096592944370985,camera_1,14
1683096592953508853,14,1683096592953508853,camera_1,15
1683096592962986707,15,1683096592962986707,camera_1,16
1683096592972261190,16,1683096592972261190,camera_1,17
1683096592982113838,17,1683096592982113838,camera_1,18
1683096592991454362,18,1683096592991454362,camera_1,19
1683096593000733137,19,1683096593000733137,camera_1,20
1683096593010052680,20,1683096593010052680,camera_1,21
1683096593019015789,21,1683096593019015789,camera_1,22
1683096593028716325,22,1683096593028716325,camera_1,23
1683096593037153482,23,1683096593037153482,camera_1,24
1683096593046000957,24,1683096593046000957,camera_1,25
1683096593055781364,25,1683096593055781364,camera_1,26
1683096593065772533,26,1683096593065772533,camera_1,27
1683096593074945211,27,1683096593074945211,camera_1,28
1683096593083632707,28,1683096593083632707,camera_1,29
1683096593093789100,29,1683096593093789100,camera_1,30
1683096593103584289,30,1683096593103584289,camera_1,31
1683096593112611532,31,1683096593112611532,camera_1,32
1683096593121816158,32,1683096593121816158,camera_1,33
1683096593131446123,33,1683096593131446123,camera_1,34
1683096593140526056,34,1683096593140526056,camera_1,35
1683096593150048255,35,1683096593150048255,camera_1,36
1683096593159467697,36,1683096593159467697,camera_1,37
1683096593168531894,37,1683096593168531894,camera_1,38
1683096593178055763,38,1683096593178055763,camera_1,39
1683096593187446117,39,1683096593187446117,camera_1,40
1683096593196698665,40,1683096593196698665,camera_1,41
1683096593205925226,41,1683096593205925226,camera_1,42
1683096593215198993,42,1683096593215198993,camera_1,43
1683096593224586248,43,1683096593224586248,camera_1,44
1683096593234064579,44,1683096593234064579,camera_1,45
1683096593243336677,45,1683096593243336677,camera_1,46
1683096593252494335,46,1683096593252494335,camera_1,47
1683096593262010097,47,1683096593262010097,camera_1,48
1683096593271131753,48,1683096593271131753,camera_1,49
1683096593280552148,49,1683096593280552148,camera_1,50
1683096593289761304,50,1683096593289761304,camera_1,51
1683096593299242258,51,1683096593299242258,camera_1,52
1683096593308578014,52,1683096593308578014,camera_1,53
1683096593317881822,53,1683096593317881822,camera_1,54
1683096593327168941,54,1683096593327168941,camera_1,55
1683096593336576700,55,1683096593336576700,camera_1,56
1683096593345817089,56,1683096593345817089,camera_1,57
1683096593355333566,57,1683096593355333566,camera_1,58
1683096593364326238,58,1683096593364326238,camera_1,59
1683096593373836040,59,1683096593373836040,camera_1,60
1683096593383296251,60,1683096593383296251,camera_1,61
1683096593392505168,61,1683096593392505168,camera_1,62
1683096593401942253,62,1683096593401942253,camera_1,63
1683096593411325931,63,1683096593411325931,camera_1,64
1683096593420482873,64,1683096593420482873,camera_1,65
1683096593429920673,65,1683096593429920673,camera_1,66
1683096593439100980,66,1683096593439100980,camera_1,67
1683096593448515176,67,1683096593448515176,camera_1,68
1683096593457804918,68,1683096593457804918,camera_1,69
1683096593467050790,69,1683096593467050790,camera_1,70
1683096593476463794,70,1683096593476463794,camera_1,71
1683096593485913038,71,1683096593485913038,camera_1,72
1683096593494012117,72,1683096593494012117,camera_1,73
1683096593503273725,73,1683096593503273725,camera_1,74
1683096593512968778,74,1683096593512968778,camera_1,75
1683096593522869825,75,1683096593522869825,camera_1,76
1683096593531538963,76,1683096593531538963,camera_1,77
1683096593541162967,77,1683096593541162967,camera_1,78
1683096593549903154,78,1683096593549903154,camera_1,79
1683096593559565782,79,1683096593559565782,camera_1,80
1683096593568675518,80,1683096593568675518,camera_1,81
1683096593578449249,81,1683096593578449249,camera_1,82
1683096593588366746,82,1683096593588366746,camera_1,83
1683096593598066329,83,1683096593598066329,camera_1,84
1683096593607410907,84,1683096593607410907,camera_1,85
1683096593615864038,85,1683096593615864038,camera_1,86
1683096593624758720,86,1683096593624758720,camera_1,87
1683096593634394168,87,1683096593634394168,camera_1,88
1683096593643830537,88,1683096593643830537,camera_1,89
1683096593653674840,89,1683096593653674840,camera_1,90
1683096593662896394,90,1683096593662896394,camera_1,91
1683096593671741008,91,1683096593671741008,camera_1,92
1683096593682248115,92,1683096593682248115,camera_1,93
1683096593691257238,93,1683096593691257238,camera_1,94
1683096593700737714,94,1683096593700737714,camera_1,95
1683096593709963798,95,1683096593709963798,camera_1,96
1683096593719086647,96,1683096593719086647,camera_1,97
1683096593728516101,97,1683096593728516101,camera_1,98
1683096593738190889,98,1683096593738190889,camera_1,99
1683096593746928691,99,1683096593746928691,camera_1,100
1683096593756388425,100,1683096593756388425,camera_1,101
1683096593765768527,101,1683096593765768527,camera_1,102
1683096593774873018,102,1683096593774873018,camera_1,103
1683096593784428358,103,1683096593784428358,camera_1,104
1683096593793687582,104,1683096593793687582,camera_1,105
1683096593802464485,105,1683096593802464485,camera_1,106
1683096593811980962,106,1683096593811980962,camera_1,107
1683096593821090698,107,1683096593821090698,camera_1,108
1683096593830799341,108,1683096593830799341,camera_1,109
1683096593840281009,109,1683096593840281009,camera_1,110
1683096593849567174,110,1683096593849567174,camera_1,111
1683096593858833312,111,1683096593858833312,camera_1,112
1683096593867960214,112,1683096593867960214,camera_1,113
