Controller name: ILD1420, Controller serial number: 18040260, Controller option: 000, Controller article number: 4120216, Measurement range: 200.000 mm, Measurement rate: 1.000 kHz, Controller software version: 001.028, Controller hardware revision: 01, Boot loader version: 001.006, CableHead: : Wire, User level: 1, Default user: 1, Echo: 0, Display unit: 0: mm, Trigger mode: 0: none, Trigger moment: 0: input, Trigger count: 1, Multi function input mode: 0: none, Multi function input level: 0: high, Laser power: 0: full, Region of interest start: 0, Region of interest end: 511, Average type: 3: median, Median average count: 9, Master value set: 0: off, Data out interface: 0: Web diagram, Resampling count: 1, Resampling RS422 output: 0: off, Resampling analog output: 0: off, Hold last valid value: -1: show all error values, Error output1: 1: on, Error level output1: 0 NPN, Key function: 2: Teach, Analog scale mode: 0: standard, Current settings names: 1000Hz, Available settings names: 1000Hz, 1000 Hz, Preset names: Standard, Distance1 RS422 output: 1: on, Shutter time RS422 output: 0: off, Measurement value counter RS422 output: 0: off, Timestamp high word RS422 output: 0: off, Timestamp low word RS422 output: 0: off, Intensity RS422 output: 0: off, State RS422 output: 0: off, Distance uncalibrated RS422 output: 0: off, 
DAQ-Start-Time:, 2023-04-12 10:01:18.214, 
Snapshot Time Stamp, Distance [mm]
2023-04-12 10:02:19.812233,   19.76062
2023-04-12 10:02:19.813233,   19.83223
2023-04-12 10:02:19.814233,   19.89762
2023-04-12 10:02:19.815233,   19.96612
2023-04-12 10:02:19.816233,   20.03462
2023-04-12 10:02:19.817233,   20.10000
2023-04-12 10:02:19.818233,   20.16538
2023-04-12 10:02:19.819233,   20.23077
2023-04-12 10:02:19.820233,   20.28993
2023-04-12 10:02:19.821233,   20.35220
2023-04-12 10:02:19.822233,   20.40824
2023-04-12 10:02:19.823233,   20.46429
2023-04-12 10:02:19.824233,   20.51099
2023-04-12 10:02:19.825233,   20.56081
2023-04-12 10:02:19.826233,   20.60751
2023-04-12 10:02:19.827233,   20.64799
2023-04-12 10:02:19.828233,   20.68223
2023-04-12 10:02:19.829233,   20.71648
2023-04-12 10:02:19.830233,   20.74451
2023-04-12 10:02:19.831233,   20.76941
2023-04-12 10:02:19.832233,   20.79121
2023-04-12 10:02:19.833233,   20.80678
2023-04-12 10:02:19.834233,   20.81923
2023-04-12 10:02:19.835233,   20.81923
2023-04-12 10:02:19.836233,   20.81923
2023-04-12 10:02:19.837233,   20.81923
2023-04-12 10:02:19.838233,   20.81923
2023-04-12 10:02:19.839233,   20.81300
2023-04-12 10:02:19.840233,   20.79744
2023-04-12 10:02:19.841233,   20.77875
2023-04-12 10:02:19.842233,   20.75696
2023-04-12 10:02:19.843233,   20.72894
2023-04-12 10:02:19.844233,   20.69780
2023-04-12 10:02:19.845233,   20.66355
2023-04-12 10:02:19.846233,   20.62619
2023-04-12 10:02:19.847233,   20.57949
2023-04-12 10:02:19.848233,   20.53278
2023-04-12 10:02:19.849233,   20.48297
2023-04-12 10:02:19.850233,   20.43315
2023-04-12 10:02:19.851233,   20.37711
2023-04-12 10:02:19.852233,   20.31484
2023-04-12 10:02:19.853233,   20.25568
2023-04-12 10:02:19.854233,   20.19029
2023-04-12 10:02:19.855233,   20.12491
2023-04-12 10:02:19.856233,   20.05952
2023-04-12 10:02:19.857233,   19.99414
2023-04-12 10:02:19.858233,   19.92564
2023-04-12 10:02:19.859233,   19.85714
2023-04-12 10:02:19.860233,   19.78864
2023-04-12 10:02:19.861233,   19.71703
2023-04-12 10:02:19.862233,   19.64853
2023-04-12 10:02:19.863233,   19.58004
2023-04-12 10:02:19.864233,   19.50842
2023-04-12 10:02:19.865233,   19.43993
2023-04-12 10:02:19.866233,   19.37143
2023-04-12 10:02:19.867233,   19.30293
2023-04-12 10:02:19.868233,   19.24066
2023-04-12 10:02:19.869233,   19.17839
2023-04-12 10:02:19.870233,   19.11923
2023-04-12 10:02:19.871233,   19.06007
2023-04-12 10:02:19.872233,   19.00714
2023-04-12 10:02:19.873233,   18.95421
2023-04-12 10:02:19.874233,   18.90751
2023-04-12 10:02:19.875233,   18.86081
2023-04-12 10:02:19.876233,   18.81722
2023-04-12 10:02:19.877233,   18.77674
2023-04-12 10:02:19.878233,   18.74249
2023-04-12 10:02:19.879233,   18.70824
2023-04-12 10:02:19.880233,   18.68333
2023-04-12 10:02:19.881233,   18.65842
2023-04-12 10:02:19.882233,   18.63663
2023-04-12 10:02:19.883233,   18.62106
2023-04-12 10:02:19.884233,   18.60861
2023-04-12 10:02:19.885233,   18.60861
2023-04-12 10:02:19.886233,   18.60861
2023-04-12 10:02:19.887233,   18.60861
2023-04-12 10:02:19.888233,   18.60861
2023-04-12 10:02:19.889233,   18.61172
2023-04-12 10:02:19.890233,   18.62729
2023-04-12 10:02:19.891233,   18.64597
2023-04-12 10:02:19.892233,   18.67088
2023-04-12 10:02:19.893233,   18.69579
2023-04-12 10:02:19.894233,   18.72692
2023-04-12 10:02:19.895233,   18.76117
2023-04-12 10:02:19.896233,   18.79853
2023-04-12 10:02:19.897233,   18.84212
2023-04-12 10:02:19.898233,   18.88571
2023-04-12 10:02:19.899233,   18.93242
2023-04-12 10:02:19.900233,   18.98223
2023-04-12 10:02:19.901233,   19.03828
2023-04-12 10:02:19.902233,   19.09432
2023-04-12 10:02:19.903233,   19.15348
2023-04-12 10:02:19.904233,   19.21575
2023-04-12 10:02:19.905233,   19.27802
2023-04-12 10:02:19.906233,   19.34341
2023-04-12 10:02:19.907233,   19.41502
2023-04-12 10:02:19.908233,   19.48040
2023-04-12 10:02:19.909233,   19.55201
2023-04-12 10:02:19.910233,   19.62363
2023-04-12 10:02:19.911233,   19.69212
2023-04-12 10:02:19.912233,   19.76062
2023-04-12 10:02:19.913233,   19.83223
2023-04-12 10:02:19.914233,   19.89762
2023-04-12 10:02:19.915233,   19.96612
2023-04-12 10:02:19.916233,   20.03462
2023-04-12 10:02:19.917233,   20.10000
2023-04-12 10:02:19.918233,   20.16850
2023-04-12 10:02:19.919233,   20.23077
2023-04-12 10:02:19.920233,   20.29304
2023-04-12 10:02:19.921233,   20.35220
2023-04-12 10:02:19.922233,   20.40824
2023-04-12 10:02:19.923233,   20.46429
2023-04-12 10:02:19.924233,   20.51410
2023-04-12 10:02:19.925233,   20.56081
2023-04-12 10:02:19.926233,   20.60751
2023-04-12 10:02:19.927233,   20.64799
2023-04-12 10:02:19.928233,   20.68223
2023-04-12 10:02:19.929233,   20.71648
2023-04-12 10:02:19.930233,   20.74451
2023-04-12 10:02:19.931233,   20.76941
2023-04-12 10:02:19.932233,   20.79121
2023-04-12 10:02:19.933233,   20.80678
2023-04-12 10:02:19.934233,   20.81923
2023-04-12 10:02:19.935233,   20.81923
2023-04-12 10:02:19.936233,   20.81923
2023-04-12 10:02:19.937233,   20.81923
2023-04-12 10:02:19.938233,   20.81923
2023-04-12 10:02:19.939233,   20.81300
2023-04-12 10:02:19.940233,   20.79744
2023-04-12 10:02:19.941233,   20.77875
2023-04-12 10:02:19.942233,   20.75696
2023-04-12 10:02:19.943233,   20.72894
2023-04-12 10:02:19.944233,   20.69780
2023-04-12 10:02:19.945233,   20.66355
2023-04-12 10:02:19.946233,   20.62308
2023-04-12 10:02:19.947233,   20.57949
2023-04-12 10:02:19.948233,   20.53278
2023-04-12 10:02:19.949233,   20.48297
2023-04-12 10:02:19.950233,   20.43315
2023-04-12 10:02:19.951233,   20.37399
2023-04-12 10:02:19.952233,   20.31484
2023-04-12 10:02:19.953233,   20.25256
2023-04-12 10:02:19.954233,   20.19029
2023-04-12 10:02:19.955233,   20.12491
2023-04-12 10:02:19.956233,   20.05952
2023-04-12 10:02:19.957233,   19.99414
2023-04-12 10:02:19.958233,   19.92253
2023-04-12 10:02:19.959233,   19.85714
2023-04-12 10:02:19.960233,   19.78864
2023-04-12 10:02:19.961233,   19.71703
2023-04-12 10:02:19.962233,   19.64853
2023-04-12 10:02:19.963233,   19.57692
2023-04-12 10:02:19.964233,   19.50842
2023-04-12 10:02:19.965233,   19.43993
2023-04-12 10:02:19.966233,   19.37143
2023-04-12 10:02:19.967233,   19.30293
2023-04-12 10:02:19.968233,   19.23755
2023-04-12 10:02:19.969233,   19.17839
2023-04-12 10:02:19.970233,   19.11612
2023-04-12 10:02:19.971233,   19.06007
2023-04-12 10:02:19.972233,   19.00714
2023-04-12 10:02:19.973233,   18.95110
2023-04-12 10:02:19.974233,   18.90440
2023-04-12 10:02:19.975233,   18.85769
2023-04-12 10:02:19.976233,   18.81722
2023-04-12 10:02:19.977233,   18.77674
2023-04-12 10:02:19.978233,   18.74249
2023-04-12 10:02:19.979233,   18.70824
2023-04-12 10:02:19.980233,   18.68022
2023-04-12 10:02:19.981233,   18.65842
2023-04-12 10:02:19.982233,   18.63663
2023-04-12 10:02:19.983233,   18.61795
2023-04-12 10:02:19.984233,   18.60861
2023-04-12 10:02:19.985233,   18.60861
2023-04-12 10:02:19.986233,   18.60861
2023-04-12 10:02:19.987233,   18.60861
2023-04-12 10:02:19.988233,   18.60861
2023-04-12 10:02:19.989233,   18.61484
2023-04-12 10:02:19.990233,   18.62729
2023-04-12 10:02:19.991233,   18.64597
2023-04-12 10:02:19.992233,   18.67088
2023-04-12 10:02:19.993233,   18.69579
2023-04-12 10:02:19.994233,   18.72692
2023-04-12 10:02:19.995233,   18.76117
2023-04-12 10:02:19.996233,   18.79853
2023-04-12 10:02:19.997233,   18.84212
2023-04-12 10:02:19.998233,   18.88571
2023-04-12 10:02:19.999233,   18.93242
2023-04-12 10:02:20.000233,   18.98535
2023-04-12 10:02:20.001233,   19.03828
2023-04-12 10:02:20.002233,   19.09432
2023-04-12 10:02:20.003233,   19.15348
2023-04-12 10:02:20.004233,   19.21575
2023-04-12 10:02:20.005233,   19.28114
2023-04-12 10:02:20.006233,   19.34652
2023-04-12 10:02:20.007233,   19.41502
2023-04-12 10:02:20.008233,   19.48352
2023-04-12 10:02:20.009233,   19.55201
2023-04-12 10:02:20.010233,   19.62363
2023-04-12 10:02:20.011233,   19.69212
2023-04-12 10:02:20.012233,   19.76062
2023-04-12 10:02:20.013233,   19.83223
2023-04-12 10:02:20.014233,   19.89762
2023-04-12 10:02:20.015233,   19.96612
2023-04-12 10:02:20.016233,   20.03462
2023-04-12 10:02:20.017233,   20.10000
2023-04-12 10:02:20.018233,   20.16850
2023-04-12 10:02:20.019233,   20.23077
2023-04-12 10:02:20.020233,   20.29304
2023-04-12 10:02:20.021233,   20.35220
2023-04-12 10:02:20.022233,   20.40824
2023-04-12 10:02:20.023233,   20.46429
2023-04-12 10:02:20.024233,   20.51410
2023-04-12 10:02:20.025233,   20.56081
2023-04-12 10:02:20.026233,   20.60751
2023-04-12 10:02:20.027233,   20.64799
2023-04-12 10:02:20.028233,   20.68223
2023-04-12 10:02:20.029233,   20.71648
2023-04-12 10:02:20.030233,   20.74451
2023-04-12 10:02:20.031233,   20.76941
2023-04-12 10:02:20.032233,   20.79121
2023-04-12 10:02:20.033233,   20.80678
2023-04-12 10:02:20.034233,   20.81923
2023-04-12 10:02:20.035233,   20.81923
2023-04-12 10:02:20.036233,   20.81923
2023-04-12 10:02:20.037233,   20.81923
2023-04-12 10:02:20.038233,   20.81923
2023-04-12 10:02:20.039233,   20.81300
2023-04-12 10:02:20.040233,   20.79744
2023-04-12 10:02:20.041233,   20.77875
2023-04-12 10:02:20.042233,   20.75696
2023-04-12 10:02:20.043233,   20.72894
2023-04-12 10:02:20.044233,   20.69780
2023-04-12 10:02:20.045233,   20.66044
2023-04-12 10:02:20.046233,   20.62308
2023-04-12 10:02:20.047233,   20.57949
2023-04-12 10:02:20.048233,   20.52967
2023-04-12 10:02:20.049233,   20.48297
2023-04-12 10:02:20.050233,   20.43004
2023-04-12 10:02:20.051233,   20.37399
2023-04-12 10:02:20.052233,   20.31172
2023-04-12 10:02:20.053233,   20.25256
2023-04-12 10:02:20.054233,   20.19029
2023-04-12 10:02:20.055233,   20.12179
2023-04-12 10:02:20.056233,   20.05641
2023-04-12 10:02:20.057233,   19.99103
2023-04-12 10:02:20.058233,   19.92253
2023-04-12 10:02:20.059233,   19.85403
2023-04-12 10:02:20.060233,   19.78553
2023-04-12 10:02:20.061233,   19.71703
2023-04-12 10:02:20.062233,   19.64542
2023-04-12 10:02:20.063233,   19.57692
2023-04-12 10:02:20.064233,   19.50531
2023-04-12 10:02:20.065233,   19.43681
2023-04-12 10:02:20.066233,   19.36832
2023-04-12 10:02:20.067233,   19.30293
2023-04-12 10:02:20.068233,   19.23755
2023-04-12 10:02:20.069233,   19.17527
2023-04-12 10:02:20.070233,   19.11612
2023-04-12 10:02:20.071233,   19.06007
2023-04-12 10:02:20.072233,   19.00403
2023-04-12 10:02:20.073233,   18.95110
2023-04-12 10:02:20.074233,   18.90440
2023-04-12 10:02:20.075233,   18.85769
2023-04-12 10:02:20.076233,   18.81410
2023-04-12 10:02:20.077233,   18.77674
2023-04-12 10:02:20.078233,   18.73938
2023-04-12 10:02:20.079233,   18.70824
2023-04-12 10:02:20.080233,   18.68022
2023-04-12 10:02:20.081233,   18.65842
2023-04-12 10:02:20.082233,   18.63663
2023-04-12 10:02:20.083233,   18.62106
2023-04-12 10:02:20.084233,   18.60861
2023-04-12 10:02:20.085233,   18.60861
2023-04-12 10:02:20.086233,   18.60861
2023-04-12 10:02:20.087233,   18.60861
2023-04-12 10:02:20.088233,   18.60861
2023-04-12 10:02:20.089233,   18.61172
2023-04-12 10:02:20.090233,   18.62729
2023-04-12 10:02:20.091233,   18.64597
2023-04-12 10:02:20.092233,   18.67088
2023-04-12 10:02:20.093233,   18.69579
2023-04-12 10:02:20.094233,   18.72692
2023-04-12 10:02:20.095233,   18.76117
2023-04-12 10:02:20.096233,   18.80165
2023-04-12 10:02:20.097233,   18.84212
2023-04-12 10:02:20.098233,   18.88571
2023-04-12 10:02:20.099233,   18.93242
2023-04-12 10:02:20.100233,   18.98535
2023-04-12 10:02:20.101233,   19.03828
2023-04-12 10:02:20.102233,   19.09744
2023-04-12 10:02:20.103233,   19.15659
2023-04-12 10:02:20.104233,   19.21575
2023-04-12 10:02:20.105233,   19.28114
2023-04-12 10:02:20.106233,   19.34652
2023-04-12 10:02:20.107233,   19.41502
2023-04-12 10:02:20.108233,   19.48352
2023-04-12 10:02:20.109233,   19.55201
2023-04-12 10:02:20.110233,   19.62363
2023-04-12 10:02:20.111233,   19.69212
2023-04-12 10:02:20.112233,   19.76374
2023-04-12 10:02:20.113233,   19.83223
2023-04-12 10:02:20.114233,   19.90073
2023-04-12 10:02:20.115233,   19.96923
2023-04-12 10:02:20.116233,   20.03773
2023-04-12 10:02:20.117233,   20.10000
2023-04-12 10:02:20.118233,   20.16850
2023-04-12 10:02:20.119233,   20.23077
2023-04-12 10:02:20.120233,   20.29304
2023-04-12 10:02:20.121233,   20.35220
2023-04-12 10:02:20.122233,   20.41136
2023-04-12 10:02:20.123233,   20.46429
2023-04-12 10:02:20.124233,   20.51410
2023-04-12 10:02:20.125233,   20.56081
2023-04-12 10:02:20.126233,   20.60751
2023-04-12 10:02:20.127233,   20.64799
2023-04-12 10:02:20.128233,   20.68223
2023-04-12 10:02:20.129233,   20.71648
2023-04-12 10:02:20.130233,   20.74451
2023-04-12 10:02:20.131233,   20.76941
2023-04-12 10:02:20.132233,   20.79121
2023-04-12 10:02:20.133233,   20.80678
2023-04-12 10:02:20.134233,   20.81923
2023-04-12 10:02:20.135233,   20.81923
2023-04-12 10:02:20.136233,   20.81923
2023-04-12 10:02:20.137233,   20.81923
2023-04-12 10:02:20.138233,   20.81923
2023-04-12 10:02:20.139233,   20.81300
2023-04-12 10:02:20.140233,   20.79744
2023-04-12 10:02:20.141233,   20.77875
2023-04-12 10:02:20.142233,   20.75696
2023-04-12 10:02:20.143233,   20.72894
2023-04-12 10:02:20.144233,   20.69469
2023-04-12 10:02:20.145233,   20.66044
2023-04-12 10:02:20.146233,   20.62308
2023-04-12 10:02:20.147233,   20.57949
2023-04-12 10:02:20.148233,   20.52967
2023-04-12 10:02:20.149233,   20.48297
2023-04-12 10:02:20.150233,   20.43004
2023-04-12 10:02:20.151233,   20.37399
2023-04-12 10:02:20.152233,   20.31484
2023-04-12 10:02:20.153233,   20.25256
2023-04-12 10:02:20.154233,   20.19029
2023-04-12 10:02:20.155233,   20.12179
2023-04-12 10:02:20.156233,   20.05641
2023-04-12 10:02:20.157233,   19.99103
2023-04-12 10:02:20.158233,   19.92253
2023-04-12 10:02:20.159233,   19.85403
2023-04-12 10:02:20.160233,   19.78553
2023-04-12 10:02:20.161233,   19.71392
2023-04-12 10:02:20.162233,   19.64542
2023-04-12 10:02:20.163233,   19.57692
2023-04-12 10:02:20.164233,   19.50531
2023-04-12 10:02:20.165233,   19.43681
2023-04-12 10:02:20.166233,   19.36832
2023-04-12 10:02:20.167233,   19.30293
2023-04-12 10:02:20.168233,   19.23755
2023-04-12 10:02:20.169233,   19.17527
2023-04-12 10:02:20.170233,   19.11612
2023-04-12 10:02:20.171233,   19.05696
2023-04-12 10:02:20.172233,   19.00403
2023-04-12 10:02:20.173233,   18.95110
2023-04-12 10:02:20.174233,   18.90440
2023-04-12 10:02:20.175233,   18.85769
2023-04-12 10:02:20.176233,   18.81410
2023-04-12 10:02:20.177233,   18.77363
2023-04-12 10:02:20.178233,   18.73938
2023-04-12 10:02:20.179233,   18.70824
2023-04-12 10:02:20.180233,   18.68022
2023-04-12 10:02:20.181233,   18.65531
2023-04-12 10:02:20.182233,   18.63663
2023-04-12 10:02:20.183233,   18.61795
2023-04-12 10:02:20.184233,   18.60861
2023-04-12 10:02:20.185233,   18.60861
2023-04-12 10:02:20.186233,   18.60861
2023-04-12 10:02:20.187233,   18.60861
2023-04-12 10:02:20.188233,   18.60861
2023-04-12 10:02:20.189233,   18.61484
2023-04-12 10:02:20.190233,   18.62729
2023-04-12 10:02:20.191233,   18.64597
2023-04-12 10:02:20.192233,   18.67088
2023-04-12 10:02:20.193233,   18.69890
2023-04-12 10:02:20.194233,   18.72692
2023-04-12 10:02:20.195233,   18.76117
2023-04-12 10:02:20.196233,   18.79853
2023-04-12 10:02:20.197233,   18.84212
2023-04-12 10:02:20.198233,   18.88571
2023-04-12 10:02:20.199233,   18.93553
2023-04-12 10:02:20.200233,   18.98535
2023-04-12 10:02:20.201233,   19.04139
2023-04-12 10:02:20.202233,   19.09744
2023-04-12 10:02:20.203233,   19.15659
2023-04-12 10:02:20.204233,   19.21575
2023-04-12 10:02:20.205233,   19.28114
2023-04-12 10:02:20.206233,   19.34652
2023-04-12 10:02:20.207233,   19.41502
2023-04-12 10:02:20.208233,   19.48352
2023-04-12 10:02:20.209233,   19.55513
2023-04-12 10:02:20.210233,   19.62363
2023-04-12 10:02:20.211233,   19.69524
2023-04-12 10:02:20.212233,   19.76374
2023-04-12 10:02:20.213233,   19.83223
2023-04-12 10:02:20.214233,   19.90073
2023-04-12 10:02:20.215233,   19.96923
2023-04-12 10:02:20.216233,   20.03773
2023-04-12 10:02:20.217233,   20.10000
2023-04-12 10:02:20.218233,   20.16850
2023-04-12 10:02:20.219233,   20.23388
2023-04-12 10:02:20.220233,   20.29304
2023-04-12 10:02:20.221233,   20.35220
2023-04-12 10:02:20.222233,   20.41136
2023-04-12 10:02:20.223233,   20.46429
2023-04-12 10:02:20.224233,   20.51410
2023-04-12 10:02:20.225233,   20.56392
2023-04-12 10:02:20.226233,   20.60751
2023-04-12 10:02:20.227233,   20.64799
2023-04-12 10:02:20.228233,   20.68535
2023-04-12 10:02:20.229233,   20.71648
2023-04-12 10:02:20.230233,   20.74451
2023-04-12 10:02:20.231233,   20.76941
2023-04-12 10:02:20.232233,   20.79121
2023-04-12 10:02:20.233233,   20.80678
2023-04-12 10:02:20.234233,   20.81923
2023-04-12 10:02:20.235233,   20.81923
2023-04-12 10:02:20.236233,   20.81923
2023-04-12 10:02:20.237233,   20.81923
2023-04-12 10:02:20.238233,   20.81923
2023-04-12 10:02:20.239233,   20.81300
2023-04-12 10:02:20.240233,   20.79744
2023-04-12 10:02:20.241233,   20.77875
2023-04-12 10:02:20.242233,   20.75696
2023-04-12 10:02:20.243233,   20.72582
2023-04-12 10:02:20.244233,   20.69780
2023-04-12 10:02:20.245233,   20.66044
2023-04-12 10:02:20.246233,   20.62308
2023-04-12 10:02:20.247233,   20.57949
2023-04-12 10:02:20.248233,   20.52967
2023-04-12 10:02:20.249233,   20.47985
2023-04-12 10:02:20.250233,   20.43004
2023-04-12 10:02:20.251233,   20.37088
2023-04-12 10:02:20.252233,   20.31172
2023-04-12 10:02:20.253233,   20.24945
2023-04-12 10:02:20.254233,   20.18718
2023-04-12 10:02:20.255233,   20.12179
2023-04-12 10:02:20.256233,   20.05641
2023-04-12 10:02:20.257233,   19.99103
2023-04-12 10:02:20.258233,   19.91941
2023-04-12 10:02:20.259233,   19.85403
2023-04-12 10:02:20.260233,   19.78553
2023-04-12 10:02:20.261233,   19.71392
2023-04-12 10:02:20.262233,   19.64542
2023-04-12 10:02:20.263233,   19.57381
2023-04-12 10:02:20.264233,   19.50531
2023-04-12 10:02:20.265233,   19.43681
2023-04-12 10:02:20.266233,   19.36832
2023-04-12 10:02:20.267233,   19.29982
2023-04-12 10:02:20.268233,   19.23755
2023-04-12 10:02:20.269233,   19.17527
2023-04-12 10:02:20.270233,   19.11612
2023-04-12 10:02:20.271233,   19.05696
2023-04-12 10:02:20.272233,   19.00403
2023-04-12 10:02:20.273233,   18.95110
2023-04-12 10:02:20.274233,   18.90128
2023-04-12 10:02:20.275233,   18.85769
2023-04-12 10:02:20.276233,   18.81410
2023-04-12 10:02:20.277233,   18.77363
2023-04-12 10:02:20.278233,   18.73938
2023-04-12 10:02:20.279233,   18.70824
2023-04-12 10:02:20.280233,   18.68022
