Controller name: ILD1420, Controller serial number: 18040260, Controller option: 000, Controller article number: 4120216, Measurement range: 200.000 mm, Measurement rate: 1.000 kHz, Controller software version: 001.028, Controller hardware revision: 01, Boot loader version: 001.006, CableHead: : Wire, User level: 1, Default user: 1, Echo: 0, Display unit: 0: mm, Trigger mode: 0: none, Trigger moment: 0: input, Trigger count: 1, Multi function input mode: 0: none, Multi function input level: 0: high, Laser power: 0: full, Region of interest start: 0, Region of interest end: 511, Average type: 3: median, Median average count: 9, Master value set: 0: off, Data out interface: 0: Web diagram, Resampling count: 1, Resampling RS422 output: 0: off, Resampling analog output: 0: off, Hold last valid value: -1: show all error values, Error output1: 1: on, Error level output1: 0 NPN, Key function: 2: Teach, Analog scale mode: 0: standard, Current settings names: 1000Hz, Available settings names: 1000Hz, 1000 Hz, Preset names: Standard, Distance1 RS422 output: 1: on, Shutter time RS422 output: 0: off, Measurement value counter RS422 output: 0: off, Timestamp high word RS422 output: 0: off, Timestamp low word RS422 output: 0: off, Intensity RS422 output: 0: off, State RS422 output: 0: off, Distance uncalibrated RS422 output: 0: off, 
DAQ-Start-Time:, 2023-04-12 09:42:13.822, 
Snapshot Time Stamp, Distance [mm]
2023-04-12 09:43:09.702649,   19.80110
2023-04-12 09:43:09.703650,   19.82289
2023-04-12 09:43:09.704649,   19.83846
2023-04-12 09:43:09.705649,   19.85714
2023-04-12 09:43:09.706649,   19.87271
2023-04-12 09:43:09.707649,   19.88828
2023-04-12 09:43:09.708649,   19.90073
2023-04-12 09:43:09.709649,   19.91007
2023-04-12 09:43:09.710649,   19.91630
2023-04-12 09:43:09.711649,   19.91941
2023-04-12 09:43:09.712649,   19.91941
2023-04-12 09:43:09.713650,   19.91941
2023-04-12 09:43:09.714649,   19.91941
2023-04-12 09:43:09.715649,   19.91941
2023-04-12 09:43:09.716650,   19.91007
2023-04-12 09:43:09.717649,   19.90073
2023-04-12 09:43:09.718649,   19.89139
2023-04-12 09:43:09.719649,   19.87582
2023-04-12 09:43:09.720649,   19.86026
2023-04-12 09:43:09.721649,   19.84158
2023-04-12 09:43:09.722649,   19.82289
2023-04-12 09:43:09.723650,   19.80421
2023-04-12 09:43:09.724649,   19.78242
2023-04-12 09:43:09.725649,   19.76062
2023-04-12 09:43:09.726650,   19.73883
2023-04-12 09:43:09.727649,   19.72015
2023-04-12 09:43:09.728649,   19.69835
2023-04-12 09:43:09.729649,   19.67967
2023-04-12 09:43:09.730649,   19.66410
2023-04-12 09:43:09.731649,   19.64542
2023-04-12 09:43:09.732649,   19.63297
2023-04-12 09:43:09.733649,   19.62051
2023-04-12 09:43:09.734649,   19.61117
2023-04-12 09:43:09.735649,   19.60183
2023-04-12 09:43:09.736650,   19.60183
2023-04-12 09:43:09.737649,   19.60183
2023-04-12 09:43:09.738649,   19.60183
2023-04-12 09:43:09.739649,   19.60183
2023-04-12 09:43:09.740649,   19.60183
2023-04-12 09:43:09.741649,   19.60806
2023-04-12 09:43:09.742649,   19.61740
2023-04-12 09:43:09.743649,   19.62985
2023-04-12 09:43:09.744649,   19.64542
2023-04-12 09:43:09.745649,   19.66099
2023-04-12 09:43:09.746650,   19.67967
2023-04-12 09:43:09.747649,   19.69835
2023-04-12 09:43:09.748649,   19.71703
2023-04-12 09:43:09.749650,   19.73883
2023-04-12 09:43:09.750649,   19.75751
2023-04-12 09:43:09.751649,   19.77930
2023-04-12 09:43:09.752649,   19.80110
2023-04-12 09:43:09.753649,   19.82289
2023-04-12 09:43:09.754649,   19.83846
2023-04-12 09:43:09.755649,   19.85714
2023-04-12 09:43:09.756649,   19.87271
2023-04-12 09:43:09.757649,   19.88828
2023-04-12 09:43:09.758649,   19.90073
2023-04-12 09:43:09.759650,   19.91007
2023-04-12 09:43:09.760649,   19.91630
2023-04-12 09:43:09.761649,   19.91941
2023-04-12 09:43:09.762649,   19.91941
2023-04-12 09:43:09.763649,   19.91941
2023-04-12 09:43:09.764649,   19.91941
2023-04-12 09:43:09.765649,   19.91941
2023-04-12 09:43:09.766649,   19.91007
2023-04-12 09:43:09.767649,   19.90073
2023-04-12 09:43:09.768649,   19.88828
2023-04-12 09:43:09.769650,   19.87582
2023-04-12 09:43:09.770649,   19.86026
2023-04-12 09:43:09.771649,   19.84158
2023-04-12 09:43:09.772650,   19.82289
2023-04-12 09:43:09.773649,   19.80421
2023-04-12 09:43:09.774649,   19.78242
2023-04-12 09:43:09.775649,   19.76062
2023-04-12 09:43:09.776649,   19.74194
2023-04-12 09:43:09.777649,   19.72015
2023-04-12 09:43:09.778649,   19.69835
2023-04-12 09:43:09.779649,   19.67967
2023-04-12 09:43:09.780649,   19.66410
2023-04-12 09:43:09.781649,   19.64542
2023-04-12 09:43:09.782650,   19.62985
2023-04-12 09:43:09.783649,   19.62051
2023-04-12 09:43:09.784649,   19.60806
2023-04-12 09:43:09.785649,   19.60183
2023-04-12 09:43:09.786649,   19.60183
2023-04-12 09:43:09.787649,   19.60183
2023-04-12 09:43:09.788649,   19.60183
2023-04-12 09:43:09.789649,   19.60183
2023-04-12 09:43:09.790649,   19.60183
2023-04-12 09:43:09.791649,   19.60806
2023-04-12 09:43:09.792650,   19.62051
2023-04-12 09:43:09.793649,   19.62985
2023-04-12 09:43:09.794649,   19.64542
2023-04-12 09:43:09.795650,   19.66099
2023-04-12 09:43:09.796649,   19.67967
2023-04-12 09:43:09.797649,   19.69835
2023-04-12 09:43:09.798649,   19.71703
2023-04-12 09:43:09.799649,   19.73883
2023-04-12 09:43:09.800649,   19.75751
2023-04-12 09:43:09.801649,   19.77930
2023-04-12 09:43:09.802649,   19.80110
2023-04-12 09:43:09.803649,   19.82289
2023-04-12 09:43:09.804649,   19.83846
2023-04-12 09:43:09.805650,   19.85714
2023-04-12 09:43:09.806649,   19.87271
2023-04-12 09:43:09.807649,   19.88828
2023-04-12 09:43:09.808649,   19.90073
2023-04-12 09:43:09.809649,   19.91007
2023-04-12 09:43:09.810649,   19.91941
2023-04-12 09:43:09.811649,   19.91941
2023-04-12 09:43:09.812649,   19.91941
2023-04-12 09:43:09.813649,   19.91941
2023-04-12 09:43:09.814649,   19.91941
2023-04-12 09:43:09.815650,   19.91941
2023-04-12 09:43:09.816649,   19.91007
2023-04-12 09:43:09.817649,   19.90073
2023-04-12 09:43:09.818650,   19.88828
2023-04-12 09:43:09.819649,   19.87582
2023-04-12 09:43:09.820649,   19.86026
2023-04-12 09:43:09.821649,   19.84158
2023-04-12 09:43:09.822649,   19.82289
2023-04-12 09:43:09.823649,   19.80421
2023-04-12 09:43:09.824649,   19.78242
2023-04-12 09:43:09.825649,   19.76062
2023-04-12 09:43:09.826649,   19.73883
2023-04-12 09:43:09.827649,   19.71703
2023-04-12 09:43:09.828650,   19.69835
2023-04-12 09:43:09.829649,   19.67967
2023-04-12 09:43:09.830649,   19.66410
2023-04-12 09:43:09.831649,   19.64542
2023-04-12 09:43:09.832649,   19.62985
2023-04-12 09:43:09.833649,   19.62051
2023-04-12 09:43:09.834649,   19.61117
2023-04-12 09:43:09.835649,   19.60183
2023-04-12 09:43:09.836649,   19.60183
2023-04-12 09:43:09.837649,   19.60183
2023-04-12 09:43:09.838650,   19.60183
2023-04-12 09:43:09.839649,   19.60183
2023-04-12 09:43:09.840649,   19.60183
2023-04-12 09:43:09.841650,   19.60806
2023-04-12 09:43:09.842649,   19.61740
2023-04-12 09:43:09.843649,   19.62985
2023-04-12 09:43:09.844649,   19.64542
2023-04-12 09:43:09.845649,   19.66099
2023-04-12 09:43:09.846649,   19.67967
2023-04-12 09:43:09.847649,   19.69835
2023-04-12 09:43:09.848650,   19.71703
2023-04-12 09:43:09.849649,   19.73883
2023-04-12 09:43:09.850649,   19.75751
2023-04-12 09:43:09.851650,   19.77930
2023-04-12 09:43:09.852649,   19.80110
2023-04-12 09:43:09.853649,   19.82289
2023-04-12 09:43:09.854649,   19.84158
2023-04-12 09:43:09.855649,   19.85714
2023-04-12 09:43:09.856649,   19.87582
2023-04-12 09:43:09.857649,   19.88828
2023-04-12 09:43:09.858649,   19.90073
2023-04-12 09:43:09.859649,   19.91007
2023-04-12 09:43:09.860649,   19.91630
2023-04-12 09:43:09.861650,   19.91941
2023-04-12 09:43:09.862649,   19.91941
2023-04-12 09:43:09.863649,   19.91941
2023-04-12 09:43:09.864649,   19.91941
2023-04-12 09:43:09.865649,   19.91941
2023-04-12 09:43:09.866649,   19.91007
2023-04-12 09:43:09.867649,   19.90073
2023-04-12 09:43:09.868649,   19.88828
2023-04-12 09:43:09.869649,   19.87582
2023-04-12 09:43:09.870649,   19.86026
2023-04-12 09:43:09.871650,   19.84158
2023-04-12 09:43:09.872649,   19.82289
2023-04-12 09:43:09.873649,   19.80421
2023-04-12 09:43:09.874650,   19.78242
2023-04-12 09:43:09.875649,   19.76062
2023-04-12 09:43:09.876649,   19.73883
2023-04-12 09:43:09.877649,   19.72015
2023-04-12 09:43:09.878649,   19.69835
2023-04-12 09:43:09.879649,   19.67967
2023-04-12 09:43:09.880649,   19.66410
2023-04-12 09:43:09.881649,   19.64542
2023-04-12 09:43:09.882649,   19.63297
2023-04-12 09:43:09.883649,   19.62051
2023-04-12 09:43:09.884650,   19.61117
2023-04-12 09:43:09.885649,   19.60183
2023-04-12 09:43:09.886649,   19.60183
2023-04-12 09:43:09.887649,   19.60183
2023-04-12 09:43:09.888649,   19.60183
2023-04-12 09:43:09.889649,   19.60183
2023-04-12 09:43:09.890649,   19.60183
2023-04-12 09:43:09.891649,   19.60806
2023-04-12 09:43:09.892649,   19.61740
2023-04-12 09:43:09.893649,   19.62985
2023-04-12 09:43:09.894650,   19.64542
2023-04-12 09:43:09.895649,   19.66099
2023-04-12 09:43:09.896649,   19.67967
2023-04-12 09:43:09.897650,   19.69835
2023-04-12 09:43:09.898649,   19.71703
2023-04-12 09:43:09.899649,   19.73883
2023-04-12 09:43:09.900649,   19.75751
2023-04-12 09:43:09.901649,   19.77930
2023-04-12 09:43:09.902649,   19.80110
2023-04-12 09:43:09.903649,   19.82289
2023-04-12 09:43:09.904649,   19.83846
2023-04-12 09:43:09.905649,   19.85714
2023-04-12 09:43:09.906649,   19.87271
2023-04-12 09:43:09.907650,   19.88828
2023-04-12 09:43:09.908649,   19.90073
2023-04-12 09:43:09.909649,   19.91007
2023-04-12 09:43:09.910649,   19.91941
2023-04-12 09:43:09.911649,   19.91941
2023-04-12 09:43:09.912649,   19.91941
2023-04-12 09:43:09.913649,   19.91941
2023-04-12 09:43:09.914649,   19.91941
2023-04-12 09:43:09.915649,   19.91941
2023-04-12 09:43:09.916649,   19.91007
2023-04-12 09:43:09.917650,   19.90073
2023-04-12 09:43:09.918649,   19.89139
2023-04-12 09:43:09.919649,   19.87582
2023-04-12 09:43:09.920650,   19.86026
2023-04-12 09:43:09.921649,   19.84158
2023-04-12 09:43:09.922649,   19.82289
2023-04-12 09:43:09.923649,   19.80421
2023-04-12 09:43:09.924649,   19.78242
2023-04-12 09:43:09.925649,   19.76062
2023-04-12 09:43:09.926649,   19.73883
2023-04-12 09:43:09.927649,   19.72015
2023-04-12 09:43:09.928649,   19.69835
2023-04-12 09:43:09.929649,   19.67967
2023-04-12 09:43:09.930650,   19.66099
2023-04-12 09:43:09.931649,   19.64542
2023-04-12 09:43:09.932649,   19.62985
2023-04-12 09:43:09.933649,   19.62051
2023-04-12 09:43:09.934649,   19.61117
2023-04-12 09:43:09.935649,   19.60183
2023-04-12 09:43:09.936649,   19.60183
2023-04-12 09:43:09.937649,   19.60183
2023-04-12 09:43:09.938649,   19.60183
2023-04-12 09:43:09.939649,   19.60183
2023-04-12 09:43:09.940650,   19.60183
2023-04-12 09:43:09.941649,   19.60806
2023-04-12 09:43:09.942649,   19.62051
2023-04-12 09:43:09.943650,   19.63297
2023-04-12 09:43:09.944649,   19.64542
2023-04-12 09:43:09.945649,   19.66099
2023-04-12 09:43:09.946649,   19.67967
2023-04-12 09:43:09.947649,   19.69835
2023-04-12 09:43:09.948649,   19.71703
2023-04-12 09:43:09.949649,   19.73883
2023-04-12 09:43:09.950649,   19.75751
2023-04-12 09:43:09.951649,   19.77930
2023-04-12 09:43:09.952649,   19.80110
2023-04-12 09:43:09.953650,   19.82289
2023-04-12 09:43:09.954649,   19.83846
2023-04-12 09:43:09.955649,   19.85714
2023-04-12 09:43:09.956649,   19.87582
2023-04-12 09:43:09.957649,   19.88828
2023-04-12 09:43:09.958649,   19.90073
2023-04-12 09:43:09.959649,   19.91007
2023-04-12 09:43:09.960649,   19.91941
2023-04-12 09:43:09.961649,   19.91941
2023-04-12 09:43:09.962649,   19.91941
2023-04-12 09:43:09.963650,   19.91941
2023-04-12 09:43:09.964649,   19.91941
2023-04-12 09:43:09.965649,   19.91941
2023-04-12 09:43:09.966650,   19.91319
2023-04-12 09:43:09.967649,   19.90073
2023-04-12 09:43:09.968649,   19.88828
2023-04-12 09:43:09.969649,   19.87582
2023-04-12 09:43:09.970649,   19.86026
2023-04-12 09:43:09.971649,   19.84158
2023-04-12 09:43:09.972649,   19.82289
2023-04-12 09:43:09.973650,   19.80421
2023-04-12 09:43:09.974649,   19.78242
2023-04-12 09:43:09.975649,   19.76062
2023-04-12 09:43:09.976650,   19.73883
2023-04-12 09:43:09.977649,   19.72015
2023-04-12 09:43:09.978649,   19.69835
2023-04-12 09:43:09.979649,   19.67967
2023-04-12 09:43:09.980649,   19.66099
2023-04-12 09:43:09.981649,   19.64542
2023-04-12 09:43:09.982649,   19.63297
2023-04-12 09:43:09.983649,   19.62051
2023-04-12 09:43:09.984649,   19.61117
2023-04-12 09:43:09.985649,   19.60183
2023-04-12 09:43:09.986650,   19.60183
2023-04-12 09:43:09.987649,   19.60183
2023-04-12 09:43:09.988649,   19.60183
2023-04-12 09:43:09.989649,   19.60183
2023-04-12 09:43:09.990649,   19.60183
2023-04-12 09:43:09.991649,   19.60806
2023-04-12 09:43:09.992649,   19.62051
2023-04-12 09:43:09.993649,   19.62985
2023-04-12 09:43:09.994649,   19.64542
2023-04-12 09:43:09.995649,   19.66099
2023-04-12 09:43:09.996650,   19.67967
2023-04-12 09:43:09.997649,   19.69835
2023-04-12 09:43:09.998649,   19.71703
2023-04-12 09:43:09.999650,   19.73883
2023-04-12 09:43:10.000649,   19.75751
2023-04-12 09:43:10.001649,   19.78242
2023-04-12 09:43:10.002649,   19.80110
2023-04-12 09:43:10.003649,   19.82289
2023-04-12 09:43:10.004649,   19.83846
2023-04-12 09:43:10.005649,   19.85714
2023-04-12 09:43:10.006649,   19.87271
2023-04-12 09:43:10.007649,   19.88828
2023-04-12 09:43:10.008649,   19.90073
2023-04-12 09:43:10.009650,   19.91007
2023-04-12 09:43:10.010649,   19.91941
2023-04-12 09:43:10.011649,   19.91941
2023-04-12 09:43:10.012649,   19.91941
2023-04-12 09:43:10.013649,   19.91941
2023-04-12 09:43:10.014649,   19.91941
2023-04-12 09:43:10.015649,   19.91941
2023-04-12 09:43:10.016649,   19.91007
2023-04-12 09:43:10.017649,   19.90073
2023-04-12 09:43:10.018649,   19.88828
2023-04-12 09:43:10.019650,   19.87582
2023-04-12 09:43:10.020649,   19.86026
2023-04-12 09:43:10.021649,   19.84158
2023-04-12 09:43:10.022650,   19.82289
2023-04-12 09:43:10.023649,   19.80421
2023-04-12 09:43:10.024649,   19.78242
2023-04-12 09:43:10.025649,   19.76062
2023-04-12 09:43:10.026649,   19.73883
2023-04-12 09:43:10.027649,   19.72015
2023-04-12 09:43:10.028649,   19.69835
2023-04-12 09:43:10.029649,   19.67967
2023-04-12 09:43:10.030649,   19.66410
2023-04-12 09:43:10.031649,   19.64542
2023-04-12 09:43:10.032650,   19.63297
2023-04-12 09:43:10.033649,   19.62051
2023-04-12 09:43:10.034649,   19.61117
2023-04-12 09:43:10.035649,   19.60183
2023-04-12 09:43:10.036649,   19.60183
2023-04-12 09:43:10.037649,   19.60183
2023-04-12 09:43:10.038649,   19.60183
2023-04-12 09:43:10.039649,   19.60183
2023-04-12 09:43:10.040649,   19.60183
2023-04-12 09:43:10.041649,   19.60806
2023-04-12 09:43:10.042650,   19.62051
2023-04-12 09:43:10.043649,   19.63297
2023-04-12 09:43:10.044649,   19.64542
2023-04-12 09:43:10.045650,   19.66410
2023-04-12 09:43:10.046649,   19.67967
2023-04-12 09:43:10.047649,   19.69835
2023-04-12 09:43:10.048649,   19.71703
2023-04-12 09:43:10.049649,   19.73883
2023-04-12 09:43:10.050649,   19.76062
2023-04-12 09:43:10.051649,   19.77930
2023-04-12 09:43:10.052649,   19.80421
2023-04-12 09:43:10.053649,   19.82289
2023-04-12 09:43:10.054649,   19.84158
2023-04-12 09:43:10.055650,   19.85714
2023-04-12 09:43:10.056649,   19.87582
2023-04-12 09:43:10.057649,   19.88828
2023-04-12 09:43:10.058649,   19.90073
2023-04-12 09:43:10.059649,   19.91007
2023-04-12 09:43:10.060649,   19.91941
2023-04-12 09:43:10.061649,   19.91941
2023-04-12 09:43:10.062649,   19.91941
2023-04-12 09:43:10.063649,   19.91941
2023-04-12 09:43:10.064649,   19.91941
2023-04-12 09:43:10.065650,   19.91941
2023-04-12 09:43:10.066649,   19.91007
2023-04-12 09:43:10.067649,   19.90073
2023-04-12 09:43:10.068650,   19.88828
2023-04-12 09:43:10.069649,   19.87582
2023-04-12 09:43:10.070649,   19.86026
2023-04-12 09:43:10.071649,   19.84158
2023-04-12 09:43:10.072649,   19.82289
2023-04-12 09:43:10.073649,   19.80421
2023-04-12 09:43:10.074649,   19.78242
2023-04-12 09:43:10.075649,   19.76062
2023-04-12 09:43:10.076649,   19.73883
2023-04-12 09:43:10.077649,   19.72015
2023-04-12 09:43:10.078650,   19.69835
2023-04-12 09:43:10.079649,   19.67967
2023-04-12 09:43:10.080649,   19.66410
2023-04-12 09:43:10.081649,   19.64542
2023-04-12 09:43:10.082649,   19.63297
2023-04-12 09:43:10.083649,   19.62051
2023-04-12 09:43:10.084649,   19.61117
2023-04-12 09:43:10.085649,   19.60183
2023-04-12 09:43:10.086649,   19.60183
2023-04-12 09:43:10.087649,   19.60183
2023-04-12 09:43:10.088650,   19.60183
2023-04-12 09:43:10.089649,   19.60183
2023-04-12 09:43:10.090649,   19.60183
2023-04-12 09:43:10.091650,   19.60806
2023-04-12 09:43:10.092649,   19.62051
2023-04-12 09:43:10.093649,   19.62985
2023-04-12 09:43:10.094649,   19.64542
2023-04-12 09:43:10.095649,   19.66410
2023-04-12 09:43:10.096649,   19.67967
2023-04-12 09:43:10.097649,   19.69835
2023-04-12 09:43:10.098650,   19.71703
2023-04-12 09:43:10.099649,   19.73883
2023-04-12 09:43:10.100649,   19.76062
2023-04-12 09:43:10.101650,   19.77930
2023-04-12 09:43:10.102649,   19.80421
2023-04-12 09:43:10.103649,   19.82289
2023-04-12 09:43:10.104649,   19.84158
2023-04-12 09:43:10.105649,   19.85714
2023-04-12 09:43:10.106649,   19.87582
2023-04-12 09:43:10.107649,   19.88828
2023-04-12 09:43:10.108649,   19.90073
2023-04-12 09:43:10.109649,   19.91007
2023-04-12 09:43:10.110649,   19.91941
2023-04-12 09:43:10.111650,   19.91941
2023-04-12 09:43:10.112649,   19.91941
2023-04-12 09:43:10.113649,   19.91941
2023-04-12 09:43:10.114649,   19.91941
2023-04-12 09:43:10.115649,   19.91941
2023-04-12 09:43:10.116649,   19.91007
2023-04-12 09:43:10.117649,   19.90073
2023-04-12 09:43:10.118649,   19.88828
2023-04-12 09:43:10.119649,   19.87582
2023-04-12 09:43:10.120649,   19.86026
2023-04-12 09:43:10.121650,   19.84158
2023-04-12 09:43:10.122649,   19.82289
2023-04-12 09:43:10.123649,   19.80421
2023-04-12 09:43:10.124650,   19.78242
2023-04-12 09:43:10.125649,   19.76062
2023-04-12 09:43:10.126649,   19.73883
2023-04-12 09:43:10.127649,   19.72015
2023-04-12 09:43:10.128649,   19.69835
2023-04-12 09:43:10.129649,   19.67967
2023-04-12 09:43:10.130649,   19.66099
2023-04-12 09:43:10.131649,   19.64542
2023-04-12 09:43:10.132649,   19.63297
2023-04-12 09:43:10.133649,   19.62051
2023-04-12 09:43:10.134650,   19.61117
2023-04-12 09:43:10.135649,   19.60183
2023-04-12 09:43:10.136649,   19.60183
2023-04-12 09:43:10.137649,   19.60183
2023-04-12 09:43:10.138649,   19.60183
2023-04-12 09:43:10.139649,   19.60183
2023-04-12 09:43:10.140649,   19.60183
2023-04-12 09:43:10.141649,   19.61117
2023-04-12 09:43:10.142649,   19.62051
2023-04-12 09:43:10.143649,   19.63297
2023-04-12 09:43:10.144650,   19.64542
2023-04-12 09:43:10.145649,   19.66410
2023-04-12 09:43:10.146649,   19.67967
2023-04-12 09:43:10.147650,   19.69835
2023-04-12 09:43:10.148649,   19.71703
2023-04-12 09:43:10.149649,   19.73883
2023-04-12 09:43:10.150649,   19.76062
2023-04-12 09:43:10.151649,   19.77930
2023-04-12 09:43:10.152649,   19.80421
2023-04-12 09:43:10.153649,   19.82289
2023-04-12 09:43:10.154649,   19.84158
2023-04-12 09:43:10.155649,   19.85714
2023-04-12 09:43:10.156649,   19.87582
2023-04-12 09:43:10.157650,   19.88828
2023-04-12 09:43:10.158649,   19.90073
2023-04-12 09:43:10.159649,   19.91007
2023-04-12 09:43:10.160649,   19.91941
2023-04-12 09:43:10.161649,   19.91941
2023-04-12 09:43:10.162649,   19.91941
2023-04-12 09:43:10.163649,   19.91941
2023-04-12 09:43:10.164649,   19.91941
2023-04-12 09:43:10.165649,   19.91941
2023-04-12 09:43:10.166649,   19.91007
2023-04-12 09:43:10.167650,   19.90073
2023-04-12 09:43:10.168649,   19.88828
2023-04-12 09:43:10.169649,   19.87582
2023-04-12 09:43:10.170650,   19.85714
2023-04-12 09:43:10.171649,   19.84158
2023-04-12 09:43:10.172649,   19.82289
2023-04-12 09:43:10.173649,   19.80421
2023-04-12 09:43:10.174649,   19.78242
2023-04-12 09:43:10.175649,   19.76062
2023-04-12 09:43:10.176649,   19.73883
2023-04-12 09:43:10.177649,   19.72015
2023-04-12 09:43:10.178649,   19.69835
2023-04-12 09:43:10.179649,   19.67967
2023-04-12 09:43:10.180650,   19.66099
2023-04-12 09:43:10.181649,   19.64542
2023-04-12 09:43:10.182649,   19.62985
2023-04-12 09:43:10.183649,   19.62051
2023-04-12 09:43:10.184649,   19.61117
2023-04-12 09:43:10.185649,   19.60183
2023-04-12 09:43:10.186649,   19.60183
2023-04-12 09:43:10.187649,   19.60183
2023-04-12 09:43:10.188649,   19.60183
2023-04-12 09:43:10.189649,   19.60183
2023-04-12 09:43:10.190650,   19.60183
2023-04-12 09:43:10.191649,   19.61117
2023-04-12 09:43:10.192649,   19.62051
2023-04-12 09:43:10.193650,   19.63297
2023-04-12 09:43:10.194649,   19.64542
2023-04-12 09:43:10.195649,   19.66410
2023-04-12 09:43:10.196649,   19.67967
2023-04-12 09:43:10.197649,   19.69835
2023-04-12 09:43:10.198649,   19.71703
2023-04-12 09:43:10.199649,   19.73883
2023-04-12 09:43:10.200649,   19.76062
2023-04-12 09:43:10.201649,   19.77930
2023-04-12 09:43:10.202649,   19.80421
2023-04-12 09:43:10.203650,   19.82289
2023-04-12 09:43:10.204649,   19.84158
2023-04-12 09:43:10.205649,   19.86026
2023-04-12 09:43:10.206649,   19.87582
2023-04-12 09:43:10.207649,   19.88828
2023-04-12 09:43:10.208649,   19.90073
2023-04-12 09:43:10.209649,   19.91007
2023-04-12 09:43:10.210649,   19.91941
2023-04-12 09:43:10.211649,   19.91941
2023-04-12 09:43:10.212649,   19.91941
2023-04-12 09:43:10.213650,   19.91941
2023-04-12 09:43:10.214649,   19.91941
2023-04-12 09:43:10.215649,   19.91941
2023-04-12 09:43:10.216650,   19.91007
2023-04-12 09:43:10.217649,   19.90073
2023-04-12 09:43:10.218649,   19.88828
2023-04-12 09:43:10.219649,   19.87582
2023-04-12 09:43:10.220649,   19.85714
2023-04-12 09:43:10.221649,   19.84158
