Controller name: ILD1420, Controller serial number: 18040260, Controller option: 000, Controller article number: 4120216, Measurement range: 200.000 mm, Measurement rate: 1.000 kHz, Controller software version: 001.028, Controller hardware revision: 01, Boot loader version: 001.006, CableHead: : Wire, User level: 1, Default user: 1, Echo: 0, Display unit: 0: mm, Trigger mode: 0: none, Trigger moment: 0: input, Trigger count: 1, Multi function input mode: 0: none, Multi function input level: 0: high, Laser power: 0: full, Region of interest start: 0, Region of interest end: 511, Average type: 3: median, Median average count: 9, Master value set: 0: off, Data out interface: 0: Web diagram, Resampling count: 1, Resampling RS422 output: 0: off, Resampling analog output: 0: off, Hold last valid value: -1: show all error values, Error output1: 1: on, Error level output1: 0 NPN, Key function: 2: Teach, Analog scale mode: 0: standard, Current settings names: 1000Hz, Available settings names: 1000Hz, 1000 Hz, Preset names: Standard, Distance1 RS422 output: 1: on, Shutter time RS422 output: 0: off, Measurement value counter RS422 output: 0: off, Timestamp high word RS422 output: 0: off, Timestamp low word RS422 output: 0: off, Intensity RS422 output: 0: off, State RS422 output: 0: off, Distance uncalibrated RS422 output: 0: off, 
DAQ-Start-Time:, 2023-04-12 10:16:06.239, 
Snapshot Time Stamp, Distance [mm]
2023-04-12 10:16:55.801615,   28.90201
2023-04-12 10:16:55.802615,   28.77747
2023-04-12 10:16:55.803615,   28.64982
2023-04-12 10:16:55.804615,   28.51282
2023-04-12 10:16:55.805615,   28.37894
2023-04-12 10:16:55.806615,   28.23883
2023-04-12 10:16:55.807615,   28.10183
2023-04-12 10:16:55.808615,   27.95549
2023-04-12 10:16:55.809615,   27.81538
2023-04-12 10:16:55.810615,   27.66905
2023-04-12 10:16:55.811615,   27.52271
2023-04-12 10:16:55.812615,   27.37015
2023-04-12 10:16:55.813615,   27.21447
2023-04-12 10:16:55.814615,   27.05568
2023-04-12 10:16:55.815615,   26.89689
2023-04-12 10:16:55.816615,   26.73498
2023-04-12 10:16:55.817615,   26.57308
2023-04-12 10:16:55.818615,   26.40495
2023-04-12 10:16:55.819615,   26.23370
2023-04-12 10:16:55.820615,   26.06245
2023-04-12 10:16:55.821615,   25.88810
2023-04-12 10:16:55.822615,   25.71374
2023-04-12 10:16:55.823615,   25.53938
2023-04-12 10:16:55.824615,   25.36502
2023-04-12 10:16:55.825615,   25.19066
2023-04-12 10:16:55.826615,   25.01007
2023-04-12 10:16:55.827615,   24.82637
2023-04-12 10:16:55.828615,   24.64267
2023-04-12 10:16:55.829615,   24.45586
2023-04-12 10:16:55.830615,   24.26905
2023-04-12 10:16:55.831615,   24.08223
2023-04-12 10:16:55.832615,   23.89853
2023-04-12 10:16:55.833615,   23.70861
2023-04-12 10:16:55.834615,   23.51557
2023-04-12 10:16:55.835615,   23.31941
2023-04-12 10:16:55.836615,   23.12015
2023-04-12 10:16:55.837615,   22.92088
2023-04-12 10:16:55.838615,   22.72784
2023-04-12 10:16:55.839615,   22.53168
2023-04-12 10:16:55.840615,   22.33553
2023-04-12 10:16:55.841615,   22.13626
2023-04-12 10:16:55.842615,   21.93388
2023-04-12 10:16:55.843615,   21.73462
2023-04-12 10:16:55.844615,   21.53535
2023-04-12 10:16:55.845615,   21.33608
2023-04-12 10:16:55.846615,   21.13370
2023-04-12 10:16:55.847615,   20.93755
2023-04-12 10:16:55.848615,   20.74139
2023-04-12 10:16:55.849615,   20.53901
2023-04-12 10:16:55.850615,   20.33974
2023-04-12 10:16:55.851615,   20.13736
2023-04-12 10:16:55.852615,   19.94121
2023-04-12 10:16:55.853615,   19.74194
2023-04-12 10:16:55.854615,   19.54267
2023-04-12 10:16:55.855615,   19.34029
2023-04-12 10:16:55.856615,   19.14103
2023-04-12 10:16:55.857615,   18.94487
2023-04-12 10:16:55.858615,   18.74872
2023-04-12 10:16:55.859615,   18.54945
2023-04-12 10:16:55.860615,   18.35641
2023-04-12 10:16:55.861615,   18.16648
2023-04-12 10:16:55.862615,   17.97344
2023-04-12 10:16:55.863615,   17.78040
2023-04-12 10:16:55.864615,   17.59048
2023-04-12 10:16:55.865615,   17.40055
2023-04-12 10:16:55.866615,   17.21062
2023-04-12 10:16:55.867615,   17.02692
2023-04-12 10:16:55.868615,   16.84011
2023-04-12 10:16:55.869615,   16.65018
2023-04-12 10:16:55.870615,   16.46960
2023-04-12 10:16:55.871615,   16.28901
2023-04-12 10:16:55.872615,   16.10842
2023-04-12 10:16:55.873615,   15.92784
2023-04-12 10:16:55.874615,   15.74725
2023-04-12 10:16:55.875615,   15.56978
2023-04-12 10:16:55.876615,   15.39542
2023-04-12 10:16:55.877615,   15.22418
2023-04-12 10:16:55.878615,   15.05604
2023-04-12 10:16:55.879615,   14.88791
2023-04-12 10:16:55.880615,   14.72289
2023-04-12 10:16:55.881615,   14.55788
2023-04-12 10:16:55.882615,   14.39908
2023-04-12 10:16:55.883615,   14.24029
2023-04-12 10:16:55.884615,   14.08150
2023-04-12 10:16:55.885615,   13.92582
2023-04-12 10:16:55.886615,   13.77326
2023-04-12 10:16:55.887615,   13.62381
2023-04-12 10:16:55.888615,   13.47436
2023-04-12 10:16:55.889615,   13.32802
2023-04-12 10:16:55.890615,   13.18480
2023-04-12 10:16:55.891615,   13.04469
2023-04-12 10:16:55.892615,   12.90769
2023-04-12 10:16:55.893615,   12.77381
2023-04-12 10:16:55.894615,   12.64304
2023-04-12 10:16:55.895615,   12.51538
2023-04-12 10:16:55.896615,   12.38773
2023-04-12 10:16:55.897615,   12.26319
2023-04-12 10:16:55.898615,   12.14799
2023-04-12 10:16:55.899615,   12.02967
2023-04-12 10:16:55.900615,   11.91447
2023-04-12 10:16:55.901615,   11.80238
2023-04-12 10:16:55.902615,   11.69652
2023-04-12 10:16:55.903615,   11.59377
2023-04-12 10:16:55.904615,   11.49414
2023-04-12 10:16:55.905615,   11.39451
2023-04-12 10:16:55.906615,   11.30110
2023-04-12 10:16:55.907615,   11.20769
2023-04-12 10:16:55.908615,   11.11740
2023-04-12 10:16:55.909615,   11.03333
2023-04-12 10:16:55.910615,   10.95238
2023-04-12 10:16:55.911615,   10.87766
2023-04-12 10:16:55.912615,   10.80293
2023-04-12 10:16:55.913615,   10.73443
2023-04-12 10:16:55.914615,   10.66593
2023-04-12 10:16:55.915615,   10.60678
2023-04-12 10:16:55.916615,   10.54762
2023-04-12 10:16:55.917615,   10.49158
2023-04-12 10:16:55.918615,   10.43864
2023-04-12 10:16:55.919615,   10.38883
2023-04-12 10:16:55.920615,   10.34212
2023-04-12 10:16:55.921615,   10.30165
2023-04-12 10:16:55.922615,   10.26429
2023-04-12 10:16:55.923615,   10.23004
2023-04-12 10:16:55.924615,   10.19890
2023-04-12 10:16:55.925615,   10.17399
2023-04-12 10:16:55.926615,   10.14908
2023-04-12 10:16:55.927615,   10.13040
2023-04-12 10:16:55.928615,   10.11795
2023-04-12 10:16:55.929615,   10.10549
2023-04-12 10:16:55.930615,   10.10549
2023-04-12 10:16:55.931615,   10.10549
2023-04-12 10:16:55.932615,   10.10549
2023-04-12 10:16:55.933615,   10.10549
2023-04-12 10:16:55.934615,   10.11484
2023-04-12 10:16:55.935615,   10.12729
2023-04-12 10:16:55.936615,   10.14597
2023-04-12 10:16:55.937615,   10.16465
2023-04-12 10:16:55.938615,   10.18956
2023-04-12 10:16:55.939615,   10.22070
2023-04-12 10:16:55.940615,   10.25183
2023-04-12 10:16:55.941615,   10.28919
2023-04-12 10:16:55.942615,   10.32656
2023-04-12 10:16:55.943615,   10.37015
2023-04-12 10:16:55.944615,   10.41685
2023-04-12 10:16:55.945615,   10.46978
2023-04-12 10:16:55.946615,   10.52271
2023-04-12 10:16:55.947615,   10.57875
2023-04-12 10:16:55.948615,   10.63791
2023-04-12 10:16:55.949615,   10.70018
2023-04-12 10:16:55.950615,   10.76868
2023-04-12 10:16:55.951615,   10.83718
2023-04-12 10:16:55.952615,   10.91190
2023-04-12 10:16:55.953615,   10.98974
2023-04-12 10:16:55.954615,   11.07070
2023-04-12 10:16:55.955615,   11.15788
2023-04-12 10:16:55.956615,   11.24817
2023-04-12 10:16:55.957615,   11.34158
2023-04-12 10:16:55.958615,   11.43810
2023-04-12 10:16:55.959615,   11.53773
2023-04-12 10:16:55.960615,   11.63736
2023-04-12 10:16:55.961615,   11.74011
2023-04-12 10:16:55.962615,   11.84908
2023-04-12 10:16:55.963615,   11.96429
2023-04-12 10:16:55.964615,   12.07326
2023-04-12 10:16:55.965615,   12.19158
2023-04-12 10:16:55.966615,   12.31300
2023-04-12 10:16:55.967615,   12.43755
2023-04-12 10:16:55.968615,   12.56209
2023-04-12 10:16:55.969615,   12.69286
2023-04-12 10:16:55.970615,   12.82674
2023-04-12 10:16:55.971615,   12.96062
2023-04-12 10:16:55.972615,   13.09762
2023-04-12 10:16:55.973615,   13.23773
2023-04-12 10:16:55.974615,   13.38407
2023-04-12 10:16:55.975615,   13.53040
2023-04-12 10:16:55.976615,   13.67674
2023-04-12 10:16:55.977615,   13.82930
2023-04-12 10:16:55.978615,   13.98498
2023-04-12 10:16:55.979615,   14.14066
2023-04-12 10:16:55.980615,   14.29945
2023-04-12 10:16:55.981615,   14.45824
2023-04-12 10:16:55.982615,   14.62015
2023-04-12 10:16:55.983615,   14.78516
2023-04-12 10:16:55.984615,   14.94707
2023-04-12 10:16:55.985615,   15.11520
2023-04-12 10:16:55.986615,   15.28645
2023-04-12 10:16:55.987615,   15.46081
2023-04-12 10:16:55.988615,   15.63205
2023-04-12 10:16:55.989615,   15.81264
2023-04-12 10:16:55.990615,   15.99322
2023-04-12 10:16:55.991615,   16.17381
2023-04-12 10:16:55.992615,   16.35440
2023-04-12 10:16:55.993615,   16.53498
2023-04-12 10:16:55.994615,   16.71868
2023-04-12 10:16:55.995615,   16.90549
2023-04-12 10:16:55.996615,   17.09231
2023-04-12 10:16:55.997615,   17.27912
2023-04-12 10:16:55.998615,   17.46905
2023-04-12 10:16:55.999615,   17.65897
2023-04-12 10:16:56.000615,   17.85201
2023-04-12 10:16:56.001615,   18.04817
2023-04-12 10:16:56.002615,   18.24121
2023-04-12 10:16:56.003615,   18.43425
2023-04-12 10:16:56.004615,   18.62729
2023-04-12 10:16:56.005615,   18.82344
2023-04-12 10:16:56.006615,   19.01648
2023-04-12 10:16:56.007615,   19.21575
2023-04-12 10:16:56.008615,   19.41813
2023-04-12 10:16:56.009615,   19.62051
2023-04-12 10:16:56.010615,   19.81978
2023-04-12 10:16:56.011615,   20.01593
2023-04-12 10:16:56.012615,   20.21520
2023-04-12 10:16:56.013615,   20.41758
2023-04-12 10:16:56.014615,   20.61685
2023-04-12 10:16:56.015615,   20.81612
2023-04-12 10:16:56.016615,   21.01227
2023-04-12 10:16:56.017615,   21.21465
2023-04-12 10:16:56.018615,   21.41703
2023-04-12 10:16:56.019615,   21.61630
2023-04-12 10:16:56.020615,   21.81245
2023-04-12 10:16:56.021615,   22.01484
2023-04-12 10:16:56.022615,   22.21099
2023-04-12 10:16:56.023615,   22.41337
2023-04-12 10:16:56.024615,   22.60641
2023-04-12 10:16:56.025615,   22.80256
2023-04-12 10:16:56.026615,   22.99872
2023-04-12 10:16:56.027615,   23.19799
2023-04-12 10:16:56.028615,   23.39725
2023-04-12 10:16:56.029615,   23.59029
2023-04-12 10:16:56.030615,   23.78333
2023-04-12 10:16:56.031615,   23.96703
2023-04-12 10:16:56.032615,   24.15385
2023-04-12 10:16:56.033615,   24.34066
2023-04-12 10:16:56.034615,   24.52747
2023-04-12 10:16:56.035615,   24.71429
2023-04-12 10:16:56.036615,   24.89799
2023-04-12 10:16:56.037615,   25.07857
2023-04-12 10:16:56.038615,   25.25604
2023-04-12 10:16:56.039615,   25.43352
2023-04-12 10:16:56.040615,   25.61099
2023-04-12 10:16:56.041615,   25.78223
2023-04-12 10:16:56.042615,   25.95659
2023-04-12 10:16:56.043615,   26.13095
2023-04-12 10:16:56.044615,   26.30531
2023-04-12 10:16:56.045615,   26.47344
2023-04-12 10:16:56.046615,   26.63846
2023-04-12 10:16:56.047615,   26.80037
2023-04-12 10:16:56.048615,   26.96227
2023-04-12 10:16:56.049615,   27.12106
2023-04-12 10:16:56.050615,   27.27985
2023-04-12 10:16:56.051615,   27.43242
2023-04-12 10:16:56.052615,   27.58187
2023-04-12 10:16:56.053615,   27.73132
2023-04-12 10:16:56.054615,   27.87454
2023-04-12 10:16:56.055615,   28.01777
2023-04-12 10:16:56.056615,   28.16099
2023-04-12 10:16:56.057615,   28.30110
2023-04-12 10:16:56.058615,   28.43810
2023-04-12 10:16:56.059615,   28.57509
2023-04-12 10:16:56.060615,   28.70586
2023-04-12 10:16:56.061615,   28.83352
2023-04-12 10:16:56.062615,   28.95495
2023-04-12 10:16:56.063615,   29.07949
2023-04-12 10:16:56.064615,   29.19469
2023-04-12 10:16:56.065615,   29.31300
2023-04-12 10:16:56.066615,   29.42198
2023-04-12 10:16:56.067615,   29.53407
2023-04-12 10:16:56.068615,   29.64304
2023-04-12 10:16:56.069615,   29.74579
2023-04-12 10:16:56.070615,   29.84542
2023-04-12 10:16:56.071615,   29.94505
2023-04-12 10:16:56.072615,   30.03223
2023-04-12 10:16:56.073615,   30.12253
2023-04-12 10:16:56.074615,   30.21282
2023-04-12 10:16:56.075615,   30.29066
2023-04-12 10:16:56.076615,   30.37161
2023-04-12 10:16:56.077615,   30.44945
2023-04-12 10:16:56.078615,   30.52106
2023-04-12 10:16:56.079615,   30.59267
2023-04-12 10:16:56.080615,   30.66117
2023-04-12 10:16:56.081615,   30.72344
2023-04-12 10:16:56.082615,   30.78260
2023-04-12 10:16:56.083615,   30.84176
2023-04-12 10:16:56.084615,   30.89469
2023-04-12 10:16:56.085615,   30.94139
2023-04-12 10:16:56.086615,   30.98810
2023-04-12 10:16:56.087615,   31.03168
2023-04-12 10:16:56.088615,   31.07216
2023-04-12 10:16:56.089615,   31.10330
2023-04-12 10:16:56.090615,   31.13443
2023-04-12 10:16:56.091615,   31.16245
2023-04-12 10:16:56.092615,   31.18425
2023-04-12 10:16:56.093615,   31.20293
2023-04-12 10:16:56.094615,   31.21850
2023-04-12 10:16:56.095615,   31.23095
2023-04-12 10:16:56.096615,   31.23718
2023-04-12 10:16:56.097615,   31.23718
2023-04-12 10:16:56.098615,   31.23718
2023-04-12 10:16:56.099615,   31.23718
2023-04-12 10:16:56.100615,   31.23718
2023-04-12 10:16:56.101615,   31.22784
2023-04-12 10:16:56.102615,   31.21538
2023-04-12 10:16:56.103615,   31.19982
2023-04-12 10:16:56.104615,   31.17802
2023-04-12 10:16:56.105615,   31.15311
2023-04-12 10:16:56.106615,   31.12509
2023-04-12 10:16:56.107615,   31.09396
2023-04-12 10:16:56.108615,   31.05971
2023-04-12 10:16:56.109615,   31.01923
2023-04-12 10:16:56.110615,   30.97564
2023-04-12 10:16:56.111615,   30.92894
2023-04-12 10:16:56.112615,   30.87912
2023-04-12 10:16:56.113615,   30.82308
2023-04-12 10:16:56.114615,   30.76703
2023-04-12 10:16:56.115615,   30.70476
2023-04-12 10:16:56.116615,   30.64249
2023-04-12 10:16:56.117615,   30.57399
2023-04-12 10:16:56.118615,   30.50238
2023-04-12 10:16:56.119615,   30.42766
2023-04-12 10:16:56.120615,   30.34982
2023-04-12 10:16:56.121615,   30.26886
2023-04-12 10:16:56.122615,   30.19103
2023-04-12 10:16:56.123615,   30.10073
2023-04-12 10:16:56.124615,   30.01355
2023-04-12 10:16:56.125615,   29.92015
2023-04-12 10:16:56.126615,   29.82363
2023-04-12 10:16:56.127615,   29.72088
2023-04-12 10:16:56.128615,   29.61813
2023-04-12 10:16:56.129615,   29.50916
2023-04-12 10:16:56.130615,   29.40018
2023-04-12 10:16:56.131615,   29.28498
2023-04-12 10:16:56.132615,   29.17289
2023-04-12 10:16:56.133615,   29.05458
2023-04-12 10:16:56.134615,   28.93315
2023-04-12 10:16:56.135615,   28.81172
2023-04-12 10:16:56.136615,   28.68407
2023-04-12 10:16:56.137615,   28.55018
2023-04-12 10:16:56.138615,   28.41319
2023-04-12 10:16:56.139615,   28.27619
2023-04-12 10:16:56.140615,   28.13919
2023-04-12 10:16:56.141615,   27.99286
2023-04-12 10:16:56.142615,   27.85275
2023-04-12 10:16:56.143615,   27.70641
2023-04-12 10:16:56.144615,   27.56007
2023-04-12 10:16:56.145615,   27.41062
2023-04-12 10:16:56.146615,   27.25495
2023-04-12 10:16:56.147615,   27.09927
2023-04-12 10:16:56.148615,   26.94048
2023-04-12 10:16:56.149615,   26.78168
2023-04-12 10:16:56.150615,   26.61355
2023-04-12 10:16:56.151615,   26.45165
2023-04-12 10:16:56.152615,   26.28040
2023-04-12 10:16:56.153615,   26.10916
2023-04-12 10:16:56.154615,   25.93480
2023-04-12 10:16:56.155615,   25.76044
2023-04-12 10:16:56.156615,   25.58919
2023-04-12 10:16:56.157615,   25.41484
2023-04-12 10:16:56.158615,   25.23736
2023-04-12 10:16:56.159615,   25.05989
2023-04-12 10:16:56.160615,   24.87930
2023-04-12 10:16:56.161615,   24.69560
2023-04-12 10:16:56.162615,   24.50879
2023-04-12 10:16:56.163615,   24.32198
2023-04-12 10:16:56.164615,   24.13516
2023-04-12 10:16:56.165615,   23.94835
2023-04-12 10:16:56.166615,   23.76154
2023-04-12 10:16:56.167615,   23.56850
2023-04-12 10:16:56.168615,   23.37234
2023-04-12 10:16:56.169615,   23.17619
2023-04-12 10:16:56.170615,   22.97692
2023-04-12 10:16:56.171615,   22.78077
2023-04-12 10:16:56.172615,   22.58462
2023-04-12 10:16:56.173615,   22.39158
2023-04-12 10:16:56.174615,   22.18919
2023-04-12 10:16:56.175615,   21.98993
2023-04-12 10:16:56.176615,   21.78755
2023-04-12 10:16:56.177615,   21.59139
2023-04-12 10:16:56.178615,   21.39524
2023-04-12 10:16:56.179615,   21.19286
2023-04-12 10:16:56.180615,   20.99359
2023-04-12 10:16:56.181615,   20.79432
2023-04-12 10:16:56.182615,   20.59817
2023-04-12 10:16:56.183615,   20.39890
2023-04-12 10:16:56.184615,   20.19652
2023-04-12 10:16:56.185615,   19.99725
2023-04-12 10:16:56.186615,   19.80110
2023-04-12 10:16:56.187615,   19.60183
2023-04-12 10:16:56.188615,   19.39945
2023-04-12 10:16:56.189615,   19.19707
2023-04-12 10:16:56.190615,   19.00092
2023-04-12 10:16:56.191615,   18.80476
2023-04-12 10:16:56.192615,   18.60861
2023-04-12 10:16:56.193615,   18.41245
2023-04-12 10:16:56.194615,   18.21941
2023-04-12 10:16:56.195615,   18.02637
2023-04-12 10:16:56.196615,   17.83333
2023-04-12 10:16:56.197615,   17.64341
2023-04-12 10:16:56.198615,   17.45037
2023-04-12 10:16:56.199615,   17.26355
2023-04-12 10:16:56.200615,   17.07674
2023-04-12 10:16:56.201615,   16.88993
2023-04-12 10:16:56.202615,   16.70623
2023-04-12 10:16:56.203615,   16.51941
2023-04-12 10:16:56.204615,   16.33883
2023-04-12 10:16:56.205615,   16.16136
2023-04-12 10:16:56.206615,   15.98077
2023-04-12 10:16:56.207615,   15.79707
2023-04-12 10:16:56.208615,   15.61960
2023-04-12 10:16:56.209615,   15.44212
2023-04-12 10:16:56.210615,   15.27088
2023-04-12 10:16:56.211615,   15.09963
2023-04-12 10:16:56.212615,   14.93462
2023-04-12 10:16:56.213615,   14.76960
2023-04-12 10:16:56.214615,   14.60769
2023-04-12 10:16:56.215615,   14.44579
2023-04-12 10:16:56.216615,   14.28700
2023-04-12 10:16:56.217615,   14.12509
2023-04-12 10:16:56.218615,   13.96941
2023-04-12 10:16:56.219615,   13.81685
2023-04-12 10:16:56.220615,   13.66117
2023-04-12 10:16:56.221615,   13.51795
2023-04-12 10:16:56.222615,   13.36850
2023-04-12 10:16:56.223615,   13.22216
2023-04-12 10:16:56.224615,   13.08205
2023-04-12 10:16:56.225615,   12.94505
2023-04-12 10:16:56.226615,   12.81117
2023-04-12 10:16:56.227615,   12.68040
2023-04-12 10:16:56.228615,   12.54963
2023-04-12 10:16:56.229615,   12.42198
2023-04-12 10:16:56.230615,   12.29744
2023-04-12 10:16:56.231615,   12.17912
2023-04-12 10:16:56.232615,   12.06081
2023-04-12 10:16:56.233615,   11.94560
2023-04-12 10:16:56.234615,   11.83663
2023-04-12 10:16:56.235615,   11.72454
2023-04-12 10:16:56.236615,   11.62179
2023-04-12 10:16:56.237615,   11.52216
2023-04-12 10:16:56.238615,   11.42253
2023-04-12 10:16:56.239615,   11.32601
2023-04-12 10:16:56.240615,   11.23260
2023-04-12 10:16:56.241615,   11.13919
2023-04-12 10:16:56.242615,   11.05513
2023-04-12 10:16:56.243615,   10.97418
2023-04-12 10:16:56.244615,   10.89634
2023-04-12 10:16:56.245615,   10.82161
2023-04-12 10:16:56.246615,   10.75000
2023-04-12 10:16:56.247615,   10.68462
2023-04-12 10:16:56.248615,   10.62234
2023-04-12 10:16:56.249615,   10.56007
2023-04-12 10:16:56.250615,   10.50403
2023-04-12 10:16:56.251615,   10.45110
2023-04-12 10:16:56.252615,   10.40128
2023-04-12 10:16:56.253615,   10.35458
2023-04-12 10:16:56.254615,   10.31410
2023-04-12 10:16:56.255615,   10.27363
2023-04-12 10:16:56.256615,   10.23626
2023-04-12 10:16:56.257615,   10.20513
2023-04-12 10:16:56.258615,   10.17711
2023-04-12 10:16:56.259615,   10.15531
2023-04-12 10:16:56.260615,   10.13352
2023-04-12 10:16:56.261615,   10.11795
2023-04-12 10:16:56.262615,   10.10861
2023-04-12 10:16:56.263615,   10.10861
2023-04-12 10:16:56.264615,   10.10861
2023-04-12 10:16:56.265615,   10.10861
2023-04-12 10:16:56.266615,   10.10861
2023-04-12 10:16:56.267615,   10.10861
2023-04-12 10:16:56.268615,   10.12106
2023-04-12 10:16:56.269615,   10.13663
2023-04-12 10:16:56.270615,   10.15842
2023-04-12 10:16:56.271615,   10.18022
2023-04-12 10:16:56.272615,   10.20824
2023-04-12 10:16:56.273615,   10.23938
2023-04-12 10:16:56.274615,   10.27674
2023-04-12 10:16:56.275615,   10.31410
2023-04-12 10:16:56.276615,   10.35458
2023-04-12 10:16:56.277615,   10.40128
2023-04-12 10:16:56.278615,   10.45110
2023-04-12 10:16:56.279615,   10.50403
2023-04-12 10:16:56.280615,   10.56007
2023-04-12 10:16:56.281615,   10.61612
2023-04-12 10:16:56.282615,   10.67839
2023-04-12 10:16:56.283615,   10.74689
2023-04-12 10:16:56.284615,   10.81538
2023-04-12 10:16:56.285615,   10.88700
2023-04-12 10:16:56.286615,   10.96484
