Controller name: ILD1420, Controller serial number: 18040260, Controller option: 000, Controller article number: 4120216, Measurement range: 200.000 mm, Measurement rate: 1.000 kHz, Controller software version: 001.028, Controller hardware revision: 01, Boot loader version: 001.006, CableHead: : Wire, User level: 1, Default user: 1, Echo: 0, Display unit: 0: mm, Trigger mode: 0: none, Trigger moment: 0: input, Trigger count: 1, Multi function input mode: 0: none, Multi function input level: 0: high, Laser power: 0: full, Region of interest start: 0, Region of interest end: 511, Average type: 3: median, Median average count: 9, Master value set: 0: off, Data out interface: 0: Web diagram, Resampling count: 1, Resampling RS422 output: 0: off, Resampling analog output: 0: off, Hold last valid value: -1: show all error values, Error output1: 1: on, Error level output1: 0 NPN, Key function: 2: Teach, Analog scale mode: 0: standard, Current settings names: 1000Hz, Available settings names: 1000Hz, 1000 Hz, Preset names: Standard, Distance1 RS422 output: 1: on, Shutter time RS422 output: 0: off, Measurement value counter RS422 output: 0: off, Timestamp high word RS422 output: 0: off, Timestamp low word RS422 output: 0: off, Intensity RS422 output: 0: off, State RS422 output: 0: off, Distance uncalibrated RS422 output: 0: off, 
DAQ-Start-Time:, 2023-04-12 10:08:53.856, 
Snapshot Time Stamp, Distance [mm]
2023-04-12 10:09:46.720251,   22.42582
2023-04-12 10:09:46.721251,   22.39158
2023-04-12 10:09:46.722251,   22.34799
2023-04-12 10:09:46.723251,   22.30440
2023-04-12 10:09:46.724251,   22.24835
2023-04-12 10:09:46.725251,   22.19231
2023-04-12 10:09:46.726251,   22.13315
2023-04-12 10:09:46.727251,   22.06465
2023-04-12 10:09:46.728251,   21.99304
2023-04-12 10:09:46.729251,   21.92143
2023-04-12 10:09:46.730251,   21.84048
2023-04-12 10:09:46.731251,   21.75641
2023-04-12 10:09:46.732251,   21.67234
2023-04-12 10:09:46.733251,   21.58205
2023-04-12 10:09:46.734251,   21.49176
2023-04-12 10:09:46.735251,   21.39212
2023-04-12 10:09:46.736251,   21.28938
2023-04-12 10:09:46.737251,   21.18663
2023-04-12 10:09:46.738251,   21.08077
2023-04-12 10:09:46.739251,   20.97179
2023-04-12 10:09:46.740251,   20.86593
2023-04-12 10:09:46.741251,   20.75696
2023-04-12 10:09:46.742251,   20.64487
2023-04-12 10:09:46.743251,   20.52656
2023-04-12 10:09:46.744251,   20.41136
2023-04-12 10:09:46.745251,   20.28993
2023-04-12 10:09:46.746251,   20.17161
2023-04-12 10:09:46.747251,   20.05018
2023-04-12 10:09:46.748251,   19.93187
2023-04-12 10:09:46.749251,   19.81667
2023-04-12 10:09:46.750251,   19.69524
2023-04-12 10:09:46.751251,   19.57381
2023-04-12 10:09:46.752251,   19.45238
2023-04-12 10:09:46.753251,   19.33095
2023-04-12 10:09:46.754251,   19.21264
2023-04-12 10:09:46.755251,   19.09744
2023-04-12 10:09:46.756251,   18.98223
2023-04-12 10:09:46.757251,   18.87015
2023-04-12 10:09:46.758251,   18.75806
2023-04-12 10:09:46.759251,   18.64908
2023-04-12 10:09:46.760251,   18.54011
2023-04-12 10:09:46.761251,   18.43736
2023-04-12 10:09:46.762251,   18.33462
2023-04-12 10:09:46.763251,   18.23810
2023-04-12 10:09:46.764251,   18.14158
2023-04-12 10:09:46.765251,   18.04817
2023-04-12 10:09:46.766251,   17.95788
2023-04-12 10:09:46.767251,   17.87070
2023-04-12 10:09:46.768251,   17.78974
2023-04-12 10:09:46.769251,   17.71190
2023-04-12 10:09:46.770251,   17.63407
2023-04-12 10:09:46.771251,   17.56557
2023-04-12 10:09:46.772251,   17.49396
2023-04-12 10:09:46.773251,   17.43480
2023-04-12 10:09:46.774251,   17.37564
2023-04-12 10:09:46.775251,   17.32271
2023-04-12 10:09:46.776251,   17.27289
2023-04-12 10:09:46.777251,   17.22930
2023-04-12 10:09:46.778251,   17.18883
2023-04-12 10:09:46.779251,   17.15458
2023-04-12 10:09:46.780251,   17.12656
2023-04-12 10:09:46.781251,   17.10165
2023-04-12 10:09:46.782251,   17.08297
2023-04-12 10:09:46.783251,   17.06740
2023-04-12 10:09:46.784251,   17.06740
2023-04-12 10:09:46.785251,   17.06740
2023-04-12 10:09:46.786251,   17.06740
2023-04-12 10:09:46.787251,   17.06740
2023-04-12 10:09:46.788251,   17.07051
2023-04-12 10:09:46.789251,   17.08608
2023-04-12 10:09:46.790251,   17.10788
2023-04-12 10:09:46.791251,   17.13590
2023-04-12 10:09:46.792251,   17.16392
2023-04-12 10:09:46.793251,   17.20128
2023-04-12 10:09:46.794251,   17.24176
2023-04-12 10:09:46.795251,   17.28846
2023-04-12 10:09:46.796251,   17.33828
2023-04-12 10:09:46.797251,   17.39432
2023-04-12 10:09:46.798251,   17.45348
2023-04-12 10:09:46.799251,   17.51886
2023-04-12 10:09:46.800251,   17.59048
2023-04-12 10:09:46.801251,   17.65897
2023-04-12 10:09:46.802251,   17.73993
2023-04-12 10:09:46.803251,   17.81777
2023-04-12 10:09:46.804251,   17.90495
2023-04-12 10:09:46.805251,   17.99212
2023-04-12 10:09:46.806251,   18.08864
2023-04-12 10:09:46.807251,   18.18205
2023-04-12 10:09:46.808251,   18.28168
2023-04-12 10:09:46.809251,   18.37821
2023-04-12 10:09:46.810251,   18.48095
2023-04-12 10:09:46.811251,   18.58681
2023-04-12 10:09:46.812251,   18.69890
2023-04-12 10:09:46.813251,   18.80788
2023-04-12 10:09:46.814251,   18.91996
2023-04-12 10:09:46.815251,   19.03516
2023-04-12 10:09:46.816251,   19.15037
2023-04-12 10:09:46.817251,   19.26868
2023-04-12 10:09:46.818251,   19.39322
2023-04-12 10:09:46.819251,   19.51465
2023-04-12 10:09:46.820251,   19.63608
2023-04-12 10:09:46.821251,   19.75751
2023-04-12 10:09:46.822251,   19.87582
2023-04-12 10:09:46.823251,   19.99725
2023-04-12 10:09:46.824251,   20.11557
2023-04-12 10:09:46.825251,   20.23700
2023-04-12 10:09:46.826251,   20.35531
2023-04-12 10:09:46.827251,   20.47363
2023-04-12 10:09:46.828251,   20.59194
2023-04-12 10:09:46.829251,   20.70403
2023-04-12 10:09:46.830251,   20.81612
2023-04-12 10:09:46.831251,   20.92509
2023-04-12 10:09:46.832251,   21.03407
2023-04-12 10:09:46.833251,   21.13993
2023-04-12 10:09:46.834251,   21.24579
2023-04-12 10:09:46.835251,   21.34853
2023-04-12 10:09:46.836251,   21.44817
2023-04-12 10:09:46.837251,   21.54158
2023-04-12 10:09:46.838251,   21.63187
2023-04-12 10:09:46.839251,   21.71905
2023-04-12 10:09:46.840251,   21.80311
2023-04-12 10:09:46.841251,   21.88407
2023-04-12 10:09:46.842251,   21.96190
2023-04-12 10:09:46.843251,   22.03352
2023-04-12 10:09:46.844251,   22.10513
2023-04-12 10:09:46.845251,   22.16740
2023-04-12 10:09:46.846251,   22.22656
2023-04-12 10:09:46.847251,   22.27949
2023-04-12 10:09:46.848251,   22.32930
2023-04-12 10:09:46.849251,   22.37289
2023-04-12 10:09:46.850251,   22.41026
2023-04-12 10:09:46.851251,   22.44139
2023-04-12 10:09:46.852251,   22.46941
2023-04-12 10:09:46.853251,   22.49432
2023-04-12 10:09:46.854251,   22.50989
2023-04-12 10:09:46.855251,   22.51612
2023-04-12 10:09:46.856251,   22.51612
2023-04-12 10:09:46.857251,   22.51612
2023-04-12 10:09:46.858251,   22.51612
2023-04-12 10:09:46.859251,   22.51612
2023-04-12 10:09:46.860251,   22.50055
2023-04-12 10:09:46.861251,   22.47875
2023-04-12 10:09:46.862251,   22.45073
2023-04-12 10:09:46.863251,   22.41960
2023-04-12 10:09:46.864251,   22.38535
2023-04-12 10:09:46.865251,   22.34176
2023-04-12 10:09:46.866251,   22.29505
2023-04-12 10:09:46.867251,   22.23901
2023-04-12 10:09:46.868251,   22.18297
2023-04-12 10:09:46.869251,   22.12381
2023-04-12 10:09:46.870251,   22.05531
2023-04-12 10:09:46.871251,   21.98059
2023-04-12 10:09:46.872251,   21.90586
2023-04-12 10:09:46.873251,   21.82491
2023-04-12 10:09:46.874251,   21.74396
2023-04-12 10:09:46.875251,   21.65678
2023-04-12 10:09:46.876251,   21.56648
2023-04-12 10:09:46.877251,   21.47308
2023-04-12 10:09:46.878251,   21.37344
2023-04-12 10:09:46.879251,   21.27381
2023-04-12 10:09:46.880251,   21.17106
2023-04-12 10:09:46.881251,   21.06209
2023-04-12 10:09:46.882251,   20.95623
2023-04-12 10:09:46.883251,   20.84725
2023-04-12 10:09:46.884251,   20.73516
2023-04-12 10:09:46.885251,   20.62308
2023-04-12 10:09:46.886251,   20.50476
2023-04-12 10:09:46.887251,   20.38956
2023-04-12 10:09:46.888251,   20.26813
2023-04-12 10:09:46.889251,   20.14982
2023-04-12 10:09:46.890251,   20.03150
2023-04-12 10:09:46.891251,   19.91007
2023-04-12 10:09:46.892251,   19.79487
2023-04-12 10:09:46.893251,   19.67344
2023-04-12 10:09:46.894251,   19.55201
2023-04-12 10:09:46.895251,   19.43059
2023-04-12 10:09:46.896251,   19.30916
2023-04-12 10:09:46.897251,   19.19396
2023-04-12 10:09:46.898251,   19.07564
2023-04-12 10:09:46.899251,   18.96044
2023-04-12 10:09:46.900251,   18.85147
2023-04-12 10:09:46.901251,   18.73938
2023-04-12 10:09:46.902251,   18.63040
2023-04-12 10:09:46.903251,   18.52143
2023-04-12 10:09:46.904251,   18.41868
2023-04-12 10:09:46.905251,   18.31905
2023-04-12 10:09:46.906251,   18.21941
2023-04-12 10:09:46.907251,   18.12601
2023-04-12 10:09:46.908251,   18.03260
2023-04-12 10:09:46.909251,   17.94231
2023-04-12 10:09:46.910251,   17.85513
2023-04-12 10:09:46.911251,   17.77418
2023-04-12 10:09:46.912251,   17.69634
2023-04-12 10:09:46.913251,   17.62161
2023-04-12 10:09:46.914251,   17.55000
2023-04-12 10:09:46.915251,   17.48150
2023-04-12 10:09:46.916251,   17.42234
2023-04-12 10:09:46.917251,   17.36319
2023-04-12 10:09:46.918251,   17.31337
2023-04-12 10:09:46.919251,   17.26355
2023-04-12 10:09:46.920251,   17.21996
2023-04-12 10:09:46.921251,   17.18260
2023-04-12 10:09:46.922251,   17.14835
2023-04-12 10:09:46.923251,   17.12033
2023-04-12 10:09:46.924251,   17.09542
2023-04-12 10:09:46.925251,   17.07674
2023-04-12 10:09:46.926251,   17.06429
2023-04-12 10:09:46.927251,   17.06429
2023-04-12 10:09:46.928251,   17.06429
2023-04-12 10:09:46.929251,   17.06429
2023-04-12 10:09:46.930251,   17.06429
2023-04-12 10:09:46.931251,   17.07051
2023-04-12 10:09:46.932251,   17.08608
2023-04-12 10:09:46.933251,   17.11099
2023-04-12 10:09:46.934251,   17.13590
2023-04-12 10:09:46.935251,   17.17015
2023-04-12 10:09:46.936251,   17.20751
2023-04-12 10:09:46.937251,   17.24799
2023-04-12 10:09:46.938251,   17.29469
2023-04-12 10:09:46.939251,   17.34451
2023-04-12 10:09:46.940251,   17.40366
2023-04-12 10:09:46.941251,   17.46282
2023-04-12 10:09:46.942251,   17.52821
2023-04-12 10:09:46.943251,   17.59982
2023-04-12 10:09:46.944251,   17.67143
2023-04-12 10:09:46.945251,   17.74927
2023-04-12 10:09:46.946251,   17.83022
2023-04-12 10:09:46.947251,   17.91740
2023-04-12 10:09:46.948251,   18.00458
2023-04-12 10:09:46.949251,   18.10110
2023-04-12 10:09:46.950251,   18.19451
2023-04-12 10:09:46.951251,   18.29414
2023-04-12 10:09:46.952251,   18.39377
2023-04-12 10:09:46.953251,   18.49652
2023-04-12 10:09:46.954251,   18.60549
2023-04-12 10:09:46.955251,   18.71447
2023-04-12 10:09:46.956251,   18.82656
2023-04-12 10:09:46.957251,   18.93553
2023-04-12 10:09:46.958251,   19.05385
2023-04-12 10:09:46.959251,   19.16905
2023-04-12 10:09:46.960251,   19.28736
2023-04-12 10:09:46.961251,   19.40879
2023-04-12 10:09:46.962251,   19.53022
2023-04-12 10:09:46.963251,   19.65165
2023-04-12 10:09:46.964251,   19.77308
2023-04-12 10:09:46.965251,   19.89451
2023-04-12 10:09:46.966251,   20.01282
2023-04-12 10:09:46.967251,   20.13114
2023-04-12 10:09:46.968251,   20.25568
2023-04-12 10:09:46.969251,   20.37399
2023-04-12 10:09:46.970251,   20.48919
2023-04-12 10:09:46.971251,   20.61062
2023-04-12 10:09:46.972251,   20.72271
2023-04-12 10:09:46.973251,   20.83168
2023-04-12 10:09:46.974251,   20.94066
2023-04-12 10:09:46.975251,   21.04963
2023-04-12 10:09:46.976251,   21.15861
2023-04-12 10:09:46.977251,   21.26136
2023-04-12 10:09:46.978251,   21.36099
2023-04-12 10:09:46.979251,   21.46062
2023-04-12 10:09:46.980251,   21.55403
2023-04-12 10:09:46.981251,   21.64432
2023-04-12 10:09:46.982251,   21.73150
2023-04-12 10:09:46.983251,   21.81557
2023-04-12 10:09:46.984251,   21.89652
2023-04-12 10:09:46.985251,   21.97436
2023-04-12 10:09:46.986251,   22.04597
2023-04-12 10:09:46.987251,   22.11447
2023-04-12 10:09:46.988251,   22.17674
2023-04-12 10:09:46.989251,   22.23278
2023-04-12 10:09:46.990251,   22.28883
2023-04-12 10:09:46.991251,   22.33553
2023-04-12 10:09:46.992251,   22.37912
2023-04-12 10:09:46.993251,   22.41648
2023-04-12 10:09:46.994251,   22.44762
2023-04-12 10:09:46.995251,   22.47253
2023-04-12 10:09:46.996251,   22.49744
2023-04-12 10:09:46.997251,   22.51300
2023-04-12 10:09:46.998251,   22.51300
2023-04-12 10:09:46.999251,   22.51300
2023-04-12 10:09:47.000251,   22.51300
2023-04-12 10:09:47.001251,   22.51300
2023-04-12 10:09:47.002251,   22.51300
2023-04-12 10:09:47.003251,   22.49744
2023-04-12 10:09:47.004251,   22.47253
2023-04-12 10:09:47.005251,   22.44762
2023-04-12 10:09:47.006251,   22.41337
2023-04-12 10:09:47.007251,   22.37601
2023-04-12 10:09:47.008251,   22.33553
2023-04-12 10:09:47.009251,   22.28571
2023-04-12 10:09:47.010251,   22.22967
2023-04-12 10:09:47.011251,   22.17363
2023-04-12 10:09:47.012251,   22.11136
2023-04-12 10:09:47.013251,   22.04286
2023-04-12 10:09:47.014251,   21.97125
2023-04-12 10:09:47.015251,   21.89341
2023-04-12 10:09:47.016251,   21.81245
2023-04-12 10:09:47.017251,   21.72839
2023-04-12 10:09:47.018251,   21.64121
2023-04-12 10:09:47.019251,   21.55092
2023-04-12 10:09:47.020251,   21.45751
2023-04-12 10:09:47.021251,   21.35788
2023-04-12 10:09:47.022251,   21.25824
2023-04-12 10:09:47.023251,   21.15238
2023-04-12 10:09:47.024251,   21.04652
2023-04-12 10:09:47.025251,   20.93755
2023-04-12 10:09:47.026251,   20.82857
2023-04-12 10:09:47.027251,   20.71960
2023-04-12 10:09:47.028251,   20.60751
2023-04-12 10:09:47.029251,   20.48919
2023-04-12 10:09:47.030251,   20.37088
2023-04-12 10:09:47.031251,   20.25256
2023-04-12 10:09:47.032251,   20.13114
2023-04-12 10:09:47.033251,   20.01282
2023-04-12 10:09:47.034251,   19.89139
2023-04-12 10:09:47.035251,   19.77619
2023-04-12 10:09:47.036251,   19.65476
2023-04-12 10:09:47.037251,   19.53333
2023-04-12 10:09:47.038251,   19.41190
2023-04-12 10:09:47.039251,   19.29048
2023-04-12 10:09:47.040251,   19.17527
2023-04-12 10:09:47.041251,   19.05696
2023-04-12 10:09:47.042251,   18.94487
2023-04-12 10:09:47.043251,   18.83278
2023-04-12 10:09:47.044251,   18.72070
2023-04-12 10:09:47.045251,   18.61172
2023-04-12 10:09:47.046251,   18.50586
2023-04-12 10:09:47.047251,   18.40311
2023-04-12 10:09:47.048251,   18.30348
2023-04-12 10:09:47.049251,   18.20385
2023-04-12 10:09:47.050251,   18.11355
2023-04-12 10:09:47.051251,   18.01703
2023-04-12 10:09:47.052251,   17.92985
2023-04-12 10:09:47.053251,   17.84267
2023-04-12 10:09:47.054251,   17.76172
2023-04-12 10:09:47.055251,   17.68388
2023-04-12 10:09:47.056251,   17.60916
2023-04-12 10:09:47.057251,   17.54066
2023-04-12 10:09:47.058251,   17.47216
2023-04-12 10:09:47.059251,   17.41300
2023-04-12 10:09:47.060251,   17.35696
2023-04-12 10:09:47.061251,   17.30403
2023-04-12 10:09:47.062251,   17.25733
2023-04-12 10:09:47.063251,   17.21685
2023-04-12 10:09:47.064251,   17.17637
2023-04-12 10:09:47.065251,   17.14524
2023-04-12 10:09:47.066251,   17.11722
2023-04-12 10:09:47.067251,   17.09231
2023-04-12 10:09:47.068251,   17.07674
2023-04-12 10:09:47.069251,   17.06117
2023-04-12 10:09:47.070251,   17.06117
2023-04-12 10:09:47.071251,   17.06117
2023-04-12 10:09:47.072251,   17.06117
2023-04-12 10:09:47.073251,   17.06117
2023-04-12 10:09:47.074251,   17.07363
2023-04-12 10:09:47.075251,   17.08919
2023-04-12 10:09:47.076251,   17.11410
2023-04-12 10:09:47.077251,   17.14212
2023-04-12 10:09:47.078251,   17.17326
2023-04-12 10:09:47.079251,   17.21374
2023-04-12 10:09:47.080251,   17.25421
2023-04-12 10:09:47.081251,   17.30403
2023-04-12 10:09:47.082251,   17.35385
2023-04-12 10:09:47.083251,   17.40989
2023-04-12 10:09:47.084251,   17.47216
2023-04-12 10:09:47.085251,   17.53755
2023-04-12 10:09:47.086251,   17.60916
2023-04-12 10:09:47.087251,   17.68388
2023-04-12 10:09:47.088251,   17.76172
2023-04-12 10:09:47.089251,   17.84267
2023-04-12 10:09:47.090251,   17.93297
2023-04-12 10:09:47.091251,   18.02015
2023-04-12 10:09:47.092251,   18.11667
2023-04-12 10:09:47.093251,   18.21007
2023-04-12 10:09:47.094251,   18.30971
2023-04-12 10:09:47.095251,   18.40934
2023-04-12 10:09:47.096251,   18.51520
2023-04-12 10:09:47.097251,   18.62418
2023-04-12 10:09:47.098251,   18.73315
2023-04-12 10:09:47.099251,   18.84524
2023-04-12 10:09:47.100251,   18.95733
2023-04-12 10:09:47.101251,   19.07253
2023-04-12 10:09:47.102251,   19.19084
2023-04-12 10:09:47.103251,   19.30604
2023-04-12 10:09:47.104251,   19.43059
2023-04-12 10:09:47.105251,   19.55201
2023-04-12 10:09:47.106251,   19.67344
2023-04-12 10:09:47.107251,   19.79487
2023-04-12 10:09:47.108251,   19.91319
2023-04-12 10:09:47.109251,   20.03462
2023-04-12 10:09:47.110251,   20.15293
2023-04-12 10:09:47.111251,   20.27436
2023-04-12 10:09:47.112251,   20.39579
2023-04-12 10:09:47.113251,   20.51099
2023-04-12 10:09:47.114251,   20.62930
2023-04-12 10:09:47.115251,   20.74139
2023-04-12 10:09:47.116251,   20.85037
2023-04-12 10:09:47.117251,   20.95934
2023-04-12 10:09:47.118251,   21.06832
2023-04-12 10:09:47.119251,   21.17729
2023-04-12 10:09:47.120251,   21.28004
2023-04-12 10:09:47.121251,   21.37967
2023-04-12 10:09:47.122251,   21.47930
2023-04-12 10:09:47.123251,   21.57271
2023-04-12 10:09:47.124251,   21.65989
2023-04-12 10:09:47.125251,   21.74707
2023-04-12 10:09:47.126251,   21.83114
2023-04-12 10:09:47.127251,   21.91209
2023-04-12 10:09:47.128251,   21.98681
2023-04-12 10:09:47.129251,   22.05842
2023-04-12 10:09:47.130251,   22.12381
2023-04-12 10:09:47.131251,   22.18919
2023-04-12 10:09:47.132251,   22.24524
2023-04-12 10:09:47.133251,   22.29817
2023-04-12 10:09:47.134251,   22.34487
2023-04-12 10:09:47.135251,   22.38846
2023-04-12 10:09:47.136251,   22.42271
2023-04-12 10:09:47.137251,   22.45385
2023-04-12 10:09:47.138251,   22.47875
2023-04-12 10:09:47.139251,   22.50055
2023-04-12 10:09:47.140251,   22.51612
2023-04-12 10:09:47.141251,   22.51612
2023-04-12 10:09:47.142251,   22.51612
2023-04-12 10:09:47.143251,   22.51612
2023-04-12 10:09:47.144251,   22.51612
2023-04-12 10:09:47.145251,   22.51300
2023-04-12 10:09:47.146251,   22.49432
2023-04-12 10:09:47.147251,   22.47253
2023-04-12 10:09:47.148251,   22.44139
2023-04-12 10:09:47.149251,   22.41026
2023-04-12 10:09:47.150251,   22.37289
2023-04-12 10:09:47.151251,   22.32930
2023-04-12 10:09:47.152251,   22.27949
2023-04-12 10:09:47.153251,   22.22344
2023-04-12 10:09:47.154251,   22.16740
2023-04-12 10:09:47.155251,   22.10201
2023-04-12 10:09:47.156251,   22.03352
2023-04-12 10:09:47.157251,   21.95879
2023-04-12 10:09:47.158251,   21.88095
2023-04-12 10:09:47.159251,   21.80000
2023-04-12 10:09:47.160251,   21.71593
2023-04-12 10:09:47.161251,   21.62875
2023-04-12 10:09:47.162251,   21.53846
2023-04-12 10:09:47.163251,   21.44505
2023-04-12 10:09:47.164251,   21.34231
2023-04-12 10:09:47.165251,   21.24267
2023-04-12 10:09:47.166251,   21.13681
2023-04-12 10:09:47.167251,   21.03095
2023-04-12 10:09:47.168251,   20.92198
2023-04-12 10:09:47.169251,   20.81300
2023-04-12 10:09:47.170251,   20.70092
2023-04-12 10:09:47.171251,   20.58883
2023-04-12 10:09:47.172251,   20.47051
2023-04-12 10:09:47.173251,   20.35220
2023-04-12 10:09:47.174251,   20.23388
2023-04-12 10:09:47.175251,   20.11245
2023-04-12 10:09:47.176251,   19.99414
2023-04-12 10:09:47.177251,   19.87582
2023-04-12 10:09:47.178251,   19.75751
2023-04-12 10:09:47.179251,   19.63919
2023-04-12 10:09:47.180251,   19.51777
2023-04-12 10:09:47.181251,   19.39634
2023-04-12 10:09:47.182251,   19.27491
2023-04-12 10:09:47.183251,   19.15659
2023-04-12 10:09:47.184251,   19.04139
2023-04-12 10:09:47.185251,   18.92619
2023-04-12 10:09:47.186251,   18.81722
2023-04-12 10:09:47.187251,   18.70513
