Time (s),Translation X
0.025344133377075195,0.14313505631225804
0.04201245307922363,0.14319833964826256
0.05944514274597168,0.1431151329864274
0.07500338554382324,0.14318714664046917
0.09178853034973145,0.14326722145845794
0.10854887962341309,0.14317430198774306
0.12515997886657715,0.14319887804887615
0.1416478157043457,0.1432633367114574
0.15816307067871094,0.1431769731213574
0.17511916160583496,0.1431797089772908
0.19182372093200684,0.14315936249565395
0.20831990242004395,0.14319950619055385
0.2251756191253662,0.14319584531856078
0.24209189414978027,0.14322162125022014
0.25886034965515137,0.14314870537809582
0.27552270889282227,0.14318924179307532
0.29210925102233887,0.14322260039449897
0.3090858459472656,0.14309276893446152
0.32575225830078125,0.1431372231454097
0.3421642780303955,0.14313090920534924
0.3591606616973877,0.1430540390352958
0.3757026195526123,0.14314211898144028
0.39269518852233887,0.14319226009063554
0.40937328338623047,0.14318704576152833
0.42569398880004883,0.14319194813379812
0.4423952102661133,0.1431350583710738
0.4588134288787842,0.1431920712037893
0.47577381134033203,0.14311164514895428
0.4925987720489502,0.1431880246314502
0.5092113018035889,0.14318107644273181
0.5257470607757568,0.14312586007923894
0.5425426959991455,0.1430832318737887
0.5598700046539307,0.14308167951381723
0.576035737991333,0.14315927594373096
0.5923776626586914,0.14316466008438927
0.6098120212554932,0.14309514220885416
0.6257717609405518,0.14310437454536043
0.6424615383148193,0.14319452135238042
0.6598844528198242,0.14316478839437816
0.6757149696350098,0.1431217115380649
0.6927993297576904,0.14310425754429915
0.7092428207397461,0.1431116271791645
0.7259185314178467,0.1431094767067277
0.7426683902740479,0.14316427047206376
0.7590503692626953,0.14313881055781916
0.7756757736206055,0.14310782439134323
0.792506217956543,0.1430914443259636
0.8092796802520752,0.1430967469221957
0.8255970478057861,0.1430850032263083
0.8423962593078613,0.14306783703671916
0.859262228012085,0.14310406566974676
0.8769299983978271,0.143116955030684
0.8927068710327148,0.14320710251800856
0.9093985557556152,0.14314326489310206
0.9262425899505615,0.14317819852550856
0.9428126811981201,0.14316051058718618
0.959622859954834,0.1431592848105117
0.9761161804199219,0.14313522861249015
0.9932003021240234,0.1431190311815807
1.0099287033081055,0.14320094243505466
1.0263068675994873,0.14315960993287802
1.043020248413086,0.14316720134577768
1.0599205493927002,0.14316631817662182
1.0763390064239502,0.14313778617170556
1.0931551456451416,0.1431202576322429
1.1095240116119385,0.14313319090492607
1.126678228378296,0.1431408551932986
1.1430130004882812,0.14318698444260447
1.159471035003662,0.14312752520262384
1.1764163970947266,0.14312023926635384
1.1930897235870361,0.14315417380798853
1.2099626064300537,0.14311514136700068
1.2262651920318604,0.143166599776744
1.2432444095611572,0.1430831035193623
1.2599101066589355,0.14311029936236744
1.2764043807983398,0.14308522217933375
1.2933568954467773,0.14315315746859822
1.3099799156188965,0.14313215277644759
1.3264596462249756,0.14312741028183779
1.3433902263641357,0.14316079383851413
1.3597514629364014,0.14310259752551524
1.3760700225830078,0.14319847145062053
1.393521785736084,0.1431227625112103
1.4093987941741943,0.14312018802720008
1.4262242317199707,0.14315278172865595
1.443110704421997,0.14317361993826963
1.459873914718628,0.14312125242628962
1.4769201278686523,0.1431519667348053
1.4933617115020752,0.14312048445050882
1.5120759010314941,0.14315980316920074
1.526595115661621,0.14315819041074485
1.5434083938598633,0.14317191594390574
1.5611469745635986,0.14312561512328212
1.5764100551605225,0.1431810108867965
1.5932326316833496,0.14319955294814457
1.6107380390167236,0.1431400232636343
1.6270651817321777,0.1430997434631604
1.6434152126312256,0.14316150796795693
1.6598317623138428,0.14317470274220034
1.6769912242889404,0.14322133641888682
1.6938557624816895,0.14320109187902233
1.7105655670166016,0.14315675307092873
1.7277281284332275,0.14321292357885249
1.743847131729126,0.14312113397540904
1.7604212760925293,0.1431064328019851
1.7771973609924316,0.14312400093961894
1.7934706211090088,0.14318810418203295
1.8104429244995117,0.1431978692275829
1.8271484375,0.1431290096740829
1.8440899848937988,0.14307044011057377
1.860706090927124,0.14314873883039142
1.8770763874053955,0.1431055557999729
1.893423318862915,0.14318177761519293
1.9103217124938965,0.14316468960934334
1.9266998767852783,0.14315254445978037
1.9438197612762451,0.14310937511270888
1.9599425792694092,0.1431838571491383
1.977362871170044,0.14309831678284565
1.9940752983093262,0.14313282083020049
2.0107223987579346,0.14317690660795657
2.027475118637085,0.14318717013617882
2.0440564155578613,0.1431371798416204
2.0609638690948486,0.14309134433329354
2.0777900218963623,0.14316582166468106
2.0938761234283447,0.14314389362144145
2.110731363296509,0.1431322412519134
2.1273438930511475,0.14314666512350235
2.1439828872680664,0.1431435363439123
2.163506507873535,0.1431604135408602
2.1803274154663086,0.14314123990481137
2.198212146759033,0.14314285786521996
2.2129762172698975,0.14319982061657865
2.228001594543457,0.14321879697503997
2.2479283809661865,0.14313504418255538
2.263972520828247,0.14314992679226315
2.2778990268707275,0.14317623684448275
2.2979674339294434,0.14311136885891287
2.313377618789673,0.14310482294624152
2.3295769691467285,0.14312664916493645
2.34399676322937,0.1430999272345189
2.3642420768737793,0.14312048265894234
2.377747058868408,0.1431520220716748
2.39731502532959,0.14312534090032433
2.4127352237701416,0.14312540900713475
2.428637981414795,0.14312023759214765
2.4468932151794434,0.14315100744651432
2.4633541107177734,0.1431514134422164
2.4778003692626953,0.1431579737539258
2.498014450073242,0.14320896208127074
2.5139827728271484,0.14315306765580088
2.527317762374878,0.14316981038472143
2.548116683959961,0.1431267144216726
2.5618348121643066,0.1430779211832662
2.58121395111084,0.14313793891565177
2.5979013442993164,0.14318260909077485
2.6138904094696045,0.14316056857112963
2.630699872970581,0.1431237052825051
2.6447155475616455,0.14313738935933898
2.661607265472412,0.14319166724724158
2.6813528537750244,0.14319533173976934
2.69486927986145,0.1431428418298433
2.714200973510742,0.1431200069210842
2.7303123474121094,0.14318606172653758
2.7481486797332764,0.14317426279199086
2.7641191482543945,0.14300159077980634
2.77819561958313,0.1431149016831125
2.795214891433716,0.14309150486824757
2.8141214847564697,0.14319241772120725
2.8280701637268066,0.14319072305825772
2.8490028381347656,0.14313564728925665
2.862670660018921,0.14314612408878896
2.8796162605285645,0.1431410799133666
2.8979482650756836,0.14311641388650675
2.914220094680786,0.14316697408034168
2.9307422637939453,0.143184223936204
2.947796106338501,0.14310470633344177
2.9642350673675537,0.14318631049681352
2.979985237121582,0.1431942624061277
2.9980380535125732,0.14323363431054556
3.0116965770721436,0.14320546727913855
3.031572103500366,0.14317453137767078
3.0450398921966553,0.14309808111923514
3.0652546882629395,0.14311343522086659
3.081920623779297,0.14312767483897015
3.097776412963867,0.14314990053362783
3.111804962158203,0.14309827494967042
3.130284070968628,0.14310597466795036
3.1451761722564697,0.14311504530613053
3.1647815704345703,0.14310005604486267
3.1787302494049072,0.1431115465997714
3.19775390625,0.1432025327674448
3.214193105697632,0.14316127534238196
3.2320010662078857,0.14313375857186
3.2490830421447754,0.1431582565669162
3.2646541595458984,0.1430991897109433
3.2805328369140625,0.14311939729397863
3.2999355792999268,0.14315983317898728
3.3118627071380615,0.14314630984028523
3.33198618888855,0.14312754025267224
3.3485372066497803,0.14307797668419076
3.3619794845581055,0.14312256223121628
3.381713628768921,0.14314479501057412
3.397614002227783,0.14317970162447652
3.411620616912842,0.14317758408248954
3.4332427978515625,0.1432502158071418
3.4453861713409424,0.1431937504745803
3.465737819671631,0.14313693120918083
3.481153964996338,0.14311038466238604
3.498054027557373,0.14309303427824366
3.5159902572631836,0.1431356714242616
3.528740882873535,0.14315777591373952
3.5484445095062256,0.1431623605655961
3.563732624053955,0.1430478282009073
3.5789589881896973,0.14314025592298946
3.59840989112854,0.1431368508823466
3.6124744415283203,0.14313485570602347
3.6287496089935303,0.14314301157739898
3.649259328842163,0.14314532217211157
3.665572166442871,0.14316897593146496
3.6804373264312744,0.143082903355709
3.6979358196258545,0.14309577006407612
3.71343731880188,0.1430837314154683
3.7307677268981934,0.143054511060309
3.7486836910247803,0.14310887270303305
3.7651329040527344,0.1430792447749078
3.7820346355438232,0.1431675341431629
3.7977120876312256,0.14315512620121618
3.8163998126983643,0.14314746065548142
3.829890727996826,0.14316092142601716
3.8473072052001953,0.14318434129626928
3.8654427528381348,0.14314406930454393
3.881204843521118,0.143162685028025
