Time (s),Translation X
0.02213883399963379,-0.11651171069897169
0.038518667221069336,-0.11660408096324164
0.05774712562561035,-0.11670134844972704
0.07340550422668457,-0.11666426357880835
0.09135627746582031,-0.11681557704679643
0.1084282398223877,-0.1169012117381274
0.12340593338012695,-0.11689112591626849
0.13996315002441406,-0.11682035652031622
0.15657782554626465,-0.11674422682027316
0.17435646057128906,-0.11666404081419514
0.18852710723876953,-0.11663274799229882
0.20850634574890137,-0.11653206000001412
0.22175073623657227,-0.11649620792364805
0.23865127563476562,-0.11651729734005153
0.2581942081451416,-0.11665349551402913
0.27158522605895996,-0.11664995799138586
0.2904672622680664,-0.11673649159856614
0.30795884132385254,-0.11687930105199164
0.32370519638061523,-0.11687938566072288
0.33810997009277344,-0.1168773262938603
0.3570384979248047,-0.1168085461045855
0.37192821502685547,-0.11666054304026463
0.3898153305053711,-0.11670193741695983
0.4052886962890625,-0.11659632861610905
0.42453455924987793,-0.11650141989108487
0.4410133361816406,-0.11647221410564328
0.4562342166900635,-0.1165930474960089
0.4718821048736572,-0.11670841070338864
0.4895782470703125,-0.11664358812650265
0.5055727958679199,-0.11680943254344975
0.522209644317627,-0.11685952205177058
0.5395779609680176,-0.11687122059317774
0.5558805465698242,-0.11684531101854848
0.5717825889587402,-0.11673235806324676
0.5890285968780518,-0.1166548694836079
0.6078476905822754,-0.11664280162730373
0.6230967044830322,-0.1165336320956936
0.6406054496765137,-0.11646153502895343
0.6579773426055908,-0.11651901060693862
0.6720669269561768,-0.11669198212229938
0.6916828155517578,-0.11664792410938346
0.7078032493591309,-0.1167210222353505
0.7238364219665527,-0.11683543665373919
0.7388360500335693,-0.11690847968133343
0.758845329284668,-0.116880534599218
0.7718966007232666,-0.11679564987092217
0.7919037342071533,-0.11668569218985679
0.8062937259674072,-0.11667582922809111
0.8239707946777344,-0.11661389499797331
0.8417937755584717,-0.11651354631926315
0.8554422855377197,-0.116471006514894
0.8753464221954346,-0.11657708376293544
0.8910033702850342,-0.11669851652083985
0.905386209487915,-0.11664822582034004
0.9259052276611328,-0.11673960017151114
0.9407086372375488,-0.11687919366687939
0.9580392837524414,-0.11688349453885971
0.9752523899078369,-0.11684498917169797
0.9904937744140625,-0.11674772488308449
1.0084657669067383,-0.11666941277160323
1.0271155834197998,-0.11665034503960169
1.040764570236206,-0.11656697528293575
1.058068037033081,-0.1165037197372346
1.0726702213287354,-0.11653907254166995
1.0887997150421143,-0.11665156866586256
1.108187198638916,-0.11666098065128376
1.1242637634277344,-0.11667756476992686
1.1410951614379883,-0.11683863542147485
1.1590056419372559,-0.11689140559572221
1.172759771347046,-0.11688158235566537
1.191655158996582,-0.11680404566097158
1.2097408771514893,-0.1166655011270224
1.2238795757293701,-0.11668370727595004
1.2414166927337646,-0.11662009716034363
1.2572238445281982,-0.11647704157434184
1.2727532386779785,-0.11648614591710477
1.292144775390625,-0.11660952310649916
1.308072805404663,-0.11671481796934656
1.322589635848999,-0.11668125193110318
1.3426928520202637,-0.1167615359783539
1.3563206195831299,-0.11686623407336105
1.375781774520874,-0.11689173216934101
1.3911211490631104,-0.11686457063557319
1.4065232276916504,-0.11671557098615803
1.4262003898620605,-0.11667547142119647
1.4410340785980225,-0.11665872037391259
1.4585390090942383,-0.11656345469681247
1.4752905368804932,-0.11651524876969266
1.491542100906372,-0.1165532073115316
1.5074658393859863,-0.1166583524633529
1.5261290073394775,-0.11666047438222531
1.5398848056793213,-0.11668704758489078
1.5595064163208008,-0.1168250784020092
1.5729975700378418,-0.11689480477100152
1.5914711952209473,-0.11686960116740856
1.6082701683044434,-0.11681171981955189
1.6244640350341797,-0.11664786051299335
1.6408624649047852,-0.11668789661211085
1.6594858169555664,-0.11660967992188927
1.675093412399292,-0.11652115924033872
1.691943883895874,-0.11650157685617032
1.710369348526001,-0.11661932156730521
1.7229282855987549,-0.11671422058659359
1.7430627346038818,-0.11663140003273559
1.7594802379608154,-0.1167397465502846
1.7730062007904053,-0.11686584069924666
1.792083978652954,-0.11687910292150391
1.808265209197998,-0.11684184805089104
1.8263192176818848,-0.11671861227182809
1.842850923538208,-0.11664099109484262
1.8582022190093994,-0.11666440668811921
1.8751220703125,-0.11655128359405914
1.8917977809906006,-0.11651676994745234
1.9065313339233398,-0.11653595697024441
1.9259495735168457,-0.11666693023423609
1.9409129619598389,-0.116676079502621
1.9565620422363281,-0.11667766986542692
1.976172685623169,-0.11686483171454
1.9905164241790771,-0.1168770363735443
2.009777784347534,-0.11685105463038709
2.025761127471924,-0.1168153036269585
2.040220022201538,-0.11667217794292958
2.0579519271850586,-0.11668728205295581
2.0759758949279785,-0.11664432842250792
2.090177059173584,-0.11654978561238936
2.1092910766601562,-0.11651845253814658
2.126376152038574,-0.11659023934996651
2.1415278911590576,-0.11670517174614412
2.1584677696228027,-0.11665225299971949
2.1760377883911133,-0.1167250686819446
2.190046787261963,-0.11687415679533311
2.210594892501831,-0.11686796125474683
2.224163770675659,-0.1168257097843081
2.2434277534484863,-0.116734099372788
2.2597124576568604,-0.11668443486234889
2.273470401763916,-0.1166800562695167
2.2925608158111572,-0.11658357537039823
2.310133457183838,-0.11649607540469947
2.324324131011963,-0.11653174538170825
2.343432903289795,-0.11662726291288972
2.359828472137451,-0.11668904004629838
2.3735601902008057,-0.11666477846144258
2.3937277793884277,-0.11680729400861324
2.407578706741333,-0.1168753523735928
2.4270706176757812,-0.11685637810165922
2.4436323642730713,-0.11680076413413924
2.457977056503296,-0.11666552727818118
2.4760890007019043,-0.11664388987971437
2.492440938949585,-0.11664674611537584
2.5093603134155273,-0.11653793794501012
2.5269391536712646,-0.11651346457804405
2.540792226791382,-0.11663394258305625
2.5568654537200928,-0.11668730543202371
2.5769994258880615,-0.11664431754026623
2.5906262397766113,-0.11674448825193037
2.610492706298828,-0.11684825411975328
2.6257007122039795,-0.11684566909752717
2.6414852142333984,-0.11684587917662839
2.6598427295684814,-0.11670879137092138
2.676004409790039,-0.11665368513174906
2.691087007522583,-0.11666593578084668
2.707894802093506,-0.11659877986437686
2.7248826026916504,-0.11650579506768316
2.7408230304718018,-0.11655131729212354
2.7609097957611084,-0.11667582806891472
2.7773051261901855,-0.11666219255796009
2.7905778884887695,-0.1166727188618312
2.8108506202697754,-0.11679089060156651
2.825817823410034,-0.11683288344864687
2.841794490814209,-0.11686096524859473
2.860482692718506,-0.11681706558761258
2.8745386600494385,-0.11666432310224686
2.8942599296569824,-0.11670524172063124
2.9094927310943604,-0.11663319642376119
2.9243967533111572,-0.11654993062228196
2.943927764892578,-0.11652709385492863
2.958298683166504,-0.11658496822068812
2.977722406387329,-0.11669870178164421
2.9936561584472656,-0.1166370794307674
3.007819652557373,-0.11673124613053323
3.0274391174316406,-0.11681134187612098
3.044078826904297,-0.11687622092786512
3.059237480163574,-0.11684057245955107
3.0773298740386963,-0.11675143624977057
3.091310977935791,-0.11664273789911873
3.1078670024871826,-0.11667994821311534
3.1274831295013428,-0.11660740537350214
3.1411805152893066,-0.11654901371612596
3.1605896949768066,-0.11656355524518516
3.177130937576294,-0.11664617630535612
3.1913180351257324,-0.11664775866791878
3.212019681930542,-0.11669243470003524
3.2255024909973145,-0.11680285699061167
3.241220712661743,-0.11683364704660397
3.26127028465271,-0.11683711355004185
3.274717092514038,-0.11682607232632253
3.2928197383880615,-0.11665879511211137
3.3107287883758545,-0.11664861965499905
3.3265879154205322,-0.11664661525264287
3.341813564300537,-0.11653510079785415
3.3603157997131348,-0.11651159996407445
3.3762059211730957,-0.11659676665618578
3.391523838043213,-0.11670321104485115
3.411409854888916,-0.11663450257106878
3.424516201019287,-0.11673169612853082
3.4450764656066895,-0.11685631466595656
3.459320306777954,-0.11687958214508871
3.475055694580078,-0.11683705680827776
3.4915199279785156,-0.1167185565672801
3.511564016342163,-0.11664949596945642
3.5247883796691895,-0.11671050299617938
3.5442001819610596,-0.11661280000841445
3.5606398582458496,-0.11652734314530323
3.574993133544922,-0.11654583422041725
3.5950639247894287,-0.11663813804272152
3.608513355255127,-0.11667684512341173
3.625610589981079,-0.11664464451213126
3.6449832916259766,-0.1167717119000787
3.6589016914367676,-0.1168544511939818
3.678560256958008,-0.11684774212313628
3.6929256916046143,-0.11682291662790933
3.708707332611084,-0.11669610731308971
3.7275402545928955,-0.11665976127545766
3.7419650554656982,-0.11666537978865232
3.7588398456573486,-0.11657043139364728
3.778515577316284,-0.11652482911242974
3.794278860092163,-0.1165948224009327
3.810429573059082,-0.11668523872669173
3.8283040523529053,-0.11664780017138995
3.844905138015747,-0.11669259456864906
3.8594918251037598,-0.1168269351916745
3.8773281574249268,-0.11684133961256124
3.8928472995758057,-0.1168594089914029
3.9116711616516113,-0.11675367407960527
3.9255847930908203,-0.11668357580234154
3.942596673965454,-0.11668493533312432
3.9621875286102295,-0.11661607048072059
3.9772040843963623,-0.11655353100304924
3.9920732975006104,-0.11655556520979328
4.012009143829346,-0.11667689968287585
4.025688648223877,-0.11670347325963841
4.0419909954071045,-0.11663517091811473
4.060849905014038,-0.11677916479333182
4.077166795730591,-0.11686970526442453
4.094731330871582,-0.11681756230497042
4.109960317611694,-0.11680296769542628
4.128382205963135,-0.11666773139709628
4.142656326293945,-0.11667824428503934
4.162219047546387,-0.11664108245617569
4.175318002700806,-0.11659074781553055
4.19514274597168,-0.11653345172708482
4.20952844619751,-0.11660688936493262
4.225857257843018,-0.11668723562010405
4.24583888053894,-0.11666639298566356
4.261330842971802,-0.11667966577647229
4.279245853424072,-0.11681299115958885
4.295230150222778,-0.11683974009429408
4.310811996459961,-0.11684608905574284
4.328382730484009,-0.11673640021813714
4.345607757568359,-0.11663925959077054
4.359268426895142,-0.11672414461540047
4.37645959854126,-0.11661563853392404
4.396284580230713,-0.11660632468201923
4.409105062484741,-0.11653627279842076
4.4293084144592285,-0.11666435907516987
4.443162441253662,-0.11666215002712395
4.459063768386841,-0.11665095417835519
4.479568958282471,-0.11675437841339006
