time,cam1_fiducial_id,cam1_trans_x,cam1_trans_y,cam1_trans_z,cam1_rot_x,cam1_rot_y,cam1_rot_z,cam1_rot_w,cam2_fiducial_id,cam2_trans_x,cam2_trans_y,cam2_trans_z,cam2_rot_x,cam2_rot_y,cam2_rot_z,cam2_rot_w,cam3_fiducial_id,cam3_trans_x,cam3_trans_y,cam3_trans_z,cam3_rot_x,cam3_rot_y,cam3_rot_z,cam3_rot_w
1719903457.6102533,9,1.629916824906166,-0.034675755684178355,2.2144407218330127,0.9425934611633873,0.018478233421851196,0.3333414914591662,-0.007718285652410294,9,0.20281670582886938,0.021101910577183653,1.1585391424458102,0.9973645490997182,0.014894545966218965,-0.06937275389562628,0.015150238166869064,9,-0.6266943206199167,-0.04502522954143319,2.202223527905911,0.9926491203371228,0.04364623190641377,0.1127884884908898,0.004635428593800677
1719903457.6262283,9,1.6288506236991414,-0.03465983010280794,2.212985110214339,0.9422566658137493,0.018336085202661133,0.33432067939363924,-0.006771044141984088,9,0.2028186153807346,0.02110683027934278,1.158582114988987,0.9974170982338051,0.014999879843337947,-0.06896113938924765,0.01336027730544815,9,-0.6265370061886106,-0.045027605446408714,2.2016114465815493,0.991836045287579,0.045174856589910994,0.11523654430784204,0.030676219720873404
1719903457.6398869,9,1.6301822034068953,-0.03468557255000041,2.2147544574067246,0.9424116242653119,0.01775872642334169,0.33393471535637487,-0.0057064844952500315,9,0.20274879727688716,0.021094662500109447,1.158195091138005,0.9973296400784962,0.014964556211909976,-0.06975856559067088,0.015601077046467883,9,-0.6313100368297335,-0.04534515102909496,2.218429082074872,0.9944900656942824,0.045003668107351825,0.09430134658668891,0.008451930205707853
1719903457.6590858,9,1.6298267634062598,-0.0346738903386104,2.21422772691454,0.956028188792887,0.01523366866843249,-0.2925580689761723,0.01370451929932993,9,0.20286671736155093,0.02110794276732955,1.1588631475717943,0.9974978577665083,0.015113130824147263,-0.06756665328673847,0.014295607421464024,9,-0.6302401313792589,-0.0452752660297419,2.2146108090603427,0.9943404239648763,0.04523614435088576,0.09555111227718213,-0.010526037060986215
1719903457.6746435,9,1.6285654735529034,-0.03466500797723959,2.2125220884515326,0.9560929039048377,0.01516318437761681,-0.2922858301790247,0.015014340441838012,9,0.20280656314546422,0.021101531096638402,1.1584952270609243,0.9973962195556495,0.015088064121496107,-0.06897021605905113,0.014705129510899454,9,-0.6298784418722586,-0.04526005364188693,2.2133475876040993,0.9932523802673734,0.04456648353315932,0.1059008225797725,0.01576557691977534
1719903457.6881626,9,1.6287610202324665,-0.0346583384349974,2.2127858870147037,0.9559294988336297,0.015322447774214152,-0.29286377971127414,0.013957879033668352,9,0.20282350750487524,0.021102543626582596,1.1585872663727383,0.9973165373804094,0.01516288544631279,-0.07014761501446685,0.014461095403694207,9,-0.6273223977174532,-0.04506044314148626,2.204364279591248,0.99287855476382,0.04553472003279908,0.1100629346895225,0.0022170180812160945
1719903457.7055526,9,1.630130297469684,-0.03468111473328797,2.214647156586529,0.9567219663473436,0.015611195011241785,-0.2902148712622277,0.014652583289029382,9,0.20279990616076152,0.021099125353455553,1.1584783364506017,0.9974063622106607,0.015097121580990096,-0.06893300140377626,0.0141727505845651,9,-0.5484088294682702,-0.03939766558059216,1.927175851569365,0.9678618299687713,0.04618369071334039,0.2466342077423922,-0.01679620114425706
1719903457.722893,9,1.6300443103696391,-0.03468293893256648,2.214571812537868,0.9562186354062495,0.016019421174033557,-0.2917850393609183,0.015836358552604284,9,0.2028143890184834,0.021099701053161574,1.158523996701643,0.997454230860447,0.01527723428141826,-0.0681544124181417,0.014374961538816164,9,-0.5475317327040248,-0.03934606184824806,1.9241322577443871,0.9677066133524672,0.04606667391389671,0.24736754241908293,-0.015201019240578754
1719903457.7387612,9,1.6302360996435619,-0.0346837056853018,2.214794626120167,0.956395729940815,0.014986728383109837,-0.2913223605314084,0.014624909495607664,9,0.20272522506431842,0.021092385935978092,1.1580295078791392,0.99729122877674,0.014957221561264373,-0.07050537200979165,0.014679204539367318,9,-0.6312732975928816,-0.04534956944757402,2.2181941217779415,0.9939576097549393,0.04539298253657733,0.0997451506443388,-0.006217078865504636
1719903457.7538218,9,1.630383374004533,-0.03468612664143823,2.2150097516718263,0.9565356384717619,0.015281962144250129,-0.2908418516777792,0.014732660285272453,9,0.2028115103864923,0.021098171370646457,1.15852149638858,0.9974056602032756,0.015190648990614609,-0.06907076908865524,0.013432126980259466,9,-0.6315394402874245,-0.04536132549974982,2.2191616941254546,0.9942972118483154,0.04534513397348004,0.09639286233389903,0.0050288593807678505
