Time (s),position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
0.014198780059814453,-0.03195339893022519,-0.007827688266296793,0.6358046786656422,0.011370752107905524,-0.0055753027706593955,0.007974273314676308,0.9998880102094528
0.02950763702392578,-0.03195407639182246,-0.007830435385632283,0.6358367706501826,0.01141529677865532,-0.007716835180394988,0.008546542002189596,0.9998685403962156
0.04541897773742676,-0.031950096571431,-0.00782756754608471,0.6357635940653463,0.01139643738096332,-0.010016624782528035,0.007352428493418937,0.9998578550165202
0.06315350532531738,-0.03195392245387116,-0.00782534143821654,0.6357849813358655,0.011521827720069008,-0.009395879696917096,0.004710899219484351,0.9998783787837667
0.0783238410949707,-0.03195906227923634,-0.007829134889369363,0.6359920938015837,0.011358266483114771,-0.006046728534457814,0.00844408908968187,0.9998815550933894
0.09613323211669922,-0.031955671890594416,-0.007830575779332459,0.6358439160423607,0.011391237948343246,-0.009149775951971422,0.006396074154626531,0.9998727976765052
0.11270403861999512,-0.03195249489238614,-0.007830215121961553,0.63578219393965,0.011428139896399653,-0.009763440930043589,0.0049037521884078205,0.9998750052152461
0.12906503677368164,-0.031958875241205824,-0.007827752418838109,0.6359220719325193,0.011344783006707921,-0.006043704465325874,0.007228342564821746,0.9998912543865118
0.14830470085144043,-0.03196300341711639,-0.007829081154679724,0.635933283339721,0.011459345731543011,-0.00801686290253846,0.0040337295121937455,0.9998940655543613
0.1632382869720459,-0.03195550292686257,-0.007827976760467937,0.6357477677278207,0.011485877761317886,-0.007293408994800196,0.005653165471756049,0.9998914553677491
0.18065619468688965,-0.03195793873281592,-0.00782671985854804,0.635825657639375,0.011426432764642993,-0.008133667190848988,0.005670371755454468,0.9998855569396223
0.19874143600463867,-0.03195796636454991,-0.007823377382665933,0.6358379639317289,0.011400060283925076,-0.007262513400315872,0.003995732169217551,0.9999006593902542
0.21120524406433105,-0.03195897463890953,-0.007825962185998953,0.6359103182833518,0.011530274276366506,-0.008242994561670136,0.005243281981731974,0.999885800384138
0.23079514503479004,-0.031954030359402676,-0.007830271448619364,0.6358258880887333,0.011494142974025144,-0.00811011479962147,0.007876451317286464,0.9998700276685346
0.24564743041992188,-0.03195354270883554,-0.007827049236211907,0.6358098997294641,0.01147742569442067,-0.007828844831875431,0.0050625069504384715,0.9998906684790113
0.2614412307739258,-0.031952273644252384,-0.007827933069270808,0.6358487996202371,0.011486725148698296,-0.008453001726497524,0.0071924679895341995,0.999872427018262
0.2800145149230957,-0.031955765955335474,-0.007830446414742663,0.6359183418615985,0.011475056327972235,-0.008456181562764706,0.00632923008028275,0.9998783710643202
0.2957580089569092,-0.031951859874001544,-0.00782983050874625,0.6357582209089586,0.011446257274972485,-0.009930301736389837,0.006545854632943158,0.9998637527628169
0.31137967109680176,-0.031953291884662616,-0.007825980023899191,0.6358239194395541,0.011520534177531171,-0.010146828005087786,0.005307584598611282,0.9998680656563785
0.3281731605529785,-0.031958515891212354,-0.007826466851034766,0.635892299496345,0.011413593819224188,-0.00882439306330138,0.006024266380765306,0.9998777766196065
0.346233606338501,-0.03196660540619514,-0.007830801917577774,0.6359796375208346,0.011502363513836185,-0.004508413389157717,0.004250204524710109,0.9999146491595201
0.3658719062805176,-0.03195777755713014,-0.007827638708399327,0.6357467121951563,0.011404753216975929,-0.008535648222964216,0.00629537299899602,0.9998787139409846
0.380887508392334,-0.031963916422025285,-0.007828094777249417,0.6359284051771816,0.011388900334034039,-0.004795497852955351,0.00472988345868414,0.9999124583442248
0.3970949649810791,-0.03195620130159002,-0.007828876343407128,0.6357803169089041,0.011481032632040726,-0.00802758829603845,0.004916495359494302,0.9998897798203716
0.41631102561950684,-0.031959905592009244,-0.007832137771388996,0.635903535909205,0.01140857506725821,-0.006854689230597967,0.005657731288856184,0.9998954183949189
0.42953944206237793,-0.031956870567263186,-0.007832037877826561,0.6358651563360449,0.011433690144120358,-0.006866562258319229,0.005367302463144857,0.9998966512178696
0.4491002559661865,-0.031952585364628874,-0.00782597217084693,0.6358428480631761,0.01142359113543881,-0.009186826439692474,0.006949232512162128,0.9998683973168816
0.46497631072998047,-0.03195468343823314,-0.007827984996311738,0.6358895160325635,0.01143785983624572,-0.007765018723408055,0.006185858744472562,0.9998853009211531
0.4792361259460449,-0.03195643931128957,-0.007830760695632584,0.6359076426662558,0.011408612876940241,-0.006124307755202454,0.008506479875212304,0.9998799809011462
0.49817657470703125,-0.03195912093436251,-0.007828730130705702,0.6359446238821023,0.011429553312336532,-0.005666075413973931,0.0058772582832373795,0.9999013545023107
0.5144853591918945,-0.0319591443184133,-0.007826515216355459,0.6358790805074764,0.011487191469881537,-0.006868604223854423,0.004293812810240869,0.9999012100601244
0.5291776657104492,-0.03196604710821355,-0.007830052206331829,0.6359983280992497,0.011389155087400335,-0.004940887318952793,0.005588357475674012,0.9999073182248546
0.5478646755218506,-0.03196438450496731,-0.007830040063893559,0.6359138159283343,0.011422575391688002,-0.006851988279953922,0.004969730798614537,0.9998989332946715
0.5635335445404053,-0.03196186354686479,-0.007830107783333096,0.6358994770627675,0.01140209961037473,-0.006636701029741168,0.00455240830164365,0.9999026062085107
0.5804815292358398,-0.031960652470353505,-0.007829355726710155,0.6358871079503368,0.011448990713171299,-0.006546792807471197,0.004589710283035592,0.9999024925837037
0.597832202911377,-0.03195968694673183,-0.007828826237521186,0.6358119118726124,0.01140987793183923,-0.007246333696967842,0.005019689233229094,0.9998960486238229
0.6121830940246582,-0.031957864012950594,-0.007829217897803466,0.6358386146875994,0.01151029471931108,-0.008189142137446006,0.004619023609080762,0.9998895517443045
0.629002571105957,-0.03195288310945961,-0.007828033098772568,0.6358094771512355,0.011501799101775385,-0.01055322993919484,0.004085396856558558,0.9998698152698666
0.6471340656280518,-0.031957635574925904,-0.007828450461526243,0.6359418120647313,0.011479276280732977,-0.007058359171489355,0.002965321531942945,0.9999048017936951
0.6615879535675049,-0.03195334810809791,-0.007826684738630869,0.6358543535637069,0.011406453954067022,-0.00719709319804836,0.007950481007369576,0.9998774347436009
0.6807992458343506,-0.031962954506126975,-0.00782670970420796,0.6360379921875986,0.011474317635928447,-0.008987067433379877,0.005774107239720659,0.9998771086185151
0.6967666149139404,-0.03195079830013787,-0.00782919587777233,0.6358412550251086,0.0114057716498306,-0.009256717765581995,0.008171253906160521,0.9998587160988703
0.714104175567627,-0.031948014165868746,-0.007829400574534401,0.6357524107249567,0.011498658209465783,-0.010308562302843863,0.007726713028913826,0.9998508950380547
0.7311241626739502,-0.03195913714159509,-0.007828371258133947,0.6358983226443888,0.011512161879422413,-0.007351871771560209,0.004757684926681806,0.9998953868002666
0.7456080913543701,-0.03196518240015298,-0.007829482700784537,0.6359466562700665,0.011528505690865902,-0.005346095982770572,0.005025659537305561,0.9999066234206542
0.7646307945251465,-0.03196256681311236,-0.007828611988666793,0.6359063314191533,0.01141482689083402,-0.00871289879703687,0.003712240210505784,0.9998899971467984
0.7827634811401367,-0.03195835301621109,-0.007829134393778858,0.6358707317108283,0.011380335287043249,-0.007534210323929569,0.006580397934653403,0.9998852044142722
0.7969315052032471,-0.03195575623146021,-0.007826200877326965,0.635753364496519,0.011512952895789663,-0.008213024242429208,0.005385819509327843,0.9998854889919273
0.8150198459625244,-0.031957033731672496,-0.007824603655716205,0.6358123215621238,0.011437414189905199,-0.007736271354693966,0.005313919396715735,0.9998905429709896
0.8306922912597656,-0.031956639998178896,-0.007827751780099762,0.6358723889048017,0.011383497512052544,-0.008070761837154675,0.005835560398048453,0.9998856059683037
0.8471841812133789,-0.0319520990388394,-0.007827626663975911,0.6358293266591554,0.01148109758018811,-0.00823217755086013,0.005499508994195972,0.999885078922547
0.8645703792572021,-0.03195654915301075,-0.007827032530188873,0.6359142985230684,0.011434732311549104,-0.00867719690094352,0.008329097944114567,0.9998622801557936
0.8818008899688721,-0.03195815174417078,-0.007830430883208337,0.6359993146765549,0.011491967799321066,-0.006653794425194475,0.005057136078461389,0.9998990384386468
0.8989651203155518,-0.03195173907377437,-0.007829559302117777,0.6358223086133113,0.011487166467976628,-0.012216891495553802,0.0073829132401478864,0.9998321284899837
0.9145119190216064,-0.03195140318184027,-0.00782814635614041,0.6358364186323192,0.011529756065389193,-0.009941997690505256,0.004671806569241914,0.9998731897747705
0.9302442073822021,-0.03195666347117475,-0.007830033291772079,0.6359283092469266,0.011457947453970085,-0.006652946330126859,0.004349306661053468,0.9999027639109909
0.9477307796478271,-0.031954124513977805,-0.007826968033059965,0.6357938405040355,0.01151580208669987,-0.009486080785092648,0.006266645887644246,0.999869056288351
0.964937686920166,-0.03196103809719791,-0.00782738409704453,0.635899180231055,0.011459673985385482,-0.007525147396776972,0.005191685505088222,0.99989254144154
0.9800090789794922,-0.03195707393052805,-0.007826373604300963,0.6358146196681179,0.011438061664159522,-0.0064099009446203226,0.005586504114843416,0.9998984322855106
0.99849534034729,-0.031963010661923016,-0.007828368666934087,0.6360008294744203,0.011504784176093468,-0.006565155008443629,0.004885295918799522,0.9999003313153578
1.015460729598999,-0.031965362406783764,-0.007832056695685185,0.6359887336524199,0.01135501526383934,-0.006665546403352423,0.005558545351370155,0.9998978631305697
1.0297515392303467,-0.031954366943140466,-0.007829413192067324,0.6358070407395845,0.01138120449933716,-0.007234893278527765,0.0061388886991005625,0.9998902132479008
1.0489184856414795,-0.03195224144738775,-0.007829117613578525,0.6357228811782639,0.0114173835438055,-0.00932763343656615,0.00565078194914383,0.9998753458660984
1.065368413925171,-0.03195443250341791,-0.007829790233424934,0.6358680571753232,0.011427781425708205,-0.007176435320807542,0.00753148932368671,0.9998805834980193
1.0798795223236084,-0.031948849048137946,-0.007829191773026772,0.6357576967158853,0.011404286464678113,-0.008883378416838814,0.008230485036628583,0.9998616339045101
1.0983991622924805,-0.031952501548738334,-0.007830562238860068,0.6358102575241855,0.011469367698439962,-0.00866737471745124,0.006729775646970552,0.9998740122334647
1.112616777420044,-0.03195878943499637,-0.007827553910808008,0.635915012151681,0.011449197765897085,-0.007556804283841398,0.005538207807370539,0.9998905634287261
1.1309409141540527,-0.0319570659027699,-0.007829782249847657,0.635920365426619,0.011434137657918772,-0.007077733979013379,0.007040365832125978,0.9998847930770285
1.1469085216522217,-0.031957040096573575,-0.007829554541329073,0.6358287856854057,0.011417296217674809,-0.0062629983059583096,0.006019628119142702,0.9998970868427434
1.1633641719818115,-0.031964242089095346,-0.007830473414872977,0.6359657642985086,0.011440011368631053,-0.006773474718935513,0.005558412945580068,0.9998961697224586
1.1814002990722656,-0.03195518694279027,-0.007829982646199843,0.6357520465077583,0.011349451918535793,-0.008248965546537538,0.00778657076399573,0.9998712486236905
1.1983697414398193,-0.03196063186219204,-0.007831911660842353,0.6358280039752404,0.011326809505007142,-0.006109137636659861,0.006015138999285807,0.999899094872374
1.2161359786987305,-0.03196193154372589,-0.00783199501346824,0.6359222022363995,0.011355735576244958,-0.005328518105905619,0.006182677037447594,0.9999022095529982
1.2329330444335938,-0.0319568315055584,-0.007829395108385852,0.6358725731050565,0.011475522089469468,-0.009405943773890759,0.006017376891061329,0.9998718076782881
1.2472665309906006,-0.031955759532765,-0.007829618838799427,0.6358036477268368,0.011461588408976875,-0.00987647488494135,0.0034120101196041994,0.9998797154767838
1.2671241760253906,-0.03195570204444621,-0.00782772124151172,0.6358582866033915,0.011367562747074313,-0.007983928152346852,0.007050942359155928,0.9998786524475344
1.2841956615447998,-0.03195121652030339,-0.007828861342075371,0.6358218675760838,0.011456471165084454,-0.008611803119357142,0.007746874318370624,0.999867277219218
1.2963683605194092,-0.031953818170481645,-0.007828205608798839,0.6358624779772283,0.011466776027554098,-0.007172611545023465,0.007035860482989724,0.9998837749250771
1.3140039443969727,-0.03196059350043751,-0.007831152418224335,0.6360411166579047,0.011470495433349907,-0.005847300809521254,0.0055610612659866615,0.9999016508664001
1.331573247909546,-0.031956561510954835,-0.007828672672218696,0.6358675072875882,0.011461744118264942,-0.009699656829405165,0.005534302202719286,0.9998719500907546
1.3469109535217285,-0.031959123876307886,-0.007830447555453202,0.6359155028699647,0.011513861381992955,-0.0086315842095748,0.004718944373614343,0.9998853225815989
1.3664331436157227,-0.03195363944095206,-0.007830411859843118,0.6357592978878774,0.01137265683841207,-0.007346864393122787,0.008315919736124434,0.9998737579009498
1.38352370262146,-0.031961919536509176,-0.007832553737927987,0.6359154224659954,0.011372945489198113,-0.006770313975478578,0.0045871996638164846,0.9999018834659816
1.3974134922027588,-0.03196256534702585,-0.007829798238291986,0.6358731331323899,0.011455071215036437,-0.0073154304124937895,0.003544247932480452,0.999901347197778
1.417320966720581,-0.03195960801515709,-0.007828571561952635,0.6358930205452052,0.011416101364783464,-0.006050877521251879,0.006547995858769431,0.9998950861270822
1.4311585426330566,-0.03196453365936484,-0.00783065054983368,0.6359740408097151,0.011466580747247226,-0.006507922082091497,0.004572429942764256,0.9999026239392308
1.4475071430206299,-0.03195766585333766,-0.007829573992008725,0.6358915103966128,0.011490492454734973,-0.010205088231747051,0.005600390607115797,0.999866221242811
1.4660706520080566,-0.031956660747197,-0.007829034497795503,0.6358517920472829,0.011468214441286899,-0.007362650043198958,0.0043296900450712035,0.9998977573862158
1.4822142124176025,-0.031957146500842706,-0.007828117927594799,0.6358774408182746,0.011530279045430183,-0.0073575792385598,0.006220093031588481,0.9998871081955008
1.4968736171722412,-0.03195503738412435,-0.007829486675400175,0.635828154474786,0.011450648140652822,-0.008702148496987956,0.0062529915723175756,0.9998770201205206
1.5157597064971924,-0.03195111926780035,-0.007830432457890089,0.6357537104570716,0.011456826935690518,-0.00988526482864282,0.0057341407542892435,0.9998690625705163
1.5313341617584229,-0.031959091711491146,-0.00782927511693496,0.6358813594988247,0.0114671185906419,-0.007504851742656216,0.005909277578816457,0.9998886252128512
1.5469350814819336,-0.03195790341413546,-0.007828873423851298,0.6358103481178617,0.011456367466738173,-0.00859685228759576,0.004951609327657825,0.9998851570756907
1.5657532215118408,-0.031961836596005835,-0.007828063778253349,0.6359137318578322,0.011389954986566827,-0.005837822459911452,0.006722866583578905,0.9998954904484918
1.5802335739135742,-0.031962349306244565,-0.007829959286216654,0.6359482795722134,0.011470674890625547,-0.007719547019018084,0.005496276047045704,0.9998893054538535
1.5990970134735107,-0.031959198482026656,-0.007827884938432539,0.6358281618925031,0.011426742063754127,-0.006736558915801279,0.006951415054758878,0.9998878567962104
1.6155052185058594,-0.031967060294139954,-0.007830924736687627,0.6360399714922439,0.011425806738977029,-0.006486128006549351,0.004590087196461685,0.999903151401862
1.6311719417572021,-0.03195723690493471,-0.00782833751565828,0.6358426352993539,0.011393046586137328,-0.0085573672264779,0.007803205781996227,0.9998680312597062
1.6494677066802979,-0.03196205969772873,-0.007830734449947804,0.6359307106473534,0.011379141041862472,-0.005387661143764278,0.005525033839012953,0.9999054766614829
1.6646692752838135,-0.03195696707659536,-0.007830807431011961,0.6358728386639375,0.011460449565173707,-0.007869873539572702,0.0050258009109887865,0.9998907262853468
1.6816048622131348,-0.03195168812511157,-0.007829650286845876,0.6358056529750638,0.011426800508955053,-0.007785340029193438,0.007738567286685751,0.9998744577631273
1.6986520290374756,-0.03195041097814387,-0.007830013464029823,0.6357304650012133,0.011438034321297386,-0.009007765321252094,0.005793227878688895,0.9998772274862188
1.7150819301605225,-0.0319569411970498,-0.007828638783027817,0.6358210529373696,0.011435034540366474,-0.0063674261951627955,0.0062282358029525,0.9998949469556753
1.7309601306915283,-0.03194949289151714,-0.007828434405525745,0.6357696645961929,0.011437526602060986,-0.009984931371266827,0.007846096459654731,0.9998539507853555
1.748504400253296,-0.03195508316412121,-0.007828946778877193,0.63581859413901,0.011406430759612224,-0.009624439817651332,0.0075305059451826325,0.9998602677253118
1.7653753757476807,-0.031961300584651006,-0.00782977669285209,0.6358976902733884,0.011369638920511531,-0.0067511707768406065,0.0069509612670030745,0.9998884123448095
1.783405065536499,-0.03196452229942999,-0.007830221891924904,0.6359884742611133,0.01138454064523062,-0.004128316857193672,0.00458869033328482,0.9999161430616313
1.8004539012908936,-0.03195795714128461,-0.007830748099457585,0.6357985701186093,0.011441616855599634,-0.008726798956186966,0.006511877824166959,0.9998752561349397
1.814466953277588,-0.03196079146333074,-0.007830496679997299,0.6358839699251427,0.01145329486759252,-0.007946694989792788,0.0026949245220927965,0.9998991996482623
1.834693193435669,-0.0319624613391453,-0.007833023210937744,0.6359138314112422,0.011408540946874051,-0.007711010019586315,0.006478666239647661,0.99988419949597
1.8497505187988281,-0.031962362442890885,-0.007830927414407805,0.6359369454495518,0.01148039559437827,-0.006264176257992899,0.003297973459537415,0.9999090378548767
1.8659095764160156,-0.03195718113138736,-0.007829994126283322,0.6358918973930584,0.011431849895825937,-0.009759547627803823,0.009101983600085487,0.9998455970461658
1.8835992813110352,-0.03195202122763694,-0.007826213076478452,0.6358150935621248,0.011463137610452005,-0.00975184579828692,0.007710910454687333,0.9998570096966916
1.9004511833190918,-0.03195426910052288,-0.007829576340809776,0.6358679651058966,0.011483863238435095,-0.00958387259609763,0.006895537118520169,0.9998643517192868
1.915539264678955,-0.03195381087166359,-0.00782868265994818,0.6358319043012371,0.011554787148091663,-0.010003521758612507,0.003593019653883974,0.9998767457322698
1.9343791007995605,-0.03195985468896224,-0.007828267439313598,0.6359396576217694,0.011529053763959757,-0.005174428000922981,0.004141556902413608,0.9999115729506259
1.949223518371582,-0.03196048790727952,-0.00782764314296482,0.6359093928483253,0.011375460315747736,-0.008045563086538518,0.006890366066422504,0.999879188038583
1.965122938156128,-0.03195671725089854,-0.007829805616563143,0.635810999986127,0.011474178956632372,-0.008622532781019585,0.005677706318964367,0.9998808723026293
1.9835255146026611,-0.03195927396523914,-0.007830671635127589,0.6358841487574646,0.011485591130851965,-0.008503803475844148,0.004374161807351401,0.9998883103783653
2.0004255771636963,-0.0319642274905888,-0.00783152059676626,0.6359548802686591,0.011518162261288675,-0.007718422638334672,0.004105369686930592,0.9998954464491937
2.014378070831299,-0.031963492653155776,-0.007829825084968831,0.6358942367611908,0.011500483331296555,-0.005805686894493203,0.003570747393668635,0.9999106373300968
2.034191370010376,-0.03196299238862613,-0.007830641041465415,0.6359247673960423,0.011399747468048494,-0.006346595007385151,0.004716195188760418,0.9999037573648868
2.0497751235961914,-0.031960499516933236,-0.007829478936963983,0.635934150127315,0.011479388272652147,-0.007705635653360208,0.0034029509748611376,0.9998986282362458
2.0648746490478516,-0.03196509437761503,-0.007831557750429426,0.6360639383320524,0.011429917006855186,-0.006537330377610971,0.0017336957034719855,0.9999118034146601
2.0830845832824707,-0.03196002916689371,-0.007828958410396396,0.6359144147621524,0.011525224829757302,-0.007046686534097919,0.005881588083219578,0.9998914542704788
2.099351644515991,-0.031964035325402984,-0.007829402004227187,0.6360728894226603,0.011398295953331446,-0.004816349045652856,0.006106667238609092,0.9999047905908179
2.115675926208496,-0.031957711074027596,-0.007832795507137523,0.6359324001061105,0.011406776443233282,-0.0071664186534522376,0.005813695831370785,0.9998923586244861
2.135328769683838,-0.031957479067569294,-0.00782993943943656,0.635879272797088,0.011477589819828547,-0.007905733227290284,0.0032987230588605834,0.999897436110448
