# Data acquisition time,Epoch time (ms),Distance
2023-04-20 06:13:12.020182,1681938792020.18,9.85751
2023-04-20 06:13:12.021182,1681938792021.18,9.84817
2023-04-20 06:13:12.022182,1681938792022.18,9.83571
2023-04-20 06:13:12.023182,1681938792023.18,9.82326
2023-04-20 06:13:12.024182,1681938792024.18,9.81081
2023-04-20 06:13:12.025182,1681938792025.18,9.79524
2023-04-20 06:13:12.026182,1681938792026.18,9.77967
2023-04-20 06:13:12.027182,1681938792027.18,9.76099
2023-04-20 06:13:12.028182,1681938792028.18,9.73919
2023-04-20 06:13:12.029182,1681938792029.18,9.72051
2023-04-20 06:13:12.030182,1681938792030.18,9.6956
2023-04-20 06:13:12.031182,1681938792031.18,9.6707
2023-04-20 06:13:12.032182,1681938792032.18,9.64267
2023-04-20 06:13:12.033182,1681938792033.18,9.61777
2023-04-20 06:13:12.034182,1681938792034.18,9.58974
2023-04-20 06:13:12.035182,1681938792035.18,9.55861
2023-04-20 06:13:12.036182,1681938792036.18,9.52747
2023-04-20 06:13:12.037182,1681938792037.18,9.49322
2023-04-20 06:13:12.038182,1681938792038.18,9.45897
2023-04-20 06:13:12.039182,1681938792039.18,9.42161
2023-04-20 06:13:12.040182,1681938792040.18,9.38736
2023-04-20 06:13:12.041182,1681938792041.18,9.35
2023-04-20 06:13:12.042182,1681938792042.18,9.31264
2023-04-20 06:13:12.043182,1681938792043.18,9.27216
2023-04-20 06:13:12.044182,1681938792044.18,9.23168
2023-04-20 06:13:12.045182,1681938792045.18,9.1881
2023-04-20 06:13:12.046182,1681938792046.18,9.14451
2023-04-20 06:13:12.047182,1681938792047.18,9.10403
2023-04-20 06:13:12.048182,1681938792048.18,9.05733
2023-04-20 06:13:12.049182,1681938792049.18,9.01062
2023-04-20 06:13:12.050182,1681938792050.18,8.95769
2023-04-20 06:13:12.051182,1681938792051.18,8.91099
2023-04-20 06:13:12.052182,1681938792052.18,8.86117
2023-04-20 06:13:12.053182,1681938792053.18,8.80824
2023-04-20 06:13:12.054182,1681938792054.18,8.75531
2023-04-20 06:13:12.055182,1681938792055.18,8.70238
2023-04-20 06:13:12.056182,1681938792056.18,8.64945
2023-04-20 06:13:12.057182,1681938792057.18,8.59341
2023-04-20 06:13:12.058182,1681938792058.18,8.53425
2023-04-20 06:13:12.059182,1681938792059.18,8.47509
2023-04-20 06:13:12.060182,1681938792060.18,8.41282
2023-04-20 06:13:12.061182,1681938792061.18,8.34432
2023-04-20 06:13:12.062182,1681938792062.18,8.27894
2023-04-20 06:13:12.063182,1681938792063.18,8.21355
2023-04-20 06:13:12.064182,1681938792064.18,8.14505
2023-04-20 06:13:12.065182,1681938792065.18,8.07344
2023-04-20 06:13:12.066182,1681938792066.18,8.00495
2023-04-20 06:13:12.067182,1681938792067.18,7.93645
2023-04-20 06:13:12.068182,1681938792068.18,7.85861
2023-04-20 06:13:12.069182,1681938792069.18,7.787
2023-04-20 06:13:12.070182,1681938792070.18,7.71538
2023-04-20 06:13:12.071182,1681938792071.18,7.63755
2023-04-20 06:13:12.072182,1681938792072.18,7.55971
2023-04-20 06:13:12.073182,1681938792073.18,7.48498
2023-04-20 06:13:12.074182,1681938792074.18,7.40092
2023-04-20 06:13:12.075182,1681938792075.18,7.31996
2023-04-20 06:13:12.076182,1681938792076.18,7.24212
2023-04-20 06:13:12.077182,1681938792077.18,7.15495
2023-04-20 06:13:12.078182,1681938792078.18,7.07088
2023-04-20 06:13:12.079182,1681938792079.18,6.98681
2023-04-20 06:13:12.080182,1681938792080.18,6.89963
2023-04-20 06:13:12.081182,1681938792081.18,6.81245
2023-04-20 06:13:12.082182,1681938792082.18,6.72839
2023-04-20 06:13:12.083182,1681938792083.18,6.64121
2023-04-20 06:13:12.084182,1681938792084.18,6.55714
2023-04-20 06:13:12.085182,1681938792085.18,6.46996
2023-04-20 06:13:12.086182,1681938792086.18,6.38278
2023-04-20 06:13:12.087182,1681938792087.18,6.2956
2023-04-20 06:13:12.088182,1681938792088.18,6.20531
2023-04-20 06:13:12.089182,1681938792089.18,6.11502
2023-04-20 06:13:12.090182,1681938792090.18,6.02473
2023-04-20 06:13:12.091182,1681938792091.18,5.93132
2023-04-20 06:13:12.092182,1681938792092.18,5.8348
2023-04-20 06:13:12.093182,1681938792093.18,5.73828
2023-04-20 06:13:12.094182,1681938792094.18,5.64176
2023-04-20 06:13:12.095182,1681938792095.18,5.54524
2023-04-20 06:13:12.096182,1681938792096.18,5.4456
2023-04-20 06:13:12.097182,1681938792097.18,5.34597
2023-04-20 06:13:12.098182,1681938792098.18,5.24634
2023-04-20 06:13:12.099182,1681938792099.18,5.1467
2023-04-20 06:13:12.100182,1681938792100.18,5.05018
2023-04-20 06:13:12.101182,1681938792101.18,4.94744
2023-04-20 06:13:12.102182,1681938792102.18,4.8478
2023-04-20 06:13:12.103182,1681938792103.18,4.74194
2023-04-20 06:13:12.104182,1681938792104.18,4.63919
2023-04-20 06:13:12.105182,1681938792105.18,4.53333
2023-04-20 06:13:12.106182,1681938792106.18,4.43059
2023-04-20 06:13:12.107182,1681938792107.18,4.32161
2023-04-20 06:13:12.108182,1681938792108.18,4.21886
2023-04-20 06:13:12.109182,1681938792109.18,4.10678
2023-04-20 06:13:12.110182,1681938792110.18,4.00092
2023-04-20 06:13:12.111182,1681938792111.18,3.89194
2023-04-20 06:13:12.112182,1681938792112.18,3.78919
2023-04-20 06:13:12.113182,1681938792113.18,3.67711
2023-04-20 06:13:12.114182,1681938792114.18,3.57436
2023-04-20 06:13:12.115182,1681938792115.18,3.46227
2023-04-20 06:13:12.116182,1681938792116.18,3.35641
2023-04-20 06:13:12.117182,1681938792117.18,3.24432
2023-04-20 06:13:12.118182,1681938792118.18,3.13223
2023-04-20 06:13:12.119182,1681938792119.18,3.01703
2023-04-20 06:13:12.120182,1681938792120.18,2.90183
2023-04-20 06:13:12.121182,1681938792121.18,2.78974
2023-04-20 06:13:12.122182,1681938792122.18,2.67143
2023-04-20 06:13:12.123182,1681938792123.18,2.56245
2023-04-20 06:13:12.124182,1681938792124.18,2.44725
2023-04-20 06:13:12.125182,1681938792125.18,2.33828
2023-04-20 06:13:12.126182,1681938792126.18,2.2293
2023-04-20 06:13:12.127182,1681938792127.18,2.12033
2023-04-20 06:13:12.128182,1681938792128.18,2.01136
2023-04-20 06:13:12.129182,1681938792129.18,1.90238
2023-04-20 06:13:12.130182,1681938792130.18,1.79652
2023-04-20 06:13:12.131182,1681938792131.18,1.68755
2023-04-20 06:13:12.132182,1681938792132.18,1.5848
2023-04-20 06:13:12.133182,1681938792133.18,1.47894
2023-04-20 06:13:12.134182,1681938792134.18,1.37619
2023-04-20 06:13:12.135182,1681938792135.18,1.27344
2023-04-20 06:13:12.136182,1681938792136.18,1.1707
2023-04-20 06:13:12.137182,1681938792137.18,1.06172
2023-04-20 06:13:12.138182,1681938792138.18,0.95586
2023-04-20 06:13:12.139182,1681938792139.18,0.84689
2023-04-20 06:13:12.140182,1681938792140.18,0.74103
2023-04-20 06:13:12.141182,1681938792141.18,0.63516
2023-04-20 06:13:12.142182,1681938792142.18,0.52308
2023-04-20 06:13:12.143182,1681938792143.18,0.4141
2023-04-20 06:13:12.144182,1681938792144.18,0.30201
2023-04-20 06:13:12.145182,1681938792145.18,0.18993
2023-04-20 06:13:12.146182,1681938792146.18,0.07473
2023-04-20 06:13:12.147182,1681938792147.18,-0.03736
2023-04-20 06:13:12.148182,1681938792148.18,-0.14945
2023-04-20 06:13:12.149182,1681938792149.18,-0.25842
2023-04-20 06:13:12.150182,1681938792150.18,-0.3674
2023-04-20 06:13:12.151182,1681938792151.18,-0.47949
2023-04-20 06:13:12.152182,1681938792152.18,-0.58535
2023-04-20 06:13:12.153182,1681938792153.18,-0.69432
2023-04-20 06:13:12.154182,1681938792154.18,-0.80018
2023-04-20 06:13:12.155182,1681938792155.18,-0.90604
2023-04-20 06:13:12.156182,1681938792156.18,-1.01502
2023-04-20 06:13:12.157182,1681938792157.18,-1.12088
2023-04-20 06:13:12.158182,1681938792158.18,-1.22985
2023-04-20 06:13:12.159182,1681938792159.18,-1.33883
2023-04-20 06:13:12.160182,1681938792160.18,-1.44158
2023-04-20 06:13:12.161182,1681938792161.18,-1.55055
2023-04-20 06:13:12.162182,1681938792162.18,-1.65952
2023-04-20 06:13:12.163182,1681938792163.18,-1.76538
2023-04-20 06:13:12.164182,1681938792164.18,-1.87436
2023-04-20 06:13:12.165182,1681938792165.18,-1.98333
2023-04-20 06:13:12.166182,1681938792166.18,-2.09231
2023-04-20 06:13:12.167182,1681938792167.18,-2.19817
2023-04-20 06:13:12.168182,1681938792168.18,-2.30403
2023-04-20 06:13:12.169182,1681938792169.18,-2.40989
2023-04-20 06:13:12.170182,1681938792170.18,-2.51264
2023-04-20 06:13:12.171182,1681938792171.18,-2.6185
2023-04-20 06:13:12.172182,1681938792172.18,-2.72747
2023-04-20 06:13:12.173182,1681938792173.18,-2.83022
2023-04-20 06:13:12.174182,1681938792174.18,-2.93608
2023-04-20 06:13:12.175182,1681938792175.18,-3.03571
2023-04-20 06:13:12.176182,1681938792176.18,-3.13535
2023-04-20 06:13:12.177182,1681938792177.18,-3.23498
2023-04-20 06:13:12.178182,1681938792178.18,-3.32839
2023-04-20 06:13:12.179182,1681938792179.18,-3.42179
2023-04-20 06:13:12.180182,1681938792180.18,-3.52143
2023-04-20 06:13:12.181182,1681938792181.18,-3.61795
2023-04-20 06:13:12.182182,1681938792182.18,-3.71758
2023-04-20 06:13:12.183182,1681938792183.18,-3.81099
2023-04-20 06:13:12.184182,1681938792184.18,-3.9044
2023-04-20 06:13:12.185182,1681938792185.18,-3.9978
2023-04-20 06:13:12.186182,1681938792186.18,-4.0881
2023-04-20 06:13:12.187182,1681938792187.18,-4.18462
2023-04-20 06:13:12.188182,1681938792188.18,-4.27802
2023-04-20 06:13:12.189182,1681938792189.18,-4.37454
2023-04-20 06:13:12.190182,1681938792190.18,-4.46795
2023-04-20 06:13:12.191182,1681938792191.18,-4.56447
2023-04-20 06:13:12.192182,1681938792192.18,-4.65476
2023-04-20 06:13:12.193182,1681938792193.18,-4.75128
2023-04-20 06:13:12.194182,1681938792194.18,-4.83846
2023-04-20 06:13:12.195182,1681938792195.18,-4.92875
2023-04-20 06:13:12.196182,1681938792196.18,-5.01282
2023-04-20 06:13:12.197182,1681938792197.18,-5.09689
2023-04-20 06:13:12.198182,1681938792198.18,-5.17784
2023-04-20 06:13:12.199182,1681938792199.18,-5.2619
2023-04-20 06:13:12.200182,1681938792200.18,-5.34597
2023-04-20 06:13:12.201182,1681938792201.18,-5.42692
2023-04-20 06:13:12.202182,1681938792202.18,-5.50165
2023-04-20 06:13:12.203182,1681938792203.18,-5.57949
2023-04-20 06:13:12.204182,1681938792204.18,-5.65421
2023-04-20 06:13:12.205182,1681938792205.18,-5.72894
2023-04-20 06:13:12.206182,1681938792206.18,-5.80055
2023-04-20 06:13:12.207182,1681938792207.18,-5.87216
2023-04-20 06:13:12.208182,1681938792208.18,-5.94066
2023-04-20 06:13:12.209182,1681938792209.18,-6.01227
2023-04-20 06:13:12.210182,1681938792210.18,-6.08077
2023-04-20 06:13:12.211182,1681938792211.18,-6.14615
2023-04-20 06:13:12.212182,1681938792212.18,-6.21465
2023-04-20 06:13:12.213182,1681938792213.18,-6.28004
2023-04-20 06:13:12.214182,1681938792214.18,-6.34542
2023-04-20 06:13:12.215182,1681938792215.18,-6.41081
2023-04-20 06:13:12.216182,1681938792216.18,-6.46996
2023-04-20 06:13:12.217182,1681938792217.18,-6.52912
2023-04-20 06:13:12.218182,1681938792218.18,-6.58828
2023-04-20 06:13:12.219182,1681938792219.18,-6.64432
2023-04-20 06:13:12.220182,1681938792220.18,-6.70037
2023-04-20 06:13:12.221182,1681938792221.18,-6.75641
2023-04-20 06:13:12.222182,1681938792222.18,-6.80623
2023-04-20 06:13:12.223182,1681938792223.18,-6.85916
2023-04-20 06:13:12.224182,1681938792224.18,-6.90897
2023-04-20 06:13:12.225182,1681938792225.18,-6.95568
2023-04-20 06:13:12.226182,1681938792226.18,-7.00238
2023-04-20 06:13:12.227182,1681938792227.18,-7.04908
2023-04-20 06:13:12.228182,1681938792228.18,-7.09267
2023-04-20 06:13:12.229182,1681938792229.18,-7.13315
2023-04-20 06:13:12.230182,1681938792230.18,-7.17674
2023-04-20 06:13:12.231182,1681938792231.18,-7.22033
2023-04-20 06:13:12.232182,1681938792232.18,-7.25769
2023-04-20 06:13:12.233182,1681938792233.18,-7.29817
2023-04-20 06:13:12.234182,1681938792234.18,-7.33553
2023-04-20 06:13:12.235182,1681938792235.18,-7.37289
2023-04-20 06:13:12.236182,1681938792236.18,-7.40714
2023-04-20 06:13:12.237182,1681938792237.18,-7.43828
2023-04-20 06:13:12.238182,1681938792238.18,-7.47253
2023-04-20 06:13:12.239182,1681938792239.18,-7.50366
2023-04-20 06:13:12.240182,1681938792240.18,-7.53168
2023-04-20 06:13:12.241182,1681938792241.18,-7.55971
2023-04-20 06:13:12.242182,1681938792242.18,-7.58773
2023-04-20 06:13:12.243182,1681938792243.18,-7.61264
2023-04-20 06:13:12.244182,1681938792244.18,-7.63443
2023-04-20 06:13:12.245182,1681938792245.18,-7.65623
2023-04-20 06:13:12.246182,1681938792246.18,-7.67802
2023-04-20 06:13:12.247182,1681938792247.18,-7.6967
2023-04-20 06:13:12.248182,1681938792248.18,-7.71538
2023-04-20 06:13:12.249182,1681938792249.18,-7.73407
2023-04-20 06:13:12.250182,1681938792250.18,-7.74963
2023-04-20 06:13:12.251182,1681938792251.18,-7.76209
2023-04-20 06:13:12.252182,1681938792252.18,-7.77454
2023-04-20 06:13:12.253182,1681938792253.18,-7.787
2023-04-20 06:13:12.254182,1681938792254.18,-7.79634
2023-04-20 06:13:12.255182,1681938792255.18,-7.80568
2023-04-20 06:13:12.256182,1681938792256.18,-7.8119
2023-04-20 06:13:12.257182,1681938792257.18,-7.81813
2023-04-20 06:13:12.258182,1681938792258.18,-7.82436
2023-04-20 06:13:12.259182,1681938792259.18,-7.82436
2023-04-20 06:13:12.260182,1681938792260.18,-7.82436
2023-04-20 06:13:12.261182,1681938792261.18,-7.82436
2023-04-20 06:13:12.262182,1681938792262.18,-7.82436
2023-04-20 06:13:12.263182,1681938792263.18,-7.82436
2023-04-20 06:13:12.264182,1681938792264.18,-7.82125
2023-04-20 06:13:12.265182,1681938792265.18,-7.81813
2023-04-20 06:13:12.266182,1681938792266.18,-7.8119
2023-04-20 06:13:12.267182,1681938792267.18,-7.80568
2023-04-20 06:13:12.268182,1681938792268.18,-7.79634
2023-04-20 06:13:12.269182,1681938792269.18,-7.787
2023-04-20 06:13:12.270182,1681938792270.18,-7.77454
2023-04-20 06:13:12.271182,1681938792271.18,-7.76209
2023-04-20 06:13:12.272182,1681938792272.18,-7.74652
2023-04-20 06:13:12.273182,1681938792273.18,-7.73095
2023-04-20 06:13:12.274182,1681938792274.18,-7.71538
2023-04-20 06:13:12.275182,1681938792275.18,-7.6967
2023-04-20 06:13:12.276182,1681938792276.18,-7.67491
2023-04-20 06:13:12.277182,1681938792277.18,-7.65311
2023-04-20 06:13:12.278182,1681938792278.18,-7.63443
2023-04-20 06:13:12.279182,1681938792279.18,-7.60952
2023-04-20 06:13:12.280182,1681938792280.18,-7.58462
2023-04-20 06:13:12.281182,1681938792281.18,-7.55971
2023-04-20 06:13:12.282182,1681938792282.18,-7.53168
2023-04-20 06:13:12.283182,1681938792283.18,-7.50055
2023-04-20 06:13:12.284182,1681938792284.18,-7.46941
2023-04-20 06:13:12.285182,1681938792285.18,-7.43828
2023-04-20 06:13:12.286182,1681938792286.18,-7.40714
2023-04-20 06:13:12.287182,1681938792287.18,-7.37289
2023-04-20 06:13:12.288182,1681938792288.18,-7.33553
2023-04-20 06:13:12.289182,1681938792289.18,-7.29817
2023-04-20 06:13:12.290182,1681938792290.18,-7.26081
2023-04-20 06:13:12.291182,1681938792291.18,-7.22033
2023-04-20 06:13:12.292182,1681938792292.18,-7.17985
2023-04-20 06:13:12.293182,1681938792293.18,-7.13626
2023-04-20 06:13:12.294182,1681938792294.18,-7.09579
2023-04-20 06:13:12.295182,1681938792295.18,-7.0522
2023-04-20 06:13:12.296182,1681938792296.18,-7.00861
2023-04-20 06:13:12.297182,1681938792297.18,-6.95879
2023-04-20 06:13:12.298182,1681938792298.18,-6.9152
2023-04-20 06:13:12.299182,1681938792299.18,-6.86538
2023-04-20 06:13:12.300182,1681938792300.18,-6.81557
2023-04-20 06:13:12.301182,1681938792301.18,-6.76575
2023-04-20 06:13:12.302182,1681938792302.18,-6.71282
2023-04-20 06:13:12.303182,1681938792303.18,-6.65678
2023-04-20 06:13:12.304182,1681938792304.18,-6.60073
2023-04-20 06:13:12.305182,1681938792305.18,-6.5478
2023-04-20 06:13:12.306182,1681938792306.18,-6.48864
2023-04-20 06:13:12.307182,1681938792307.18,-6.42949
2023-04-20 06:13:12.308182,1681938792308.18,-6.36722
2023-04-20 06:13:12.309182,1681938792309.18,-6.30495
2023-04-20 06:13:12.310182,1681938792310.18,-6.24267
2023-04-20 06:13:12.311182,1681938792311.18,-6.17729
2023-04-20 06:13:12.312182,1681938792312.18,-6.10879
2023-04-20 06:13:12.313182,1681938792313.18,-6.04341
2023-04-20 06:13:12.314182,1681938792314.18,-5.97491
2023-04-20 06:13:12.315182,1681938792315.18,-5.90641
2023-04-20 06:13:12.316182,1681938792316.18,-5.83791
2023-04-20 06:13:12.317182,1681938792317.18,-5.7663
2023-04-20 06:13:12.318182,1681938792318.18,-5.70092
2023-04-20 06:13:12.319182,1681938792319.18,-5.62308
2023-04-20 06:13:12.320182,1681938792320.18,-5.55458
2023-04-20 06:13:12.321182,1681938792321.18,-5.47674
2023-04-20 06:13:12.322182,1681938792322.18,-5.40513
2023-04-20 06:13:12.323182,1681938792323.18,-5.32106
2023-04-20 06:13:12.324182,1681938792324.18,-5.24322
2023-04-20 06:13:12.325182,1681938792325.18,-5.15916
2023-04-20 06:13:12.326182,1681938792326.18,-5.07821
2023-04-20 06:13:12.327182,1681938792327.18,-4.99725
2023-04-20 06:13:12.328182,1681938792328.18,-4.91319
2023-04-20 06:13:12.329182,1681938792329.18,-4.82601
2023-04-20 06:13:12.330182,1681938792330.18,-4.73883
2023-04-20 06:13:12.331182,1681938792331.18,-4.64542
2023-04-20 06:13:12.332182,1681938792332.18,-4.55513
2023-04-20 06:13:12.333182,1681938792333.18,-4.46172
2023-04-20 06:13:12.334182,1681938792334.18,-4.37143
2023-04-20 06:13:12.335182,1681938792335.18,-4.27802
2023-04-20 06:13:12.336182,1681938792336.18,-4.18773
2023-04-20 06:13:12.337182,1681938792337.18,-4.09432
2023-04-20 06:13:12.338182,1681938792338.18,-4.00714
2023-04-20 06:13:12.339182,1681938792339.18,-3.91374
2023-04-20 06:13:12.340182,1681938792340.18,-3.82656
2023-04-20 06:13:12.341182,1681938792341.18,-3.73315
2023-04-20 06:13:12.342182,1681938792342.18,-3.63663
2023-04-20 06:13:12.343182,1681938792343.18,-3.54322
2023-04-20 06:13:12.344182,1681938792344.18,-3.4467
2023-04-20 06:13:12.345182,1681938792345.18,-3.35641
2023-04-20 06:13:12.346182,1681938792346.18,-3.263
2023-04-20 06:13:12.347182,1681938792347.18,-3.16648
2023-04-20 06:13:12.348182,1681938792348.18,-3.06996
2023-04-20 06:13:12.349182,1681938792349.18,-2.97033
2023-04-20 06:13:12.350182,1681938792350.18,-2.86758
2023-04-20 06:13:12.351182,1681938792351.18,-2.76484
2023-04-20 06:13:12.352182,1681938792352.18,-2.66209
2023-04-20 06:13:12.353182,1681938792353.18,-2.55934
2023-04-20 06:13:12.354182,1681938792354.18,-2.45659
2023-04-20 06:13:12.355182,1681938792355.18,-2.35385
2023-04-20 06:13:12.356182,1681938792356.18,-2.24799
2023-04-20 06:13:12.357182,1681938792357.18,-2.14524
2023-04-20 06:13:12.358182,1681938792358.18,-2.03938
2023-04-20 06:13:12.359182,1681938792359.18,-1.9304
2023-04-20 06:13:12.360182,1681938792360.18,-1.82454
2023-04-20 06:13:12.361182,1681938792361.18,-1.72179
2023-04-20 06:13:12.362182,1681938792362.18,-1.61593
2023-04-20 06:13:12.363182,1681938792363.18,-1.51319
2023-04-20 06:13:12.364182,1681938792364.18,-1.41044
2023-04-20 06:13:12.365182,1681938792365.18,-1.30458
2023-04-20 06:13:12.366182,1681938792366.18,-1.19872
2023-04-20 06:13:12.367182,1681938792367.18,-1.09286
2023-04-20 06:13:12.368182,1681938792368.18,-0.99011
2023-04-20 06:13:12.369182,1681938792369.18,-0.88114
2023-04-20 06:13:12.370182,1681938792370.18,-0.77527
2023-04-20 06:13:12.371182,1681938792371.18,-0.67253
2023-04-20 06:13:12.372182,1681938792372.18,-0.56667
2023-04-20 06:13:12.373182,1681938792373.18,-0.46392
2023-04-20 06:13:12.374182,1681938792374.18,-0.35183
2023-04-20 06:13:12.375182,1681938792375.18,-0.24597
2023-04-20 06:13:12.376182,1681938792376.18,-0.137
2023-04-20 06:13:12.377182,1681938792377.18,-0.02802
2023-04-20 06:13:12.378182,1681938792378.18,0.08407
2023-04-20 06:13:12.379182,1681938792379.18,0.19615
2023-04-20 06:13:12.380182,1681938792380.18,0.30513
2023-04-20 06:13:12.381182,1681938792381.18,0.41722
2023-04-20 06:13:12.382182,1681938792382.18,0.52619
2023-04-20 06:13:12.383182,1681938792383.18,0.63205
2023-04-20 06:13:12.384182,1681938792384.18,0.73791
2023-04-20 06:13:12.385182,1681938792385.18,0.84377
2023-04-20 06:13:12.386182,1681938792386.18,0.94963
2023-04-20 06:13:12.387182,1681938792387.18,1.05549
2023-04-20 06:13:12.388182,1681938792388.18,1.16447
2023-04-20 06:13:12.389182,1681938792389.18,1.2641
2023-04-20 06:13:12.390182,1681938792390.18,1.36685
2023-04-20 06:13:12.391182,1681938792391.18,1.46648
2023-04-20 06:13:12.392182,1681938792392.18,1.56923
2023-04-20 06:13:12.393182,1681938792393.18,1.67198
2023-04-20 06:13:12.394182,1681938792394.18,1.77473
2023-04-20 06:13:12.395182,1681938792395.18,1.87747
2023-04-20 06:13:12.396182,1681938792396.18,1.98645
2023-04-20 06:13:12.397182,1681938792397.18,2.08919
2023-04-20 06:13:12.398182,1681938792398.18,2.19505
2023-04-20 06:13:12.399182,1681938792399.18,2.30092
2023-04-20 06:13:12.400182,1681938792400.18,2.40989
2023-04-20 06:13:12.401182,1681938792401.18,2.51575
2023-04-20 06:13:12.402182,1681938792402.18,2.62473
2023-04-20 06:13:12.403182,1681938792403.18,2.73681
2023-04-20 06:13:12.404182,1681938792404.18,2.85201
2023-04-20 06:13:12.405182,1681938792405.18,2.9641
2023-04-20 06:13:12.406182,1681938792406.18,3.07619
2023-04-20 06:13:12.407182,1681938792407.18,3.19139
2023-04-20 06:13:12.408182,1681938792408.18,3.30037
2023-04-20 06:13:12.409182,1681938792409.18,3.40934
2023-04-20 06:13:12.410182,1681938792410.18,3.51209
2023-04-20 06:13:12.411182,1681938792411.18,3.61795
2023-04-20 06:13:12.412182,1681938792412.18,3.72381
2023-04-20 06:13:12.413182,1681938792413.18,3.82967
2023-04-20 06:13:12.414182,1681938792414.18,3.93242
2023-04-20 06:13:12.415182,1681938792415.18,4.03828
2023-04-20 06:13:12.416182,1681938792416.18,4.14725
2023-04-20 06:13:12.417182,1681938792417.18,4.25311
2023-04-20 06:13:12.418182,1681938792418.18,4.35897
2023-04-20 06:13:12.419182,1681938792419.18,4.46172
2023-04-20 06:13:12.420182,1681938792420.18,4.56447
2023-04-20 06:13:12.421182,1681938792421.18,4.6641
2023-04-20 06:13:12.422182,1681938792422.18,4.76685
2023-04-20 06:13:12.423182,1681938792423.18,4.87271
2023-04-20 06:13:12.424182,1681938792424.18,4.97234
2023-04-20 06:13:12.425182,1681938792425.18,5.06886
2023-04-20 06:13:12.426182,1681938792426.18,5.16538
2023-04-20 06:13:12.427182,1681938792427.18,5.26502
2023-04-20 06:13:12.428182,1681938792428.18,5.36465
2023-04-20 06:13:12.429182,1681938792429.18,5.46429
2023-04-20 06:13:12.430182,1681938792430.18,5.56081
2023-04-20 06:13:12.431182,1681938792431.18,5.65733
2023-04-20 06:13:12.432182,1681938792432.18,5.75385
2023-04-20 06:13:12.433182,1681938792433.18,5.84725
2023-04-20 06:13:12.434182,1681938792434.18,5.94066
2023-04-20 06:13:12.435182,1681938792435.18,6.03095
2023-04-20 06:13:12.436182,1681938792436.18,6.12436
2023-04-20 06:13:12.437182,1681938792437.18,6.21154
2023-04-20 06:13:12.438182,1681938792438.18,6.29872
2023-04-20 06:13:12.439182,1681938792439.18,6.3859
2023-04-20 06:13:12.440182,1681938792440.18,6.47308
2023-04-20 06:13:12.441182,1681938792441.18,6.55714
2023-04-20 06:13:12.442182,1681938792442.18,6.64121
2023-04-20 06:13:12.443182,1681938792443.18,6.72527
2023-04-20 06:13:12.444182,1681938792444.18,6.81245
2023-04-20 06:13:12.445182,1681938792445.18,6.89652
2023-04-20 06:13:12.446182,1681938792446.18,6.9837
2023-04-20 06:13:12.447182,1681938792447.18,7.06777
2023-04-20 06:13:12.448182,1681938792448.18,7.14872
2023-04-20 06:13:12.449182,1681938792449.18,7.2359
2023-04-20 06:13:12.450182,1681938792450.18,7.31374
2023-04-20 06:13:12.451182,1681938792451.18,7.39469
2023-04-20 06:13:12.452182,1681938792452.18,7.47564
2023-04-20 06:13:12.453182,1681938792453.18,7.55037
2023-04-20 06:13:12.454182,1681938792454.18,7.62821
2023-04-20 06:13:12.455182,1681938792455.18,7.70604
2023-04-20 06:13:12.456182,1681938792456.18,7.77766
2023-04-20 06:13:12.457182,1681938792457.18,7.84927
2023-04-20 06:13:12.458182,1681938792458.18,7.92711
2023-04-20 06:13:12.459182,1681938792459.18,7.9956
2023-04-20 06:13:12.460182,1681938792460.18,8.06099
2023-04-20 06:13:12.461182,1681938792461.18,8.12949
2023-04-20 06:13:12.462182,1681938792462.18,8.2011
2023-04-20 06:13:12.463182,1681938792463.18,8.26337
2023-04-20 06:13:12.464182,1681938792464.18,8.33187
2023-04-20 06:13:12.465182,1681938792465.18,8.39725
2023-04-20 06:13:12.466182,1681938792466.18,8.46264
2023-04-20 06:13:12.467182,1681938792467.18,8.52179
2023-04-20 06:13:12.468182,1681938792468.18,8.58407
2023-04-20 06:13:12.469182,1681938792469.18,8.64011
2023-04-20 06:13:12.470182,1681938792470.18,8.69615
2023-04-20 06:13:12.471182,1681938792471.18,8.74908
2023-04-20 06:13:12.472182,1681938792472.18,8.80513
2023-04-20 06:13:12.473182,1681938792473.18,8.85495
2023-04-20 06:13:12.474182,1681938792474.18,8.90476
2023-04-20 06:13:12.475182,1681938792475.18,8.95147
2023-04-20 06:13:12.476182,1681938792476.18,9.00128
2023-04-20 06:13:12.477182,1681938792477.18,9.04799
2023-04-20 06:13:12.478182,1681938792478.18,9.09469
2023-04-20 06:13:12.479182,1681938792479.18,9.13828
2023-04-20 06:13:12.480182,1681938792480.18,9.17875
2023-04-20 06:13:12.481182,1681938792481.18,9.21923
2023-04-20 06:13:12.482182,1681938792482.18,9.26282
2023-04-20 06:13:12.483182,1681938792483.18,9.3033
2023-04-20 06:13:12.484182,1681938792484.18,9.34066
2023-04-20 06:13:12.485182,1681938792485.18,9.37491
2023-04-20 06:13:12.486182,1681938792486.18,9.41227
2023-04-20 06:13:12.487182,1681938792487.18,9.44652
2023-04-20 06:13:12.488182,1681938792488.18,9.48388
2023-04-20 06:13:12.489182,1681938792489.18,9.51813
2023-04-20 06:13:12.490182,1681938792490.18,9.54927
2023-04-20 06:13:12.491182,1681938792491.18,9.5804
2023-04-20 06:13:12.492182,1681938792492.18,9.60842
2023-04-20 06:13:12.493182,1681938792493.18,9.63645
