field.image_seq,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,%time,field.header.seq,field.header.stamp,field.header.frame_id,field.transforms0.fiducial_id,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w,field.transforms0.image_error,field.transforms0.object_error,field.transforms0.fiducial_area
205,3.454402918039168e-05,4.997248566512846e-05,-0.0002961572481656738,1678317119670807242,205,1677825035043729066,camera_1,0,0.7040170303820056,0.7060883573504811,0.033764181738269734,0.06825857145990283,0.0029610662604682148,0.0005416771778181801,10665.352040034139
206,1.8240975925232217e-05,5.925766515896269e-05,-0.00024841501180361547,1678317119677075077,206,1677825035049594640,camera_1,0,0.7039254194968165,0.7062557995393937,0.032050141374994186,0.06829742192092977,0.003952760132960975,0.0007231115557135955,10666.877319742227
207,5.7839268550852196e-05,-5.046678770820323e-05,0.00068548340490171,1678317119683560047,207,1677825035056460380,camera_1,0,0.704040480485138,0.7061752866837269,0.03466603180079127,0.06664632438926192,0.005218663194682449,0.0009549795803262244,10660.516861925953
208,8.691957390483118e-05,-0.0001200040325608498,0.001069104046948155,1678317119690471392,208,1677825035063745260,camera_1,0,0.7041015020043273,0.7062086722093615,0.03356809615501552,0.06620852733650451,0.003774072567466647,0.0006908107171448228,10659.843842025966
209,1.6943586608267336e-05,7.647166502233738e-05,-0.0003979536557072727,1678317119697992515,209,1677825035070535659,camera_1,0,0.7040109822791529,0.7060272313496716,0.03458020695882705,0.06854410776824148,0.004111080546863377,0.0007520493309871516,10664.45153803588
210,6.34768923771234e-05,-9.665467829228502e-05,0.0007279795864367777,1678317119704361131,210,1677825035077146768,camera_1,0,0.7040912431590464,0.7061331319278625,0.033237128983697795,0.06728160638256006,0.004101029073353857,0.0007506233152721338,10660.238627300012
211,3.800775004267343e-05,2.3886998172129026e-05,0.0001625253989634423,1678317119710400378,211,1677825035083746671,camera_1,0,0.7039113418572274,0.7059857405271173,0.035659004744624474,0.06943624671422352,0.002578220854047686,0.0004719682785564244,10656.242155512795
212,6.116353164389854e-05,-9.268055077715776e-05,0.0008875123875600188,1678317119718142895,212,1677825035089646100,camera_1,0,0.7039537492543053,0.7062021827746439,0.032658805613474874,0.06827150482475483,0.004452223074622452,0.000815143519281387,10657.086439613366
213,4.2114515245467166e-05,-3.633529572577565e-05,0.0003755926945356869,1678317119723290629,213,1677825035096402168,camera_1,0,0.703882991192553,0.7062639008411344,0.03487705626114281,0.06725792165273625,0.0017004915280267596,0.00031116778150664634,10661.168261038838
214,5.248330960914982e-05,-1.0710251977741336e-05,0.0001755624675121581,1678317119730476029,214,1677825035103788137,camera_1,0,0.7039368682467276,0.7063246299502286,0.03496718623501942,0.06599771613826873,0.004336079640779643,0.0007930446258617404,10665.862996301848
215,4.3581512702922653e-05,0.00010288963788646077,-0.0008451442570618362,1678317119738882939,215,1677825035110538482,camera_1,0,0.7038704339262432,0.7062244840604308,0.0352162784592861,0.06762546923710383,0.0033973765675909817,0.0006211867657971013,10669.620777102886
216,9.999077060252048e-05,1.3244878272034022e-05,-0.00024239958930216687,1678317119744014609,216,1677825035117165327,camera_1,0,0.7039924386288596,0.7062558547212029,0.0323554680711989,0.06745693227021424,0.0034345315070822835,0.000628178446151038,10668.598498041974
217,0.0001334513234800272,-0.00013166059948915843,0.0009515726923123857,1678317119750440633,217,1677825035123746395,camera_1,0,0.7040419380667141,0.7063006643985865,0.034164037583836016,0.06555257012010192,0.0059549518628045925,0.0010896907604552905,10661.682295838142
218,3.516317801811886e-05,-8.61094850562738e-06,0.00045690983364865545,1678317119758765760,218,1677825035130510568,camera_1,0,0.7038696132658071,0.7062585914710465,0.03299394957951614,0.06839421602387802,0.005704368639271706,0.0010441194073620072,10659.882167506497
219,1.5210016452590902e-05,-2.5649049982756633e-05,0.000536886088035704,1678317119764114494,219,1677825035137161731,camera_1,0,0.7039576638226658,0.7062506929773184,0.03386211877395304,0.06713362143167366,0.005211102426983415,0.0009536404817215088,10661.470117542658
220,3.921661659715692e-05,-5.24166265602477e-05,0.0007801120987727117,1678317119769216552,220,1677825035142889976,camera_1,0,0.7040081649590982,0.7063812697120373,0.03397253273433913,0.06514501124834812,0.002621783991344273,0.0004796493901546268,10664.375282886667
221,7.084024864305316e-05,-1.2120050718766873e-05,0.0003119622427680824,1678317119778967961,221,1677825035149996757,camera_1,0,0.7037795892075337,0.7062923672302481,0.037051840862296535,0.06687707302119797,0.005085676850285381,0.0009304278540846869,10659.853800123436
222,7.643263230343311e-05,-2.617756845435526e-05,0.0003415201128547096,1678317119784344213,222,1677825035157121181,camera_1,0,0.7040324700637574,0.7060637964302449,0.036132165973023295,0.06713168438622896,0.00682747788960114,0.0012493318874477071,10660.17400442611
223,6.190943148887129e-05,4.0212997301058984e-05,-0.0004403359383604588,1678317119789236819,223,1677825035162902355,camera_1,0,0.7038548645492726,0.7062098943343876,0.035795403893927415,0.0676358178379538,0.002576546976342797,0.000471218344420733,10665.574575707202
224,7.878721413207002e-05,1.889565486778988e-05,-0.00023534001156155782,1678317119797513965,224,1677825035169990301,camera_1,0,0.7039249978506261,0.7062102364928733,0.034776705970127865,0.06743352278758234,0.0034865786437876523,0.0006377105764444591,10665.733421031617
225,7.40941177917731e-05,-2.8773838427587073e-05,0.00031676980490047413,1678317119806673686,225,1677825035177170276,camera_1,0,0.7038901951986009,0.7062330624615791,0.032753475759249355,0.06856139157793686,0.005472525139339268,0.0010016198194538663,10660.806441303339
226,6.915366515515553e-05,-0.00011444863564724628,0.001081934595314138,1678317119809475547,226,1677825035182896375,camera_1,0,0.7040238798281498,0.7063156607090358,0.033947416805548684,0.06569731319549836,0.004253904975485057,0.0007785192419573332,10660.577710372629
227,2.5638159444452135e-05,4.583665129398451e-06,9.956250227194374e-05,1678317119816267675,227,1677825035189406871,camera_1,0,0.7039113059247678,0.7061747443720027,0.03727202535366695,0.06661005876337461,0.0044261981383897355,0.0008095973356677103,10661.945278747471
228,7.533804586182247e-05,-0.00010538057559494884,0.0011802046854958448,1678317119824217968,228,1677825035197112321,camera_1,0,0.7041027561648342,0.7063320924463425,0.031907382886799326,0.06569781471838082,0.0029265411430969834,0.0005356313381506101,10662.17096034263
229,6.0285650968869287e-05,-7.143447711133177e-06,0.00022333693181764147,1678317119830937252,229,1677825035203797817,camera_1,0,0.7040054778170427,0.7062941555591555,0.033331145616984,0.0664370962522916,0.004667988221626729,0.0008538698764275813,10666.365691981513
230,9.568188723005355e-05,1.4297290367226712e-05,-0.00026678371751254204,1678317119837638727,230,1677825035210479021,camera_1,0,0.7039022249662817,0.7061660624825524,0.03394760329640482,0.06854713791133772,0.00328591390280053,0.0006011892221240252,10664.10037849646
231,0.00014749446630255014,-0.00012437860683317536,0.0010007227472432767,1678317119844364018,231,1677825035217265844,camera_1,0,0.703923492146852,0.7062441026439317,0.034674153508566924,0.06714676286250132,0.0022656777291558683,0.00041478243951104235,10656.643964499235
232,0.00011266231841243479,-5.787966087117402e-05,0.00037213440279826315,1678317119849729304,232,1677825035223191499,camera_1,0,0.704175553294259,0.7061393061957545,0.03397507805701517,0.06595274413640859,0.00278171815443784,0.000508851440057103,10665.57621858548
233,3.998806036256686e-06,0.00013819734519276983,-0.0009956738776160101,1678317119858427589,233,1677825035229886770,camera_1,0,0.7038444644738683,0.7061207103648067,0.03714515109532094,0.06794667006925352,0.0039930533384904265,0.0007300458467685278,10667.511602616873
234,8.781631680554458e-06,1.6803410683829956e-05,0.00020024796595174976,1678317119863182819,234,1677825035236518383,camera_1,0,0.7039840854305344,0.7061655810409424,0.03428946382080837,0.06753378624454387,0.002607616654131561,0.00047712591871100214,10662.633018477587
235,6.577152803013964e-06,-3.990814377408114e-06,0.00023743555555144624,1678317119869622601,235,1677825035243291378,camera_1,0,0.703908476231704,0.7061202156141245,0.03643502109596248,0.06767264903903017,0.002894421981181949,0.0005296498689004098,10659.244240322265
236,-3.856666229634653e-05,0.00015363257834610788,-0.0010770691327479653,1678317119878659333,236,1677825035249891042,camera_1,0,0.7037920741303386,0.7059525854465291,0.038170751449744335,0.06964665983691426,0.005911086744163185,0.001081040265563256,10662.30222318904
237,8.999484806344882e-05,-8.494666286651409e-05,0.0006028309851764391,1678317119883168794,237,1677825035256554603,camera_1,0,0.7038690899672265,0.7063024832339095,0.03429088114798566,0.06729964217152885,0.0031984401284717023,0.0005853721544425263,10659.927965403076
238,-4.956883168802384e-06,0.0001558865506382512,-0.0010004208434613027,1678317119889593421,238,1677825035263068437,camera_1,0,0.7039770911563823,0.7059876029852595,0.035840867692625115,0.06865268939499827,0.003398482396733016,0.0006214463974418388,10667.439664804026
239,1.4509218851696537e-05,0.00011244861611225954,-0.000857223623836223,1678317119896576353,239,1677825035269887208,camera_1,0,0.7038263222218729,0.7061292030323241,0.03578287194620764,0.06877239888100903,0.0011569199268706145,0.00021158566481702945,10666.014355747726
240,9.22609223751869e-05,-9.843346683735543e-05,0.000847127402493264,1678317119904543338,240,1677825035277042627,camera_1,0,0.7038555524584256,0.7062837455261224,0.03489563683498318,0.0673270124758052,0.002957414137199521,0.0005413617650242887,10657.161007894782
241,0.00014482137180581167,-0.00018801772425225405,0.00163695097655836,1678317119911705691,241,1677825035283699512,camera_1,0,0.7042615680586232,0.7061951982885835,0.0321280186029796,0.0653588256504384,0.003394783940166235,0.0006214772253109235,10659.050188281108
242,7.98542257568341e-05,-0.00014186301535423773,0.0013620449268243462,1678317119917348314,242,1677825035290376901,camera_1,0,0.7042984907655768,0.7060810458900645,0.032820819663901685,0.06584820678433945,0.0030763757531531155,0.0005631356858389483,10659.276188180893
243,3.439396954642293e-05,2.1613402356734923e-06,0.00014175847455311086,1678317119924234447,243,1677825035297504425,camera_1,0,0.7038335972405645,0.7061800174017306,0.03678551759952463,0.06763783048585724,0.005357570247724652,0.0009803203883368278,10659.634287575493
244,2.638275045419025e-05,8.68007669335702e-06,0.00011797334205265742,1678317119930868526,244,1677825035303963899,camera_1,0,0.7038266248352301,0.7062400524684809,0.034691040572823184,0.06818799136461245,0.0066049948800355205,0.0012086179538944824,10661.089778879072
245,7.047300060622486e-05,-2.7492357861313987e-05,0.00032612733985937226,1678317119936242054,245,1677825035309730768,camera_1,0,0.7041182459389475,0.7061842553654598,0.03573579155130667,0.06514788110132423,0.0037251199246384203,0.000681260373507377,10665.792699413496
246,0.000152262523119312,-0.00020248845407827565,0.0016121109820961266,1678317119943774770,246,1677825035316989421,camera_1,0,0.7041384421952263,0.7061610887246416,0.03368859393331666,0.06626197727886733,0.002443752659019083,0.0004474621041591956,10655.162094258587
247,6.801906904363442e-05,5.503424957198355e-06,-0.0003040971136392123,1678317119951555770,247,1677825035323693037,camera_1,0,0.7039286375864673,0.7061043155812436,0.03699819974225197,0.0673223730942115,0.003030322666745633,0.0005542113508500722,10663.687072675908
248,0.0001262971874113339,-9.882579774717071e-05,0.000766886219811802,1678317119957295332,248,1677825035330392837,camera_1,0,0.7038090125717659,0.7063822809541269,0.03355195583363218,0.06746268032430232,0.007738468644674867,0.0014164424014425315,10659.079561139455
249,2.0655311403064425e-05,5.399999406352496e-05,-0.00015960072954701587,1678317119962823556,249,1677825035336114168,camera_1,0,0.7039592956003194,0.7063586478774104,0.033662645991207475,0.06607266432927654,0.005542508792132139,0.0010134781581807297,10669.999839709373
250,-6.153437307337972e-07,4.109321630285656e-05,-0.00013886674050578307,1678317119970630257,250,1677825035343665838,camera_1,0,0.7039246050590742,0.7060589431324156,0.03488220915696147,0.06895034952408323,0.004961714614182711,0.0009079691401215027,10660.928535807176
251,4.0691482077012675e-05,-5.593317402302622e-05,0.0006269728851475698,1678317119978635584,251,1677825035350376844,camera_1,0,0.7040158180849214,0.7062118882991933,0.032814105258536536,0.06745169536185598,0.0030777899082750078,0.0005633241744276131,10661.139322493571
252,2.9974657383274872e-05,-3.609785598196469e-05,0.00048105929425146243,1678317119983719763,252,1677825035357006788,camera_1,0,0.7039681045046796,0.7061771120278986,0.03432824379975559,0.06756009151599687,0.0031645121634937823,0.0005791608067837136,10660.238269468073
253,1.664468450035539e-05,0.0001016264808979539,-0.0005483600162086155,1678317119989435718,253,1677825035363012313,camera_1,0,0.7038978750316419,0.7062321791223161,0.03325721124026085,0.06824843293882009,0.007022368954494596,0.0012843615299768644,10668.040597206687
254,5.748522072798745e-05,2.3011804604122776e-05,-7.217948789906004e-05,1678317119998900921,254,1677825035369699478,camera_1,0,0.7040317364675799,0.7060570466812998,0.03422452295272738,0.06820148757016438,0.0032595886150375013,0.0005963991687142571,10663.139088599592
255,0.00017208592811915335,-0.0002446093102728697,0.0019748219244601906,1678317120004039715,255,1677825035377024412,camera_1,0,0.7040949605279487,0.7063049020267375,0.03502017454232408,0.06447681216664207,0.004764882731251419,0.0008723631777632383,10655.052629461508
256,0.00010827419030086383,-8.865057191792536e-05,0.0007141003657720191,1678317120010681407,256,1677825035383746147,camera_1,0,0.7040544565182959,0.7061212568429408,0.03481288853023691,0.0669936988339488,0.005925067875068635,0.0010843811642686607,10659.17884544702
257,3.216016629437046e-05,-1.5238413929474781e-05,0.00016694792768090494,1678317120017140884,257,1677825035390368700,camera_1,0,0.7039707224915209,0.7062215666149372,0.0354719608717569,0.06646849415040465,0.004469730833079666,0.0008175441600077032,10664.104571399392
258,4.829196262738644e-05,-2.9782303411829414e-05,0.0006446091647269725,1678317120024675626,258,1677825035397015571,camera_1,0,0.7039697751858804,0.7062107731525271,0.035665582009561485,0.06648959142580255,0.00313034316059202,0.0005728067592133831,10660.001101324222
259,2.2230641355550085e-05,4.018132583571976e-05,5.376943192736405e-05,1678317120030896459,259,1677825035402904510,camera_1,0,0.7038447540728129,0.7062650112321238,0.033521290637211015,0.06832729430824143,0.004018646781332791,0.0007353165228375463,10662.678675393692
260,6.127303532273143e-05,3.452257282593463e-05,-1.4914897819906514e-05,1678317120036944437,260,1677825035409975528,camera_1,0,0.704120872366702,0.7061157925463314,0.03276592023003521,0.0673845611820684,0.005161268752999604,0.0009441551761691864,10666.5390866521
261,5.0562336122730867e-05,0.00012167566051374257,-0.0009498789903474858,1678317120043866957,261,1677825035417053222,camera_1,0,0.7037731476290926,0.7062199289643508,0.03626248308077309,0.06813076346734502,0.003599623625632376,0.0006581596613204711,10667.812625797347
262,4.252262449781774e-05,0.00011108351581723408,-0.0010433760169106243,1678317120050254010,262,1677825035423679590,camera_1,0,0.7038779169100928,0.7060429310309915,0.03684886811942045,0.06856689103198896,0.0042561046429909774,0.0007782166217650447,10666.63275023131
263,0.00014486462552099066,-0.000172570107405845,0.0014171783041523334,1678317120057017294,263,1677825035430486440,camera_1,0,0.7040983573829034,0.7063340966999461,0.03341884563141776,0.06496789766055244,0.003394158091396093,0.0006212051753520624,10660.284941323573
264,3.1865355042792753e-05,1.4354972610208794e-05,0.00011360731588716533,1678317120065959252,264,1677825035437006950,camera_1,0,0.7038841198721744,0.7062355803960501,0.03389855887325532,0.06803924221172247,0.003733278950676322,0.0006831301005624528,10662.481329245958
265,6.302414883072038e-06,-8.292137485399476e-05,0.0009018932377982125,1678317120069411118,265,1677825035443045377,camera_1,0,0.7040367961143291,0.7064251318628175,0.035183332502822795,0.06370130221327844,0.002459554350934923,0.0004498510419298173,10665.41748386878
266,2.261267145571566e-05,-4.5443116323984345e-05,0.0007867846142524115,1678317120076420939,266,1677825035449673652,camera_1,0,0.7039420699800975,0.7065590473441414,0.0311481080774052,0.06534271261183787,0.005789381102658809,0.0010592073124888076,10667.084654459151
267,7.643944259108637e-05,-0.0001296687560077836,0.0013190923312054181,1678317120085304231,267,1677825035457026004,camera_1,0,0.7038797443757145,0.7064095146709284,0.03219618027242966,0.06709924750567335,0.004994509858079255,0.0009144897155864369,10657.184923656632
268,-1.5147249877861535e-06,0.00014662949276522674,-0.0009831967076139314,1678317120090745225,268,1677825035463811874,camera_1,0,0.7036775007547091,0.7061098486511218,0.035675605318804635,0.07052735465500701,0.003981645742896943,0.0007284012720217713,10662.504995052004
269,0.00014267051158646515,-0.00011223647593300301,0.0008278269164421204,1678317120097623117,269,1677825035470443964,camera_1,0,0.7039542382198575,0.7062458014638681,0.0350191329733685,0.06662551112563776,0.004825667187105864,0.0008831528345539338,10658.924992395796
270,7.783997769285345e-05,-1.056754759026779e-05,-0.00013202415992052963,1678317120102727479,270,1677825035476294517,camera_1,0,0.7038387671237601,0.7061503550140058,0.03695711532314398,0.06779998255376554,0.007709439087193459,0.0014103047046893028,10661.134929535916
271,9.191686305115576e-05,-5.556108714283026e-05,0.00032696122225939206,1678317120110104591,271,1677825035483033418,camera_1,0,0.703849843196668,0.7062157338273723,0.037400143512327434,0.06675301335482142,0.0029197119874879718,0.0005341624413729889,10659.532815195736
272,7.081916067198935e-05,-0.00010286796211095295,0.0009356778245037667,1678317120117103726,272,1677825035490359306,camera_1,0,0.7039152937457589,0.7062395813973761,0.03600080244134369,0.06657969001174767,0.0021271876175887887,0.00038933355203100013,10656.957438200716
273,-1.7227251476528704e-05,-3.5308052187543737e-07,0.0003372019997356368,1678317120125325070,273,1677825035497017621,camera_1,0,0.7039944170803153,0.7062800337935711,0.033113068302802924,0.06681241869497723,0.002994578506331891,0.0005479119380850833,10664.79281166487
274,5.9327237430351065e-05,-0.0001055699500754903,0.0013587333055662398,1678317120130388297,274,1677825035503709554,camera_1,0,0.7040531432289707,0.7063570206103019,0.03180890590673068,0.0660085180030625,0.006336647435091436,0.0011600715801133284,10660.097220172644
275,6.283839724390006e-05,4.0121244783197785e-05,-2.4105437534061025e-05,1678317120139330115,275,1677825035510363340,camera_1,0,0.7041185496780128,0.7060998969697988,0.03236280645367126,0.06776910990276899,0.0039767507114447645,0.0007275372099108888,10666.086283212991
276,7.595682876135323e-05,-1.3475669487450492e-05,0.00019501045192837907,1678317120143001071,276,1677825035516306400,camera_1,0,0.7039412242953295,0.7061908078063727,0.034830288567204645,0.06743994888566303,0.0028189157019369304,0.0005157582305350074,10662.204087063199
277,7.841970782729302e-05,-3.614059140499837e-05,0.00046160467761824364,1678317120149957883,277,1677825035523036956,camera_1,0,0.7041041913890244,0.7060976495843568,0.034299437057205465,0.06698466643504263,0.00157724239397794,0.0002886252758777341,10661.889767186254
278,0.00012077758634146396,-0.0001407896570244649,0.0010249438046110448,1678317120157492415,278,1677825035530386924,camera_1,0,0.7038777434195715,0.7063738246290239,0.03561340358361384,0.0657558186225957,0.0053251347853802145,0.0009745030525105492,10658.780132640035
279,2.7445521833535658e-06,0.00012314974181187877,-0.000896654465583957,1678317120166411745,279,1677825035537023782,camera_1,0,0.7038341890421371,0.7060317435800552,0.03706619315808925,0.06901238089989112,0.004258357104845345,0.0007787787389616529,10664.023410668946
280,4.58521462085304e-05,-4.083948921906888e-05,0.0005327583988776752,1678317120170412418,280,1677825035543740272,camera_1,0,0.7038622641099259,0.7061933834848033,0.034154076486558466,0.06857344488710303,0.004152596928179264,0.0007601802315525527,10657.398333784666
281,4.486763758332346e-06,-4.842301288332518e-05,0.0007352591622198368,1678317120177244984,281,1677825035550420522,camera_1,0,0.7039976581432855,0.7062536049902637,0.033559888889994435,0.06683469626412424,0.007064333593007176,0.0012929685644416475,10661.006101718176
282,6.22621598313916e-05,-9.480577503190313e-05,0.001076087296168371,1678317120182756726,282,1677825035556342601,camera_1,0,0.7041970125392392,0.7061447777506173,0.03348233785052397,0.06591701933799424,0.0032310205278918147,0.0005913129244568344,10660.642872144816
283,-2.6990596197346006e-06,0.00010365768491338301,-0.0006077359177800723,1678317120190794389,283,1677825035563626527,camera_1,0,0.7039929916377807,0.7061507590044092,0.033440223049578936,0.06802003208451722,0.00524177134502679,0.0009585972680906512,10668.894244670862
284,1.2161768796203898e-07,5.911293865840106e-05,-0.00048417517526910814,1678317120199037663,284,1677825035570414543,camera_1,0,0.7039085908615641,0.7060436768975175,0.03613724331843175,0.06862304037031293,0.003352117259055376,0.0006132124474833357,10662.944993642162
285,6.815032496496065e-05,-2.2950416392830686e-05,0.0001714656864728603,1678317120202930922,285,1677825035576356649,camera_1,0,0.7038719173852631,0.7062380257822457,0.03533724978547348,0.06740514545039178,0.004948027548380196,0.0009052996877980683,10661.84219095786
286,0.0001237951831082884,-9.748364741207771e-05,0.0006926138517324709,1678317120210565256,286,1677825035583664894,camera_1,0,0.7038097877081787,0.7065311315624881,0.03411837398967843,0.0655856647103549,0.005906191654503346,0.001080534897226146,10663.743418595981
287,0.0001364721845963507,-0.00013091216706767606,0.0008750920702702558,1678317120217893899,287,1677825035590401887,camera_1,0,0.7038199182754293,0.7063830581210357,0.035940874395585166,0.06609653081684372,0.002289441763423383,0.00041898730545765744,10658.699814304251
288,-8.206759562826016e-06,0.00017683428908854548,-0.001327750299861652,1678317120224263073,288,1677825035597009420,camera_1,0,0.7038025542482572,0.7060932199005213,0.03577351275090557,0.06938721229163024,0.005077555717434734,0.0009284143884759057,10668.207598314615
