field.image_seq,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,%time,field.header.seq,field.header.stamp,field.header.frame_id,field.transforms0.fiducial_id,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w,field.transforms0.image_error,field.transforms0.object_error,field.transforms0.fiducial_area
178,0.0,0.0,0.0,1678323347902271314,176,1677825034910499572,camera_1,0,0.7040540005899686,0.7062455480088639,0.034741851840322316,0.0657129660084319,0.00415496074128896,0.0007598384181122079,10668.52353097382
179,6.954612441979757e-05,-0.00015475400629355596,0.0015121880857553727,1678323347908560887,177,1677825034917077779,camera_1,0,0.7040571378057943,0.7062420144181006,0.033617512057240624,0.0662995223094224,0.003503789252135903,0.0006415233708542402,10656.257913698675
180,-4.780103828740112e-05,6.026733325587008e-05,-0.00023042698830844088,1678323347916039707,178,1677825034923938274,camera_1,0,0.7038659805582852,0.7062918942802313,0.03471273547347626,0.06722698478077767,0.002200111746788025,0.0004024083123385196,10666.618690301546
181,-1.8213355749266413e-05,-9.863344012528419e-05,0.0011158295989783795,1678323347922288353,179,1677825034930506706,camera_1,0,0.7040743772511442,0.7062439657046781,0.03335927655324171,0.06622605885893723,0.004086848173756152,0.000748014180802899,10659.961076191508
182,-8.868103139590688e-05,2.2274222646723185e-05,4.172308658745294e-05,1678323347928865739,180,1677825034936291694,camera_1,0,0.7038729619391038,0.7063514196752618,0.034614660684626763,0.06657590134202923,0.0030875058146193624,0.0005647185754789325,10666.213265242288
183,1.2498079816805618e-05,-0.00018457342200089988,0.0019496041173812095,1678323347934609576,181,1677825034943076372,camera_1,0,0.7041550587241161,0.7064218383754394,0.028520007855883163,0.06573012012313348,0.008080620900727808,0.001479638961502846,10659.711719778012
184,-5.3062997337552376e-05,6.0560653173946655e-06,0.0002781986690969518,1678323347942461415,182,1677825034950578927,camera_1,0,0.7039401257699003,0.706411965130101,0.033748392315733323,0.06566186768733659,0.0072753254789859065,0.00133063611475575,10667.670033357805
185,-3.5656931546307336e-05,2.5598776421942304e-06,0.0003206526133845422,1678323347950671117,183,1677825034957170009,camera_1,0,0.7039089286626279,0.706295615419116,0.03318654019423786,0.06750835014055567,0.004974343697540462,0.0009102180941939551,10663.307652567048
186,-8.989699895241288e-05,0.00014311385753079664,-0.0011872209616083929,1678323347955185340,184,1677825034963759183,camera_1,0,0.7038218792967393,0.7062510734593533,0.0364623316793068,0.06719138210533718,0.005382216942962259,0.0009836135573508577,10672.16040625644
187,-6.898560373987117e-05,8.330739948175792e-05,-0.0005944871829326459,1678323347961191568,185,1677825034969747304,camera_1,0,0.7039136157174544,0.7061587966157352,0.03688836905492381,0.06696733381481472,0.0031644537230022256,0.0005785849548917037,10667.401825492963
188,-4.062627721726497e-05,6.768740151485986e-06,0.0001852453235353657,1678323347969242593,186,1677825034976616382,camera_1,0,0.7039449695317473,0.7063285679732151,0.032517428337286096,0.06711222534072414,0.005204763438086957,0.0009522077151750348,10666.18104686088
189,1.345650428752343e-05,-0.00014239581421976455,0.0012866861334637214,1678323347975447519,187,1677825034983732461,camera_1,0,0.7039161145462088,0.706297496037236,0.03570867075164804,0.06611234080600925,0.002686560095753521,0.0004917745596664329,10655.954070650045
190,-4.933048044915289e-05,-1.3968067575087506e-05,0.0003287225307633257,1678323347981335996,188,1677825034989924907,camera_1,0,0.7040255919215828,0.7061558260780401,0.0350352800828635,0.06681649770095144,0.0024534271215088665,0.00044885840615782764,10662.755437282265
191,2.0724959849116598e-06,-0.00018181663891814193,0.001835557871144644,1678323347990444618,189,1677825034996572017,camera_1,0,0.7041196636135596,0.7062841863287407,0.03349215026371464,0.06524127010864478,0.0037723412970080967,0.0006906749088932787,10656.475874980566
192,-2.901487596883301e-05,-6.609009729580118e-05,0.0010303166642744443,1678323347994591478,190,1677825035003214836,camera_1,0,0.7040830065934026,0.7062846915755324,0.03258680651258936,0.06608444835027914,0.003414947830606252,0.0006250112351122513,10661.928222855204
193,-5.0626012368326645e-05,2.6037349178997804e-05,-7.728490166192259e-05,1678323348001103912,191,1677825035009919881,camera_1,0,0.7038079180997334,0.7062478082824676,0.035622955952608136,0.0678192651503119,0.003866512444801629,0.000707351443443837,10662.701150066912
194,5.123342821447552e-06,-7.090723198782678e-05,0.0008410673779568612,1678323348009419633,192,1677825035016564369,camera_1,0,0.703960241926209,0.7061303874774985,0.035110210412625464,0.06772833079924931,0.0035504020634107287,0.0006499811164095579,10656.199778720036
195,-3.8269369562873856e-05,7.405660392528768e-05,-0.0005122813054767583,1678323348015829192,193,1677825035023276329,camera_1,0,0.7039058252777501,0.7062293541366396,0.03465610938544439,0.0674955004282401,0.007626964128576217,0.0013946209947079042,10668.246959297452
196,-4.30268965759123e-05,2.885363734905777e-05,-0.00024705143432068866,1678323348021289127,194,1677825035029927730,camera_1,0,0.7039028159935147,0.7060375010072321,0.03675151104460031,0.0684192899977915,0.0032524320413358514,0.0005950331883153871,10661.016982762376
197,-5.899194031196153e-05,4.303799178939638e-05,-0.00010594357299265056,1678323348029377586,195,1677825035037101984,camera_1,0,0.7037827034214377,0.7062939822501103,0.035432931943760064,0.06769951503491446,0.0034753383370116357,0.0006357491301344851,10663.496594786524
198,-6.278204063676907e-05,5.198121653265941e-05,-0.00026225513744648765,1678323348035369986,196,1677825035043729066,camera_1,0,0.7040170303820056,0.7060883573504811,0.033764181738269734,0.06825857145990283,0.0029610662604682148,0.0005416771778181801,10665.352040034139
199,-7.910532428159756e-05,6.152190405661617e-05,-0.00021457022443316376,1678323348041140363,197,1677825035049594640,camera_1,0,0.7039254194968165,0.7062557995393937,0.032050141374994186,0.06829742192092977,0.003952760132960975,0.0007231115557135955,10666.877319742227
200,-3.991093606285634e-05,-4.3209518393982904e-05,0.0007199183320207858,1678323348049657923,198,1677825035056460380,camera_1,0,0.704040480485138,0.7061752866837269,0.03466603180079127,0.06664632438926192,0.005218663194682449,0.0009549795803262244,10660.516861925953
201,-1.0997228551801186e-05,-0.00011069573806893329,0.0011039176774074733,1678323348055585162,199,1677825035063745260,camera_1,0,0.7041015020043273,0.7062086722093615,0.03356809615501552,0.06620852733650451,0.003774072567466647,0.0006908107171448228,10659.843842025966
202,-8.033804959656221e-05,7.793628052737978e-05,-0.00036419929802589124,1678323348062352585,200,1677825035070535659,camera_1,0,0.7040109822791529,0.7060272313496716,0.03458020695882705,0.06854410776824148,0.004111080546863377,0.0007520493309871516,10664.45153803588
203,-3.429284271122546e-05,-8.916971545691599e-05,0.0007626632357768948,1678323348069218343,201,1677825035077146768,camera_1,0,0.7040912431590464,0.7061331319278625,0.033237128983697795,0.06728160638256006,0.004101029073353857,0.0007506233152721338,10660.238627300012
204,-5.95159184953592e-05,2.8348060133021047e-05,0.00019656184911864827,1678323348076683055,202,1677825035083746671,camera_1,0,0.7039113418572274,0.7059857405271173,0.035659004744624474,0.06943624671422352,0.002578220854047686,0.0004719682785564244,10656.242155512795
205,-3.667456475975328e-05,-8.434274749896664e-05,0.0009221715043463696,1678323348080697428,203,1677825035089646100,camera_1,0,0.7039537492543053,0.7062021827746439,0.032658805613474874,0.06827150482475483,0.004452223074622452,0.000815143519281387,10657.086439613366
206,-5.550228595986584e-05,-3.0734453403125084e-05,0.0004099497822203091,1678323348088588447,204,1677825035096402168,camera_1,0,0.703882991192553,0.7062639008411344,0.03487705626114281,0.06725792165273625,0.0017004915280267596,0.00031116778150664634,10661.168261038838
207,-4.504692237521091e-05,-6.1793726395809045e-06,0.00020978989646014412,1678323348096270224,205,1677825035103788137,camera_1,0,0.7039368682467276,0.7063246299502286,0.03496718623501942,0.06599771613826873,0.004336079640779643,0.0007930446258617404,10665.862996301848
208,-5.3507450740397644e-05,0.0001019625804218327,-0.0008115132573607298,1678323348102118822,206,1677825035110538482,camera_1,0,0.7038704339262432,0.7062244840604308,0.0352162784592861,0.06762546923710383,0.0033973765675909817,0.0006211867657971013,10669.620777102886
209,2.6405955593916675e-06,1.553983603541642e-05,-0.000208273812391635,1678323348108637053,207,1677825035117165327,camera_1,0,0.7039924386288596,0.7062558547212029,0.0323554680711989,0.06745693227021424,0.0034345315070822835,0.000628178446151038,10668.598498041974
210,3.558463632846731e-05,-0.00012298163617491253,0.0009864703055098012,1678323348115569020,208,1677825035123746395,camera_1,0,0.7040419380667141,0.7063006643985865,0.034164037583836016,0.06555257012010192,0.0059549518628045925,0.0010896907604552905,10661.682295838142
211,-6.248774989871253e-05,-2.575615141331422e-06,0.0004911145575428044,1678323348122004001,209,1677825035130510568,camera_1,0,0.7038696132658071,0.7062585914710465,0.03299394957951614,0.06839421602387802,0.005704368639271706,0.0010441194073620072,10659.882167506497
212,-8.247571194150427e-05,-1.9185420727485525e-05,0.0005711721777652556,1678323348131066388,210,1677825035137161731,camera_1,0,0.7039576638226658,0.7062506929773184,0.03386211877395304,0.06713362143167366,0.005211102426983415,0.0009536404817215088,10661.470117542658
213,-5.857425603622568e-05,-4.4652981377402146e-05,0.0008145480928969384,1678323348133918612,211,1677825035142889976,camera_1,0,0.7040081649590982,0.7063812697120373,0.03397253273433913,0.06514501124834812,0.002621783991344273,0.0004796493901546268,10664.375282886667
214,-2.6748568123929894e-05,-6.860449627110743e-06,0.0003462031282190914,1678323348141635449,212,1677825035149996757,camera_1,0,0.7037795892075337,0.7062923672302481,0.037051840862296535,0.06687707302119797,0.005085676850285381,0.0009304278540846869,10659.853800123436
215,-2.1169264128637066e-05,-2.0759898038291702e-05,0.00037583812349106793,1678323348150165301,213,1677825035157121181,camera_1,0,0.7040324700637574,0.7060637964302449,0.036132165973023295,0.06713168438622896,0.00682747788960114,0.0012493318874477071,10660.17400442611
