field.image_seq,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,%time,field.header.seq,field.header.stamp,field.header.frame_id,field.transforms0.fiducial_id,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w,field.transforms0.image_error,field.transforms0.object_error,field.transforms0.fiducial_area
215,-9.508398944799157e-05,0.00013855993780176323,-0.0011354448987481724,1678319901224671060,213,1677825035157121181,camera_1,0,0.7040324700637574,0.7060637964302449,0.036132165973023295,0.06713168438622896,0.00682747788960114,0.0012493318874477071,10660.17400442611
216,-0.00011226806428427105,0.00020392885862124954,-0.0019173330794801657,1678319901230016803,214,1677825035162902355,camera_1,0,0.7038548645492726,0.7062098943343876,0.035795403893927415,0.0676358178379538,0.002576546976342797,0.000471218344420733,10665.574575707202
217,-9.469153404859099e-05,0.0001828832209406217,-0.0017123678010562138,1678319901237471734,215,1677825035169990301,camera_1,0,0.7039249978506261,0.7062102364928733,0.034776705970127865,0.06743352278758234,0.0034865786437876523,0.0006377105764444591,10665.733421031617
218,-9.750532632139819e-05,0.00013593077974322076,-0.0011601837683139493,1678319901244730622,216,1677825035177170276,camera_1,0,0.7038901951986009,0.7062330624615791,0.032753475759249355,0.06856139157793686,0.005472525139339268,0.0010016198194538663,10660.806441303339
219,-9.983543493374825e-05,5.1250215798270826e-05,-0.0003948959086668147,1678319901250106467,217,1677825035182896375,camera_1,0,0.7040238798281498,0.7063156607090358,0.033947416805548684,0.06569731319549836,0.004253904975485057,0.0007785192419573332,10660.577710372629
220,-0.00014670468744416854,0.00016899141364951076,-0.0013772693104598943,1678319901256955181,218,1677825035189406871,camera_1,0,0.7039113059247678,0.7061747443720027,0.03727202535366695,0.06661005876337461,0.0044261981383897355,0.0008095973356677103,10661.945278747471
221,-9.332182421679935e-05,6.0447948030728504e-05,-0.0002966591462030266,1678319901264594072,219,1677825035197112321,camera_1,0,0.7041027561648342,0.7063320924463425,0.031907382886799326,0.06569781471838082,0.0029265411430969834,0.0005356313381506101,10662.17096034263
222,-0.00011163578065359614,0.00015743552805913552,-0.001253597500662007,1678319901271075704,220,1677825035203797817,camera_1,0,0.7040054778170427,0.7062941555591555,0.033331145616984,0.0664370962522916,0.004667988221626729,0.0008538698764275813,10666.365691981513
223,-7.790180864229723e-05,0.00017824890400292004,-0.0017438624006960168,1678319901278421055,221,1677825035210479021,camera_1,0,0.7039022249662817,0.7061660624825524,0.03394760329640482,0.06854713791133772,0.00328591390280053,0.0006011892221240252,10664.10037849646
224,-2.1766468734377153e-05,4.123756881946328e-05,-0.000476358987028469,1678319901284722987,222,1677825035217265844,camera_1,0,0.703923492146852,0.7062441026439317,0.034674153508566924,0.06714676286250132,0.0022656777291558683,0.00041478243951104235,10656.643964499235
225,-5.874165276949228e-05,0.00010690833779541942,-0.00110491199273266,1678319901290574795,223,1677825035223191499,camera_1,0,0.704175553294259,0.7061393061957545,0.03397507805701517,0.06595274413640859,0.00278171815443784,0.000508851440057103,10665.57621858548
226,-0.0001720835223971151,0.0003011735411609373,-0.0024725991260163838,1678319901297049024,224,1677825035229886770,camera_1,0,0.7038444644738683,0.7061207103648067,0.03714515109532094,0.06794667006925352,0.0039930533384904265,0.0007300458467685278,10667.511602616873
227,-0.0001632246319057673,0.00018133721109236944,-0.001276543444733047,1678319901303962899,225,1677825035236518383,camera_1,0,0.7039840854305344,0.7061655810409424,0.03428946382080837,0.06753378624454387,0.002607616654131561,0.00047712591871100214,10662.633018477587
228,-0.00016529728229980334,0.00016059074496321823,-0.0012393216150248243,1678319901310848909,226,1677825035243291378,camera_1,0,0.703908476231704,0.7061202156141245,0.03643502109596248,0.06767264903903017,0.002894421981181949,0.0005296498689004098,10659.244240322265
229,-0.00021492830372159266,0.00031649036295289257,-0.0025538701095126903,1678319901317003686,227,1677825035249891042,camera_1,0,0.7037920741303386,0.7059525854465291,0.038170751449744335,0.06964665983691426,0.005911086744163185,0.001081040265563256,10662.30222318904
230,-8.062161655941757e-05,8.013488376484856e-05,-0.0008741051486542695,1678319901323639177,228,1677825035256554603,camera_1,0,0.7038690899672265,0.7063024832339095,0.03429088114798566,0.06729964217152885,0.0031984401284717023,0.0005853721544425263,10659.927965403076
231,-0.0001810604636305474,0.0003188539266456569,-0.002477338803050344,1678319901330461840,229,1677825035263068437,camera_1,0,0.7039770911563823,0.7059876029852595,0.035840867692625115,0.06865268939499827,0.003398482396733016,0.0006214463974418388,10667.439664804026
232,-0.00016109780354049696,0.0002756080655798576,-0.0023341518109907256,1678319901337591803,230,1677825035269887208,camera_1,0,0.7038263222218729,0.7061292030323241,0.03578287194620764,0.06877239888100903,0.0011569199268706145,0.00021158566481702945,10666.014355747726
233,-7.752628163514019e-05,6.696662692223798e-05,-0.0006298004528311196,1678319901344937712,231,1677825035277042627,camera_1,0,0.7038555524584256,0.7062837455261224,0.03489563683498318,0.0673270124758052,0.002957414137199521,0.0005413617650242887,10657.161007894782
234,-2.227135479510034e-05,-2.157443757849764e-05,0.0001599568460446399,1678319901351434430,232,1677825035283699512,camera_1,0,0.7042615680586232,0.7061951982885835,0.0321280186029796,0.0653588256504384,0.003394783940166235,0.0006214772253109235,10659.050188281108
235,-8.818053169547257e-05,2.420347017617619e-05,-0.00011478792089603118,1678319901357859490,233,1677825035290376901,camera_1,0,0.7042984907655768,0.7060810458900645,0.032820819663901685,0.06584820678433945,0.0030763757531531155,0.0005631356858389483,10659.276188180893
236,-0.00013780566418572504,0.00016662656387422814,-0.0013351000465839924,1678319901365496147,234,1677825035297504425,camera_1,0,0.7038335972405645,0.7061800174017306,0.03678551759952463,0.06763783048585724,0.005357570247724652,0.0009803203883368278,10659.634287575493
237,-0.00014589912699282392,0.00017311199559888468,-0.0013588664329216016,1678319901371570607,235,1677825035303963899,camera_1,0,0.7038266248352301,0.7062400524684809,0.034691040572823184,0.06818799136461245,0.0066049948800355205,0.0012086179538944824,10661.089778879072
238,-0.00010109519363470099,0.00013722337242871863,-0.0011508157269264352,1678319901378275590,236,1677825035309730768,camera_1,0,0.7041182459389475,0.7061842553654598,0.03573579155130667,0.06514788110132423,0.0037251199246384203,0.000681260373507377,10665.792699413496
239,-1.4909848858671304e-05,-3.607529223237371e-05,0.0001351106889146969,1678319901384962902,237,1677825035316989421,camera_1,0,0.7041384421952263,0.7061610887246416,0.03368859393331666,0.06626197727886733,0.002443752659019083,0.0004474621041591956,10655.162094258587
240,-0.00010568789728790384,0.0001693983791068443,-0.0017810706604799442,1678319901391938307,238,1677825035323693037,camera_1,0,0.7039286375864673,0.7061043155812436,0.03699819974225197,0.0673223730942115,0.003030322666745633,0.0005542113508500722,10663.687072675908
241,-4.376115807602776e-05,6.647987561192448e-05,-0.0007101555905850709,1678319901398298067,239,1677825035330392837,camera_1,0,0.7038090125717659,0.7063822809541269,0.03355195583363218,0.06746268032430232,0.007738468644674867,0.0014164424014425315,10659.079561139455
242,-0.00015257770177239116,0.00021806902218485247,-0.0016364782592064309,1678319901403108481,240,1677825035336114168,camera_1,0,0.7039592956003194,0.7063586478774104,0.033662645991207475,0.06607266432927654,0.005542508792132139,0.0010134781581807297,10669.999839709373
243,-0.000173774349533945,0.00020518299338095902,-0.001615655762504442,1678319901412173030,241,1677825035343665838,camera_1,0,0.7039246050590742,0.7060589431324156,0.03488220915696147,0.06895034952408323,0.004961714614182711,0.0009079691401215027,10660.928535807176
244,-0.00012985178548995113,0.00010916529362886562,-0.0008498345586964717,1678319901417660969,242,1677825035350376844,camera_1,0,0.7040158180849214,0.7062118882991933,0.032814105258536536,0.06745169536185598,0.0030777899082750078,0.0005633241744276131,10661.139322493571
245,-0.00014106736592289781,0.00012880759182631873,-0.0009957367761539437,1678319901424803363,243,1677825035357006788,camera_1,0,0.7039681045046796,0.7061771120278986,0.03432824379975559,0.06756009151599687,0.0031645121634937823,0.0005791608067837136,10660.238269468073
246,-0.00015791575574800043,0.0002651884494517809,-0.0020252833711786877,1678319901430038549,244,1677825035363012313,camera_1,0,0.7038978750316419,0.7062321791223161,0.03325721124026085,0.06824843293882009,0.007022368954494596,0.0012843615299768644,10668.040597206687
247,-0.00011544345846356552,0.00018720541589761774,-0.001549141729740633,1678319901437665846,245,1677825035369699478,camera_1,0,0.7040317364675799,0.7060570466812998,0.03422452295272738,0.06820148757016438,0.0032595886150375013,0.0005963991687142571,10663.139088599592
248,6.151258857001185e-06,-7.771834745440298e-05,0.0004978070458259154,1678319901444929623,246,1677825035377024412,camera_1,0,0.7040949605279487,0.7063049020267375,0.03502017454232408,0.06447681216664207,0.004764882731251419,0.0008723631777632383,10655.052629461508
249,-6.196539751389396e-05,7.65811212011247e-05,-0.0007628934378698382,1678319901451073296,247,1677825035383746147,camera_1,0,0.7040544565182959,0.7061212568429408,0.03481288853023691,0.0669936988339488,0.005925067875068635,0.0010843811642686607,10659.17884544702
250,-0.00013994918053569783,0.00014925894544726148,-0.001309880589043022,1678319901457633499,248,1677825035390368700,camera_1,0,0.7039707224915209,0.7062215666149372,0.0354719608717569,0.06646849415040465,0.004469730833079666,0.0008175441600077032,10664.104571399392
251,-0.00012219955923155335,0.00013534131871922872,-0.0008322580732840201,1678319901464782667,249,1677825035397015571,camera_1,0,0.7039697751858804,0.7062107731525271,0.035665582009561485,0.06648959142580255,0.00313034316059202,0.0005728067592133831,10660.001101324222
252,-0.00015027748033792643,0.0002045284585126539,-0.001423096851439709,1678319901470253006,250,1677825035402904510,camera_1,0,0.7038447540728129,0.7062650112321238,0.033521290637211015,0.06832729430824143,0.004018646781332791,0.0007353165228375463,10662.678675393692
253,-0.00011146564811967408,0.00019879179599185948,-0.0014919052778719077,1678319901477947980,251,1677825035409975528,camera_1,0,0.704120872366702,0.7061157925463314,0.03276592023003521,0.0673845611820684,0.005161268752999604,0.0009441551761691864,10666.5390866521
254,-0.00012536064030582716,0.0002847251198590528,-0.0024269403719330285,1678319901484510068,252,1677825035417053222,camera_1,0,0.7037731476290926,0.7062199289643508,0.03626248308077309,0.06813076346734502,0.003599623625632376,0.0006581596613204711,10667.812625797347
255,-0.00013371299352560317,0.0002740089705262627,-0.002520395852285251,1678319901491253811,253,1677825035423679590,camera_1,0,0.7038779169100928,0.7060429310309915,0.03684886811942045,0.06856689103198896,0.0042561046429909774,0.0007782166217650447,10666.63275023131
256,-2.297511527736551e-05,-6.412782569353848e-06,-5.9834616965570575e-05,1678319901498132417,254,1677825035430486440,camera_1,0,0.7040983573829034,0.7063340966999461,0.03341884563141776,0.06496789766055244,0.003394158091396093,0.0006212051753520624,10660.284941323573
257,-0.00014043299276719767,0.0001787828141588399,-0.0013632583316813829,1678319901504754429,255,1677825035437006950,camera_1,0,0.7038841198721744,0.7062355803960501,0.03389855887325532,0.06803924221172247,0.003733278950676322,0.0006831301005624528,10662.481329245958
258,-0.0001633039099496747,8.25247440090493e-05,-0.0005747647353553376,1678319901510380652,256,1677825035443045377,camera_1,0,0.7040367961143291,0.7064251318628175,0.035183332502822795,0.06370130221327844,0.002459554350934923,0.0004498510419298173,10665.41748386878
259,-0.00014739375634909013,0.00011985797923413921,-0.0006899764366119499,1678319901516804386,257,1677825035449673652,camera_1,0,0.7039420699800975,0.7065590473441414,0.0311481080774052,0.06534271261183787,0.005789381102658809,0.0010592073124888076,10667.084654459151
260,-9.174402473857701e-05,3.634082829645502e-05,-0.00015774455287198563,1678319901524417855,258,1677825035457026004,camera_1,0,0.7038797443757145,0.7064095146709284,0.03219618027242966,0.06709924750567335,0.004994509858079255,0.0009144897155864369,10657.184923656632
261,-0.0001775573836869937,0.0003096202984142482,-0.002460114373605826,1678319901531332988,259,1677825035463811874,camera_1,0,0.7036775007547091,0.7061098486511218,0.035675605318804635,0.07052735465500701,0.003981645742896943,0.0007284012720217713,10662.504995052004
262,-2.7178070717268077e-05,5.315330733013379e-05,-0.0006492531741200125,1678319901538052776,260,1677825035470443964,camera_1,0,0.7039542382198575,0.7062458014638681,0.0350191329733685,0.06662551112563776,0.004825667187105864,0.0008831528345539338,10658.924992395796
263,-9.528097986394313e-05,0.00015355419786938773,-0.0016090111190494305,1678319901543401942,261,1677825035476294517,camera_1,0,0.7038387671237601,0.7061503550140058,0.03695711532314398,0.06779998255376554,0.007709439087193459,0.0014103047046893028,10661.134929535916
264,-7.964027875040358e-05,0.00010916204484689995,-0.0011500178036554232,1678319901550637573,262,1677825035483033418,camera_1,0,0.703849843196668,0.7062157338273723,0.037400143512327434,0.06675301335482142,0.0029197119874879718,0.0005341624413729889,10659.532815195736
265,-9.86674674360033e-05,6.26410633199348e-05,-0.0005411724048216549,1678319901557728844,263,1677825035490359306,camera_1,0,0.7039152937457589,0.7062395813973761,0.03600080244134369,0.06657969001174767,0.0021271876175887887,0.00038933355203100013,10656.957438200716
266,-0.00018876561215912246,0.00016435130401071252,-0.0011394801314366099,1678319901564448143,264,1677825035497017621,camera_1,0,0.7039944170803153,0.7062800337935711,0.033113068302802924,0.06681241869497723,0.002994578506331891,0.0005479119380850833,10664.79281166487
267,-0.00010872939696850159,6.0486171503448816e-05,-0.00011807735744895353,1678319901570979292,265,1677825035503709554,camera_1,0,0.7040531432289707,0.7063570206103019,0.03180890590673068,0.0660085180030625,0.006336647435091436,0.0011600715801133284,10660.097220172644
268,-0.00010993300901825098,0.00020437896383151966,-0.0015011083251277313,1678319901577406238,266,1677825035510363340,camera_1,0,0.7041185496780128,0.7060998969697988,0.03236280645367126,0.06776910990276899,0.0039767507114447645,0.0007275372099108888,10666.086283212991
269,-9.605849688262835e-05,0.00015107105243922225,-0.0012819685068006237,1678319901583341297,267,1677825035516306400,camera_1,0,0.7039412242953295,0.7061908078063727,0.034830288567204645,0.06743994888566303,0.0028189157019369304,0.0005157582305350074,10662.204087063199
270,-9.268830092429292e-05,0.00012875375671350664,-0.0010153548805162949,1678319901590836526,268,1677825035523036956,camera_1,0,0.7041041913890244,0.7060976495843568,0.034299437057205465,0.06698466643504263,0.00157724239397794,0.0002886252758777341,10661.889767186254
271,-4.839648678242603e-05,2.485021001480403e-05,-0.00045202648873132745,1678319901597777849,269,1677825035530386924,camera_1,0,0.7038777434195715,0.7063738246290239,0.03561340358361384,0.0657558186225957,0.0053251347853802145,0.0009745030525105492,10658.780132640035
272,-0.00017299879059062828,0.0002862544238811382,-0.002373556560909762,1678319901604628798,270,1677825035537023782,camera_1,0,0.7038341890421371,0.7060317435800552,0.03706619315808925,0.06901238089989112,0.004258357104845345,0.0007787787389616529,10664.023410668946
273,-0.0001250139116918264,0.00012413789045379042,-0.0009440854871791693,1678319901610998126,271,1677825035543740272,camera_1,0,0.7038622641099259,0.7061933834848033,0.034154076486558466,0.06857344488710303,0.004152596928179264,0.0007601802315525527,10657.398333784666
274,-0.0001656927304529432,0.0001168057239352982,-0.000741436438603138,1678319901617855919,272,1677825035550420522,camera_1,0,0.7039976581432855,0.7062536049902637,0.033559888889994435,0.06683469626412424,0.007064333593007176,0.0012929685644416475,10661.006101718176
275,-0.00010675250298347594,7.088342863770247e-05,-0.0004007454256784726,1678319901623365439,273,1677825035556342601,camera_1,0,0.7041970125392392,0.7061447777506173,0.03348233785052397,0.06591701933799424,0.0032310205278918147,0.0005913129244568344,10660.642872144816
276,-0.00017746057115672342,0.00026713671821215756,-0.002084596172100106,1678319901631208195,274,1677825035563626527,camera_1,0,0.7039929916377807,0.7061507590044092,0.033440223049578936,0.06802003208451722,0.00524177134502679,0.0009585972680906512,10668.894244670862
277,-0.00017420924440907093,0.00022275361224927126,-0.0019609878531703373,1678319901637956129,275,1677825035570414543,camera_1,0,0.7039085908615641,0.7060436768975175,0.03613724331843175,0.06862304037031293,0.003352117259055376,0.0006132124474833357,10662.944993642162
278,-0.0001039416707623031,0.000141563387849708,-0.0013054744250866612,1678319901643419135,276,1677825035576356649,camera_1,0,0.7038719173852631,0.7062380257822457,0.03533724978547348,0.06740514545039178,0.004948027548380196,0.0009052996877980683,10661.84219095786
279,-4.651444703879237e-05,6.772464995602467e-05,-0.0007844207640501644,1678319901650948586,277,1677825035583664894,camera_1,0,0.7038097877081787,0.7065311315624881,0.03411837398967843,0.0655856647103549,0.005906191654503346,0.001080534897226146,10663.743418595981
280,-3.321113415147292e-05,3.453731401925619e-05,-0.0006019431075188209,1678319901657981191,278,1677825035590401887,camera_1,0,0.7038199182754293,0.7063830581210357,0.035940874395585166,0.06609653081684372,0.002289441763423383,0.00041898730545765744,10658.699814304251
281,-0.0001854223105949987,0.0003393747828905891,-0.0028046823706051605,1678319901664650205,279,1677825035597009420,camera_1,0,0.7038025542482572,0.7060932199005213,0.03577351275090557,0.06938721229163024,0.005077555717434734,0.0009284143884759057,10668.207598314615
282,-0.00015636550583335296,0.00018193436140462316,-0.0015320081825880294,1678319901671353231,280,1677825035603729724,camera_1,0,0.7039148535569918,0.7061388068128941,0.032676240451658775,0.06931181547648534,0.005746909126173705,0.0010517293645394058,10661.923925620504
283,-0.00015491646841901685,0.0001963777522362986,-0.0012685248590322828,1678319901677720673,281,1677825035610400676,camera_1,0,0.7040529266534642,0.7062375224163366,0.033797978090637365,0.06630033996074869,0.00405393575783819,0.0007415497071448622,10666.3224432288
284,-0.00012826849352201575,0.00010321607618929418,-0.0006570322128474082,1678319901684398138,282,1677825035617014169,camera_1,0,0.7039507151534721,0.7062933226598358,0.03438281924109588,0.06649026050541776,0.002465293335262686,0.00045116285727370636,10660.184813099564
285,-0.000110842926673696,0.00012243673557715828,-0.0010508263853736821,1678319901690928379,283,1677825035623694896,camera_1,0,0.7039231425323804,0.7062805327667719,0.03412226843702719,0.06704990110905629,0.002733460976742208,0.0005001733519076929,10662.219687333913
286,-1.3910489567392492e-05,2.4524704451134305e-05,-0.0005692170208626557,1678319901697938914,284,1677825035630375146,camera_1,0,0.7040391391323112,0.7061321138209079,0.033976313973303716,0.0674680553257469,0.00520842761034146,0.0009534361902331512,10657.387778538283
287,-0.00011113189075190322,0.0002257801873105092,-0.0022037829634702355,1678319901704854396,285,1677825035637262821,camera_1,0,0.7037043346949282,0.7060468569145325,0.036658844521580684,0.07038589554037633,0.00375314790289849,0.0006867519780626451,10659.480287931628
288,-0.00014566281944064507,0.00026488587257256224,-0.0022187752449798204,1678319901711118963,286,1677825035643690347,camera_1,0,0.7036468142481631,0.7061629980160385,0.03637274907691551,0.06994286351014907,0.005674754385836422,0.0010382219008531366,10661.216952242192
289,-0.00015117112576754077,0.00016613218315242317,-0.0010688435590759937,1678319901717760739,287,1677825035650347948,camera_1,0,0.7041577149857579,0.7061428671577344,0.03416289051819858,0.066008033599949,0.004151043423917145,0.0007593555015984652,10665.00202331436
