time,time_diff
1716805027.9647348,0.0
1716805027.9809554,0.0
1716805028.0003397,0.0
1716805028.0154297,0.0
1716805028.0309234,0.0
1716805028.0491352,0.0
1716805028.064874,0.0
1716805028.0811818,0.0
1716805028.104068,0.0
1716805028.1162004,0.0
1716805028.1320753,0.0
1716805028.153435,0.0
1716805028.1682565,0.0
1716805028.1857007,0.0
1716805028.1995227,0.0
1716805028.215696,0.0
1716805028.2313719,0.0
1716805028.2501352,0.0
1716805028.274523,0.0
1716805028.282406,0.0
1716805028.298756,0.0
1716805028.3162608,0.0
1716805028.3318348,0.0
1716805028.3484216,0.0
1716805028.371084,0.0
1716805028.3844032,0.0
1716805028.398305,0.0
1716805028.41535,0.0
1716805028.4313242,0.0
1716805028.4487524,0.0
1716805028.465252,0.0
1716805028.4819305,0.0
1716805028.4985197,0.0
1716805028.5175152,0.0
1716805028.5322556,0.0
1716805028.547771,0.0
1716805028.5673234,0.0
1716805028.5827553,0.0
1716805028.5996366,0.0
1716805028.6151881,0.0
1716805028.6329045,0.0
1716805028.6487808,0.0
1716805028.6656542,0.0
1716805028.6836188,0.0
1716805028.7032642,0.0
1716805028.7162695,0.0
1716805028.7353072,0.0
1716805028.7550945,0.0
1716805028.7680435,0.0
1716805028.7867684,0.0
1716805028.8006039,0.0
1716805028.817501,0.0
1716805028.832984,0.0
1716805028.8494391,0.0
1716805028.871841,0.0
1716805028.8839612,0.0
1716805028.900707,0.0
1716805028.9197268,0.0
1716805028.9330032,0.0
1716805028.9696138,0.0
1716805028.9809468,0.0
1716805028.987634,0.0
1716805029.0137575,0.0
1716805029.0305755,0.0
1716805029.04693,0.0
1716805029.0791159,0.0
1716805029.1019304,0.0
1716805029.1174304,0.0
1716805029.1319623,0.0
1716805029.15094,0.0
1716805029.1664784,0.0
1716805029.1820211,0.0
1716805029.199657,0.0
1716805029.217592,0.0
1716805029.2358816,0.0
1716805029.2498872,0.0
1716805029.2675157,0.0
1716805029.2821271,0.0
1716805029.303982,0.0
1716805029.318992,0.0
1716805029.3350039,0.0
1716805029.3515358,0.0
1716805029.3672657,0.0
1716805029.383574,0.0
1716805029.402266,0.0
1716805029.4173646,0.0
1716805029.4330401,0.0
1716805029.4536364,0.0
1716805029.4707153,0.0
1716805029.4839544,0.0
1716805029.5022671,0.0
1716805029.5180736,0.0
1716805029.5329566,0.0
1716805029.5498557,0.0
1716805029.5675223,0.0
1716805029.5830576,0.0
1716805029.6012104,0.0
1716805029.6166286,0.0
1716805029.6326897,0.0
1716805029.65143,0.0
1716805029.66551,0.0
1716805029.683908,0.0
1716805029.701876,0.0
1716805029.7161837,0.0
1716805029.7339275,0.0
1716805029.752928,0.0
1716805029.7664626,0.0
1716805029.7828467,0.0
1716805029.7997181,0.0
1716805029.817085,0.0
1716805029.832635,0.0
1716805029.8502803,0.0
1716805029.8659792,0.0
1716805029.8839939,0.0
1716805029.9002337,0.0
1716805029.918448,0.0
1716805029.9332707,0.0
