time,time_diff
1716798306.2391887,0.0
1716798306.2554007,0.0
1716798306.2772892,0.0
1716798306.2948112,0.0
1716798306.302326,0.0
1716798306.3265445,0.0
1716798306.3429518,0.0
1716798306.3542578,0.0
1716798306.3770452,0.0
1716798306.4017248,0.0
1716798306.418835,0.0
1716798306.425757,0.0
1716798306.4533672,0.0
1716798306.4658928,0.0
1716798306.4763865,0.0
1716798306.49258,0.0
1716798306.5103772,0.0
1716798306.5285769,0.0
1716798306.5431437,0.0
1716798306.5616937,0.0
1716798306.5785854,0.0
1716798306.5924067,0.0
1716798306.6057918,0.0
1716798306.630017,0.0
1716798306.6425407,0.0
1716798306.6539614,0.0
1716798306.6797523,0.0
1716798306.692427,0.0
1716798306.71115,0.0
1716798306.726511,0.0
1716798306.745846,0.0
1716798306.7548392,0.0
1716798306.775587,0.0
1716798306.7933075,0.0
1716798306.8089483,0.0
1716798306.8263547,0.0
1716798306.8447607,0.0
1716798306.858051,0.0
1716798306.8728163,0.0
1716798306.8973038,0.0
1716798306.9106493,0.0
1716798306.9254649,0.0
1716798306.9396434,0.0
1716798306.962473,0.0
1716798306.974763,0.0
1716798306.9922202,0.0
1716798307.0082657,0.0
1716798307.0275388,0.0
1716798307.0452714,0.0
1716798307.055736,0.0
1716798307.0664694,0.0
1716798307.0829084,0.0
1716798307.0999281,0.0
1716798307.1167355,0.0
1716798307.1386383,0.0
1716798307.1553273,0.0
1716798307.1706462,0.0
1716798307.182529,0.0
1716798307.1993074,0.0
1716798307.2168522,0.0
1716798307.232474,0.0
1716798307.2505205,0.0
1716798307.2694087,0.0
1716798307.2900422,0.0
1716798307.3118913,0.0
1716798307.3266778,0.0
1716798307.3434668,0.0
1716798307.3614874,0.0
1716798307.3758078,0.0
1716798307.397773,0.0
1716798307.4097412,0.0
1716798307.424084,0.0
1716798307.4454823,0.0
1716798307.45736,0.0
1716798307.4766147,0.0
1716798307.4933248,0.0
1716798307.5094378,0.0
1716798307.526964,0.0
1716798307.5380256,0.0
1716798307.5612276,0.0
1716798307.5754795,0.0
1716798307.5939891,0.0
1716798307.6111064,0.0
1716798307.6249256,0.0
1716798307.6438718,0.0
1716798307.659551,0.0
1716798307.6783109,0.0
1716798307.6962924,0.0
1716798307.7106478,0.0
1716798307.728442,0.0
1716798307.7435336,0.0
1716798307.7601686,0.0
1716798307.7788694,0.0
1716798307.794608,0.0
1716798307.8104637,0.0
1716798307.8285658,0.0
1716798307.8482406,0.0
1716798307.8572247,0.0
1716798307.8774917,0.0
1716798307.8928561,0.0
1716798307.910917,0.0
1716798307.93033,0.0
1716798307.944588,0.0
1716798307.960256,0.0
1716798307.9785972,0.0
1716798307.9993505,0.0
1716798308.0133975,0.0
1716798308.0262625,0.0
1716798308.0367792,0.0
1716798308.0535545,0.0
1716798308.065927,0.0
1716798308.0843081,0.0
1716798308.103223,0.0
1716798308.117446,0.0
1716798308.1340282,0.0
1716798308.1508539,0.0
1716798308.166639,0.0
1716798308.1826706,0.0
1716798308.2013762,0.0
1716798308.2165809,0.0
1716798308.2338808,0.0
1716798308.250816,0.0
1716798308.2683392,0.0
1716798308.2859268,0.0
1716798308.3009572,0.0
1716798308.317118,0.0
1716798308.3353384,0.0
1716798308.3551824,0.0
1716798308.3684213,0.0
1716798308.39282,0.0
1716798308.403104,0.0
1716798308.4224846,0.0
1716798308.4365573,0.0
1716798308.453825,0.0
1716798308.4718318,0.0
1716798308.4854426,0.0
1716798308.504559,0.0
1716798308.5189648,0.0
1716798308.5433602,0.0
1716798308.555094,0.0
1716798308.57349,0.0
1716798308.5916886,0.0
1716798308.6103702,0.0
1716798308.6294231,0.0
1716798308.6442869,0.0
1716798308.6560407,0.0
1716798308.6776922,0.0
1716798308.6930952,0.0
1716798308.712723,0.0
1716798308.7288957,0.0
1716798308.7486107,0.0
1716798308.7608628,0.0
1716798308.7762203,0.0
1716798308.7909143,0.0
1716798308.8081954,0.0
1716798308.8251584,0.0
1716798308.8448782,0.0
1716798308.8624034,0.0
1716798308.879749,0.0
1716798308.889915,0.0
1716798308.909457,0.0
1716798308.9268456,0.0
1716798308.9448185,0.0
1716798308.9568381,0.0
1716798308.9735065,0.0
1716798308.989113,0.0
1716798309.0090947,0.0
1716798309.0268657,0.0
1716798309.0449262,0.0
1716798309.0608776,0.0
1716798309.0789719,0.0
1716798309.0952296,0.0
1716798309.112379,0.0
1716798309.1286871,0.0
1716798309.1421046,0.0
1716798309.1639798,0.0
1716798309.177709,0.0
1716798309.1951923,0.0
1716798309.212384,0.0
1716798309.227774,0.0
1716798309.2483456,0.0
1716798309.260537,0.0
1716798309.2809181,0.0
1716798309.294606,0.0
1716798309.3105974,0.0
1716798309.3292563,0.0
1716798309.3461466,0.0
1716798309.3647194,0.0
1716798309.3814404,0.0
1716798309.3975143,0.0
1716798309.4155467,0.0
1716798309.430182,0.0
1716798309.446635,0.0
1716798309.4664822,0.0
1716798309.477432,0.0
1716798309.495637,0.0
1716798309.5108182,0.0
1716798309.5249443,0.0
1716798309.5480068,0.0
1716798309.5579264,0.0
1716798309.5783105,0.0
1716798309.5961347,0.0
1716798309.6049724,0.0
1716798309.6213746,0.0
1716798309.6353405,0.0
1716798309.6538136,0.0
1716798309.6687706,0.0
1716798309.6870172,0.0
1716798309.7047975,0.0
1716798309.7213047,0.0
1716798309.7561748,0.0
1716798309.7631972,0.0
1716798309.7751908,0.0
1716798309.7985911,0.0
1716798309.813972,0.0
1716798309.824822,0.0
1716798309.8454263,0.0
1716798309.8610287,0.0
1716798309.8808417,0.0
1716798309.8955002,0.0
1716798309.910655,0.0
1716798309.931317,0.0
1716798309.939538,0.0
1716798309.9653563,0.0
1716798309.9782214,0.0
1716798309.9977622,0.0
1716798310.0154011,0.0
1716798310.0310628,0.0
1716798310.0450757,0.0
1716798310.0632696,0.0
1716798310.0783868,0.0
1716798310.0954113,0.0
1716798310.1111474,0.0
1716798310.1303098,0.0
1716798310.1473598,0.0
1716798310.1626928,0.0
1716798310.181993,0.0
1716798310.1943429,0.0
1716798310.210468,0.0
1716798310.2294629,0.0
1716798310.2466476,0.0
1716798310.2620535,0.0
1716798310.2790916,0.0
1716798310.297686,0.0
1716798310.3141694,0.0
1716798310.331113,0.0
1716798310.3463218,0.0
1716798310.3609552,0.0
1716798310.3825312,0.0
1716798310.394545,0.0
1716798310.4137866,0.0
1716798310.429125,0.0
1716798310.4468265,0.0
1716798310.461093,0.0
1716798310.4813175,0.0
1716798310.4978263,0.0
1716798310.516598,0.0
1716798310.5310996,0.0
1716798310.5489051,0.0
1716798310.5642228,0.0
1716798310.5789225,0.0
1716798310.5937853,0.0
1716798310.617794,0.0
1716798310.6286385,0.0
1716798310.646593,0.0
1716798310.6607094,0.0
1716798310.6838484,0.0
1716798310.6972225,0.0
1716798310.7130272,0.0
1716798310.730619,0.0
1716798310.747019,0.0
1716798310.7602007,0.0
1716798310.782514,0.0
1716798310.7979224,0.0
1716798310.814279,0.0
1716798310.8274515,0.0
1716798310.8467433,0.0
1716798310.8633375,0.0
1716798310.878599,0.0
1716798310.897843,0.0
1716798310.9107265,0.0
1716798310.926225,0.0
1716798310.9398046,0.0
1716798310.9533308,0.0
1716798310.9688635,0.0
1716798310.993717,0.0
1716798311.010068,0.0
1716798311.0201283,0.0
1716798311.0378778,0.0
1716798311.054343,0.0
1716798311.0698156,0.0
1716798311.088373,0.0
1716798311.1077354,0.0
1716798311.1262448,0.0
1716798311.1398704,0.0
1716798311.161021,0.0
1716798311.1805599,0.0
1716798311.1990786,0.0
1716798311.2147899,0.0
1716798311.2283695,0.0
1716798311.2483468,0.0
1716798311.262209,0.0
1716798311.2761316,0.0
1716798311.3001158,0.0
1716798311.312563,0.0
1716798311.3319833,0.0
1716798311.3477054,0.0
1716798311.3568947,0.0
1716798311.382124,0.0
1716798311.396245,0.0
1716798311.413648,0.0
1716798311.4298546,0.0
1716798311.4464827,0.0
1716798311.4621284,0.0
1716798311.4814816,0.0
1716798311.4958615,0.0
1716798311.5090477,0.0
1716798311.5313938,0.0
1716798311.5468876,0.0
1716798311.5646336,0.0
1716798311.5794818,0.0
1716798311.6003485,0.0
1716798311.6090164,0.0
1716798311.6284301,0.0
1716798311.6529028,0.0
1716798311.6766725,0.0
1716798311.6922548,0.0
1716798311.730272,0.0
1716798311.7424924,0.0
1716798311.764333,0.0
1716798311.7874708,0.0
1716798311.7999766,0.0
1716798311.838872,0.0
1716798311.8461401,0.0
1716798311.8674035,0.0
1716798311.8823464,0.0
1716798311.8992746,0.0
1716798311.9112067,0.0
1716798311.927526,0.0
1716798311.9474,0.0
1716798311.9594653,0.0
1716798311.9781096,0.0
1716798311.995698,0.0
1716798312.0090168,0.0
1716798312.0302203,0.0
1716798312.0486562,0.0
1716798312.063107,0.0
1716798312.0822058,0.0
1716798312.1039097,0.0
1716798312.1130264,0.0
1716798312.1335459,0.0
1716798312.146156,0.0
1716798312.1574929,0.0
1716798312.171106,0.0
1716798312.186948,0.0
1716798312.2548056,0.0
1716798312.257719,0.0
1716798312.2629747,0.0
1716798312.2658799,0.0
1716798312.268691,0.0
1716798312.2864883,0.0
1716798312.3028245,0.0
1716798312.320667,0.0
1716798312.3377862,0.0
1716798312.3537006,0.0
1716798312.3740313,0.0
1716798312.3955944,0.0
1716798312.4150949,0.0
1716798312.430995,0.0
1716798312.4476929,0.0
1716798312.4614627,0.0
1716798312.4821866,0.0
1716798312.4995,0.0
1716798312.510501,0.0
1716798312.5311685,0.0
1716798312.5452125,0.0
1716798312.5606394,0.0
1716798312.5767598,0.0
1716798312.5992615,0.0
1716798312.6146457,0.0
1716798312.6307583,0.0
1716798312.6459706,0.0
1716798312.6608548,0.0
1716798312.6806595,0.0
1716798312.695712,0.0
1716798312.7145264,0.0
1716798312.7319732,0.0
1716798312.745688,0.0
1716798312.7607894,0.0
1716798312.7846248,0.0
1716798312.7973204,0.0
1716798312.813247,0.0
1716798312.8339167,0.0
1716798312.8522637,0.0
1716798312.866494,0.0
1716798312.8830647,0.0
1716798312.9009407,0.0
1716798312.9129143,0.0
1716798312.9282465,0.0
1716798312.9467573,0.0
1716798312.9648015,0.0
1716798312.9812224,0.0
1716798312.9984517,0.0
1716798313.0165722,0.0
1716798313.0322795,0.0
1716798313.0512044,0.0
1716798313.065147,0.0
1716798313.0819173,0.0
1716798313.0985074,0.0
1716798313.1203406,0.0
1716798313.1365504,0.0
1716798313.145977,0.0
1716798313.1646347,0.0
1716798313.1852732,0.0
1716798313.1991792,0.0
1716798313.2153244,0.0
1716798313.229118,0.0
1716798313.2494242,0.0
1716798313.2677271,0.0
1716798313.277479,0.0
1716798313.2989156,0.0
1716798313.3143857,0.0
1716798313.3317091,0.0
1716798313.3433273,0.0
1716798313.3674176,0.0
1716798313.3838856,0.0
1716798313.3992293,0.0
1716798313.4145877,0.0
1716798313.431666,0.0
1716798313.447485,0.0
1716798313.4702241,0.0
1716798313.477663,0.0
1716798313.4957514,0.0
1716798313.5159807,0.0
1716798313.5323431,0.0
1716798313.5469337,0.0
1716798313.5548615,0.0
1716798313.5710292,0.0
1716798313.5881662,0.0
1716798313.6061227,0.0
1716798313.6247644,0.0
1716798313.647831,0.0
1716798313.6655767,0.0
1716798313.682427,0.0
1716798313.6947823,0.0
1716798313.7148025,0.0
1716798313.7333105,0.0
1716798313.743176,0.0
1716798313.7636385,0.0
1716798313.7805998,0.0
1716798313.7969985,0.0
1716798313.8201702,0.0
1716798313.8344893,0.0
1716798313.849954,0.0
1716798313.8678815,0.0
1716798313.8812113,0.0
1716798313.9003208,0.0
1716798313.916653,0.0
1716798313.9329257,0.0
1716798313.9415946,0.0
1716798313.9662695,0.0
1716798313.9841273,0.0
1716798313.9998608,0.0
1716798314.016846,0.0
1716798314.0357785,0.0
1716798314.0482745,0.0
1716798314.0673409,0.0
1716798314.0833282,0.0
1716798314.0960543,0.0
1716798314.1136322,0.0
1716798314.1327188,0.0
1716798314.1469574,0.0
1716798314.1629515,0.0
1716798314.1843398,0.0
1716798314.2009475,0.0
1716798314.2152107,0.0
1716798314.2319994,0.0
1716798314.2497914,0.0
1716798314.2663553,0.0
1716798314.279865,0.0
1716798314.2983024,0.0
1716798314.318105,0.0
1716798314.3389754,0.0
1716798314.3601205,0.0
1716798314.3902571,0.0
1716798314.4150853,0.0
1716798314.4334671,0.0
1716798314.4505496,0.0
1716798314.4641764,0.0
1716798314.4856586,0.0
1716798314.5009153,0.0
1716798314.5181649,0.0
1716798314.533068,0.0
1716798314.550459,0.0
1716798314.5637522,0.0
1716798314.583789,0.0
1716798314.6022656,0.0
1716798314.6150935,0.0
1716798314.6368937,0.0
1716798314.651737,0.0
1716798314.6647465,0.0
1716798314.6816902,0.0
1716798314.6955662,0.0
1716798314.707488,0.0
1716798314.7232742,0.0
1716798314.7396326,0.0
1716798314.757501,0.0
1716798314.773893,0.0
1716798314.791612,0.0
1716798314.8081553,0.0
1716798314.8232408,0.0
1716798314.840316,0.0
1716798314.8573225,0.0
1716798314.8735166,0.0
1716798314.887814,0.0
1716798314.908143,0.0
1716798314.9244359,0.0
1716798314.9438093,0.0
1716798314.964055,0.0
1716798314.9811103,0.0
1716798314.9982824,0.0
1716798315.0137749,0.0
1716798315.0366933,0.0
1716798315.0550961,0.0
1716798315.0771024,0.0
1716798315.1080546,0.0
1716798315.13785,0.0
1716798315.1462152,0.0
1716798315.1790276,0.0
1716798315.191772,0.0
1716798315.2057898,0.0
1716798315.21873,0.0
1716798315.2390418,0.0
1716798315.257918,0.0
1716798315.2684336,0.0
1716798315.2888222,0.0
1716798315.307494,0.0
1716798315.3374543,0.0
1716798315.3589342,0.0
1716798315.3699815,0.0
1716798315.3827136,0.0
1716798315.4010317,0.0
1716798315.4175124,0.0
1716798315.4313061,0.0
1716798315.4463031,0.0
1716798315.4655952,0.0
1716798315.482252,0.0
1716798315.498636,0.0
1716798315.5166314,0.0
1716798315.5327895,0.0
1716798315.5459163,0.0
1716798315.5670578,0.0
1716798315.5830288,0.0
1716798315.600814,0.0
1716798315.6167011,0.0
