time,cam1_fiducial_id,cam1_trans_x,cam1_trans_y,cam1_trans_z,cam1_rot_x,cam1_rot_y,cam1_rot_z,cam1_rot_w,cam2_fiducial_id,cam2_trans_x,cam2_trans_y,cam2_trans_z,cam2_rot_x,cam2_rot_y,cam2_rot_z,cam2_rot_w,cam3_fiducial_id,cam3_trans_x,cam3_trans_y,cam3_trans_z,cam3_rot_x,cam3_rot_y,cam3_rot_z,cam3_rot_w
1719585078.0504231,9,-0.32026783394592095,0.06666513580307884,0.9963377706200763,0.9904114290926151,0.033479019499969336,0.12498385532173777,-0.04840859722156235,9,0.09132209860527246,0.07728076705661902,0.8160003936888575,-0.9969016996783536,-0.019669827833497487,0.06887911500931289,0.03249256171717104,9,0.2585649247532019,0.07620611206441232,0.7324464756008772,-0.9772473553693052,-0.015441625247772353,0.20377757411544192,0.056779071153303266
1719585078.0654023,9,-0.3202974596441879,0.06667072882669248,0.9964252992161741,0.9903955948297191,0.03333209343352245,0.12532417609887953,-0.04795193608565774,9,0.09131411469902571,0.07727117967012509,0.815894946135704,-0.9967700781638772,-0.01953912657312063,0.07098500311107615,0.03207433776803789,9,0.2585509536032877,0.07620235334084362,0.7324083080853341,-0.9772239185504763,-0.015526479625468749,0.20392732408538136,0.0566214441238288
1719585078.0950758,9,-0.3202270688679281,0.06666204405379185,0.9962154825099339,0.9903417763340912,0.03345007895421695,0.12572523668645394,-0.04793144193041759,9,0.09132677322131463,0.07728191723044472,0.8160131316196896,-0.9967854560209785,-0.019607229023382577,0.07073093047656277,0.032116144055515675,9,0.2585514609847774,0.0762028612010539,0.7324106632282555,-0.9771821287910629,-0.015456846435601202,0.20412208384966138,0.056659932531768736
1719585078.1182673,9,-0.3203022631002933,0.06667423559312478,0.9964521509837032,0.9904447395040167,0.0333081985068307,0.1251377133381641,-0.04743769178138268,9,0.09133772963134237,0.07729127907557981,0.8161076228754595,-0.9968732352353371,-0.019652245857285127,0.06936995583979075,0.03233189340237828,9,0.25856857707911574,0.07620508493212866,0.7324550474279206,-0.9771663112999192,-0.015526335128454423,0.20419109136210367,0.05666507907293071
1719585078.1441817,9,-0.3201955762228105,0.0666536655800457,0.9961099295348984,0.9904255958843855,0.03339580778868054,0.12518833620357292,-0.047641783318664935,9,0.09135729235708157,0.07730963916366707,0.8163034518936257,-0.9969297104966792,-0.019749339769077986,0.06891930886492019,0.03148403997702322,9,0.25853149638358636,0.07619432496340675,0.7323513456694157,-0.9771186220555758,-0.015544782667982796,0.2044433467552338,0.05657275078637582
1719585078.1496356,9,-0.32020989156868496,0.06665457930928283,0.9961619778625251,0.9903357639453597,0.0333850893418693,0.1261591496244416,-0.04695081923070072,9,0.09134828194061809,0.0772999458874816,0.8162032658569744,-0.9968679244506267,-0.0196230544630556,0.0700019170283015,0.03112890212330629,9,0.2585060460230956,0.07618704886712352,0.7322792942201072,-0.977082166402464,-0.015509616522095357,0.20453473990436954,0.05688085851898638
1719585078.1618826,9,-0.3203620721185803,0.06668790406814579,0.9966598464939366,0.9905444866451545,0.03350873254378637,0.12402916263381084,-0.048120179099336184,9,0.09133218764804965,0.07728864098310839,0.8160581664363065,-0.996820646489922,-0.019614688738823247,0.07039030410207069,0.03176582763774902,9,0.25851162008558287,0.07618578707459021,0.7322987963369788,-0.9770746784794097,-0.015495583975930476,0.20462144412928326,0.05670118300397153
1719585078.178,9,-0.32005150582565467,0.0666266766479093,0.9956735211330425,0.9901973215454936,0.03331803015298547,0.12669521999205458,-0.048450949443949565,9,0.09134118936226704,0.07729869502060313,0.8161678663925985,-0.9968773847643462,-0.019654925423217482,0.0694343949110597,0.03206288282953571,9,0.25857902905187946,0.07620588003048509,0.7324860039775117,-0.9771232402638437,-0.015516110378552321,0.20432582510766703,0.05692434320287438
1719585078.1939497,9,-0.32023233007558155,0.06666308458201553,0.9962080731900977,0.9903255457599013,0.03316724378192308,0.12619600360367345,-0.04722092787870641,9,0.09131886840006442,0.07727777162522484,0.8159469210067769,-0.9966311633784161,-0.01951171455629939,0.07345871994572047,0.030812881105059826,9,0.25856543509515245,0.0762032053641521,0.7324446248193707,-0.9771642362952556,-0.015612030466100548,0.20427537257187195,0.056372794598619824
1719585078.2112143,9,-0.3202430623615322,0.06666941426357191,0.9962720301140562,0.9904635189815135,0.03330866986384099,0.1251442155637751,-0.04702632655849454,9,0.09132739481786226,0.07728301142029105,0.8160283085210677,-0.99677814642834,-0.019615313423807797,0.07119544156843403,0.03130136390070656,9,0.2585137880039851,0.07618894265780353,0.732306349786995,-0.9770532327773666,-0.015572372507920255,0.2048517453879313,0.05621604704432723
