time,cam1_fiducial_id,cam1_trans_x,cam1_trans_y,cam1_trans_z,cam1_rot_x,cam1_rot_y,cam1_rot_z,cam1_rot_w,cam2_fiducial_id,cam2_trans_x,cam2_trans_y,cam2_trans_z,cam2_rot_x,cam2_rot_y,cam2_rot_z,cam2_rot_w,cam3_fiducial_id,cam3_trans_x,cam3_trans_y,cam3_trans_z,cam3_rot_x,cam3_rot_y,cam3_rot_z,cam3_rot_w
1719577016.6097043,9,-0.24237851930948992,0.016531699680407567,0.9527257926364334,-0.9920908664240127,-0.02464039586905801,-0.12084375346553068,0.023352749256354034,9,0.10158489418007326,-0.019496329507725847,1.2077918537485235,-0.9987138010959985,0.008894859017177953,0.03678582203859524,-0.03374060284570571,9,-0.35351252760711405,0.00847013522190986,1.256137398044626,-0.9996710228242801,0.008143632351607203,-0.019176636360566192,0.014959411601867001
1719577016.6232934,9,-0.2423870872813498,0.01653023915851685,0.9527614896139199,-0.9920741954272616,-0.024664996301269455,-0.12090795467871537,0.023700110130960735,9,0.10156772604296824,-0.019496999970391456,1.2074757368624944,-0.9985464520111778,0.008822100127690436,0.039392120023242584,-0.03571294730626894,9,-0.35343473592834473,0.008466353912021303,1.2558543963290072,-0.999687971633245,0.007962056299235675,-0.019716681978609252,0.013107916808209004
1719577016.643059,9,-0.24244765190371906,0.016533850504409867,0.9530005155667274,-0.9921778114499816,-0.024633463975225714,-0.12019478482616615,0.023012966334171926,9,0.10158847167075619,-0.01949856638556781,1.2077570862353793,-0.9985834031858543,0.00886905449267826,0.03875780921050081,-0.03536041542977374,9,-0.35352764809206605,0.00846861863604345,1.2561947719190085,-0.9996891350421514,0.008115141000487363,-0.018978501712827698,0.013985500990442276
1719577016.6567037,9,-0.2424000334033769,0.016532785923816514,0.9528096008152726,-0.9920242749492459,-0.02458600886271101,-0.12139453996214053,0.0233822955888813,9,0.10157761894567077,-0.019497568700533867,1.2076716344354734,-0.9985922866456093,0.009048668533326108,0.041820392537589804,-0.03134679278123179,9,-0.3433792946634372,0.008222451467827132,1.2201449166678628,-0.9963709376447123,0.007500722469922243,-0.0846856016280974,-0.004128275222574235
1719577016.6776824,9,-0.24238689245302686,0.016529025389063166,0.9527586938239742,-0.9920547165602537,-0.02467583398986091,-0.12110738290807184,0.023484981852611834,9,0.1015468239060279,-0.019493142170071642,1.2072837680962754,-0.9984811400204915,0.00900350922762424,0.04343821052159633,-0.032672185596459256,9,-0.3433393091731771,0.00822110231262277,1.2199907124579066,-0.9962878483862379,0.0073706309467689015,-0.0856486654841026,-0.004528030273719269
1719577016.6903675,9,-0.24241823070189245,0.016531494348513864,0.9528828575268342,-0.9921014417801242,-0.02456024256208604,-0.12080637375772414,0.02318067649141448,9,0.10154649982352527,-0.019493603038597394,1.2072533978271016,-0.9984243638778663,0.008934237290366251,0.04130110894221802,-0.03692136805781495,9,-0.3432645298956124,0.008220936635376144,1.2197226734723323,-0.9962661728799579,0.00734766576150583,-0.08591030325089692,-0.004375428929607693
1719577016.7080493,9,-0.24243787532587582,0.016533497910193776,0.9529649214574931,-0.9921229949782447,-0.02462021969916985,-0.12063876784567662,0.02306719120394237,9,0.10156319915514025,-0.01949705310289622,1.2074740905897206,-0.9986205037047894,0.008762870791528758,0.03915758709639981,-0.03386716770962204,9,-0.3433031801227937,0.008219180278484962,1.2198632248634789,-0.9962924868099367,0.007430109328662912,-0.08561126381132826,-0.004097036741792941
1719577016.7240403,9,-0.24243597456222693,0.016533896417860593,0.9529559815879581,-0.9920788265532098,-0.0245859792615786,-0.12095593123939789,0.023340827461031218,9,0.10158678400510854,-0.019501055433801262,1.2078014551007783,-0.998769796536661,0.00901902258137204,0.038067212698306006,-0.03047028183617059,9,-0.3431750513660082,0.008216484215696032,1.219559222153505,-0.9819046936014062,0.009085400828506347,0.18899233903746518,-0.007907209397876327
1719577016.7426412,9,-0.242436208790432,0.016531075691781357,0.9529557220950655,-0.9921171424831632,-0.02466234472659092,-0.12067789487881009,0.023069244271294875,9,0.10158647274003281,-0.01950589842104359,1.2078095611558235,-0.9987150506170385,0.009006343543438771,0.03789846395166491,-0.03241666048636392,9,-0.34325703619714687,0.008220222936926588,1.2198659170758512,-0.982034177694295,0.009036576565019936,0.1883139211494664,-0.008067293572625403
1719577016.7581222,9,-0.242479046888535,0.01653460362519585,0.9531162622928895,-0.9921259262445769,-0.02462051973199704,-0.12060129940297568,0.023136617379831522,9,0.1015686831769486,-0.01949895631316831,1.2075734336406652,0.9987768223769419,-0.0090332422976931,-0.03577452544147238,0.03291569451868749,9,-0.3433140968651684,0.008219975956019261,1.219911816768693,-0.9963445071022567,0.007454464322904519,-0.08498565829664859,-0.0044149759574540655
