time,cam1_fiducial_id,cam1_trans_x,cam1_trans_y,cam1_trans_z,cam1_rot_x,cam1_rot_y,cam1_rot_z,cam1_rot_w,cam2_fiducial_id,cam2_trans_x,cam2_trans_y,cam2_trans_z,cam2_rot_x,cam2_rot_y,cam2_rot_z,cam2_rot_w,cam3_fiducial_id,cam3_trans_x,cam3_trans_y,cam3_trans_z,cam3_rot_x,cam3_rot_y,cam3_rot_z,cam3_rot_w
1720075555.2507713,9,0.11307234948550238,-0.02233869249699414,0.4729006776372528,0.9953386885015352,0.04017642250867401,-0.08091692248150033,0.033752065160098356,9,0.02681660695118642,-0.0035059007614583297,0.29394374959353053,0.9996343098273798,0.013319749948065437,-0.01639826407893382,0.016879804870221803,9,0.08099130717244113,0.014746567703735291,0.595717221533849,-0.9922926307587502,-0.013069622034453424,0.12171644886440824,0.019225659874065344
1720075555.2700999,9,0.11303130127896852,-0.022328852941755545,0.4727300043816143,0.9952387469960647,0.04008512090226673,-0.08190483734825704,0.03441826809863291,9,0.02681660695118642,-0.0035059007614583297,0.29394374959353053,0.9996343098273798,0.013319749948065437,-0.01639826407893382,0.016879804870221803,9,0.08099130717244113,0.014746567703735291,0.595717221533849,-0.9922926307587502,-0.013069622034453424,0.12171644886440824,0.019225659874065344
1720075555.2876744,9,0.11305772268857289,-0.022331833007987557,0.4728348916761586,0.9952512054069547,0.040168074575019794,-0.08188131799400565,0.03401490385851349,9,0.026816535517654026,-0.0035074448789096536,0.2939571174934963,0.9996210740072184,0.013342299401828442,-0.01652117303638146,0.01751405974721767,9,0.08096575049373606,0.014737686903460319,0.5955602040060561,-0.9920678227604067,-0.013350884085245656,0.12388754296599143,0.016585102816028863
1720075555.3016088,9,0.1130287057122875,-0.022325404460822703,0.47271869891886326,0.9952188287199273,0.04017846918752534,-0.08210414234411173,0.034410512710811816,9,0.026816535517654026,-0.0035074448789096536,0.2939571174934963,0.9996210740072184,0.013342299401828442,-0.01652117303638146,0.01751405974721767,9,0.08096575049373606,0.014737686903460319,0.5955602040060561,-0.9920678227604067,-0.013350884085245656,0.12388754296599143,0.016585102816028863
1720075555.31792,9,0.11306281696822511,-0.022332372690811477,0.472841425053681,0.99525461069357,0.04005185091307275,-0.08186170310919726,0.03409942368558298,9,0.02682135896421413,-0.003508312462132542,0.29398739025861664,0.9996341231821865,0.013461777045438342,-0.014856385767800417,0.018157316169478778,9,0.08099919905160785,0.014745904889395386,0.5958149834451827,-0.9924940453809602,-0.013432780517240037,0.120348821431719,0.017067263134680197
1720075555.3369832,9,0.11306405746977047,-0.02233050616798685,0.47286845096491537,0.9952286789785391,0.040143502858374064,-0.0821392509359389,0.03408106765602697,9,0.02682135896421413,-0.003508312462132542,0.29398739025861664,0.9996341231821865,0.013461777045438342,-0.014856385767800417,0.018157316169478778,9,0.08099919905160785,0.014745904889395386,0.5958149834451827,-0.9924940453809602,-0.013432780517240037,0.120348821431719,0.017067263134680197
1720075555.3538537,9,0.11306047794503885,-0.02232880362269543,0.4728315637944244,0.9952590429166372,0.040174299767370004,-0.08170798415610377,0.03419456763883378,9,0.026824156200450762,-0.003511308989866766,0.29402626481623706,0.9996510745546981,0.013349740753092698,-0.013898998736029917,0.018064644961880143,9,0.08098236819057959,0.014741331667109527,0.5956614202232343,-0.9923303082710503,-0.013360202445280913,0.121367374013146,0.019287944485005322
1720075555.3681755,9,0.11306643353382945,-0.022330641095673537,0.4728696266692599,0.9952788871114021,0.040131183489369636,-0.0816123122510724,0.033894770556311724,9,0.026824156200450762,-0.003511308989866766,0.29402626481623706,0.9996510745546981,0.013349740753092698,-0.013898998736029917,0.018064644961880143,9,0.08098236819057959,0.014741331667109527,0.5956614202232343,-0.9923303082710503,-0.013360202445280913,0.121367374013146,0.019287944485005322
1720075555.384542,9,0.1130703217829366,-0.022329878604044166,0.472895414923485,0.9953327428543766,0.040090844689407,-0.08096931165539649,0.033903181917404136,9,0.026811732276558004,-0.0035020632411105618,0.29389255590136404,0.9995793075527404,0.013205553350412307,-0.018735230823115796,0.017771111363622336,9,0.08099758253381331,0.014744374441860652,0.5958039160044949,-0.9923071668291509,-0.01336144085381697,0.12192652956089584,0.016789280718655535
1720075555.4044876,9,0.11302538054491218,-0.0223243086527248,0.4727177844502272,0.9951982031439152,0.0401628767347651,-0.08283786364298515,0.03324707714336677,9,0.026811732276558004,-0.0035020632411105618,0.29389255590136404,0.9995793075527404,0.013205553350412307,-0.018735230823115796,0.017771111363622336,9,0.08099758253381331,0.014744374441860652,0.5958039160044949,-0.9923071668291509,-0.01336144085381697,0.12192652956089584,0.016789280718655535
1720075555.4212794,9,0.11304589045661051,-0.02232537724402907,0.4727956496484408,0.9952546630335424,0.0402236533107817,-0.08177829379552323,0.03409580748738901,9,0.026815201300961912,-0.003503111281930425,0.29391304032323967,0.9996170777437057,0.013285543844132813,-0.016726260499071485,0.01759046382609277,9,0.08095334831492965,0.014738308115353791,0.595440089970058,-0.9920304296752686,-0.013599889155626052,0.12408448772149795,0.017137955541728714
1720075555.4345775,9,0.11303686494873781,-0.022324818452066394,0.4727576768089358,0.9951852766861448,0.040192283682095625,-0.08267626083759008,0.033992371106678715,9,0.026815201300961912,-0.003503111281930425,0.29391304032323967,0.9996170777437057,0.013285543844132813,-0.016726260499071485,0.01759046382609277,9,0.08095334831492965,0.014738308115353791,0.595440089970058,-0.9920304296752686,-0.013599889155626052,0.12408448772149795,0.017137955541728714
1720075555.4511085,9,0.11305322562051748,-0.02233030681459259,0.4728224836032072,0.9952304620133997,0.040164992742903353,-0.08191161749867715,0.03454833942909858,9,0.026815265296263623,-0.0035044321466707884,0.2939310187277398,-0.9996270127758967,-0.013336724045343225,0.017990608736757927,-0.01563026288188046,9,0.08096353921207627,0.014738599997469645,0.5955084373745217,-0.992047248969909,-0.013371505193478659,0.12407925530558578,0.016364506191985234
1720075555.4714053,9,0.11303664902811046,-0.022321972926441988,0.4727465637382659,0.9952743100700308,0.04005764428997337,-0.08165909860719098,0.034003300769530564,9,0.026815265296263623,-0.0035044321466707884,0.2939310187277398,-0.9996270127758967,-0.013336724045343225,0.017990608736757927,-0.01563026288188046,9,0.08096353921207627,0.014738599997469645,0.5955084373745217,-0.992047248969909,-0.013371505193478659,0.12407925530558578,0.016364506191985234
1720075555.4878993,9,0.11305681974008087,-0.022328323102381035,0.4728243590532565,0.9953107009714088,0.040083888059342106,-0.08161725297224004,0.032992642620958884,9,0.02681935055423665,-0.0035041215224960592,0.29396335666676005,0.9996381941224817,0.013334393460734192,-0.016317747309404,0.016715439728721204,9,0.08100737570347359,0.014742372653626422,0.5957889912088181,-0.9923209458832057,-0.013205139088216876,0.12170982909011517,0.01764885735609422
1720075555.5042295,9,0.11303906733119048,-0.022322811380268134,0.4727552548865815,-0.9952195751398697,-0.04001789965322395,0.08287312857233463,-0.032689593548942374,9,0.02681935055423665,-0.0035041215224960592,0.29396335666676005,0.9996381941224817,0.013334393460734192,-0.016317747309404,0.016715439728721204,9,0.08100737570347359,0.014742372653626422,0.5957889912088181,-0.9923209458832057,-0.013205139088216876,0.12170982909011517,0.01764885735609422
1720075555.5177321,9,0.11305664255820275,-0.022326703755952925,0.47285255099029855,-0.9952720245674784,-0.040122464184015494,0.08191500319751359,-0.033372402255551305,9,0.026815281094264464,-0.0035052911884156743,0.2939416088000982,0.9996220479299084,0.013336425038119437,-0.01596814971589722,0.017969954208879337,9,0.08101188111468055,0.014742825673531204,0.5958706463522596,-0.9923869629228145,-0.013420643758608733,0.12141499263164895,0.015697187843486553
