time,cam1_timestamp,cam1_data,cam2_timestamp,cam2_data,cam3_timestamp,cam3_data
1717386376.3321204,1717386376.3156602,"time: 1717386376.3156602, id: 2, trans: (-0.8635628256694231, -0.10199962078327145, 1.226113224398293), rot: (-0.8888311985235755, 0.43155454657058706, 0.027823434559853026, 0.15154415315244793)",1717386376.3226912,"time: 1717386376.3226912, id: 2, trans: (-0.3736117777204533, -0.023191900735119234, 1.0006520312937714), rot: (-0.96240083679999, 0.2667167768396712, 0.032460465650477686, 0.03991376264761269)",1717386376.3225193,"time: 1717386376.3225193, id: 2, trans: (0.022183209862663877, -0.14841369025525916, 0.9082067351455991), rot: (-0.9965142761046959, 0.04780929556025478, 0.029415830748475577, 0.061711244347712586)"
1717386376.350764,1717386376.3326244,"time: 1717386376.3326244, id: 2, trans: (-0.8629051672902041, -0.10186359353282431, 1.2269303220237573), rot: (-0.8890905798964704, 0.4311239673126569, 0.027888843282851683, 0.1512358355955947)",1717386376.3407834,"time: 1717386376.3407834, id: 2, trans: (-0.37412667893423385, -0.022169555162103175, 1.0005481602644903), rot: (-0.962281424324429, 0.2671639346538295, 0.03269884837212092, 0.039606536525804106)",1717386376.338339,"time: 1717386376.338339, id: 2, trans: (0.022183209862663877, -0.14841369025525916, 0.9082067351455991), rot: (-0.9965142761046959, 0.04780929556025478, 0.029415830748475577, 0.061711244347712586)"
1717386376.371636,1717386376.3498824,"time: 1717386376.3498824, id: 2, trans: (-0.8629051672902041, -0.10186359353282431, 1.2269303220237573), rot: (-0.8890905798964704, 0.4311239673126569, 0.027888843282851683, 0.1512358355955947)",1717386376.3571167,"time: 1717386376.3571167, id: 2, trans: (-0.37412667893423385, -0.022169555162103175, 1.0005481602644903), rot: (-0.962281424324429, 0.2671639346538295, 0.03269884837212092, 0.039606536525804106)",1717386376.3557386,"time: 1717386376.3557386, id: 2, trans: (0.022126354800214444, -0.14817772015786707, 0.9079504366387828), rot: (-0.9965168220041825, 0.04785134283582847, 0.029477946243789167, 0.06160781717234295)"
1717386376.3911936,1717386376.3669226,"time: 1717386376.3669226, id: 2, trans: (-0.8620687599522693, -0.10545390705955457, 1.2269529362989924), rot: (-0.8893102506084457, 0.43041115587626616, 0.027439619385085927, 0.15205453741339542)",1717386376.3738706,"time: 1717386376.3738706, id: 2, trans: (-0.3738078919807656, -0.02567102542219212, 1.0004288543867201), rot: (-0.9623478744609283, 0.2666758961025574, 0.032656419624790475, 0.04128066394477164)",1717386376.373454,"time: 1717386376.373454, id: 2, trans: (0.022126354800214444, -0.14817772015786707, 0.9079504366387828), rot: (-0.9965168220041825, 0.04785134283582847, 0.029477946243789167, 0.06160781717234295)"
1717386376.400364,1717386376.3825521,"time: 1717386376.3825521, id: 2, trans: (-0.8620687599522693, -0.10545390705955457, 1.2269529362989924), rot: (-0.8893102506084457, 0.43041115587626616, 0.027439619385085927, 0.15205453741339542)",1717386376.3902504,"time: 1717386376.3902504, id: 2, trans: (-0.3738078919807656, -0.02567102542219212, 1.0004288543867201), rot: (-0.9623478744609283, 0.2666758961025574, 0.032656419624790475, 0.04128066394477164)",1717386376.3892922,"time: 1717386376.3892922, id: 2, trans: (0.02284979894168256, -0.147702270410473, 0.9082950628985152), rot: (-0.9965602069913957, 0.04726266848082533, 0.029631888904872446, 0.06128576644921085)"
1717386376.4164956,1717386376.3996792,"time: 1717386376.3996792, id: 2, trans: (-0.8645923203906503, -0.10205583567084081, 1.2247393077001163), rot: (-0.8885406724991716, 0.4322542930632215, 0.027029504731382707, 0.15139717737497832)",1717386376.4062371,"time: 1717386376.4062371, id: 2, trans: (-0.37328215787337365, -0.0270394017411774, 1.0003844988330213), rot: (-0.9624649898622013, 0.26623022458497725, 0.03228344224096446, 0.041717983700793736)",1717386376.4058392,"time: 1717386376.4058392, id: 2, trans: (0.02284979894168256, -0.147702270410473, 0.9082950628985152), rot: (-0.9965602069913957, 0.04726266848082533, 0.029631888904872446, 0.06128576644921085)"
1717386376.4373593,1717386376.4155703,"time: 1717386376.4155703, id: 2, trans: (-0.8645923203906503, -0.10205583567084081, 1.2247393077001163), rot: (-0.8885406724991716, 0.4322542930632215, 0.027029504731382707, 0.15139717737497832)",1717386376.4225745,"time: 1717386376.4225745, id: 2, trans: (-0.37328215787337365, -0.0270394017411774, 1.0003844988330213), rot: (-0.9624649898622013, 0.26623022458497725, 0.03228344224096446, 0.041717983700793736)",1717386376.4224503,"time: 1717386376.4224503, id: 2, trans: (0.02321221608318802, -0.14682316609416485, 0.9084024834475377), rot: (-0.9966188139074108, 0.046999319411420326, 0.029129992151121383, 0.06077373855477959)"
1717386376.4534426,1717386376.4321837,"time: 1717386376.4321837, id: 2, trans: (-0.8624227269507796, -0.10182411556765947, 1.2282894537574025), rot: (-0.8893426136944449, 0.4306646110949891, 0.028057133103134957, 0.15103147188439933)",1717386376.4396837,"time: 1717386376.4396837, id: 2, trans: (-0.3758598381597369, -0.026754054141214196, 0.999103975747102), rot: (-0.9619179025669417, 0.2682468930162577, 0.03169789824420143, 0.041866410823477175)",1717386376.4385486,"time: 1717386376.4385486, id: 2, trans: (0.02321221608318802, -0.14682316609416485, 0.9084024834475377), rot: (-0.9966188139074108, 0.046999319411420326, 0.029129992151121383, 0.06077373855477959)"
1717386376.466986,1717386376.4486752,"time: 1717386376.4486752, id: 2, trans: (-0.8624227269507796, -0.10182411556765947, 1.2282894537574025), rot: (-0.8893426136944449, 0.4306646110949891, 0.028057133103134957, 0.15103147188439933)",1717386376.4560328,"time: 1717386376.4560328, id: 2, trans: (-0.3758598381597369, -0.026754054141214196, 0.999103975747102), rot: (-0.9619179025669417, 0.2682468930162577, 0.03169789824420143, 0.041866410823477175)",1717386376.4563816,"time: 1717386376.4563816, id: 2, trans: (0.022926152720787137, -0.14734995173424725, 0.9081308396055074), rot: (-0.9965838289923966, 0.047220332162322104, 0.029290857289313178, 0.061097935321829604)"
1717386376.4824922,1717386376.4654553,"time: 1717386376.4654553, id: 2, trans: (-0.8633138078097258, -0.10305385395523005, 1.2268533720137889), rot: (-0.8890108783764737, 0.4311513050902534, 0.027693528567810384, 0.15166172464641772)",1717386376.4724927,"time: 1717386376.4724927, id: 2, trans: (-0.3729741621585416, -0.02465075937476646, 1.001178844984964), rot: (-0.9625952441599622, 0.2660553446316377, 0.031768739546404655, 0.040195729887587614)",1717386376.472113,"time: 1717386376.472113, id: 2, trans: (0.022926152720787137, -0.14734995173424725, 0.9081308396055074), rot: (-0.9965838289923966, 0.047220332162322104, 0.029290857289313178, 0.061097935321829604)"
1717386376.500125,1717386376.4818854,"time: 1717386376.4818854, id: 2, trans: (-0.8633138078097258, -0.10305385395523005, 1.2268533720137889), rot: (-0.8890108783764737, 0.4311513050902534, 0.027693528567810384, 0.15166172464641772)",1717386376.4896073,"time: 1717386376.4896073, id: 2, trans: (-0.3729741621585416, -0.02465075937476646, 1.001178844984964), rot: (-0.9625952441599622, 0.2660553446316377, 0.031768739546404655, 0.040195729887587614)",1717386376.489775,"time: 1717386376.489775, id: 2, trans: (0.021081415598527824, -0.1483300181970215, 0.9081402778357163), rot: (-0.9964650608207093, 0.048708296757308686, 0.02954035783849912, 0.061743434058656656)"
1717386376.5176406,1717386376.4992368,"time: 1717386376.4992368, id: 2, trans: (-0.8645958832291405, -0.10245945529633993, 1.225848137813168), rot: (-0.8885918209898508, 0.4319094352556194, 0.027767700072144692, 0.1519466032519856)",1717386376.506132,"time: 1717386376.506132, id: 2, trans: (-0.3727445431502624, -0.02425143278253047, 1.0007018561746512), rot: (-0.9625883540647981, 0.2660492289347689, 0.03210201639782149, 0.04013637932389952)",1717386376.5057104,"time: 1717386376.5057104, id: 2, trans: (0.021081415598527824, -0.1483300181970215, 0.9081402778357163), rot: (-0.9964650608207093, 0.048708296757308686, 0.02954035783849912, 0.061743434058656656)"
1717386376.533189,1717386376.5155387,"time: 1717386376.5155387, id: 2, trans: (-0.8645958832291405, -0.10245945529633993, 1.225848137813168), rot: (-0.8885918209898508, 0.4319094352556194, 0.027767700072144692, 0.1519466032519856)",1717386376.5230227,"time: 1717386376.5230227, id: 2, trans: (-0.3727445431502624, -0.02425143278253047, 1.0007018561746512), rot: (-0.9625883540647981, 0.2660492289347689, 0.03210201639782149, 0.04013637932389952)",1717386376.5222065,"time: 1717386376.5222065, id: 2, trans: (0.023604414942513266, -0.14949735109257287, 0.9078318171331354), rot: (-0.996546456537732, 0.046635004130334244, 0.029125893251546135, 0.06222554695744825)"
1717386376.5469449,1717386376.5328329,"time: 1717386376.5328329, id: 2, trans: (-0.8643151751618634, -0.10329600760630553, 1.2244478446573943), rot: (-0.8885706751822465, 0.43207634048053156, 0.026895820753229473, 0.15175244982908298)",1717386376.539353,"time: 1717386376.539353, id: 2, trans: (-0.3730462459770418, -0.024511059754804915, 1.0004013457145746), rot: (-0.9625056179051722, 0.26629857779575467, 0.032199685800394964, 0.040387909073099804)",1717386376.5388465,"time: 1717386376.5388465, id: 2, trans: (0.023604414942513266, -0.14949735109257287, 0.9078318171331354), rot: (-0.996546456537732, 0.046635004130334244, 0.029125893251546135, 0.06222554695744825)"
1717386376.5690343,1717386376.5486906,"time: 1717386376.5486906, id: 2, trans: (-0.8643151751618634, -0.10329600760630553, 1.2244478446573943), rot: (-0.8885706751822465, 0.43207634048053156, 0.026895820753229473, 0.15175244982908298)",1717386376.5562751,"time: 1717386376.5562751, id: 2, trans: (-0.3730462459770418, -0.024511059754804915, 1.0004013457145746), rot: (-0.9625056179051722, 0.26629857779575467, 0.032199685800394964, 0.040387909073099804)",1717386376.5557249,"time: 1717386376.5557249, id: 2, trans: (0.021259607140113324, -0.14611237581917075, 0.9085840294327252), rot: (-0.9965572996074783, 0.04861761169381623, 0.029145535120480286, 0.060501357131726885)"
1717386376.5832524,1717386376.5653496,"time: 1717386376.5653496, id: 2, trans: (-0.8648757529400622, -0.10326017829057116, 1.2233807846219797), rot: (-0.8883271829716148, 0.4325378673784675, 0.026705619041739057, 0.1518967385726232)",1717386376.5725732,"time: 1717386376.5725732, id: 2, trans: (-0.37149122918209787, -0.023530875068716567, 1.0016420323278847), rot: (-0.9628869618200547, 0.26507346983192975, 0.03203827076546344, 0.03947535376110411)",1717386376.5723422,"time: 1717386376.5723422, id: 2, trans: (0.021259607140113324, -0.14611237581917075, 0.9085840294327252), rot: (-0.9965572996074783, 0.04861761169381623, 0.029145535120480286, 0.060501357131726885)"
1717386376.5995812,1717386376.5821996,"time: 1717386376.5821996, id: 2, trans: (-0.8648757529400622, -0.10326017829057116, 1.2233807846219797), rot: (-0.8883271829716148, 0.4325378673784675, 0.026705619041739057, 0.1518967385726232)",1717386376.5898187,"time: 1717386376.5898187, id: 2, trans: (-0.37149122918209787, -0.023530875068716567, 1.0016420323278847), rot: (-0.9628869618200547, 0.26507346983192975, 0.03203827076546344, 0.03947535376110411)",1717386376.5891633,"time: 1717386376.5891633, id: 2, trans: (0.022532991795468037, -0.15217168011436363, 0.9069483262966618), rot: (-0.9964096780622298, 0.047462803617776474, 0.029072588560091556, 0.0637951434756565)"
1717386376.6160471,1717386376.59911,"time: 1717386376.59911, id: 2, trans: (-0.8632807717366573, -0.10197614895189516, 1.2262609382228318), rot: (-0.8889182761998826, 0.43141029284200844, 0.027835628187916864, 0.15144185442335906)",1717386376.6062837,"time: 1717386376.6062837, id: 2, trans: (-0.37019204701351116, -0.02387332976319859, 1.0025672627114375), rot: (-0.9631943203163795, 0.26397635378933254, 0.0320171825681213, 0.03934572366542642)",1717386376.6060193,"time: 1717386376.6060193, id: 2, trans: (0.022532991795468037, -0.15217168011436363, 0.9069483262966618), rot: (-0.9964096780622298, 0.047462803617776474, 0.029072588560091556, 0.0637951434756565)"
1717386376.6317258,1717386376.6158066,"time: 1717386376.6158066, id: 2, trans: (-0.8632807717366573, -0.10197614895189516, 1.2262609382228318), rot: (-0.8889182761998826, 0.43141029284200844, 0.027835628187916864, 0.15144185442335906)",1717386376.6228266,"time: 1717386376.6228266, id: 2, trans: (-0.37019204701351116, -0.02387332976319859, 1.0025672627114375), rot: (-0.9631943203163795, 0.26397635378933254, 0.0320171825681213, 0.03934572366542642)",1717386376.6223285,"time: 1717386376.6223285, id: 2, trans: (0.02311673166862412, -0.1502038501564331, 0.9077576698081341), rot: (-0.996498939296293, 0.04702026625270073, 0.029234504983813935, 0.06264425162167493)"
1717386376.6523626,1717386376.6330466,"time: 1717386376.6330466, id: 2, trans: (-0.8632431566042865, -0.10145888362678326, 1.227098770996897), rot: (-0.8889888888036427, 0.4312520100210386, 0.028215634638108292, 0.1514078511783564)",1717386376.6397173,"time: 1717386376.6397173, id: 2, trans: (-0.37460816062981284, -0.02237729453770446, 0.9999249080621546), rot: (-0.9621488463208419, 0.2676075382472718, 0.03269443738183783, 0.03983562175983775)",1717386376.6391969,"time: 1717386376.6391969, id: 2, trans: (0.02311673166862412, -0.1502038501564331, 0.9077576698081341), rot: (-0.996498939296293, 0.04702026625270073, 0.029234504983813935, 0.06264425162167493)"
1717386376.666243,1717386376.6493273,"time: 1717386376.6493273, id: 2, trans: (-0.8632431566042865, -0.10145888362678326, 1.227098770996897), rot: (-0.8889888888036427, 0.4312520100210386, 0.028215634638108292, 0.1514078511783564)",1717386376.6568604,"time: 1717386376.6568604, id: 2, trans: (-0.37460816062981284, -0.02237729453770446, 0.9999249080621546), rot: (-0.9621488463208419, 0.2676075382472718, 0.03269443738183783, 0.03983562175983775)",1717386376.655563,"time: 1717386376.655563, id: 2, trans: (0.020965079878083142, -0.14993521346192665, 0.9077967948993355), rot: (-0.9964160115959578, 0.048788711806734456, 0.029196334856482688, 0.06262880700118352)"
1717386376.6808043,1717386376.666573,"time: 1717386376.666573, id: 2, trans: (-0.8629770259356162, -0.10192412412354641, 1.2270741588786773), rot: (-0.8890445108489152, 0.43112203698935764, 0.028131678902690187, 0.1514670115691068)",1717386376.6742778,"time: 1717386376.6742778, id: 2, trans: (-0.3715137457368294, -0.02871708418729258, 1.0017224984539754), rot: (-0.9629480139094215, 0.2646247116830646, 0.031133983698031876, 0.041660047211280006)",1717386376.6712303,"time: 1717386376.6712303, id: 2, trans: (0.020965079878083142, -0.14993521346192665, 0.9077967948993355), rot: (-0.9964160115959578, 0.048788711806734456, 0.029196334856482688, 0.06262880700118352)"
1717386376.7016747,1717386376.682561,"time: 1717386376.682561, id: 2, trans: (-0.8629770259356162, -0.10192412412354641, 1.2270741588786773), rot: (-0.8890445108489152, 0.43112203698935764, 0.028131678902690187, 0.1514670115691068)",1717386376.6895897,"time: 1717386376.6895897, id: 2, trans: (-0.3715137457368294, -0.02871708418729258, 1.0017224984539754), rot: (-0.9629480139094215, 0.2646247116830646, 0.031133983698031876, 0.041660047211280006)",1717386376.689595,"time: 1717386376.689595, id: 2, trans: (0.025093612399238543, -0.1483695808425156, 0.9082266085469132), rot: (-0.9966341765534428, 0.04541304597859501, 0.029574637007846783, 0.061508651638947504)"
1717386376.71932,1717386376.69914,"time: 1717386376.69914, id: 2, trans: (-0.8642604224739373, -0.10283854471392631, 1.225616978732704), rot: (-0.8886600799897294, 0.4318235093049003, 0.027494526718153715, 0.1518412659483346)",1717386376.7060308,"time: 1717386376.7060308, id: 2, trans: (-0.37382986135014, -0.023936868159368047, 1.0004751515848485), rot: (-0.9623541351663906, 0.2668331269445707, 0.03239949360781264, 0.040309722240276194)",1717386376.7058077,"time: 1717386376.7058077, id: 2, trans: (0.025093612399238543, -0.1483695808425156, 0.9082266085469132), rot: (-0.9966341765534428, 0.04541304597859501, 0.029574637007846783, 0.061508651638947504)"
1717386376.736209,1717386376.7157865,"time: 1717386376.7157865, id: 2, trans: (-0.8642604224739373, -0.10283854471392631, 1.225616978732704), rot: (-0.8886600799897294, 0.4318235093049003, 0.027494526718153715, 0.1518412659483346)",1717386376.723165,"time: 1717386376.723165, id: 2, trans: (-0.37382986135014, -0.023936868159368047, 1.0004751515848485), rot: (-0.9623541351663906, 0.2668331269445707, 0.03239949360781264, 0.040309722240276194)",1717386376.7230444,"time: 1717386376.7230444, id: 2, trans: (0.0200437004467291, -0.15184598799892754, 0.9072779242066416), rot: (-0.9963065641627773, 0.04950416948688073, 0.029295969763996822, 0.0637519691081216)"
1717386376.748906,1717386376.7323492,"time: 1717386376.7323492, id: 2, trans: (-0.8643797330581403, -0.1033464684963465, 1.2247174119361792), rot: (-0.8885483093721891, 0.4320066005086284, 0.027256160616716603, 0.15201743563564887)",1717386376.7393215,"time: 1717386376.7393215, id: 2, trans: (-0.3747953879650792, -0.024094061316021872, 0.9998568153794108), rot: (-0.9621327017857791, 0.26760564302139694, 0.03230085668343862, 0.040552911547970256)",1717386376.739679,"time: 1717386376.739679, id: 2, trans: (0.0200437004467291, -0.15184598799892754, 0.9072779242066416), rot: (-0.9963065641627773, 0.04950416948688073, 0.029295969763996822, 0.0637519691081216)"
1717386376.7666352,1717386376.7493663,"time: 1717386376.7493663, id: 2, trans: (-0.8643797330581403, -0.1033464684963465, 1.2247174119361792), rot: (-0.8885483093721891, 0.4320066005086284, 0.027256160616716603, 0.15201743563564887)",1717386376.756466,"time: 1717386376.756466, id: 2, trans: (-0.3747953879650792, -0.024094061316021872, 0.9998568153794108), rot: (-0.9621327017857791, 0.26760564302139694, 0.03230085668343862, 0.040552911547970256)",1717386376.7562337,"time: 1717386376.7562337, id: 2, trans: (0.025435475143735634, -0.1522726119467769, 0.9070143382198627), rot: (-0.9965155691872428, 0.04506002278684963, 0.02952413636428922, 0.06367605582805003)"
1717386376.781985,1717386376.7659702,"time: 1717386376.7659702, id: 2, trans: (-0.8639060963104921, -0.10343264822894836, 1.2246196649945806), rot: (-0.8886452737749283, 0.431845569262604, 0.02720117245355185, 0.1519179973633546)",1717386376.7728755,"time: 1717386376.7728755, id: 2, trans: (-0.3716632793882529, -0.023507251589867044, 1.0005373048359854), rot: (-0.9627595519864482, 0.2654455693957567, 0.03244402792960128, 0.039750217593356424)",1717386376.772566,"time: 1717386376.772566, id: 2, trans: (0.025435475143735634, -0.1522726119467769, 0.9070143382198627), rot: (-0.9965155691872428, 0.04506002278684963, 0.02952413636428922, 0.06367605582805003)"
1717386376.7997384,1717386376.7826385,"time: 1717386376.7826385, id: 2, trans: (-0.8639060963104921, -0.10343264822894836, 1.2246196649945806), rot: (-0.8886452737749283, 0.431845569262604, 0.02720117245355185, 0.1519179973633546)",1717386376.7897027,"time: 1717386376.7897027, id: 2, trans: (-0.3716632793882529, -0.023507251589867044, 1.0005373048359854), rot: (-0.9627595519864482, 0.2654455693957567, 0.03244402792960128, 0.039750217593356424)",1717386376.7898934,"time: 1717386376.7898934, id: 2, trans: (0.02239532744141258, -0.14788739919836288, 0.9080417786923874), rot: (-0.9965483856772496, 0.04765256208724268, 0.0291168736553617, 0.061422764502478674)"
1717386376.8159783,1717386376.7990763,"time: 1717386376.7990763, id: 2, trans: (-0.8634857767538848, -0.10188517991618243, 1.2264206198827), rot: (-0.8889260156289802, 0.43147212791861467, 0.02761982254527587, 0.1512596673602586)",1717386376.8064065,"time: 1717386376.8064065, id: 2, trans: (-0.376138236673462, -0.025406258544890672, 0.9992964985485313), rot: (-0.9618766387063634, 0.26851493359546774, 0.031589370511807296, 0.04117249103269184)",1717386376.8061833,"time: 1717386376.8061833, id: 2, trans: (0.02239532744141258, -0.14788739919836288, 0.9080417786923874), rot: (-0.9965483856772496, 0.04765256208724268, 0.0291168736553617, 0.061422764502478674)"
1717386376.833599,1717386376.8161166,"time: 1717386376.8161166, id: 2, trans: (-0.8634857767538848, -0.10188517991618243, 1.2264206198827), rot: (-0.8889260156289802, 0.43147212791861467, 0.02761982254527587, 0.1512596673602586)",1717386376.82298,"time: 1717386376.82298, id: 2, trans: (-0.376138236673462, -0.025406258544890672, 0.9992964985485313), rot: (-0.9618766387063634, 0.26851493359546774, 0.031589370511807296, 0.04117249103269184)",1717386376.8226993,"time: 1717386376.8226993, id: 2, trans: (0.020735454402202192, -0.14798343967558686, 0.9083857019978949), rot: (-0.9964702426535427, 0.04901487862545116, 0.029262607186663337, 0.06154914296690805)"
1717386376.8530066,1717386376.8335533,"time: 1717386376.8335533, id: 2, trans: (-0.8639287825767523, -0.1022243172318239, 1.2255356825957744), rot: (-0.8887089163147263, 0.43180628810164257, 0.027541768242034956, 0.15159565501915961)",1717386376.8401594,"time: 1717386376.8401594, id: 2, trans: (-0.37400035481110794, -0.02384664589769216, 1.00005708755127), rot: (-0.9622921734126559, 0.2670590181452645, 0.03237241565509697, 0.04031476802225319)",1717386376.8397841,"time: 1717386376.8397841, id: 2, trans: (0.020735454402202192, -0.14798343967558686, 0.9083857019978949), rot: (-0.9964702426535427, 0.04901487862545116, 0.029262607186663337, 0.06154914296690805)"
1717386376.866527,1717386376.8492973,"time: 1717386376.8492973, id: 2, trans: (-0.8639287825767523, -0.1022243172318239, 1.2255356825957744), rot: (-0.8887089163147263, 0.43180628810164257, 0.027541768242034956, 0.15159565501915961)",1717386376.856737,"time: 1717386376.856737, id: 2, trans: (-0.37400035481110794, -0.02384664589769216, 1.00005708755127), rot: (-0.9622921734126559, 0.2670590181452645, 0.03237241565509697, 0.04031476802225319)",1717386376.85609,"time: 1717386376.85609, id: 2, trans: (0.021648972366153242, -0.15069063989603537, 0.9076341725691913), rot: (-0.9964145065279764, 0.048203991687074545, 0.029404774507481676, 0.06300686948425413)"
1717386376.8845553,1717386376.865777,"time: 1717386376.865777, id: 2, trans: (-0.8640710080245201, -0.10183636444410504, 1.2257866334878622), rot: (-0.8886881047019288, 0.43182843919063507, 0.027760948482408183, 0.1516145817750748)",1717386376.8732536,"time: 1717386376.8732536, id: 2, trans: (-0.374492739266931, -0.02456960762492692, 0.9997389402527156), rot: (-0.9622001025247066, 0.2673982046084274, 0.03194682440665369, 0.04060250341991699)",1717386376.872995,"time: 1717386376.872995, id: 2, trans: (0.021648972366153242, -0.15069063989603537, 0.9076341725691913), rot: (-0.9964145065279764, 0.048203991687074545, 0.029404774507481676, 0.06300686948425413)"
1717386376.900286,1717386376.883126,"time: 1717386376.883126, id: 2, trans: (-0.8640710080245201, -0.10183636444410504, 1.2257866334878622), rot: (-0.8886881047019288, 0.43182843919063507, 0.027760948482408183, 0.1516145817750748)",1717386376.8900924,"time: 1717386376.8900924, id: 2, trans: (-0.374492739266931, -0.02456960762492692, 0.9997389402527156), rot: (-0.9622001025247066, 0.2673982046084274, 0.03194682440665369, 0.04060250341991699)",1717386376.8892522,"time: 1717386376.8892522, id: 2, trans: (0.024528284909028572, -0.1538127976534892, 0.906773580380963), rot: (-0.9964275860222185, 0.0457872152100008, 0.029428118337417493, 0.0645723051188843)"
1717386376.9172356,1717386376.899666,"time: 1717386376.899666, id: 2, trans: (-0.8635687800403984, -0.10218517112000355, 1.2264586092078382), rot: (-0.8889148441214868, 0.4314318202517602, 0.02767295235401495, 0.15143048597537462)",1717386376.9063063,"time: 1717386376.9063063, id: 2, trans: (-0.37142169542623465, -0.02448095968019661, 1.0017165518714202), rot: (-0.9628782380042678, 0.2649108057699334, 0.03271668380768166, 0.04021669261326345)",1717386376.906512,"time: 1717386376.906512, id: 2, trans: (0.024528284909028572, -0.1538127976534892, 0.906773580380963), rot: (-0.9964275860222185, 0.0457872152100008, 0.029428118337417493, 0.0645723051188843)"
1717386376.9345016,1717386376.9159498,"time: 1717386376.9159498, id: 2, trans: (-0.8635687800403984, -0.10218517112000355, 1.2264586092078382), rot: (-0.8889148441214868, 0.4314318202517602, 0.02767295235401495, 0.15143048597537462)",1717386376.923104,"time: 1717386376.923104, id: 2, trans: (-0.37142169542623465, -0.02448095968019661, 1.0017165518714202), rot: (-0.9628782380042678, 0.2649108057699334, 0.03271668380768166, 0.04021669261326345)",1717386376.9233694,"time: 1717386376.9233694, id: 2, trans: (0.025026937188874974, -0.1458909552082486, 0.9083899032761772), rot: (-0.9967164771507236, 0.04550895768067873, 0.0294099778256912, 0.06016853123819417)"
1717386376.9474218,1717386376.9325569,"time: 1717386376.9325569, id: 2, trans: (-0.8641379052662538, -0.10198643953628611, 1.224938041771561), rot: (-0.8886302858572329, 0.43203219697753964, 0.02730969023856817, 0.1514548667132443)",1717386376.9394333,"time: 1717386376.9394333, id: 2, trans: (-0.3713981149193251, -0.025931355319452443, 1.0021554523549376), rot: (-0.9629386745000961, 0.26467247325302035, 0.03225916275745367, 0.040705496831697545)",1717386376.939283,"time: 1717386376.939283, id: 2, trans: (0.025026937188874974, -0.1458909552082486, 0.9083899032761772), rot: (-0.9967164771507236, 0.04550895768067873, 0.0294099778256912, 0.06016853123819417)"
1717386376.9659936,1717386376.949173,"time: 1717386376.949173, id: 2, trans: (-0.8641379052662538, -0.10198643953628611, 1.224938041771561), rot: (-0.8886302858572329, 0.43203219697753964, 0.02730969023856817, 0.1514548667132443)",1717386376.9562888,"time: 1717386376.9562888, id: 2, trans: (-0.3713981149193251, -0.025931355319452443, 1.0021554523549376), rot: (-0.9629386745000961, 0.26467247325302035, 0.03225916275745367, 0.040705496831697545)",1717386376.956072,"time: 1717386376.956072, id: 2, trans: (0.022686176714926516, -0.14525827992016807, 0.9086897756524396), rot: (-0.9966388420352258, 0.04744585666102647, 0.02942398863833766, 0.059951131140259434)"
1717386376.9846008,1717386376.9658992,"time: 1717386376.9658992, id: 2, trans: (-0.8644746204409668, -0.10273164933385429, 1.224824501194189), rot: (-0.8885323178354589, 0.43209570978577055, 0.02733649715961107, 0.15184312190455282)",1717386376.9780629,"time: 1717386376.9780629, id: 2, trans: (-0.3723544940140358, -0.025862469512026053, 1.0004844789049165), rot: (-0.9626608703611059, 0.26570950402131, 0.03190067782513083, 0.04080263352584802)",1717386376.972051,"time: 1717386376.972051, id: 2, trans: (0.022686176714926516, -0.14525827992016807, 0.9086897756524396), rot: (-0.9966388420352258, 0.04744585666102647, 0.02942398863833766, 0.059951131140259434)"
1717386377.0048158,1717386376.9897323,"time: 1717386376.9897323, id: 2, trans: (-0.8644746204409668, -0.10273164933385429, 1.224824501194189), rot: (-0.8885323178354589, 0.43209570978577055, 0.02733649715961107, 0.15184312190455282)",1717386376.9907892,"time: 1717386376.9907892, id: 2, trans: (-0.3723544940140358, -0.025862469512026053, 1.0004844789049165), rot: (-0.9626608703611059, 0.26570950402131, 0.03190067782513083, 0.04080263352584802)",1717386376.991129,"time: 1717386376.991129, id: 2, trans: (0.021838105616128204, -0.14488446563569854, 0.9088719077023362), rot: (-0.9966160661153076, 0.04815336065252502, 0.02937497530736833, 0.05978947603389855)"
1717386377.024975,1717386377.002191,"time: 1717386377.002191, id: 2, trans: (-0.8645568425722521, -0.10317055295572472, 1.2246438439879257), rot: (-0.8884805722905572, 0.4321149084025066, 0.027359874929358624, 0.15208686939505056)",1717386377.0070283,"time: 1717386377.0070283, id: 2, trans: (-0.3733222026982496, -0.02579324379494244, 1.0005657925295326), rot: (-0.9624706438538537, 0.2663156782847131, 0.032238458976598564, 0.041071900152240964)",1717386377.0067818,"time: 1717386377.0067818, id: 2, trans: (0.021838105616128204, -0.14488446563569854, 0.9088719077023362), rot: (-0.9966160661153076, 0.04815336065252502, 0.02937497530736833, 0.05978947603389855)"
1717386377.034109,1717386377.0164733,"time: 1717386377.0164733, id: 2, trans: (-0.8645568425722521, -0.10317055295572472, 1.2246438439879257), rot: (-0.8884805722905572, 0.4321149084025066, 0.027359874929358624, 0.15208686939505056)",1717386377.02417,"time: 1717386377.02417, id: 2, trans: (-0.3733222026982496, -0.02579324379494244, 1.0005657925295326), rot: (-0.9624706438538537, 0.2663156782847131, 0.032238458976598564, 0.041071900152240964)",1717386377.0235891,"time: 1717386377.0235891, id: 2, trans: (0.02489441022770522, -0.14946584778180702, 0.9075423502262593), rot: (-0.9965913057118566, 0.045555655135425796, 0.029437335488053332, 0.062160236036251884)"
