time,time_diff
1716500256.712757,0.390302102
1716500256.719445,0.390162673
1716500256.724814,0.390271301
1716500256.7289274,0.391195053
1716500256.7330706,0.39116865
1716500256.746501,0.389899464
1716500256.7615783,0.389302931
1716500256.7772806,0.391412908
1716500256.7948158,0.390459292
1716500256.8101652,0.391202243
1716500256.8270614,0.390915991
1716500256.844283,0.391990306
1716500256.8589666,0.391344947
1716500256.87771,0.391813622
1716500256.8921828,0.391740838
1716500256.9099452,0.390668077
1716500256.9282458,0.391769227
1716500256.9443986,0.390847723
1716500256.9618406,0.39095592
1716500256.9757516,0.391068082
1716500256.9937763,0.390921628
1716500257.0099378,0.390442015
1716500257.02753,0.389216652
1716500257.0442965,0.390238652
1716500257.0613067,0.389441385
1716500257.0794146,0.3904169
1716500257.0931344,0.390285705
1716500257.1102781,0.390929209
1716500257.125838,0.390877738
1716500257.143714,0.390721913
1716500257.162456,0.389725199
1716500257.179363,0.390398154
1716500257.1937888,0.390291322
1716500257.2108948,0.390577772
1716500257.2273812,0.390301728
1716500257.245473,0.389916681
1716500257.2621472,0.390069461
1716500257.2755375,0.391659442
1716500257.2887683,0.39134224
1716500257.3048167,0.391861743
1716500257.3223238,0.391808942
1716500257.3394325,0.392692854
1716500257.3559532,0.392037646
1716500257.37206,0.391503845
1716500257.3882158,0.391697872
1716500257.4051783,0.391941154
1716500257.422772,0.391739625
1716500257.4382155,0.391710866
1716500257.4550965,0.392407117
1716500257.471921,0.392206865
1716500257.4887614,0.391752647
1716500257.507879,0.391269115
1716500257.5221453,0.392048109
1716500257.538268,0.3916201
1716500257.555315,0.391961968
1716500257.5721586,0.391941873
1716500257.5891569,0.39233003
1716500257.6051607,0.393268273
1716500257.6211576,0.391919234
1716500257.6388063,0.392129819
1716500257.6550586,0.392274636
1716500257.6722777,0.392001745
1716500257.6896598,0.392514037
1716500257.7052326,0.391581169
1716500257.7224786,0.391853353
1716500257.7389045,0.391427444
1716500257.7585113,0.391677494
1716500257.7752097,0.391258752
1716500257.7922306,0.390825767
1716500257.8093417,0.391970955
1716500257.8257966,0.391563726
1716500257.8440077,0.390953491
1716500257.861335,0.391555957
1716500257.87686,0.391400667
1716500257.8959887,0.390397553
1716500257.9114811,0.391438071
1716500257.9267924,0.391654522
1716500257.9448528,0.392029721
1716500257.9615202,0.390953108
1716500257.9780939,0.391477545
1716500257.995406,0.391741276
1716500258.010294,0.391178715
1716500258.0267758,0.390938108
1716500258.0430226,0.391723384
1716500258.0602288,0.390947284
1716500258.0789325,0.391096805
1716500258.0944479,0.391515763
1716500258.1122625,0.391236386
1716500258.1302483,0.39052249
1716500258.1456003,0.390839545
1716500258.163722,0.390457277
1716500258.180312,0.390933153
1716500258.195499,0.391102666
1716500258.2119296,0.391558311
1716500258.2274797,0.391477102
1716500258.242921,0.391190388
1716500258.2615898,0.391556014
1716500258.2774403,0.391494346
1716500258.2945662,0.391177355
1716500258.315716,0.391631
1716500258.3278174,0.391473823
1716500258.3431337,0.3915687
1716500258.3622143,0.391254865
1716500258.3807998,0.390541576
1716500258.3964996,0.390246705
1716500258.410888,0.390794969
1716500258.4303868,0.389285907
1716500258.4459648,0.390494215
1716500258.461328,0.391113276
1716500258.4775538,0.390616495
1716500258.4955115,0.390610516
1716500258.512234,0.391580643
1716500258.5289288,0.391703506
1716500258.5485184,0.391684646
1716500258.5617225,0.391145629
1716500258.578837,0.391104903
1716500258.596648,0.390328308
1716500258.6159568,0.388409898
1716500258.6316285,0.390043026
1716500258.6495657,0.390796371
1716500258.663959,0.391123243
1716500258.6772528,0.391246388
1716500258.6959834,0.391112663
1716500258.7109663,0.392085177
1716500258.7268395,0.39129805
1716500258.7442634,0.391623355
1716500258.7627954,0.391705015
1716500258.7780113,0.392510921
1716500258.794814,0.391170004
1716500258.814747,0.391470603
1716500258.8274136,0.391045024
1716500258.8402689,0.390865646
1716500258.8568592,0.391514423
1716500258.873367,0.391864325
1716500258.8897564,0.391879806
1716500258.9076557,0.392086894
1716500258.9254258,0.39172863
1716500258.9418588,0.391217184
1716500258.9574075,0.391814253
1716500258.9751945,0.392444377
1716500258.9909534,0.391369068
1716500259.0068848,0.392409238
1716500259.0240827,0.391334184
1716500259.043749,0.391081558
1716500259.05967,0.391267301
1716500259.076954,0.391296887
1716500259.0946317,0.391259938
1716500259.1105711,0.390918356
1716500259.1276326,0.391994547
1716500259.1447263,0.390406031
1716500259.160793,0.391836352
1716500259.177953,0.39143494
1716500259.1970623,0.392461672
1716500259.212169,0.391506394
1716500259.2287235,0.390925796
1716500259.2494428,0.388680652
1716500259.2632415,0.390933443
1716500259.2775483,0.391490754
1716500259.2967792,0.390099131
1716500259.312557,0.390991281
1716500259.3291461,0.39119157
1716500259.345586,0.391637181
1716500259.3615491,0.391521092
1716500259.3789525,0.391414198
1716500259.3960743,0.391328741
1716500259.413102,0.390370423
1716500259.4296901,0.391010984
1716500259.4464183,0.392025469
1716500259.4634638,0.390912718
1716500259.4789667,0.390940692
1716500259.4960902,0.391411628
1716500259.5137396,0.391489388
1716500259.5301678,0.390313703
1716500259.5464041,0.390728002
1716500259.562926,0.39069856
1716500259.581191,0.389955043
1716500259.5963454,0.390556935
1716500259.6122968,0.391207711
1716500259.6298037,0.390629362
1716500259.6461952,0.389795067
1716500259.6632583,0.38988158
1716500259.6800382,0.390101111
1716500259.6962268,0.390527639
1716500259.7146418,0.389218617
1716500259.72975,0.390015997
1716500259.7452042,0.390986432
1716500259.763381,0.390306315
1716500259.7786307,0.391255039
1716500259.7913043,0.391419597
1716500259.8078454,0.39223563
1716500259.8238354,0.391964239
1716500259.8410494,0.391489651
1716500259.8580463,0.392436303
1716500259.8741837,0.391739597
1716500259.8910303,0.391748281
1716500259.907604,0.392173301
1716500259.924775,0.392316255
1716500259.9409502,0.392093651
1716500259.9581225,0.392223815
1716500259.9751618,0.39164014
1716500259.9916356,0.392646074
1716500260.007628,0.391596999
1716500260.024578,0.392160584
1716500260.0410485,0.391969273
1716500260.0571303,0.392119941
1716500260.0750139,0.391886033
1716500260.0917718,0.39213479
1716500260.1085894,0.392254903
1716500260.1250527,0.392158767
1716500260.1412542,0.392009634
1716500260.1576812,0.39192722
1716500260.174878,0.391956903
1716500260.1912682,0.391980617
1716500260.2086873,0.391884746
1716500260.225547,0.392464804
1716500260.241301,0.392423056
1716500260.2576554,0.39177964
1716500260.27493,0.3920546
1716500260.2915912,0.391611343
1716500260.3072846,0.392107398
1716500260.325891,0.391641821
1716500260.3461854,0.391800117
1716500260.363293,0.391418402
1716500260.3778083,0.391144118
1716500260.3960083,0.391143745
1716500260.4142003,0.391266157
1716500260.429651,0.39153823
1716500260.4451923,0.391614894
1716500260.4624271,0.391290274
1716500260.4794865,0.391884279
1716500260.4961307,0.391679001
1716500260.5138023,0.391542599
1716500260.5291715,0.39119203
1716500260.5458229,0.39121713
1716500260.5638645,0.391188887
1716500260.5801501,0.39078047
1716500260.5974753,0.392310816
1716500260.612723,0.391846485
1716500260.630204,0.39118875
1716500260.6461253,0.391479219
1716500260.666622,0.389929852
1716500260.682175,0.391259698
1716500260.6980822,0.390886908
1716500260.7160804,0.38995284
1716500260.732891,0.39084471
1716500260.7480762,0.390832824
1716500260.7637072,0.39129577
1716500260.7827346,0.389621469
1716500260.798966,0.389383949
1716500260.8152127,0.390709107
1716500260.831315,0.391901697
1716500260.8467438,0.391555056
1716500260.8654559,0.390490697
1716500260.8798566,0.39132814
1716500260.89595,0.391172431
1716500260.9150712,0.390746376
1716500260.930839,0.390916003
1716500260.9475348,0.390762985
1716500260.9655888,0.39011916
1716500260.9821877,0.389878199
1716500260.9958832,0.390828399
1716500261.0145237,0.390382105
1716500261.0312438,0.39091437
1716500261.0480435,0.391000085
1716500261.0640402,0.391342777
1716500261.0815964,0.390945632
1716500261.097299,0.390800586
1716500261.1133342,0.391156894
1716500261.1314197,0.390638326
1716500261.1482053,0.391540831
1716500261.1643822,0.391146378
1716500261.1831431,0.388787344
1716500261.196397,0.39095466
1716500261.2150965,0.390836831
1716500261.231787,0.39010253
1716500261.250067,0.390327431
1716500261.2638972,0.391470851
1716500261.2812655,0.391497404
1716500261.2979732,0.390762469
1716500261.3125463,0.392025034
1716500261.3306894,0.390983182
1716500261.3461578,0.391663945
1716500261.3657498,0.390248586
1716500261.3823962,0.39106521
1716500261.396852,0.391613132
1716500261.40927,0.392092844
1716500261.426046,0.392392547
1716500261.442966,0.393675375
1716500261.461063,0.392403079
1716500261.4769127,0.39259608
1716500261.497829,0.392060794
1716500261.5122962,0.392295219
1716500261.5292528,0.391844262
1716500261.547397,0.391438833
1716500261.560567,0.391719065
1716500261.5771415,0.391827234
1716500261.593222,0.391710054
1716500261.6127818,0.391560799
1716500261.629223,0.392123054
1716500261.646225,0.391503767
1716500261.6646025,0.391084801
1716500261.6817818,0.39088878
1716500261.696165,0.390829783
1716500261.7109752,0.391937712
1716500261.7309525,0.391502072
1716500261.7485602,0.391426458
1716500261.7630374,0.391499598
1716500261.7793992,0.391893955
1716500261.7986996,0.391692979
1716500261.8149095,0.390119023
1716500261.8331032,0.391257421
1716500261.8492475,0.392332888
1716500261.8667693,0.390767033
1716500261.882605,0.391751698
1716500261.8988907,0.390763123
1716500261.9156387,0.392023641
1716500261.9331074,0.390132287
1716500261.9516478,0.389276902
1716500261.9673893,0.390125356
1716500261.9830315,0.390524241
1716500261.9998505,0.391599
1716500262.0145447,0.391252764
1716500262.0305104,0.391293498
1716500262.0486877,0.39124995
1716500262.0659845,0.390310127
1716500262.0821857,0.391175533
1716500262.0979645,0.391392294
1716500262.1130302,0.390918934
1716500262.1319692,0.390306016
1716500262.1489403,0.391185397
1716500262.1654444,0.390664096
1716500262.1817467,0.390536235
1716500262.1982412,0.39118315
1716500262.216128,0.390867585
1716500262.2314334,0.390919616
1716500262.24789,0.390856062
1716500262.266241,0.391001259
1716500262.282849,0.390484436
1716500262.299654,0.390214108
1716500262.3163474,0.39016492
1716500262.3348744,0.38954477
1716500262.3492074,0.389601982
1716500262.36547,0.390768533
1716500262.3841274,0.390646872
1716500262.3974857,0.3917249
1716500262.4103544,0.392170703
1716500262.426797,0.391447028
1716500262.444213,0.391957252
1716500262.4600697,0.393357097
1716500262.4770267,0.392072697
1716500262.4937885,0.391505286
1716500262.510368,0.39222161
1716500262.5269158,0.391397009
1716500262.5432377,0.391855398
1716500262.561305,0.392229167
1716500262.5769737,0.392501054
1716500262.5939906,0.391745266
1716500262.6111083,0.392554197
1716500262.627061,0.391750998
1716500262.6443856,0.392399076
1716500262.661199,0.39241117
1716500262.677716,0.393260741
1716500262.6936767,0.39196372
1716500262.7107162,0.391997124
1716500262.7277708,0.39211734
1716500262.743373,0.392333532
1716500262.7607603,0.392329273
1716500262.7770863,0.392210297
1716500262.7952688,0.391467439
1716500262.811236,0.391589096
1716500262.8281903,0.391752595
1716500262.844835,0.391620882
1716500262.8614974,0.392389229
1716500262.8779366,0.392075235
1716500262.897838,0.391623562
1716500262.9153132,0.391083511
1716500262.9326158,0.39196119
1716500262.9485795,0.390886758
1716500262.9652972,0.391367769
1716500262.984424,0.391453906
1716500263.0001523,0.391420727
1716500263.0178397,0.390650503
1716500263.0336313,0.391463892
1716500263.0493217,0.391556201
1716500263.066259,0.390339006
1716500263.0853868,0.391404333
1716500263.101991,0.391468266
1716500263.1206918,0.389445774
1716500263.1335642,0.39144828
1716500263.1499445,0.391824999
1716500263.1674106,0.391292141
1716500263.1854541,0.39048826
1716500263.2014012,0.391219367
1716500263.2170613,0.391148852
1716500263.234412,0.391422821
1716500263.2502832,0.391144373
1716500263.2670238,0.391854496
1716500263.2833512,0.391411288
1716500263.3037233,0.389876375
1716500263.3189447,0.389655174
1716500263.3346155,0.39084651
1716500263.3514464,0.39035285
1716500263.3663201,0.391691574
1716500263.3839548,0.39146976
1716500263.3994539,0.391102882
1716500263.4170105,0.391260881
1716500263.4333048,0.391409691
1716500263.4520745,0.392113193
1716500263.4672828,0.391688032
1716500263.483565,0.391380279
1716500263.501088,0.390991747
1716500263.5164666,0.391158752
1716500263.5333123,0.390876696
1716500263.550516,0.390727341
1716500263.5671256,0.391002643
1716500263.5819883,0.391202736
1716500263.6015627,0.391467818
1716500263.6173074,0.390800692
1716500263.6330712,0.390720435
1716500263.653048,0.388373486
1716500263.6674948,0.390898926
1716500263.6838808,0.38984329
1716500263.7006207,0.390827839
1716500263.7192144,0.389675362
1716500263.7337203,0.390767371
1716500263.751302,0.391852737
1716500263.768442,0.390649087
1716500263.7841644,0.391733389
1716500263.8018231,0.391711851
1716500263.8185453,0.390794234
1716500263.8356934,0.390832909
1716500263.8512654,0.391121553
1716500263.86851,0.391681065
1716500263.8864932,0.3912226
1716500263.901563,0.391669641
1716500263.9182274,0.390284582
1716500263.935422,0.391444387
1716500263.9490998,0.39114003
1716500263.9661164,0.391780834
1716500263.981252,0.391889387
1716500263.996049,0.39156818
1716500264.012559,0.392669238
1716500264.031785,0.392039121
1716500264.0478115,0.391350725
1716500264.0663743,0.391550782
1716500264.0822823,0.391798983
1716500264.1008384,0.392540114
1716500264.1179981,0.392286087
1716500264.1311176,0.39110608
1716500264.1476429,0.392231982
1716500264.1640437,0.392074505
1716500264.1817021,0.391036609
1716500264.2002864,0.391756833
1716500264.2175128,0.391437884
1716500264.2321773,0.391514985
1716500264.2495008,0.39129095
1716500264.2654266,0.392305662
1716500264.2803059,0.3908919
1716500264.2991006,0.390629973
1716500264.31662,0.391030168
1716500264.3336523,0.390999067
1716500264.3515744,0.39090353
1716500264.3689146,0.389634193
1716500264.3856158,0.390007535
1716500264.4018478,0.390919655
1716500264.416463,0.390226087
1716500264.4346452,0.391700058
1716500264.4508562,0.392369811
1716500264.4684846,0.391227996
1716500264.484888,0.391726417
1716500264.503659,0.391505289
1716500264.519556,0.391240149
1716500264.5348952,0.390907949
1716500264.5515087,0.391548207
1716500264.568223,0.391694616
1716500264.5856884,0.390904886
1716500264.6022575,0.391138227
1716500264.620536,0.391378933
1716500264.6348765,0.391783533
1716500264.6516185,0.391198413
1716500264.6682923,0.391022779
1716500264.685271,0.390525128
1716500264.703492,0.390205672
1716500264.7181451,0.390412396
1716500264.737263,0.390378696
1716500264.7515903,0.391973219
1716500264.7702403,0.389564049
1716500264.7880938,0.389311445
1716500264.803179,0.388979101
1716500264.8200815,0.3903717
1716500264.8363225,0.390319656
1716500264.852722,0.390588407
1716500264.8693123,0.389911507
1716500264.8850944,0.390205926
1716500264.9019651,0.390128241
1716500264.9172227,0.391284116
1716500264.9343996,0.391394312
1716500264.9508116,0.391751079
1716500264.9692185,0.391434543
1716500264.986328,0.390739535
1716500265.0020347,0.392041442
1716500265.0150142,0.392048072
1716500265.0304592,0.391958347
1716500265.0466068,0.392190642
1716500265.0642853,0.392668642
1716500265.0801818,0.392258241
1716500265.097131,0.393578944
1716500265.1131017,0.392408953
1716500265.1295629,0.392736257
1716500265.1472213,0.392210713
1716500265.1647344,0.392393855
1716500265.179198,0.392689264
1716500265.1975517,0.391928197
1716500265.2129905,0.391915315
1716500265.2302632,0.392780668
1716500265.247277,0.392165952
1716500265.2652779,0.392246014
1716500265.2796297,0.391924211
1716500265.2973006,0.392319217
1716500265.3148675,0.391589499
1716500265.3315759,0.391550015
1716500265.3477507,0.392240333
1716500265.3641732,0.392442062
1716500265.3804514,0.392175357
1716500265.397374,0.392137697
1716500265.4133942,0.392097883
1716500265.4308727,0.392495404
1716500265.4474707,0.391965804
1716500265.4640284,0.391923161
1716500265.4855046,0.391922423
1716500265.501289,0.391504417
1716500265.5190437,0.390825664
1716500265.535631,0.391424841
1716500265.5523312,0.391602849
1716500265.5694046,0.391677937
1716500265.588743,0.390780407
1716500265.6022828,0.392148097
1716500265.616922,0.391644529
1716500265.6355648,0.391018795
1716500265.6523004,0.390520234
1716500265.6694345,0.389815194
1716500265.68755,0.390001931
1716500265.703778,0.390630467
1716500265.7192912,0.390886433
1716500265.7361453,0.391039844
1716500265.7537448,0.389458684
1716500265.7703254,0.389999109
1716500265.7864287,0.391108077
1716500265.802752,0.390805699
1716500265.8215332,0.389872668
1716500265.8370626,0.389450981
1716500265.8540738,0.391106162
1716500265.8716905,0.389602962
1716500265.8862898,0.389862261
1716500265.9038398,0.390220762
