%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq
1681065562519319534,3,1681065562519319534,camera_1,7
1681065562549650669,4,1681065562549650669,camera_1,9
1681065562569773912,5,1681065562569773912,camera_1,11
1681065562588195085,6,1681065562588195085,camera_1,13
1681065562608771800,7,1681065562608771800,camera_1,15
1681065562619788646,8,1681065562619788646,camera_1,16
1681065562630323410,9,1681065562630323410,camera_1,17
1681065562639839410,10,1681065562639839410,camera_1,18
1681065562650367498,11,1681065562650367498,camera_1,19
1681065562660696268,12,1681065562660696268,camera_1,20
1681065562670357942,13,1681065562670357942,camera_1,21
1681065562680885314,14,1681065562680885314,camera_1,22
1681065562690788030,15,1681065562690788030,camera_1,23
1681065562700309514,16,1681065562700309514,camera_1,24
1681065562710095167,17,1681065562710095167,camera_1,25
1681065562720561504,18,1681065562720561504,camera_1,26
1681065562730661869,19,1681065562730661869,camera_1,27
1681065562739655256,20,1681065562739655256,camera_1,28
1681065562749078273,21,1681065562749078273,camera_1,29
1681065562760873794,22,1681065562760873794,camera_1,30
1681065562770473241,23,1681065562770473241,camera_1,31
1681065562780375480,24,1681065562780375480,camera_1,32
1681065562790376424,25,1681065562790376424,camera_1,33
1681065562800813913,26,1681065562800813913,camera_1,34
1681065562810276269,27,1681065562810276269,camera_1,35
1681065562820008754,28,1681065562820008754,camera_1,36
1681065562829853296,29,1681065562829853296,camera_1,37
1681065562839780807,30,1681065562839780807,camera_1,38
1681065562850010871,31,1681065562850010871,camera_1,39
1681065562859761238,32,1681065562859761238,camera_1,40
1681065562870110273,33,1681065562870110273,camera_1,41
1681065562880073070,34,1681065562880073070,camera_1,42
1681065562890821218,35,1681065562890821218,camera_1,43
1681065562900779962,36,1681065562900779962,camera_1,44
1681065562910412788,37,1681065562910412788,camera_1,45
1681065562919921398,38,1681065562919921398,camera_1,46
1681065562930317401,39,1681065562930317401,camera_1,47
1681065562940420866,40,1681065562940420866,camera_1,48
1681065562949715375,41,1681065562949715375,camera_1,49
1681065562960186958,42,1681065562960186958,camera_1,50
1681065562970374345,43,1681065562970374345,camera_1,51
1681065562979826211,44,1681065562979826211,camera_1,52
1681065562989875793,45,1681065562989875793,camera_1,53
1681065562999513864,46,1681065562999513864,camera_1,54
1681065563009919881,47,1681065563009919881,camera_1,55
1681065563019681692,48,1681065563019681692,camera_1,56
1681065563029732465,49,1681065563029732465,camera_1,57
1681065563040423154,50,1681065563040423154,camera_1,58
1681065563050606966,51,1681065563050606966,camera_1,59
1681065563060115098,52,1681065563060115098,camera_1,60
1681065563069591283,53,1681065563069591283,camera_1,61
1681065563080210685,54,1681065563080210685,camera_1,62
1681065563089993238,55,1681065563089993238,camera_1,63
1681065563101021766,56,1681065563101021766,camera_1,64
1681065563110445499,57,1681065563110445499,camera_1,65
1681065563120736598,58,1681065563120736598,camera_1,66
1681065563130882740,59,1681065563130882740,camera_1,67
1681065563139348506,60,1681065563139348506,camera_1,68
1681065563149872541,61,1681065563149872541,camera_1,69
1681065563159577369,62,1681065563159577369,camera_1,70
1681065563169733285,63,1681065563169733285,camera_1,71
1681065563179746150,64,1681065563179746150,camera_1,72
1681065563189883232,65,1681065563189883232,camera_1,73
1681065563199774503,66,1681065563199774503,camera_1,74
1681065563209747314,67,1681065563209747314,camera_1,75
1681065563219749212,68,1681065563219749212,camera_1,76
1681065563239004850,69,1681065563239004850,camera_1,78
1681065563249556303,70,1681065563249556303,camera_1,79
1681065563260691404,71,1681065563260691404,camera_1,80
1681065563280065298,72,1681065563280065298,camera_1,82
1681065563290130615,73,1681065563290130615,camera_1,83
1681065563298440694,74,1681065563298440694,camera_1,84
1681065563309369325,75,1681065563309369325,camera_1,85
1681065563319260835,76,1681065563319260835,camera_1,86
1681065563329997539,77,1681065563329997539,camera_1,87
1681065563340507507,78,1681065563340507507,camera_1,88
1681065563350903511,79,1681065563350903511,camera_1,89
1681065563360575437,80,1681065563360575437,camera_1,90
1681065563370507001,81,1681065563370507001,camera_1,91
1681065563390433073,82,1681065563390433073,camera_1,93
1681065563400635719,83,1681065563400635719,camera_1,94
1681065563410559415,84,1681065563410559415,camera_1,95
1681065563419124126,85,1681065563419124126,camera_1,96
1681065563429425716,86,1681065563429425716,camera_1,97
1681065563440754413,87,1681065563440754413,camera_1,98
1681065563450321674,88,1681065563450321674,camera_1,99
1681065563470742940,89,1681065563470742940,camera_1,101
1681065563480495691,90,1681065563480495691,camera_1,102
1681065563490650653,91,1681065563490650653,camera_1,103
1681065563500674962,92,1681065563500674962,camera_1,104
1681065563510095834,93,1681065563510095834,camera_1,105
1681065563520309448,94,1681065563520309448,camera_1,106
1681065563530494689,95,1681065563530494689,camera_1,107
1681065563540588378,96,1681065563540588378,camera_1,108
1681065563550609350,97,1681065563550609350,camera_1,109
1681065563560621023,98,1681065563560621023,camera_1,110
1681065563570351839,99,1681065563570351839,camera_1,111
1681065563580632925,100,1681065563580632925,camera_1,112
1681065563590559005,101,1681065563590559005,camera_1,113
1681065563599651813,102,1681065563599651813,camera_1,114
1681065563610594034,103,1681065563610594034,camera_1,115
1681065563620083093,104,1681065563620083093,camera_1,116
1681065563630844593,105,1681065563630844593,camera_1,117
1681065563640795946,106,1681065563640795946,camera_1,118
1681065563650635480,107,1681065563650635480,camera_1,119
1681065563660570621,108,1681065563660570621,camera_1,120
1681065563670705556,109,1681065563670705556,camera_1,121
1681065563680432796,110,1681065563680432796,camera_1,122
1681065563690173149,111,1681065563690173149,camera_1,123
1681065563699681997,112,1681065563699681997,camera_1,124
1681065563709693908,113,1681065563709693908,camera_1,125
1681065563720455884,114,1681065563720455884,camera_1,126
1681065563730390071,115,1681065563730390071,camera_1,127
1681065563740127086,116,1681065563740127086,camera_1,128
1681065563750309228,117,1681065563750309228,camera_1,129
1681065563759958744,118,1681065563759958744,camera_1,130
1681065563769820690,119,1681065563769820690,camera_1,131
1681065563780290126,120,1681065563780290126,camera_1,132
1681065563790245771,121,1681065563790245771,camera_1,133
1681065563800505399,122,1681065563800505399,camera_1,134
1681065563810130357,123,1681065563810130357,camera_1,135
1681065563820722341,124,1681065563820722341,camera_1,136
1681065563829946279,125,1681065563829946279,camera_1,137
1681065563840284109,126,1681065563840284109,camera_1,138
1681065563849320888,127,1681065563849320888,camera_1,139
1681065563860207080,128,1681065563860207080,camera_1,140
1681065563870129108,129,1681065563870129108,camera_1,141
1681065563880336284,130,1681065563880336284,camera_1,142
1681065563890437126,131,1681065563890437126,camera_1,143
1681065563900785207,132,1681065563900785207,camera_1,144
1681065563910482168,133,1681065563910482168,camera_1,145
1681065563920409679,134,1681065563920409679,camera_1,146
1681065563930606842,135,1681065563930606842,camera_1,147
1681065563940445423,136,1681065563940445423,camera_1,148
1681065563950594186,137,1681065563950594186,camera_1,149
1681065563961008310,138,1681065563961008310,camera_1,150
1681065563970353841,139,1681065563970353841,camera_1,151
1681065563978895664,140,1681065563978895664,camera_1,152
1681065563989532470,141,1681065563989532470,camera_1,153
1681065564000039339,142,1681065564000039339,camera_1,154
1681065564009815454,143,1681065564009815454,camera_1,155
1681065564020006179,144,1681065564020006179,camera_1,156
1681065564030116796,145,1681065564030116796,camera_1,157
1681065564039836883,146,1681065564039836883,camera_1,158
1681065564049281358,147,1681065564049281358,camera_1,159
1681065564059911966,148,1681065564059911966,camera_1,160
1681065564070390939,149,1681065564070390939,camera_1,161
1681065564080040693,150,1681065564080040693,camera_1,162
1681065564089804887,151,1681065564089804887,camera_1,163
1681065564099924325,152,1681065564099924325,camera_1,164
1681065564110069274,153,1681065564110069274,camera_1,165
1681065564120620012,154,1681065564120620012,camera_1,166
1681065564130491018,155,1681065564130491018,camera_1,167
1681065564140497922,156,1681065564140497922,camera_1,168
1681065564150530815,157,1681065564150530815,camera_1,169
1681065564160500049,158,1681065564160500049,camera_1,170
1681065564170662164,159,1681065564170662164,camera_1,171
1681065564180726766,160,1681065564180726766,camera_1,172
1681065564190546989,161,1681065564190546989,camera_1,173
1681065564200553417,162,1681065564200553417,camera_1,174
