%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq
1681061147881234407,2,1681061147881234407,camera_1,2
1681061147914259195,3,1681061147914259195,camera_1,3
1681061147946326732,4,1681061147946326732,camera_1,4
1681061147978704690,5,1681061147978704690,camera_1,5
1681061148010410308,6,1681061148010410308,camera_1,6
1681061148043632268,7,1681061148043632268,camera_1,7
1681061148075689554,8,1681061148075689554,camera_1,8
1681061148108531951,9,1681061148108531951,camera_1,9
1681061148141135692,10,1681061148141135692,camera_1,10
1681061148173250913,11,1681061148173250913,camera_1,11
1681061148205694675,12,1681061148205694675,camera_1,12
1681061148238548278,13,1681061148238548278,camera_1,13
1681061148270667552,14,1681061148270667552,camera_1,14
1681061148303315401,15,1681061148303315401,camera_1,15
1681061148335927486,16,1681061148335927486,camera_1,16
1681061148368374824,17,1681061148368374824,camera_1,17
1681061148401269674,18,1681061148401269674,camera_1,18
1681061148433444499,19,1681061148433444499,camera_1,19
1681061148465999603,20,1681061148465999603,camera_1,20
1681061148498227357,21,1681061148498227357,camera_1,21
1681061148530559062,22,1681061148530559062,camera_1,22
1681061148563443422,23,1681061148563443422,camera_1,23
1681061148595411062,24,1681061148595411062,camera_1,24
1681061148628038644,25,1681061148628038644,camera_1,25
1681061148661160230,26,1681061148661160230,camera_1,26
1681061148692939996,27,1681061148692939996,camera_1,27
1681061148725398540,28,1681061148725398540,camera_1,28
1681061148758017539,29,1681061148758017539,camera_1,29
1681061148790168523,30,1681061148790168523,camera_1,30
1681061148822943449,31,1681061148822943449,camera_1,31
1681061148855509996,32,1681061148855509996,camera_1,32
1681061148887687444,33,1681061148887687444,camera_1,33
1681061148920192003,34,1681061148920192003,camera_1,34
1681061148952350616,35,1681061148952350616,camera_1,35
1681061148984833240,36,1681061148984833240,camera_1,36
1681061149017225980,37,1681061149017225980,camera_1,37
1681061149050330877,38,1681061149050330877,camera_1,38
1681061149082211256,39,1681061149082211256,camera_1,39
1681061149114855766,40,1681061149114855766,camera_1,40
1681061149147361993,41,1681061149147361993,camera_1,41
1681061149179909944,42,1681061149179909944,camera_1,42
1681061149212176799,43,1681061149212176799,camera_1,43
1681061149245031118,44,1681061149245031118,camera_1,44
1681061149277261018,45,1681061149277261018,camera_1,45
1681061149310323476,46,1681061149310323476,camera_1,46
1681061149342220306,47,1681061149342220306,camera_1,47
1681061149374884605,48,1681061149374884605,camera_1,48
1681061149407351255,49,1681061149407351255,camera_1,49
1681061149439799308,50,1681061149439799308,camera_1,50
1681061149471992731,51,1681061149471992731,camera_1,51
1681061149503631591,52,1681061149503631591,camera_1,52
1681061149537262439,53,1681061149537262439,camera_1,53
1681061149570111513,54,1681061149570111513,camera_1,54
1681061149602463245,55,1681061149602463245,camera_1,55
1681061149635137319,56,1681061149635137319,camera_1,56
1681061149667697906,57,1681061149667697906,camera_1,57
1681061149700077772,58,1681061149700077772,camera_1,58
1681061149731944561,59,1681061149731944561,camera_1,59
1681061149764215469,60,1681061149764215469,camera_1,60
