Time (s),Cam1 Fiducial ID,Cam1 Position X,Cam1 Position Y,Cam1 Position Z,Cam1 Rotation X,Cam1 Rotation Y,Cam1 Rotation Z,Cam1 Rotation W,Cam2 Fiducial ID,Cam2 Position X,Cam2 Position Y,Cam2 Position Z,Cam2 Rotation X,Cam2 Rotation Y,Cam2 Rotation Z,Cam2 Rotation W,Cam3 Fiducial ID,Cam3 Position X,Cam3 Position Y,Cam3 Position Z,Cam3 Rotation X,Cam3 Rotation Y,Cam3 Rotation Z,Cam3 Rotation W
1721026457.4784727,3,0.06526252558228318,-0.014740219680729987,0.2581738165654761,-0.008294918559822962,-0.1007557351493277,-0.03570481428792929,0.9942357076655761,3,-0.07279611870867785,-0.009104405258893822,0.2711592712094593,-0.0009971660930584358,-0.10832049629716259,0.039630476588557936,0.9933252745536493,3,0.025736616374881657,-0.002756911737936465,0.3471355701428971,-0.008431335729575773,-0.05943888636596602,-0.06343736196461493,0.9961785143599311
1721026457.4785216,3,0.06526252558228318,-0.014740219680729987,0.2581738165654761,-0.008294918559822962,-0.1007557351493277,-0.03570481428792929,0.9942357076655761,3,-0.07279611870867785,-0.009104405258893822,0.2711592712094593,-0.0009971660930584358,-0.10832049629716259,0.039630476588557936,0.9933252745536493,3,0.025736616374881657,-0.002756911737936465,0.3471355701428971,-0.008431335729575773,-0.05943888636596602,-0.06343736196461493,0.9961785143599311
1721026457.4785526,3,0.06526252558228318,-0.014740219680729987,0.2581738165654761,-0.008294918559822962,-0.1007557351493277,-0.03570481428792929,0.9942357076655761,3,-0.07279611870867785,-0.009104405258893822,0.2711592712094593,-0.0009971660930584358,-0.10832049629716259,0.039630476588557936,0.9933252745536493,3,0.025736616374881657,-0.002756911737936465,0.3471355701428971,-0.008431335729575773,-0.05943888636596602,-0.06343736196461493,0.9961785143599311
1721026457.5035367,3,0.065268509161839,-0.014738220178495942,0.25819560970638356,-0.008305931444715064,-0.1007852905625053,-0.03530470617672197,0.994246908182692,3,-0.07279280137577915,-0.009103799160998627,0.2711521664032834,-0.000976942995561487,-0.10857173350773863,0.04026231284569302,0.9932724552859722,3,0.025746122478801918,-0.002760785375294932,0.3473381139426494,-0.008297024420066761,-0.05816727227567437,-0.05992780073689381,0.9964719697616283
1721026457.5036855,3,0.065268509161839,-0.014738220178495942,0.25819560970638356,-0.008305931444715064,-0.1007852905625053,-0.03530470617672197,0.994246908182692,3,-0.07279280137577915,-0.009103799160998627,0.2711521664032834,-0.000976942995561487,-0.10857173350773863,0.04026231284569302,0.9932724552859722,3,0.025746122478801918,-0.002760785375294932,0.3473381139426494,-0.008297024420066761,-0.05816727227567437,-0.05992780073689381,0.9964719697616283
1721026457.5037832,3,0.065268509161839,-0.014738220178495942,0.25819560970638356,-0.008305931444715064,-0.1007852905625053,-0.03530470617672197,0.994246908182692,3,-0.07279280137577915,-0.009103799160998627,0.2711521664032834,-0.000976942995561487,-0.10857173350773863,0.04026231284569302,0.9932724552859722,3,0.025746122478801918,-0.002760785375294932,0.3473381139426494,-0.008297024420066761,-0.05816727227567437,-0.05992780073689381,0.9964719697616283
1721026457.5137255,3,0.0652639623364151,-0.014738910031800511,0.2581805741196558,-0.008294058486195119,-0.10111524559845156,-0.035326483003365175,0.9942127314111429,3,-0.07280623204803069,-0.009103590811840576,0.2712053870384055,-0.0010053653240580317,-0.10841759249659959,0.03958316538862481,0.9933165597610981,3,0.025738782718280534,-0.0027652180069706314,0.3472023437081097,-0.008327653044290818,-0.05975971984271739,-0.06233709325003779,0.9962296486675299
1721026457.5137668,3,0.0652639623364151,-0.014738910031800511,0.2581805741196558,-0.008294058486195119,-0.10111524559845156,-0.035326483003365175,0.9942127314111429,3,-0.07280623204803069,-0.009103590811840576,0.2712053870384055,-0.0010053653240580317,-0.10841759249659959,0.03958316538862481,0.9933165597610981,3,0.025738782718280534,-0.0027652180069706314,0.3472023437081097,-0.008327653044290818,-0.05975971984271739,-0.06233709325003779,0.9962296486675299
1721026457.513835,3,0.0652639623364151,-0.014738910031800511,0.2581805741196558,-0.008294058486195119,-0.10111524559845156,-0.035326483003365175,0.9942127314111429,3,-0.07280623204803069,-0.009103590811840576,0.2712053870384055,-0.0010053653240580317,-0.10841759249659959,0.03958316538862481,0.9933165597610981,3,0.025738782718280534,-0.0027652180069706314,0.3472023437081097,-0.008327653044290818,-0.05975971984271739,-0.06233709325003779,0.9962296486675299
1721026457.52988,3,0.06525613225966458,-0.014738121011984738,0.25813632127657055,-0.008378839757517891,-0.10092163659402852,-0.03579587712852524,0.9942149030728217,3,-0.07279883512731261,-0.009106968792775307,0.2711669724173771,-0.001058097607670869,-0.10837114955904804,0.03981130181889913,0.9933124556856154,3,0.025745801884653363,-0.002765520750286172,0.3473430257686627,-0.008187425705575176,-0.05917487181209872,-0.06053639208515153,0.9963767589820881
