time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z
0.13569164276123047,0.0,0.0,0.0,0.0,0.0,0.0
0.15178132057189941,7.086268801973633e-06,1.245301655683484e-06,-7.698276256185022e-06,-6.264618941000111e-05,0.0006526269674570744,-0.00015060459990504267
0.1692187786102295,7.869942602805463e-06,2.798532543975968e-06,-3.353953588924874e-05,-0.00020788678502615954,0.003890317016908843,-0.001101133277320799
0.18544864654541016,3.3190686770864786e-06,-7.399556369441784e-07,4.5262917747146414e-05,-3.27302309889102e-05,-0.00015108809689370027,-0.001718635165520106
0.20336484909057617,2.349899098549532e-06,1.0179762690784577e-06,-4.313995202570586e-05,-0.00022442695622212905,0.004028380916853036,0.000822592502515495
0.21945548057556152,-8.127318912684589e-06,-3.9891464786688535e-06,0.00010791863814385572,7.058491396016997e-05,-0.0017791573589889115,-0.002781122848360568
0.23590946197509766,-2.27534715422327e-05,-1.4936377171793913e-06,5.946591358901854e-05,0.0002331859237905895,-0.003632227526271522,-0.0027804770881683562
0.2530944347381592,-2.306543413673444e-05,-1.3037141818050824e-06,9.362923194555783e-05,7.825012208000776e-05,0.001545907374912163,-0.003065345140945879
0.2688436508178711,-2.990392139314013e-05,-6.344476214115158e-07,5.3810469526849314e-05,0.00012857396973370988,-0.0013829062733046096,-0.0011598662692302343
0.2855243682861328,-2.568564846472214e-05,8.464696442112007e-07,4.220417338374194e-05,-5.2747789153623215e-06,0.002297792913345729,-0.0016851420213326272
0.3027057647705078,-2.149019818515306e-05,-3.509059291598171e-06,6.907799076738552e-05,4.358016949805588e-06,0.0011261225244769482,-0.002047205814056553
0.32044243812561035,-1.2307358767548252e-05,1.664661991883365e-06,-4.3239508107972835e-05,-0.00014449197939148117,0.0010701593671728297,0.0014328814869568798
0.33521294593811035,-4.570483080217069e-06,-5.36362871753418e-06,6.278677455417991e-05,0.00014889884748166965,-0.003862776821898264,0.0015869021916927184
0.35170722007751465,4.228751207828799e-06,-2.261243323149753e-06,2.5963148788388235e-05,-1.254533668718083e-05,0.00021699227436298117,-0.00047079159471048217
