Time (s),Cam1 Fiducial ID,Camera Position X,Camera Position Y,Camera Position Z,Camera Rotation W,Camera Rotation X,Camera Rotation Y,Camera Rotation Z,World Position X,World Position Y,World Position Z,World Rotation W,World Rotation X,World Rotation Y,World Rotation Z,Displacement Position X,Displacement Position Y,Displacement Position Z,Displacement Rotation W,Displacement Rotation X,Displacement Rotation Y,Displacement Rotation Z
1721066153.0511653,3,-0.030954832846514478,0.017943110063474682,1.902047204797877,0.0037635867700681995,0.006557500043672068,-0.04732135806446252,0.9988511018558954,0.011981048987610828,0.19024956168101081,1.8928088347479948,0.0037635867700681995,0.006557500043672068,-0.04732135806446252,0.9988511018558954,1.3963427351600805e-05,-2.3695134163954912e-05,-0.0015652038359075249,-0.0004913575936300425,-0.002662249183083047,0.9999942921871491,0.002021531628534877
1721066153.070299,3,-0.031115958240699605,0.01803332816917525,1.911706498255699,0.0032744628126068352,0.007559463087477752,-0.002489668543143621,0.9999629662950839,0.012045824084436482,0.19121484755694734,1.9024213306865179,0.0032744628126068352,0.007559463087477752,-0.002489668543143621,0.9999629662950839,-0.00014716196683352625,6.652297153661446e-05,0.008094089621914602,-0.00014376721081448416,-0.00026585159306707353,0.9990821766479305,-0.04283354944845012
1721066153.081992,3,-0.030961131057803213,0.01795096776866072,1.902480357287916,0.00371860936841689,0.006050162035199494,-0.04610548312740224,0.9989113333571211,0.011983002101630318,0.1902966376027865,1.893239534798561,0.00371860936841689,0.006050162035199494,-0.04610548312740224,0.9989113333571211,7.665216062865965e-06,-1.5837428977916873e-05,-0.0011320513458683568,-0.00042696851556958156,-0.0018953251081284467,0.9999977933438137,0.0007992171947941917
1721066153.10231,3,-0.03095173913866814,0.017943907012189692,1.9018538538180574,0.003784618099150221,0.006218368866443593,-0.048571080190849,0.9987932011800934,0.01197986718287674,0.19023283252410395,1.8926161859841797,0.003784618099150221,0.006218368866443593,-0.048571080190849,0.9987932011800934,1.7057135197940526e-05,-2.2898185448944758e-05,-0.0017585548157270647,1.178313495089007e-05,1.8030489080045192e-05,0.9999947028042813,0.00325482709777044
1721066153.1193035,3,-0.030953538342018267,0.01794869071250396,1.9022996610297391,0.003728695517182535,0.006413782885442278,-0.0484798682116154,0.9987966072214217,0.011977215919585147,0.19027795966519434,1.8930597248244732,0.003728695517182535,0.006413782885442278,-0.0484798682116154,0.9987966072214217,1.5257931847811879e-05,-1.8114485134678587e-05,-0.0013127476040453168,1.1360518037065718e-05,1.7841991280567943e-05,0.9999949965611304,0.003163290265950841
1721066153.1321657,3,-0.031096100851750748,0.018028715897011736,1.910731366235342,0.0034691835286393535,-0.0021077159980548,-0.01829365568555281,0.9998244168155599,0.012035664858194305,0.19112185000759963,1.9014504824532632,0.0034691835286393535,-0.0021077159980548,-0.01829365568555281,0.9998244168155599,-0.0001273045778846689,6.191069937309945e-05,0.007118957601557563,-9.349097367160448e-05,-3.465229928908139e-05,0.9996339434243194,-0.027054929543442078
1721066153.153365,3,-0.030928366703404243,0.017931996926620355,1.9007408976766842,0.003561694431125288,0.004944438354718486,-0.05204011624634932,0.9986264031975133,0.011967606431922368,0.190120067162792,1.8915087144763012,0.003561694431125288,0.004944438354718486,-0.05204011624634932,0.9986264031975133,4.042957046183557e-05,-3.480827101828149e-05,-0.002871510957100254,-0.0001678643250563121,-0.00018044647622189985,0.9999773181244878,0.006730712978164986
1721066153.167927,3,-0.03095580245360877,0.0179475810824879,1.9023514038403695,0.003684889448902618,0.009955754042860388,-0.04736879694813072,0.998821055858793,0.011978974050018024,0.19028155440180178,1.8931113742463295,0.003684889448902618,0.009955754042860388,-0.04736879694813072,0.998821055858793,1.299382025730933e-05,-1.922411515073788e-05,-0.0012610047934149549,-0.00037116541711062405,-0.00784462975175185,0.9999669324634588,0.0021113976204121016
1721066153.1852734,3,-0.030940111370703217,0.01792841188954195,1.9016086848304175,0.0028499814354961406,0.00987248374849842,0.0587750472243304,0.9982183656366129,0.0119707704039076,0.1901951262251434,1.892373330842284,0.0028499814354961406,0.00987248374849842,0.0587750472243304,0.9982183656366129,2.8684903162861514e-05,-3.83933080966882e-05,-0.002003723803366997,-0.0003274011320093743,-0.0007630059802422504,0.9945809440601318,-0.10396180232580626
1721066153.1995609,3,-0.0309491634632232,0.01793005234203963,1.9017340317538347,0.002947843488170849,0.007260497222987393,0.058380428179190993,0.9982636530518672,0.011978568668789866,0.1902081711717567,1.8924980926116937,0.002947843488170849,0.007260497222987393,0.058380428179190993,0.9982636530518672,1.9632810642877807e-05,-3.6752855599005846e-05,-0.0018783768799497391,-0.00033118554711654804,-0.0006251838538207699,0.9946227435479613,-0.103562046515163
1721066153.2183144,3,-0.030952906645351996,0.01793190375965859,1.9022823481816198,0.0026869094395606196,0.008753563799585579,0.057202564991232545,0.9983206009077915,0.011976863868044894,0.1902596704621378,1.8930439985201462,0.0026869094395606196,0.008753563799585579,0.057202564991232545,0.9983206009077915,1.5889628514082627e-05,-3.490143798004844e-05,-0.0013300604521646608,-0.00031409635221433196,-0.0006944134076560174,0.9947438542931006,-0.10239181353803316
1721066153.2364218,3,-0.030955766016027845,0.017946213856033472,1.9024113841345638,0.0035197304531737594,0.006819921380768442,-0.04782511907464543,0.998826240221688,0.011978351785204355,0.19028562138119226,1.8931712288935396,0.0035197304531737594,0.006819921380768442,-0.04782511907464543,0.998826240221688,1.3030257838234083e-05,-2.0591341605164654e-05,-0.0012010244992206598,-0.00011778867650013275,-0.003059288690486409,0.9999921201082309,0.0025271723291906364
1721066153.2516482,3,-0.03095757600046753,0.017947476710383267,1.902372649543294,0.0036108925280441463,0.006075210157437554,-0.04663391250318166,0.9988870464078206,0.011980537521986436,0.19028338636396527,1.8931325576295528,0.0036108925280441463,0.006075210157437554,-0.04663391250318166,0.9988870464078206,1.1220273398549613e-05,-1.932848725537048e-05,-0.0012397590904904554,-0.0002607837335457138,-0.0019305660252244776,0.9999972208799623,0.0013278324511790444
1721066153.268469,3,-0.030965385292635032,0.017940004551126893,1.9026738075826237,0.002760650613735042,0.01181119543175929,0.05349975268964896,0.9984941917371418,0.011985408753504411,0.19030325995434585,1.893433214068649,0.002760650613735042,0.01181119543175929,0.05349975268964896,0.9984941917371418,3.4109812310466336e-06,-2.680064651174388e-05,-0.0009386010511607257,-0.0003063810341581231,-0.0008203614637351333,0.9951154858719867,-0.09871374228287812
1721066153.288952,3,-0.030948766533913458,0.017940619242272315,1.9015572921529202,0.0036114130888534215,0.006226994704263524,-0.04887590973692827,0.9987789183196862,0.011979855938199654,0.19020269479644403,1.8923211263558264,0.0036114130888534215,0.006226994704263524,-0.04887590973692827,0.9987789183196862,2.0029739952621278e-05,-2.618595536632226e-05,-0.0020551164808642053,-0.0002540531333170768,-0.002149181317267005,0.9999912723161823,0.0035737610627758994
1721066153.3003566,3,-0.031107558496425946,0.018033658142867844,1.9115615755656372,0.003354074805293696,0.007381412256799055,-0.00741148791728774,0.9999396655709522,0.012038859516363097,0.19120199785524894,1.90227690205141,0.003354074805293696,0.007381412256799055,-0.00741148791728774,0.9999396655709522,-0.00013876222255986698,6.68529452292066e-05,0.007949166931852769,-0.00012879156890081888,-0.00023197862084537677,0.9992809155408819,-0.03791545113048431
1721066153.3152788,3,-0.030963248029957917,0.01795632079901901,1.9028614097102887,0.0036263689906059792,0.004183460820442962,-0.04600187449880052,0.9989260110969702,0.011981306879157622,0.19033647307877716,1.8936185392130136,0.0036263689906059792,0.004183460820442962,-0.04600187449880052,0.9989260110969702,5.5482439081620816e-06,-1.0484398619628466e-05,-0.0007509989234957271,-0.00028653254802788375,0.0009534110083530905,0.9999992729888387,0.0006803883759097465
1721066153.335401,3,-0.03096243614048495,0.017951308741888005,1.902768723376554,0.0036012084791580898,0.006007338670297386,-0.045309707008494945,0.9989484339195865,0.011981446141427574,0.19032308674738807,1.893526684310693,0.0036012084791580898,0.006007338670297386,-0.045309707008494945,0.9989484339195865,6.360133381129451e-06,-1.5496455750631938e-05,-0.0008436852572304421,-3.459545136432729e-08,-5.328492625955648e-08,0.9999999999518451,-9.813548352712852e-06
1721066153.3518963,3,-0.03094915266275423,0.017942987286228215,1.9017988049255306,0.0037169783302471375,0.009891681705668122,-0.04968278608086296,0.998709146584915,0.011977832538031783,0.190226915227226,1.8925614250296596,0.0037169783302471375,0.009891681705668122,-0.04968278608086296,0.998709146584915,1.964361111184837e-05,-2.381791141042172e-05,-0.001813603708253897,1.562722353891586e-05,3.240328387034475e-05,0.9999905014677536,0.004358403387463687
1721066153.367165,3,-0.030952384611969377,0.017939654427446983,1.9023507743734573,0.0027514407006198564,0.00995419455570855,0.057625700677791804,0.9982848402165645,0.011975613668718549,0.19027357856052515,1.8931114336067132,0.0027514407006198564,0.00995419455570855,0.057625700677791804,0.9982848402165645,1.641166189670154e-05,-2.71507701916536e-05,-0.0012616342603271047,-0.0003187210088150702,-0.0007588606787456931,0.9946999419705561,-0.10281706079810463
1721066153.3828077,3,-0.03094855041631381,0.017944383642294878,1.901927544542144,0.003777092373570491,0.006113775324197323,-0.04813511762536509,0.9988149807525311,0.011975945074060964,0.1902399536545869,1.8926894978147804,0.003777092373570491,0.006113775324197323,-0.04813511762536509,0.9988149807525311,2.0245857552267377e-05,-2.2421555343758726e-05,-0.0016848640916404811,-0.0005090993125918818,-0.0019808727972440154,0.9999938983925925,0.0028319848934202333
1721066153.4031909,3,-0.030952014030415826,0.017935843185667825,1.902079333683269,0.0027177134180502243,0.009128258241630355,0.05758256493843567,0.9982953156007306,0.011977958591934155,0.1902452122282567,1.892841462193943,0.0027177134180502243,0.009128258241630355,0.05758256493843567,0.9982953156007306,1.678224345025292e-05,-3.096201197081219e-05,-0.0015330749505153562,-0.0003168484577787948,-0.0007161820831938852,0.9947046883689097,-0.10277144363678488
1721066153.416517,3,-0.030950465757492773,0.017945512874669053,1.9022446825146953,0.0037584074105026528,0.006689226593190171,-0.04524183887249378,0.9989465974899544,0.011974709025732385,0.19026979640513597,1.8930052339700678,0.0037584074105026528,0.006689226593190171,-0.04524183887249378,0.9989465974899544,1.8330516373305655e-05,-2.129232296958425e-05,-0.0013677261190891965,-0.000490737690127959,-0.002876110626511093,0.999995741840802,-5.8859558957362986e-05
1721066153.4353292,3,-0.03095900488256148,0.01795043954287798,1.9023803977020437,0.0036785984606981835,0.005409593579756503,-0.04788696590080982,0.9988313384688535,0.01198187043595424,0.1902870486779915,1.8931400185169511,0.0036785984606981835,0.005409593579756503,-0.04788696590080982,0.9988313384688535,9.791391304598412e-06,-1.636565476065624e-05,-0.0012320109317407457,-0.0003598028117039475,-0.0009086612505836712,0.9999962024792564,0.0025768010661653355
