Time (s),Cam1 Fiducial ID,Camera Position X,Camera Position Y,Camera Position Z,Camera Rotation W,Camera Rotation X,Camera Rotation Y,Camera Rotation Z,World Position X,World Position Y,World Position Z,World Rotation W,World Rotation X,World Rotation Y,World Rotation Z,Displacement Position X,Displacement Position Y,Displacement Position Z,Displacement Rotation W,Displacement Rotation X,Displacement Rotation Y,Displacement Rotation Z
1721081814.6519513,3,,,,,,,,,,,,,,,-0.006002804614951539,0.0030933764178406277,1.5847531831523303,0.006510623430564183,-0.24620345076477443,-0.01796853310403049,0.9690297231933352
1721081814.6665545,3,,,,,,,,,,,,,,,-0.006000777087900943,0.0030950226856294857,1.5848195381236774,0.006587233114510896,-0.24627366915303603,-0.01774659123071337,0.9690154522717818
1721081814.6834767,3,,,,,,,,,,,,,,,-0.0060008725062045565,0.0030963026018319827,1.5847870599012508,0.006599029311826386,-0.24622173922602722,-0.017763036154469065,0.9690282671270364
1721081814.7032144,3,,,,,,,,,,,,,,,-0.00600006481425181,0.0030949535455513932,1.5847242122074099,0.006537498542144084,-0.24629964326042297,-0.0179523873299156,0.969005396595786
1721081814.7203088,3,,,,,,,,,,,,,,,-0.005997590722330118,0.0030935677157195476,1.585017043240801,0.006613279024850538,-0.246505826363326,-0.017409550376842907,0.9689623571971975
1721081814.733873,3,,,,,,,,,,,,,,,-0.005997335214204482,0.003095660293555111,1.5846649618954172,0.006577406636064858,-0.2465334620214609,-0.017632702207971605,0.968951535237187
1721081814.7528377,3,,,,,,,,,,,,,,,-0.006001434943150925,0.0030964752645365455,1.584574302107966,0.0065738203296439365,-0.24626589630874593,-0.017726046378590668,0.9690178948199604
1721081814.7733471,3,,,,,,,,,,,,,,,-0.00600127091504892,0.003094617281569768,1.5848751461595354,0.006561215492205026,-0.24639282409643207,-0.017688254782788255,0.9689864046145273
1721081814.7868807,3,,,,,,,,,,,,,,,-0.006004442343015527,0.00309487545558589,1.5846500395075265,0.006538401837098222,-0.2461357537791094,-0.017982624717629705,0.9690464721680129
1721081814.8000731,3,,,,,,,,,,,,,,,-0.006003456350164816,0.003097032093382858,1.5844709909600876,0.0065131029108565,-0.24644507648333125,-0.017962735224963316,0.9689683915953272
1721081814.8198485,3,,,,,,,,,,,,,,,-0.006003332739214055,0.0030955552942303496,1.5844742375111225,0.006522582463452663,-0.24633613277144542,-0.0180890017812147,0.9689936808998165
1721081814.8376203,3,,,,,,,,,,,,,,,-0.006003807316025942,0.003094107488820607,1.5847425325558426,0.006497497112354722,-0.2462523080116055,-0.01783768092448552,0.969019814281147
1721081814.852381,3,,,,,,,,,,,,,,,-0.00600371611761542,0.0030947771351562668,1.5843908690657025,0.006498926021435372,-0.24619865587496567,-0.018119870788407873,0.969028201905672
1721081814.8676124,3,,,,,,,,,,,,,,,-0.006002875454042477,0.003095229929492193,1.5845216155359227,0.006557172425045804,-0.24613628285718409,-0.01804177911503776,0.9690451114150469
1721081814.8856533,3,,,,,,,,,,,,,,,-0.006001324761062826,0.003093264832801971,1.5847459236903088,0.006559871978767801,-0.24612407003745734,-0.017850871484628928,0.9690517306186798
1721081814.9024675,3,,,,,,,,,,,,,,,-0.006000385434685286,0.0030916472161374563,1.5846701590078909,0.006550745931311247,-0.24620256177302416,-0.01795365825698133,0.9690299543663937
1721081814.9183362,3,,,,,,,,,,,,,,,-0.0059994931175729,0.0030950815182233344,1.5847680300141347,0.006567669085439733,-0.24624805137161693,-0.01784197355276599,0.9690203439031649
1721081814.9364784,3,,,,,,,,,,,,,,,-0.006001106161736979,0.00309703902721051,1.584947108390207,0.006585951770892235,-0.24619360017619435,-0.017786130900614264,0.9690350819341588
1721081814.954835,3,,,,,,,,,,,,,,,-0.006002077101867071,0.003093877267031825,1.584765149694486,0.006551921909050904,-0.24614172044769736,-0.017975314868514444,0.9690450009311864
1721081814.9684484,3,,,,,,,,,,,,,,,-0.006002874585017403,0.0030957078144858772,1.5846812377349202,0.006551170047992331,-0.24611673929251757,-0.01797215697860675,0.9690514095673962
1721081814.984144,3,,,,,,,,,,,,,,,-0.00600375863203482,0.0030972341381866786,1.584473384309198,0.0065282632614937835,-0.24625384285581955,-0.017998016730732546,0.969016252728142
