Time (s),Cam2 Fiducial ID,Camera Position X,Camera Position Y,Camera Position Z,Camera Rotation W,Camera Rotation X,Camera Rotation Y,Camera Rotation Z,World Position X,World Position Y,World Position Z,World Rotation W,World Rotation X,World Rotation Y,World Rotation Z,Displacement Position X,Displacement Position Y,Displacement Position Z,Displacement Rotation W,Displacement Rotation X,Displacement Rotation Y,Displacement Rotation Z
1721082565.847883,3,,,,,,,,,,,,,,,0.005853988795044279,-0.0008183335539723275,2.273041197797505,-0.001090446039925345,-0.14325721019078266,0.05450734003601436,0.9881827424813622
1721082565.872882,3,,,,,,,,,,,,,,,0.005949000196735179,-0.0007773825724649397,2.2729721280316237,-0.0006317214405277056,-0.14227914768764405,0.05795142790640823,0.9881284719432527
1721082565.8812225,3,,,,,,,,,,,,,,,0.0059641618432220486,-0.0007713185504798005,2.2732571025632033,-0.00041708276921486166,-0.14235734999024557,0.05993835619872268,0.9879987876520464
1721082565.8983624,3,,,,,,,,,,,,,,,0.005894955161391134,-0.000799270064627181,2.2733389197445057,5.308707991870442e-05,-0.14218611744998388,0.06281026691225408,0.9878451171902772
1721082565.9191847,3,,,,,,,,,,,,,,,0.005766388548638409,-0.0008524182075772681,2.273130799043699,0.0001759035895895885,-0.1428265112340444,0.06293490651583408,0.9877447819596323
1721082565.9328244,3,,,,,,,,,,,,,,,0.005599437016634922,-0.0009168967172385371,2.273305892965248,0.00023921452599173955,-0.14341232970013149,0.06167746813391649,0.9877392046441111
1721082565.949343,3,,,,,,,,,,,,,,,0.005438667636500865,-0.0009820447867231238,2.2725011364548275,-3.508747471894378e-05,-0.14283548625323772,0.06051597548123406,0.9878946499233736
1721082565.967721,3,,,,,,,,,,,,,,,0.005337584383699564,-0.001023609631460933,2.272740859039739,-0.00016675059851415841,-0.1429137806100848,0.05863165709183609,0.9879969394146096
1721082565.9884596,3,,,,,,,,,,,,,,,0.005300000721953343,-0.0010370318827936482,2.2728202842316003,-0.0006752435779389647,-0.14219737379048597,0.05581860680211327,0.9882629883122561
1721082566.0016422,3,,,,,,,,,,,,,,,0.005346210862160422,-0.001018031167647754,2.2727231579686817,-0.0010265949262004818,-0.14270289752508147,0.05327389200689227,0.988330269480421
1721082566.0146906,3,,,,,,,,,,,,,,,0.005460726756912289,-0.0009739031148126914,2.27175631675164,-0.0013081315455809668,-0.1436008408501468,0.051427555830618865,0.9882976746913245
1721082566.0347755,3,,,,,,,,,,,,,,,0.00562059883597573,-0.0009103087574918814,2.2727930851483715,-0.001363414338588653,-0.14368924570894784,0.05191090401087855,0.9882594800019417
1721082566.049345,3,,,,,,,,,,,,,,,0.005781504686989013,-0.0008437774064151627,2.273087513620048,-0.0011006976727859006,-0.14302794163826021,0.05320100252814317,0.9882871291812699
1721082566.0649245,3,,,,,,,,,,,,,,,0.005911012744784451,-0.0007942969250533526,2.2729096827303144,-0.0008785237425476115,-0.14275510628091473,0.05578511619271296,0.9881843090426624
1721082566.0850334,3,,,,,,,,,,,,,,,0.005965091613972572,-0.0007714431734333018,2.2727176878607263,-0.0005200642445919473,-0.14278381619659347,0.058818965466117264,0.9880044740116385
1721082566.0976481,3,,,,,,,,,,,,,,,0.005936390682041101,-0.0007800827225003992,2.272788201641599,-0.00011438152912605531,-0.1433780645515219,0.06139783109680715,0.9877616229935912
1721082566.1173663,3,,,,,,,,,,,,,,,0.005837806516317456,-0.000824002477863663,2.273439394723695,0.00024937046561596777,-0.1427114272290944,0.06271008313814579,0.9877756991470343
1721082566.1315134,3,,,,,,,,,,,,,,,0.0056864969107602616,-0.0008827412213347254,2.273146826915952,0.00021879709021563345,-0.14318533328510513,0.06216433481108359,0.9877416200289234
1721082566.1515267,3,,,,,,,,,,,,,,,0.005521189417099889,-0.000947465986762006,2.2728424701083623,0.0001255885504345465,-0.14267612499381344,0.06141014480848782,0.9878624912905978
1721082566.165604,3,,,,,,,,,,,,,,,0.005386780009714206,-0.001004042031210141,2.272078519036118,-0.00012193916404069983,-0.14330908283740368,0.05953102844976374,0.9878858985524877
1721082566.1817985,3,,,,,,,,,,,,,,,0.005311899891611773,-0.001030598069848522,2.2723547815631293,-0.00041989316880558655,-0.1423686339995297,0.05769564061194467,0.9881306638280244
