Time (s),Cam1 Fiducial ID,Camera Position X,Camera Position Y,Camera Position Z,Camera Rotation W,Camera Rotation X,Camera Rotation Y,Camera Rotation Z,World Position X,World Position Y,World Position Z,World Rotation W,World Rotation X,World Rotation Y,World Rotation Z,Displacement Position X,Displacement Position Y,Displacement Position Z,Displacement Rotation W,Displacement Rotation X,Displacement Rotation Y,Displacement Rotation Z
1721065898.13106,3,-0.06204432898454403,0.013022151656327302,1.8468138196766732,0.004458876111514728,0.022171848141707164,-0.05841559519863499,0.9980361445415654,-0.01965889661749505,0.22770206819156588,1.8319241403934263,0.004670725978053114,0.020060815890411084,-0.06317306369687885,0.9977900139848058,3.016797234196844e-06,-1.488664248188408e-05,-0.00017919104286079346,0.00022740194532113969,-0.000470243018015657,0.999999843157762,0.0002020997540246976
1721065898.1422067,3,-0.062008293504095674,0.013013833951446115,1.845791901982782,0.004527059294206358,0.020856596636824324,-0.06116790441991065,0.9978992913013579,-0.019676813267245283,0.22792618516095176,1.8336855883382157,0.004458876111514728,0.022171848141707164,-0.05841559519863499,0.9980361445415654,3.905227768255526e-05,-2.3204347363071226e-05,-0.0012011087367520545,0.0001354815106033113,0.0015746696894762384,0.9999944985096132,0.002916335137893661
1721065898.1579137,3,-0.062022061342164654,0.013018701171159806,1.8461626586893631,0.004530457819972522,0.021659314284894506,-0.060816430875556556,0.9979036580713633,-0.019667619994631534,0.227798939832685,1.8326709910667198,0.004527059294206358,0.020856596636824324,-0.06116790441991065,0.9978992913013579,2.5284439613575127e-05,-1.8337127649380863e-05,-0.0008303520301709,0.00012889077472767984,0.0003536879839947316,0.999996574662671,0.0025901650339876254
1721065898.176128,3,-0.06205971610495648,0.01302419137837848,1.8474105172014956,0.004571889964779479,0.024205414166783235,-0.05698837603123016,0.9980708996581794,-0.019670274366561484,0.2278469501046365,1.8330389064737966,0.004530457819972522,0.021659314284894506,-0.060816430875556556,0.9979036580713633,-1.2370323178252651e-05,-1.2846920430705996e-05,0.0004175064819615937,5.0218913009830105e-05,-0.003582584362860948,0.999992914494313,-0.001154785050714414
1721065898.1913474,3,-0.062027498809899495,0.013021669147449526,1.8464896520923677,0.004407876964691107,0.022462784430845987,-0.05988394199169478,0.9979428377556567,-0.019687810819932677,0.22799761951315978,1.8342780957619913,0.004571889964779479,0.024205414166783235,-0.05698837603123016,0.9980708996581794,1.9846971878734188e-05,-1.536915135966037e-05,-0.0005033586271663282,0.0003105753994740693,-0.0008808575496750807,0.9999981488892319,0.0016822161002740049
1721065898.20718,3,-0.06203262558905391,0.013019745862850242,1.846611453488095,0.0045876503898750936,0.02312047820105527,-0.05954390163287226,0.9979473536865507,-0.019679305160734697,0.227887898911518,1.8333632592146802,0.004407876964691107,0.022462784430845987,-0.05988394199169478,0.9979428377556567,1.472019272431846e-05,-1.729243595894464e-05,-0.0003815572314389559,3.7047721725071294e-05,-0.0018835138569754713,0.9999972930559918,0.0013656074492991775
1721065898.2256522,3,-0.06203262558905391,0.013019745862850242,1.846611453488095,0.0045876503898750936,0.02312047820105527,-0.05954390163287226,0.9979473536865507,-0.0196795505908004,0.22790018015015945,1.8334845632699746,0.0045876503898750936,0.02312047820105527,-0.05954390163287226,0.9979473536865507,1.472019272431846e-05,-1.729243595894464e-05,-0.0003815572314389559,3.7047721725071294e-05,-0.0018835138569754713,0.9999972930559918,0.0013656074492991775
1721065898.2259169,3,-0.06203284628562436,0.013016222640539298,1.846542369408985,0.004491103158371629,0.023383398459361188,-0.05953313464871978,0.9979423092282484,-0.0196795505908004,0.22790018015015945,1.8334845632699746,0.0045876503898750936,0.02312047820105527,-0.05954390163287226,0.9979473536865507,1.449949615386914e-05,-2.0815658269888668e-05,-0.0004506413105489493,0.0001831665592456326,-0.0022817785991339715,0.9999964504874498,0.0013634327770284905
1721065898.2420294,3,-0.06203284628562436,0.013016222640539298,1.846542369408985,0.004491103158371629,0.023383398459361188,-0.05953313464871978,0.9979423092282484,-0.019676255273420762,0.22788866853885945,1.8334164332804137,0.004491103158371629,0.023383398459361188,-0.05953313464871978,0.9979423092282484,1.449949615386914e-05,-2.0815658269888668e-05,-0.0004506413105489493,0.0001831665592456326,-0.0022817785991339715,0.9999964504874498,0.0013634327770284905
1721065898.2420971,3,-0.061994914361305886,0.01301161149211688,1.8454773066935146,0.00443405542926409,0.0206746069157828,-0.062019903328329636,0.9978509063845524,-0.019676255273420762,0.22788866853885945,1.8334164332804137,0.004491103158371629,0.023383398459361188,-0.05953313464871978,0.9979423092282484,5.243142047234306e-05,-2.5426806692306972e-05,-0.0015157040260194155,0.0002795810692367435,0.0018659474471370522,0.9999911382803869,0.0037634339699708402
