time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
0.13359856605529785,0.009239298914064956,-0.0026034045224032085,0.33889768135559545,-0.022644888294379304,-0.0526344844067026,0.039531046709179944,0.9975741157585497
0.1515824794769287,0.009239298914064956,-0.0026034045224032085,0.33889768135559545,-0.022644888294379304,-0.0526344844067026,0.039531046709179944,0.9975741157585497
0.16749882698059082,0.009239298914064956,-0.0026034045224032085,0.33889768135559545,-0.022644888294379304,-0.0526344844067026,0.039531046709179944,0.9975741157585497
0.18380975723266602,0.009239298914064956,-0.0026034045224032085,0.33889768135559545,-0.022644888294379304,-0.0526344844067026,0.039531046709179944,0.9975741157585497
0.2007312774658203,0.009239298914064956,-0.0026034045224032085,0.33889768135559545,-0.022644888294379304,-0.0526344844067026,0.039531046709179944,0.9975741157585497
0.21588540077209473,0.009239298914064956,-0.0026034045224032085,0.33889768135559545,-0.022644888294379304,-0.0526344844067026,0.039531046709179944,0.9975741157585497
0.23317885398864746,0.009239298914064956,-0.0026034045224032085,0.33889768135559545,-0.022644888294379304,-0.0526344844067026,0.039531046709179944,0.9975741157585497
0.2506833076477051,0.009239298914064956,-0.0026034045224032085,0.33889768135559545,-0.022644888294379304,-0.0526344844067026,0.039531046709179944,0.9975741157585497
0.26740002632141113,0.009163862637128057,-0.002605236751521619,0.3374035636288441,-0.021367845877866946,-0.05462731813398415,0.06226796105499202,0.9963342673531219
0.2839927673339844,0.009267447326534506,-0.002580904903872423,0.3388692063387634,-0.02350613826743123,-0.005240514383736298,-0.042257145430369736,0.9988164656896795
0.3006923198699951,0.009163862637128057,-0.002605236751521619,0.3374035636288441,-0.021367845877866946,-0.05462731813398415,0.06226796105499202,0.9963342673531219
0.31680870056152344,0.009239298914064956,-0.0026034045224032085,0.33889768135559545,-0.022644888294379304,-0.0526344844067026,0.039531046709179944,0.9975741157585497
0.33390021324157715,0.009239298914064956,-0.0026034045224032085,0.33889768135559545,-0.022644888294379304,-0.0526344844067026,0.039531046709179944,0.9975741157585497
0.35065197944641113,0.009239298914064956,-0.0026034045224032085,0.33889768135559545,-0.022644888294379304,-0.0526344844067026,0.039531046709179944,0.9975741157585497
0.3681621551513672,0.009239298914064956,-0.0026034045224032085,0.33889768135559545,-0.022644888294379304,-0.0526344844067026,0.039531046709179944,0.9975741157585497
0.3848848342895508,0.009239298914064956,-0.0026034045224032085,0.33889768135559545,-0.022644888294379304,-0.0526344844067026,0.039531046709179944,0.9975741157585497
0.401059627532959,0.009239298914064956,-0.0026034045224032085,0.33889768135559545,-0.022644888294379304,-0.0526344844067026,0.039531046709179944,0.9975741157585497
0.4213285446166992,0.009257187220019203,-0.002636331473996495,0.33801380455457103,-0.023745199386243244,-0.03711508913107934,0.06453880069030217,0.9969420137953647
0.43486952781677246,0.00914449170117452,-0.0025748293701759865,0.33682036197501675,-0.022052941589386803,-0.06056689725549317,0.06046858623550648,0.9960867777471885
0.4517786502838135,0.009239298914064956,-0.0026034045224032085,0.33889768135559545,-0.022644888294379304,-0.0526344844067026,0.039531046709179944,0.9975741157585497
0.4681065082550049,0.009239298914064956,-0.0026034045224032085,0.33889768135559545,-0.022644888294379304,-0.0526344844067026,0.039531046709179944,0.9975741157585497
0.4841747283935547,0.009163862637128057,-0.002605236751521619,0.3374035636288441,-0.021367845877866946,-0.05462731813398415,0.06226796105499202,0.9963342673531219
0.501814603805542,0.009239298914064956,-0.0026034045224032085,0.33889768135559545,-0.022644888294379304,-0.0526344844067026,0.039531046709179944,0.9975741157585497
