time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z
0.14467191696166992,0.0,0.0,0.0,0.0,0.0,0.0
0.1601729393005371,-5.6319107148948555e-06,-5.616071990630859e-06,-0.00030135349434234904,0.00017039580936632076,0.00039961509719001545,-0.0015845693481986237
0.17702507972717285,-1.5369240396627404e-05,6.956248327909687e-07,-0.00043410804511201384,0.00019260313383542838,0.0019894101172494606,-0.004237306833858541
0.19437766075134277,-1.027752009542457e-05,-5.956766138085368e-07,-0.00039331895602234823,8.273032064132213e-05,0.0015842625583646734,-0.0018634332462865652
0.21150994300842285,-8.421110024546541e-07,-3.3618512061241515e-06,3.186577020708459e-05,-0.0002318145514432282,-0.0007912377655888252,0.0017091724658093235
0.22752070426940918,5.5008705329151475e-06,-7.148384453945465e-06,0.00042591686449144905,0.00020686672902668624,-0.0003175043397536069,0.003585190664953386
0.24392056465148926,1.8871156769635633e-06,-5.077053101861699e-06,3.822252142537952e-05,6.938608298093923e-05,0.0028337095750054844,-2.7965292072426595e-05
0.2606678009033203,3.977972320264728e-06,-7.84208481161312e-06,0.00014408103287510965,5.317644105738706e-05,0.0016916458924497325,0.0010376233609063062
0.27810168266296387,-7.375081641555065e-06,1.2614595642319523e-06,-5.277062503628027e-05,-2.473197666941207e-05,-0.0013751743755288787,-0.002226720930021367
0.2941863536834717,-1.911628400016324e-06,-3.993331072828753e-06,2.541381368437179e-05,2.2832203506677196e-05,-0.0008463493475110787,0.00204542111053322
0.3114359378814697,-1.3602814135597191e-05,8.828031855957329e-07,-0.0004172070739316691,0.00016482056631441505,0.0011729191192783907,-0.0017298086463784432
0.3276059627532959,-2.0801313855116355e-05,-1.6755262916747643e-06,-0.0004684620859272126,-0.00012460437578998979,0.0019006349675941142,-0.002698335532632025
0.3442809581756592,-5.4391748534020345e-06,-4.795011472160174e-07,-0.0001953190780927816,2.3142869426832913e-05,0.0014430039365055363,-0.0028981808394088343
0.3612990379333496,-1.890754718979204e-06,-2.1869362805957467e-06,2.037519138209376e-05,-9.484328134340414e-05,0.001805698108486133,-0.0008170795672418907
0.377488374710083,-7.336257255248502e-06,-2.4844242470900123e-06,-0.00021501202303397804,0.00010077200679661086,0.002892436324123702,-0.003298015744441052
0.39321351051330566,-1.5035194804394886e-05,-4.4821834121128515e-06,-0.00018365665246289353,4.240412677009725e-05,-0.0015432041813677987,-0.0008157147770950432
0.41054344177246094,8.053254860033304e-06,-5.5304420286115315e-06,0.0003741340202031429,0.000134854192503496,0.0021493792082031074,0.002896194873071696
0.42752861976623535,-1.3638244749054201e-05,-1.629758572118268e-07,-0.0004755158689546679,-0.0001472074647676791,-0.0011557763969068935,-0.003185244422351692
0.44461727142333984,-3.460179752535694e-05,-4.2255613140452196e-07,-0.0010186172333112031,-6.868734918122343e-05,-0.00033147177648138945,-0.008175270275438337
0.4624636173248291,4.220575826406614e-06,-3.9938354281473295e-06,1.1575796769580649e-05,0.00022044855688945625,-0.0001246864470616539,0.0005817746044471384
0.4790804386138916,-6.761013512473352e-06,-2.7956030621985838e-06,-0.0001887754321119317,4.928146514667636e-05,-0.0007161293230043969,-0.0004933288724296644
0.49565863609313965,-1.2336002384760736e-05,-3.2370160975546142e-06,-0.00023734926287843905,0.00015840930612131404,0.0017457987976247594,-0.0005629619474546918
0.5130009651184082,-6.845955869094061e-06,-1.655355745583311e-06,-0.0003913613233862412,4.000669450794636e-05,0.0006277904659058014,-0.0033701259165284936
0.5289981365203857,8.397720546934884e-07,-3.019768728336567e-06,5.424566500367156e-05,-9.566699551907115e-05,0.0013142121093775282,0.00021711129455666278
0.5454432964324951,-9.152112942060336e-06,2.557655505656519e-07,1.9809618187927036e-05,0.00019022974384526325,0.00303329459326278,-0.0005831086697626192
0.5631530284881592,2.3571929765979494e-06,-6.674058594267592e-06,0.0002204972866927113,-7.213198590060033e-06,-0.0031461691429371316,0.0020021125999528655
0.5786430835723877,-5.142235484298374e-07,-3.851485199675387e-06,-0.0001018800462312397,-0.00023693629219456724,-0.00014370787601936455,-0.0005784877609954983
0.5955703258514404,-1.1930291702808016e-05,-3.5301195533360506e-06,-0.00026781596243363737,0.00010214359712639592,0.0006728139951992992,-0.001325008077346923
0.6127667427062988,-2.0366325650649636e-05,-3.329063409693127e-06,-0.0004849352026106146,0.00023968272505802551,-0.0006596101911024652,-0.0029700678008227274
0.62965989112854,-1.9520515458434917e-06,-2.391855254982528e-06,-4.887508199946655e-05,-8.489660291659262e-05,0.0030864102890545368,0.00036079016657090957
0.6462883949279785,-6.577944550237302e-06,-2.402667308027068e-06,1.0509277478365497e-05,-4.1108029888339837e-05,5.425082474416407e-05,-0.0007077935863121568
0.6610465049743652,2.2067927882389593e-06,-3.242745379647416e-07,0.00013346621515397672,0.0002591898692176908,0.0016115469651391823,-0.0005098391111532583
0.677734375,-4.467402429604583e-06,-2.372874039628485e-06,-5.049768269549393e-05,0.00021368743567387605,0.0019195229400243308,0.001131253841846501
0.6955695152282715,-4.162031537018052e-06,-4.100361323693558e-06,-1.7111624578403095e-05,1.9557040753577504e-05,-0.002432626533893544,-0.0010051697573360899
0.7133462429046631,-2.8517188039447333e-05,-5.030887994313549e-07,-0.0007496445114777428,5.442224137051921e-05,0.0009544858732989294,-0.005182458883616167
0.7276089191436768,-4.029135347357465e-06,1.8141620119229134e-06,-0.00010764661101170248,0.00010129042333390653,0.0022827947586553966,-0.0009557551703137865
0.744680643081665,-3.825594419342576e-06,-1.6190485166460086e-06,-5.980059933963222e-05,7.532982883041994e-05,0.0004132929064039857,-0.0010041275835556418
0.7620401382446289,-9.338265928558048e-06,-7.520572295142275e-07,-0.0001310470152972032,0.00021683205324703886,0.001236041132899728,-0.0026020927567500865
0.77817702293396,-2.4722895804407674e-05,-1.3434866537550584e-06,-0.0005576029869792665,1.4436413109206181e-05,-0.0009810353242168564,-0.0047440488233764025
0.7924594879150391,3.507881291806708e-06,-6.207789813011044e-06,0.0002288237817381633,0.0002246931440054445,0.00015384090128284407,0.0010653209941738767
0.8118104934692383,3.591641008181268e-07,-3.369614439369638e-06,2.4092596270341993e-05,4.674510481356836e-05,-0.001756971032940282,-0.0001652547110847155
0.8303232192993164,7.665897744577044e-07,-3.4267913022363594e-06,0.00015220544464433772,1.6968814131122778e-05,-0.0010830989082803132,0.0034062914215096315
0.8444969654083252,-4.3998998999102146e-06,-1.5985376127126017e-06,-0.00012518622099044752,-0.00011264282805538428,-0.000802878176326096,-0.0016151118513712537
0.8617799282073975,-1.3167404574892377e-05,-2.9369325557776493e-06,-0.00044856629962131134,-7.53657742862679e-05,0.002119296299027953,-0.002632259932233795
0.8796350955963135,-1.425779994148474e-06,-3.032843960945001e-06,8.517557424370104e-05,-0.00015907668526126545,0.0007720364888973465,0.00027137437560009053
0.8968510627746582,-1.0309128460516542e-05,3.7599877076438526e-08,-0.00012418064808461526,-4.5202543212399804e-05,0.0002495042520589356,0.0008759779050169364
0.9132418632507324,-1.0227193067015306e-05,1.43457075024939e-07,-0.0002003885942353234,-0.00011621634154151267,-0.00037134865062620967,-0.0019579744806894547
0.9294867515563965,-1.2330120325493993e-05,-1.4084289800553058e-06,-0.00034999881358377394,0.00010482623685859754,0.0005726155447651933,-0.0020535470700900824
0.9459905624389648,-2.1006011588557e-05,2.5131024687947284e-06,-0.0004831398060545222,-4.208997359950867e-05,-0.0017934700692542986,-0.0029884350379363323
0.9622993469238281,4.052486917739684e-07,-2.4195936289587387e-06,4.2100508613196475e-05,7.963519228969956e-05,0.0012033896109999113,0.0005812481605760936
0.9795384407043457,-1.9072357775321708e-05,4.8629563093123464e-06,-0.00043095801035797354,-1.3438108879264277e-05,0.000254591523209384,-0.004852645073042949
0.9952325820922852,5.171760195939179e-06,-5.042402134753472e-06,0.00020201935682362393,8.749330164312813e-05,-0.0008764685299934571,0.003556902056146477
1.0130462646484375,-1.0580295996587968e-05,-2.935543348104707e-06,-0.0002834308046425482,0.00017910729800479225,0.00014299076389936993,-0.003185244763303112
1.0284137725830078,-2.059111396149685e-05,-2.230302052319555e-06,-0.0005291285333425266,-0.00013611588754120635,0.000179205851211367,-0.002674388187732031
1.0434367656707764,-1.178087232135e-05,-1.9605096908781143e-06,-0.00012289791071018463,-8.142413759772149e-05,-0.002345448153856386,-0.0009850652518407638
1.0623717308044434,-3.566197314144176e-06,-3.658034535610616e-08,-0.00010156810472983224,0.00016509691601213766,3.447017753016937e-05,0.0008751318036935365
1.0791211128234863,-8.084404130942469e-06,-3.433842037115333e-06,-0.00021377183362625285,-1.696540782125666e-05,-0.0004063921892328397,-0.001121547887127497
1.0955932140350342,2.0246174678301143e-06,-3.1098500814479967e-06,0.00016553513239314643,6.366657676426524e-05,-0.0024151236762149815,0.0020277432960736225
1.1128625869750977,-1.0667125369748232e-06,-1.8372510020320688e-06,1.322035291728696e-05,0.00031945010374233307,0.0017113211244440853,0.002206307396953988
1.1302785873413086,-3.1487201479357685e-06,-3.498940879386337e-07,1.9708497094428346e-05,-0.00012218676186500493,-0.0048387753449872055,0.00086113987179786
1.146697998046875,-1.5854910731076532e-06,-3.403481974163401e-06,1.4484507339873609e-05,0.0001756082926618746,-0.0009332850810432336,0.00033373193632553477
1.1633851528167725,-2.8604870107133695e-06,-5.875716570806402e-07,-0.00011383014564159133,9.820526195376128e-05,0.0018549389206112404,-0.001585958958781268
1.1799585819244385,-1.8222482768934234e-05,-2.646339032627955e-06,-0.00039230540742662967,-3.3418959976563856e-05,-0.0004973067617212376,-0.0015934545259556968
1.1967217922210693,-4.1190946991551125e-06,-3.6018161164639e-06,-5.505341081069037e-05,5.065884939035176e-05,0.002509686986698489,-0.00047189243627198535
1.2132596969604492,-9.839533675393142e-06,-3.0395963348944788e-06,-0.0001556114895147065,0.0002448103288778536,0.0013056197816172215,-0.0007104160288187514
1.22965669631958,-5.5410192783544865e-06,-1.4591719224262608e-06,-0.00011844190819820799,8.85808737249652e-05,0.0011496056343662745,-0.0020150939815084534
1.246016263961792,-7.138021647066367e-06,-5.148150982207597e-07,-0.00017102327017803898,0.00026203224091388144,0.0032530229158596637,-0.0012956407234461093
1.2642524242401123,-5.3812264495245454e-06,4.923436119218423e-07,1.8857131551808237e-05,3.316533959824702e-05,-0.0008410961597836025,0.0001994761551997043
1.279310941696167,1.813768718950809e-05,-5.9682132542114574e-06,0.0006372975129644853,0.0002461497102583046,-0.0011173646466880495,0.005068099354383099
1.2951653003692627,5.088002988755391e-07,1.747948087812111e-08,0.00011697619118256064,5.0284813827849995e-05,-0.0024599929297507116,8.243399257194806e-06
1.3131301403045654,-8.949638107054458e-06,-3.6210096289871537e-06,-2.2604666102155058e-05,7.638033772752739e-07,0.0006987953791993354,0.00011379289397935033
1.3305048942565918,-2.433300255965526e-06,-6.349232925619876e-07,-9.315298835976815e-05,8.15026194485452e-05,0.00016849788909994307,0.002357884791561321
1.3476481437683105,-7.040732962794449e-07,-3.8051594076272434e-06,5.235115377821842e-05,0.00015434317818402432,-0.0009699009220992469,-0.00030399710343431696
1.3634788990020752,4.333580092021755e-06,-2.8385386536774505e-07,0.0002006704830580519,0.00016968170887624034,0.00122062580112315,0.0018618262636363042
1.3785271644592285,-1.3649317216129359e-05,1.0884686232896963e-06,-0.00025176792354497657,9.916679891173313e-05,0.0003853692669769822,-0.0011404788973290655
1.3948760032653809,-3.0075540538403167e-06,-3.2081477309433507e-06,0.00011166101152026986,1.991325791538684e-05,0.001345371370946629,0.0002549262235803096
1.4120285511016846,8.644590864633622e-06,-8.507476558078635e-07,0.0002968369281608485,0.00022378580749834315,0.0017773149980318363,0.002755639531760286
1.4294588565826416,5.839076815152e-07,-2.5604415140956585e-06,0.00019283619612331382,-3.538401062309904e-05,-0.0017529075399715759,0.004859773336093512
1.4451713562011719,-3.848177667308689e-06,-3.1595399768592075e-06,-8.057797408755896e-06,0.00013501160289404457,0.0013887352043846224,0.002007002810335251
1.4626374244689941,-1.083504792085549e-05,-2.664744208898161e-06,-0.0003544829388272275,0.0001263325098361176,5.0986346283438816e-05,-0.001786185690012966
1.4809834957122803,4.7748608267284e-07,-7.088619456082929e-07,4.986484983493522e-05,0.00024928588206352825,0.004186762616255474,-0.0012172918217199721
1.497262716293335,-9.905398412043964e-06,2.9968168078400165e-06,-0.00017046290007138865,0.0002182680837176515,0.0019630823468785707,0.000194137716800942
1.5132360458374023,-7.349728947454726e-06,3.092751591847031e-07,-0.00026207470946182365,1.1233134195862138e-05,0.0008783806186106816,-0.0028012546432046245
1.5322487354278564,6.552451319859903e-06,-2.6523365234730565e-06,0.00038573467941593886,4.777336253571768e-05,-0.0014114070317469245,0.0031980209811901736
1.5459933280944824,-2.9823199453049565e-06,-8.747308129867896e-06,0.00012848583591795748,0.00010913827824787781,-0.0004868912873165765,0.001686226842575432
1.5632426738739014,1.087969300869046e-06,-1.6332225848591977e-06,6.15001823889294e-05,0.00019542174444743543,0.00220934896555792,-0.0005721193716507825
1.5799236297607422,-1.161655271666312e-05,-5.428007274590465e-06,-0.00024264870737988886,3.4668188659929544e-05,0.0031059420031107395,-0.0010934137313666492
1.5973341464996338,1.7735436216095857e-06,-2.434781934553508e-07,0.00010909499363054298,0.0001112182284649238,0.0005524586797493146,0.000498329789929787
1.612020492553711,-1.3555684452274536e-05,2.7331695181523254e-06,-0.00019252147340265147,0.00029344029234888713,0.0005798088969206968,-0.0024501154614880866
1.6288399696350098,6.342615223864367e-07,-6.540050564483348e-06,1.865848330440123e-05,3.470292525861729e-05,-0.0005884718727727292,0.0015651137567565115
1.6454744338989258,-1.0806687728768388e-05,-5.587408194332542e-06,-0.00018654647568061566,0.00012550194017803967,0.0004853880657032291,-0.001741973051188478
1.6625785827636719,-1.6694739572758327e-05,-6.189836285120341e-06,-0.000337358345441352,-5.0970425944714404e-05,-0.0009309511528343799,-0.0005291268095580434
