Time (s),Cam1 Fiducial ID,Cam1 Position X,Cam1 Position Y,Cam1 Position Z,Cam1 Rotation X,Cam1 Rotation Y,Cam1 Rotation Z,Cam1 Rotation W
1722680694.6215043,8,0.02553617221256063,-0.010249513958132655,0.8516144863578785,-0.007956876037598865,-0.08133230226414065,0.009755619071565344,0.9966075318944099
1722680694.6392572,8,0.025537499706739346,-0.010250356341547886,0.8516601815963439,-0.007947771444420486,-0.08103560099717459,0.009175940847024557,0.9966372792594435
1722680694.6509056,8,0.025570260216341345,-0.010243910309818475,0.8516333780228026,-0.009170469605007612,0.05088331215468481,-0.021288876008646984,0.9984355636643163
1722680694.670135,8,0.02553691721773727,-0.010250000728524125,0.8515433435323223,-0.007918383778857549,-0.08101184048667223,0.010166116467860607,0.9966298364865737
1722680694.6885264,8,0.025570147240327544,-0.010243450640981555,0.8515399608370222,-0.009129346520321005,0.05098812466562699,-0.021198653425102396,0.998432513126529
1722680694.701392,8,0.02557207372759835,-0.010244309206969667,0.8516289101269513,-0.00914145262636803,0.05112597132928387,-0.021287159599339345,0.9984234701446623
1722680694.7192466,8,0.025571357867988496,-0.010242641698111805,0.8515925654648848,-0.009152955276547744,0.05063899590138822,-0.021674605019152735,0.9984398464610016
1722680694.7424788,8,0.025568468681069947,-0.010240892655184452,0.8515291256210765,-0.009143847915326155,0.05108113816822453,-0.021806233455456597,0.9984145409353903
1722680694.7505045,8,0.025540422412640755,-0.010250287877567835,0.8516499801437564,-0.007870770933326807,-0.0796702472948962,0.010673585158230208,0.996733052146238
1722680694.7710805,8,0.025568682026908342,-0.010241996437034108,0.8516155204904775,-0.009161528553531287,0.05041115925615481,-0.022648081574162125,0.99842968997222
1722680694.7836788,8,0.02556954468061863,-0.010243392813608827,0.851653654888319,-0.009175179655389784,0.05087173013688757,-0.02142676234226429,0.9984331610111411
1722680694.8065896,8,0.025567048078000188,-0.01024267459508859,0.8516448610633418,-0.009178345170936273,0.05025311918286745,-0.021861159503382514,0.9984550424017515
1722680694.8178532,8,0.0255676558355266,-0.010243886192814529,0.851636740284512,-0.009204572653891371,0.051108163517949244,-0.0213944303877555,0.9984215090894554
1722680694.8356595,8,0.025568259008740768,-0.010242805420862549,0.8516358746989453,-0.009170569273680323,0.050543619941501604,-0.021892883314215007,0.9984397552194102
1722680694.8537374,8,0.025571327704438172,-0.010242037107703448,0.8516941407398104,-0.009185506352764697,0.050505547230370776,-0.02141877579053008,0.9984518276890675
1722680694.8676226,8,0.02554306314588527,-0.01024986408999825,0.8517377552040262,-0.0078656642318979,-0.07985803604331056,0.01041357593102017,0.9967208148934312
1722680694.8849034,8,0.0255697689593741,-0.010241631562264387,0.8515991039656899,-0.009142940438479305,0.0507962309675499,-0.021550732309831993,0.9984346325606598
1722680694.9049644,8,0.025571000147149997,-0.010242563031963242,0.8515889102115022,-0.009163086750010936,0.05062292419634869,-0.02188212834294129,0.9984360419406971
1722680694.9200919,8,0.025573781621851217,-0.010243129493234861,0.8516759040610719,-0.009115269420087913,0.0500126293359122,-0.02207536515824162,0.9984629823000141
1722680694.9340508,8,0.025572225723092448,-0.01024300208627497,0.8516821523329781,-0.009191491152835804,0.05028699261555803,-0.022381561816095775,0.9984416861062755
1722680694.9549673,8,0.025570658853923473,-0.010241641541848766,0.851672912997514,-0.00917004659677083,0.051099136752207,-0.02170127013117701,0.9984156666155064
1722680694.972074,8,0.025572189547794767,-0.010242980481925004,0.8517199238008064,-0.009165758527070493,0.0506112992577183,-0.02168715174561745,0.9984408608962434
1722680694.9849539,8,0.025570299612185484,-0.010243825468601402,0.8516934741265237,-0.009163147461281681,0.050676860328936466,-0.021349437116508066,0.9984448377805419
1722680695.003723,8,0.02557093327286122,-0.010242701739796184,0.851725525844202,-0.009174538206082569,0.05113138562112602,-0.021017071022902827,0.9984286113582619
1722680695.024927,8,0.02556808466534702,-0.010241752157158033,0.8516339346774506,-0.009180723003246077,0.05095836213002538,-0.020583619081129743,0.9984464303505151
1722680695.0377,8,0.025537267588668203,-0.010250836817170384,0.8516767671909973,-0.00790516098805083,-0.08107499700956072,0.00994912975585996,0.9966269954736093
1722680695.0509071,8,0.025571468973257305,-0.01024394277881498,0.8517163515888492,-0.009177155505697716,0.05051922057777887,-0.020858346679160544,0.9984630777063567
1722680695.0725048,8,0.025571407942719955,-0.010242556549082939,0.851705073326116,-0.009168822012774032,0.05020578040639323,-0.02176240224132423,0.9984596687725398
1722680695.0864909,8,0.02553996674965707,-0.010248653251256406,0.851645617954955,-0.007892894629759952,-0.08019269345330197,0.01030124939470445,0.9966948973442055
1722680695.10204,8,0.025573088680765344,-0.010242837616694955,0.8516998652117334,-0.009144400557291998,0.050252705392725805,-0.021704949348142964,0.998458782681065
1722680695.119202,8,0.02556881140806141,-0.010241886738812326,0.8515289730349794,-0.009156044812414076,0.05098470022467484,-0.02217133068516197,0.9984113176852726
1722680695.1361659,8,0.025570385872591465,-0.010241225802415866,0.8515843206070646,-0.009139567424367305,0.05063102725280482,-0.022013710093503096,0.9984329541609394
1722680695.157226,8,0.02553757232342147,-0.010249544650675275,0.8515778799394769,-0.007922842448437521,-0.08088261032612383,0.0105399014349725,0.9966364143418155
1722680695.167691,8,0.025568343975084694,-0.010241328344345425,0.8516297191192037,-0.009104258224733663,0.050680778109207195,-0.021608790433844758,0.9984395982674209
1722680695.1892607,8,0.025567218248574535,-0.01024180582192455,0.8516048351146245,-0.009197320008396414,0.05154175063841213,-0.021872025754825254,0.9983889381073746
1722680695.2045476,8,0.025536858646599957,-0.010249773811178482,0.8516736341961713,-0.007926250573970055,-0.08061198954066388,0.009712121674360998,0.9966667228249958
1722680695.2177136,8,0.02557057391484994,-0.010243753457148725,0.8518075686837115,-0.00916947676699894,0.050628411034203985,-0.02099338792810821,0.998454787336548
1722680695.2370803,8,0.025540806279905383,-0.010250367329132521,0.8517962610409033,-0.007948175264252772,-0.08032723076152522,0.010028931959147292,0.9966864015486075
1722680695.2576342,8,0.02556926145563796,-0.010244245699131321,0.8517719912931541,-0.009231967554116587,0.05154994244854527,-0.02007706496720722,0.9984259039462737
1722680695.2706826,8,0.025539118959941428,-0.01025022092731702,0.8517248291199936,-0.007925698310826611,-0.08097961885944595,0.009615821876309922,0.9966378583042628
1722680695.2850225,8,0.025573976979768678,-0.01024507301454453,0.8517897651276276,-0.00919110981715313,0.05061652284226495,-0.020874657907423707,0.9984576805117659
1722680695.30631,8,0.025567782005774045,-0.010241548561438486,0.8515432310648063,-0.009174290556245536,0.05159701776730967,-0.020817510826114646,0.998408839801268
1722680695.3221178,8,0.025570652889036146,-0.010241383655412072,0.8516070914370313,-0.009160710754174408,0.05089075799411431,-0.021634723560119664,0.9984278395886905
1722680695.3340583,8,0.025572452257795992,-0.010241286208008895,0.8516581219401034,-0.009188357271658877,0.05080327759064083,-0.021290393429074544,0.9984394424422205
1722680695.3556814,8,0.025572279477461397,-0.010240789702056228,0.8516717350353675,-0.009159407672832394,0.05011237587414055,-0.02130155515997078,0.9984743856419644
1722680695.3688993,8,0.025540642581000823,-0.010248563582052492,0.8516528763040371,-0.007865652488855446,-0.08013834750949234,0.010841371166428531,0.9966937550926082
1722680695.3898785,8,0.025537609461903733,-0.010249406455218789,0.8516055656333603,-0.007914294177637584,-0.08104207054444236,0.00997821903118918,0.9966293101722952
1722680695.4037266,8,0.02553605600712196,-0.01024858332928367,0.851663289342281,-0.007978583284986353,-0.08083452385380419,0.010185631420629683,0.9966435545743805
1722680695.4214377,8,0.025534945338192377,-0.010248114820467828,0.8516286980129677,-0.00795887573299528,-0.08080589821613766,0.01059282032457483,0.9966417888429729
1722680695.4349344,8,0.025533524960412078,-0.010247428386750319,0.851611983560235,-0.007946365316715397,-0.08157758296104467,0.009734809148569983,0.9965877717127218
1722680695.4522192,8,0.025566529610485462,-0.01024173623428222,0.8516502898447744,-0.009166998528171868,0.05130966375199093,-0.020727968892083424,0.9984255785231321
