%time,field.header.seq,field.header.stamp,field.header.frame_id,field.image_seq,field.transforms0.fiducial_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w,field.transforms0.image_error,field.transforms0.object_error,field.transforms0.fiducial_area
1680634633388993501,206,1680634633388993501,camera_1,411,0,0.32294995834871654,0.3074868980625457,3.790888010828822,0.9995703542138747,-0.02326854518254297,-0.0010377469711975228,-0.017793393803900742,0.014845393863652134,0.005169579339721478,5902.4114761843775
1680634633418784141,207,1680634633418784141,camera_1,413,0,0.322952041864191,0.3074699153293654,3.790871387449854,0.9995966826574847,-0.023317157815696533,-0.0006270992736340081,-0.016198423319904492,0.015232438356179046,0.005304315784575815,5904.468659142033
1680634633448904991,208,1680634633448904991,camera_1,415,0,0.3229432793215558,0.30747452933073577,3.790924125436719,0.999570956459979,-0.023233632689247566,0.00038298754263576645,-0.017831282463311615,0.014524377493216889,0.005057753411108352,5903.685570901321
1680634633478778123,209,1680634633478778123,camera_1,417,0,0.32295280364035384,0.307479770236266,3.790879731744641,0.9996087635650387,-0.023306574741282414,-0.0015434405492349356,-0.015386395584239165,0.016046842887590174,0.005587817773131655,5904.30710421101
1680634633509712457,210,1680634633509712457,camera_1,419,0,0.32296469353925583,0.30750195198160585,3.7912039673764024,0.9995991296407083,-0.023410554862805542,-0.00020638901471838682,-0.015921160326073713,0.01372683942099684,0.004780804801044835,5904.13682719751
1680634633539272308,211,1680634633539272308,camera_1,421,0,0.3229240198753659,0.3074357432083624,3.7905163791815237,0.9995937053586386,-0.023282098340205004,-0.0008552200045421691,-0.01642061822855782,0.013227420575276483,0.004605226677626446,5905.129514861677
1680634633568920373,212,1680634633568920373,camera_1,423,0,0.3228212937303842,0.30737078816218366,3.789601217413363,0.9995858304461432,-0.023292359098992906,-0.0010690461234553492,-0.016866852678659932,0.011484476086479845,0.003996369250598086,5907.3520949684325
1680634633598782539,213,1680634633598782539,camera_1,425,0,0.3229562688311683,0.3074865654203034,3.7910773404517286,0.9996076518449074,-0.023198426523574272,0.001265906116418178,-0.01564521849145511,0.01343835561783635,0.00467985472673022,5906.21813979477
1680634633619544506,214,1680634633619544506,camera_1,427,0,0.3229446177047279,0.3075063189413355,3.791053862610514,0.9996053201067119,-0.02327749100161653,-0.0006305082714809186,-0.01571511649168573,0.01058937982452335,0.003687721657349757,5904.380891790615
1680634633648786783,215,1680634633648786783,camera_1,429,0,0.3229027991216837,0.3074602519970947,3.7905125373548954,0.9995694158650325,-0.023302656929042008,-0.0010558894358450575,-0.01780039732097164,0.012136106539401226,0.0042252243413131284,5903.5722001009835
